feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t573	dose1_shedding	1	0.0548008961754051	0.0369522309361268	132	128	0.140489381197882	0.773093838106641
t817	dose1_shedding	1	-0.0329035695792226	0.032746110512802	132	83	0.31685570818516	0.773093838106641
t33038	dose1_shedding	1	0.0299265415799669	0.018777559042993	132	87	0.113422825167152	0.773093838106641
t1351	dose1_shedding	1	-0.0139586094925458	0.0144779874550915	132	120	0.336772607035554	0.773093838106641
t74426	dose1_shedding	1	-0.019188002390388	0.0118509723064245	132	92	0.10784758849327	0.773093838106641
t550	dose1_shedding	1	-0.017751848641938	0.01197585046855	132	114	0.140679539778832	0.773093838106641
t43675	dose1_shedding	1	-0.00583724371778365	0.00393773402956413	132	124	0.140657573670838	0.773093838106641
t437897	dose1_shedding	1	-0.00240413142046599	0.00240153519024444	132	64	0.318647349485104	0.773093838106641
t729	dose1_shedding	1	0.00686505910461969	0.00710399421385137	132	95	0.335655350114738	0.773093838106641
t907	dose1_shedding	1	-0.00808260506103832	0.00583735527365288	132	76	0.168536095736244	0.773093838106641
t853	dose1_shedding	1	0.0119905362169381	0.0088382767325937	132	118	0.177240510018792	0.773093838106641
t40545	dose1_shedding	1	-0.00374032160386785	0.00329313571502039	132	39	0.258132642508003	0.773093838106641
t1358	dose1_shedding	1	0.00525130601167265	0.00532909058833952	132	60	0.326256227635815	0.773093838106641
t28901	dose1_shedding	1	0.004074858696083	0.00278052116641165	132	113	0.145198552762543	0.773093838106641
t1590	dose1_shedding	1	0.0022540702613116	0.00197675248970993	132	80	0.256262142023909	0.773093838106641
t1834196	dose1_shedding	1	0.00347236834846576	0.00276883298744027	132	49	0.212059306769786	0.773093838106641
t582	dose1_shedding	1	0.00143608439925756	0.00150172148762827	132	50	0.340699644635974	0.773093838106641
t328813	dose1_shedding	1	0.00373351139113131	0.00336791486033775	132	40	0.26966982061597	0.773093838106641
t649756	dose1_shedding	1	0.0039762932314855	0.00239327068367551	132	85	0.0990333815879181	0.773093838106641
t111015	dose1_shedding	1	-0.0035256427419088	0.00377649275734824	132	47	0.352253443259472	0.773093838106641
t1736	dose1_shedding	1	0.00359808799936897	0.00297559344242041	132	74	0.228780520307905	0.773093838106641
t2479767	dose1_shedding	1	0.00730728029494744	0.00460091060535889	132	108	0.114664739912154	0.773093838106641
t2823317	dose1_shedding	1	0.000784663297909613	0.000534780131907826	132	51	0.144719545831092	0.773093838106641
t1379	dose1_shedding	1	-0.00194417505592394	0.00131514673875943	132	116	0.141747626759466	0.773093838106641
t410072	dose1_shedding	1	0.00221537335578773	0.00238519721831786	132	75	0.354713643366577	0.773093838106641
t1260	dose1_shedding	1	0.00149008763011886	0.00121006540479994	132	100	0.220392254298049	0.773093838106641
t161879	dose1_shedding	1	-0.00264759905818363	0.00185792748048665	132	83	0.156545465264355	0.773093838106641
t69966	dose1_shedding	1	0.00431499041846575	0.00344445176007293	132	28	0.212550387911265	0.773093838106641
t39488	dose1_shedding	1	0.00232254831119935	0.00189280192933458	132	57	0.222024172275461	0.773093838106641
t1667168	dose1_shedding	1	0.00116295011770873	0.000996912236358518	132	29	0.245526808454586	0.773093838106641
t54005	dose1_shedding	1	0.00081030102085578	0.000825514434176575	132	92	0.328134474262812	0.773093838106641
t604330	dose1_shedding	1	0.00102856961157196	0.00100495697330956	132	74	0.307974105730115	0.773093838106641
t2823316	dose1_shedding	1	0.00233757160807438	0.00124016977012365	132	52	0.0616783773491391	0.773093838106641
t2093857	dose1_shedding	1	0.00152229224081831	0.00143875185268864	132	23	0.291988137810467	0.773093838106641
t84030	dose1_shedding	1	0.00105844589631606	0.00105147656477914	132	52	0.31598349321007	0.773093838106641
t1464	dose1_shedding	1	0.00265184169965145	0.00115099781762715	132	14	0.0228119042666038	0.773093838106641
t1297617	dose1_shedding	1	0.00135710478278189	0.000880379678202253	132	50	0.12562597818382	0.773093838106641
t2714355	dose1_shedding	1	0.00154304329020602	0.00162561932308333	132	42	0.344278454514237	0.773093838106641
t39485	dose1_shedding	1	0.00129554014014121	0.000919765397228315	132	42	0.161353996775259	0.773093838106641
t197	dose1_shedding	1	-0.00326475685034927	0.00411555358191503	132	28	0.429064347560756	0.844478711094974
t33010	dose1_shedding	1	-0.00283826338270554	0.00356216052747003	132	57	0.427030742583966	0.844478711094974
t2109685	dose1_shedding	1	0.00138111627013105	0.00172145545494126	132	51	0.423846167787209	0.844478711094974
t1335613	dose1_shedding	1	-0.00144139480892422	0.00184928873897128	132	59	0.437141921037398	0.844478711094974
t2774055	dose1_shedding	1	0.000615726225863987	0.000764943663355021	132	29	0.422329679323592	0.844478711094974
t165179	dose1_shedding	1	0.00692870027790608	0.00969627765601677	132	94	0.476153989046823	0.879849762369129
t1583	dose1_shedding	1	0.000505232369947249	0.000699569714985642	132	29	0.471465902045247	0.879849762369129
t821	dose1_shedding	1	-0.00593563635334214	0.0102501862226318	132	66	0.563539961829813	0.903790504821398
t29466	dose1_shedding	1	-0.0109881908621512	0.0181605747685965	132	125	0.546195562966218	0.903790504821398
t239935	dose1_shedding	1	-0.00627331188241513	0.00957142359631745	132	46	0.513354924264124	0.903790504821398
t545	dose1_shedding	1	-0.00217224309174789	0.00335659723980225	132	113	0.518671886434986	0.903790504821398
t1660	dose1_shedding	1	0.00125213987798394	0.00195147137174897	132	95	0.522237414599264	0.903790504821398
t166486	dose1_shedding	1	0.00161734119604019	0.00279132131303586	132	77	0.563310037053337	0.903790504821398
t2093856	dose1_shedding	1	0.000678911019662816	0.00114215632414763	132	30	0.553269898745733	0.903790504821398
t216816	dose1_shedding	1	-0.0352671557867104	0.0649701012279278	132	132	0.58818227872409	0.920300294742844
t1316412	dose1_shedding	1	-0.0121507578664985	0.023520786017894	132	132	0.606315488301168	0.920300294742844
t1492	dose1_shedding	1	-0.00230455393153858	0.00434538159374545	132	100	0.596777088306998	0.920300294742844
t1596	dose1_shedding	1	0.00555485187731952	0.0146686080431808	132	100	0.705535990217098	0.937039987007083
t1624	dose1_shedding	1	0.00394094288457909	0.0102079886840091	132	104	0.700079933626543	0.937039987007083
t584	dose1_shedding	1	-0.00195743955253988	0.00470406877915133	132	36	0.678011078034014	0.937039987007083
t84112	dose1_shedding	1	-0.00143860544414187	0.00377562145141174	132	69	0.70380680266347	0.937039987007083
t1496	dose1_shedding	1	0.00122579735827454	0.00276062630934739	132	90	0.657760051344111	0.937039987007083
t624	dose1_shedding	1	0.00193104250120702	0.0042675729484353	132	101	0.651668798570981	0.937039987007083
t2003188	dose1_shedding	1	-0.00114229130125693	0.00278126397450326	132	64	0.681961791302689	0.937039987007083
t2582419	dose1_shedding	1	-0.00155093094398695	0.00363322354485509	132	66	0.670176766046578	0.937039987007083
t287	dose1_shedding	1	-0.000162541786751516	0.000451131521381938	132	62	0.719209014102727	0.940504095365104
t823	dose1_shedding	1	0.00426819197819831	0.0180458811166111	132	57	0.813402309944226	0.98458544120961
t1613	dose1_shedding	1	-0.00194264532594482	0.00789619061174939	132	107	0.806052364108494	0.98458544120961
t1290	dose1_shedding	1	0.00180584485634472	0.00740237500048798	132	132	0.807650414706372	0.98458544120961
t202956	dose1_shedding	1	-0.000364666191616156	0.00162153569589553	132	82	0.822418427363321	0.98458544120961
t28118	dose1_shedding	1	-0.000300606347501676	0.00102212782966674	132	35	0.769151628950994	0.98458544120961
t1270	dose1_shedding	1	-4.13237832328088e-05	0.000171014091338754	132	33	0.809440147318598	0.98458544120961
t292800	dose1_shedding	1	0.000567224308951411	0.00436368827205407	132	69	0.896777346851075	0.995354717608051
t187327	dose1_shedding	1	-0.00118948968811156	0.00625600256071474	132	66	0.849499342312741	0.995354717608051
t208479	dose1_shedding	1	0.000364338580005433	0.00431948559714317	132	75	0.932909759698479	0.995354717608051
t1547	dose1_shedding	1	0.000226067378255794	0.00641329222005472	132	82	0.971934606605509	0.995354717608051
t1550024	dose1_shedding	1	0.000607681879988486	0.00656091752713697	132	41	0.926346864047915	0.995354717608051
t47715	dose1_shedding	1	0.000195620696809092	0.00454831328873719	132	89	0.965759948330412	0.995354717608051
t28141	dose1_shedding	1	3.83234179661759e-05	0.000684781064456591	132	58	0.955456023604971	0.995354717608051
