feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
p2	IgA	IgA	-0.000846214424160283	0.00457095809428574	56	56	0.853821863905656	0.99909810186481
p1	IgA	IgA	0.000905328181366568	0.00568884644915884	56	56	0.874151582346957	0.99909810186481
p317	IgA	IgA	0.000170051864828072	0.000305640956689618	56	56	0.58025097952285	0.99909810186481
p71	IgA	IgA	7.23248066751513e-05	0.000295769514163929	56	56	0.807746412772705	0.99909810186481
p456	IgA	IgA	7.23248066751513e-05	0.000295769514163929	56	56	0.807746412772705	0.99909810186481
p336	IgA	IgA	4.43319926043265e-05	0.000446467928548989	56	56	0.921271822851375	0.99909810186481
p19	IgA	IgA	7.50449287660697e-05	0.000278550807451565	56	56	0.788639461382989	0.99909810186481
p153	IgA	IgA	8.49140111916375e-05	0.000284158994086813	56	56	0.766220029887097	0.99909810186481
p133	IgA	IgA	6.70814767184454e-05	0.000286932846142106	56	56	0.816033569634464	0.99909810186481
p292	IgA	IgA	-0.000137902424055071	0.000361538703867824	56	56	0.704379482569475	0.99909810186481
p446	IgA	IgA	7.76039717312461e-05	0.000300845897993433	56	56	0.797424074918434	0.99909810186481
p132	IgA	IgA	-6.48167984956227e-07	0.000303980676387888	56	56	0.998306556085951	0.99909810186481
p54	IgA	IgA	2.83600718105528e-05	0.000518566747222533	56	55	0.956587803054894	0.99909810186481
p260	IgA	IgA	5.52265868740168e-05	0.000338988912428877	56	56	0.871193031278694	0.99909810186481
p261	IgA	IgA	7.21547226784467e-05	0.000321065815171682	56	56	0.823033688522888	0.99909810186481
p110	IgA	IgA	0.000127317727335424	0.000310267582795862	56	56	0.683174197386811	0.99909810186481
p150	IgA	IgA	-5.07592380285675e-06	0.000292036411058705	56	56	0.986196622233838	0.99909810186481
p193	IgA	IgA	7.99749350905475e-05	0.000367322397583961	56	56	0.828464725456355	0.99909810186481
p24	IgA	IgA	6.32846693280174e-05	0.000370109992861937	56	56	0.86487166248126	0.99909810186481
p221	IgA	IgA	-0.000462408469289236	0.000441638749580509	56	55	0.299750346415897	0.99909810186481
