"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","RSV1",0.225936550104416,0.407198560726894,"Bifidobacterium (RSV1)",93,111,83.8,34.7,26.1,40,49,81.6,31.7,24.1,0.819510065701911,1,2.2,TRUE,2,1,49,"ns",16.2087824621234,16.2961800075878,16.0506882632433,-0.254358030165577,12.0817289869643,-0.0230727677704351,0.466050366881109,0.565539822375404,0.951991038259667,0.50368151351031,0.964399007606534,36.673,33.999,0.45,0.383771929824561,0.526315789473684
"2","RSV10",0.125403245683985,0.233352588759438,"Veillonella (RSV10)",49,111,44.1,2.9,6.8,18,49,36.7,1.7,5.3,0.487084980602799,1,7.4,TRUE,19,1,49,"ns",1.42338911220777,1.81893917216391,0.833037301935814,-0.966582344516072,11.8985781105748,-0.0832762621364773,0.449155244298625,0.359430455539628,0.939392326012929,0.371370370441919,0.950224191889701,3.059,1.783,0.45,0.383771929824561,0.526315789473684
"3","RSV100",0.0233616048714114,0.0474877349051934,"Megamonas (RSV100)",9,111,8.1,0.1,0.3,3,49,6.1,0,0.2,0.757039290348059,1,2,TRUE,122,0,49,"ns",-0.819695158580364,-0.821794406888579,-0.817967913742418,-0.109832805614113,5.48303282807258,-0.0173103069087386,0.490433673550479,0.509882406573261,0.946400903865407,0.532027727429826,0.956086339951705,0.07,0.024,0.45,0.383771929824561,0.526315789473684
"4","RSV101",0.0264855639271698,0.0529459761645252,"Corynebacterium_1 (RSV101)",1,111,0.9,0,0,4,49,8.2,0,0,0.0309917294928529,0.88042221157092,-7.3,FALSE,112,0,49,"ns",-0.935996718004438,-1.02288210539783,-0.719814451667027,0.383906644730505,4.66466735983511,0.0685432197243812,0.462862607903097,0.399449337131591,0.908120413822723,0.433677370735062,0.933045934268724,0,0.001,0.45,0.383771929824561,0.526315789473684
"5","RSV1026",0.0185206241632593,0.0392919689906412,"Enterococcus (RSV1026)",8,111,7.2,0,0.1,3,49,6.1,0.1,0.7,1,1,1.1,TRUE,144,0,49,"ns",-0.820361625080439,-0.818388606531369,-0.825297707922736,0.0344270635757322,5.23434934983211,0.00569011969273132,0.49729040486834,0.559354623706985,0.951700093253508,0.504417702781789,0.948979381716957,0.021,0.112,0.45,0.383771929824561,0.526315789473684
"6","RSV1040",0.0131073114668557,0.0244184440550466,"Anaerococcus (RSV1040)",5,111,4.5,0,0,3,49,6.1,0,0,0.701387066070306,1,-1.6,FALSE,178,0,49,"ns",-0.830360695054376,-0.883999517605858,-0.694445551386803,0.125150893546552,4.63212504988512,0.0261518913018056,0.489321007422318,0.500966200941317,0.942509156869903,0.514727852714617,0.950393297628784,0.001,0.001,0.45,0.383771929824561,0.526315789473684
"7","RSV1046",0.0327623661909065,0.0657642426108102,"Streptococcus (RSV1046)",0,111,0,0,0,5,49,10.2,0,0.1,0.00232437971196397,0.397186111277664,-10.2,FALSE,85,0,49,"ns",-0.933207593561724,-1.04536023783258,-0.690117112500124,0.596033746162141,4.98966401421994,0.0941894372694507,0.446286261218854,0.219758449717802,0.843808582465532,0.410389830437357,0.896066471193432,0,0.032,0.45,0.383771929824561,0.526315789473684
"8","RSV1049",0.0640933301690632,0.137008112250738,"Corynebacterium_1 (RSV1049)",21,111,18.9,0,0,3,49,6.1,0,0,0.0525640593702276,0.88042221157092,12.8,TRUE,43,0,49,"ns",-0.473278959058037,-0.242553550619441,-0.920656041897999,-0.836600481822274,5.36752011046016,-0.142748139444523,0.42843481094704,0.237878099221477,0.875085810613924,0.25600389145467,0.873738623431446,0.004,0.001,0.45,0.383771929824561,0.526315789473684
"9","RSV106",0.0859853416325195,0.158553490296868,"Streptococcus (RSV106)",40,111,36,0.1,0.3,20,49,40.8,0.1,0.2,0.597887131320257,1,-4.8,FALSE,27,0,49,"ns",0.968495159403268,0.854419577663785,1.2032919998647,0.440667100206353,8.22708628621015,0.0582086574813827,0.471150781246073,0.587930922054507,0.955173572876315,0.558032907302808,0.966451753079007,0.085,0.071,0.45,0.383771929824561,0.526315789473684
"10","RSV108",0.0325097243123646,0.0594501906798974,"Lactobacillus (RSV108)",13,111,11.7,0.1,0.6,6,49,12.2,0,0,1,1,-0.5,FALSE,86,0,49,"ns",-0.606011293548088,-0.638547381072907,-0.5230126703108,0.09465823555451,5.76423591747913,0.0153128863938426,0.492189990502876,0.578941660550963,0.958573015993612,0.523040755144362,0.960775875134826,0.11,0.007,0.45,0.383771929824561,0.526315789473684
"11","RSV11",0.173459641432251,0.323124737641624,"Lactobacillus (RSV11)",63,111,56.8,2.9,7.5,19,49,38.8,3.8,10.5,0.040718372391884,0.88042221157092,18,TRUE,7,1,49,"ns",3.48091392442199,6.81448750953003,1.21184209065621,-2.08640835129218,11.5936259888373,-0.191272572179763,0.423334396584517,0.115332273556689,0.890880194027903,0.133764909750039,0.899905484807821,3.012,3.924,0.45,0.383771929824561,0.526315789473684
"12","RSV110",0.0480872926793589,0.0874373072295122,"Enterobacter (RSV110)",28,111,25.2,0.1,0.4,12,49,24.5,0,0.1,1,1,0.699999999999999,TRUE,58,0,49,"ns",0.162475016464251,0.184126107000136,0.110200505891727,-0.0691416983786866,7.29767054532681,-0.00830218866587506,0.496015301276971,0.695146163975088,0.964439462755227,0.656038648952022,0.970634141846033,0.117,0.046,0.45,0.383771929824561,0.526315789473684
