"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","RSV1",0.0216735291670723,0.0412444719346124,"Bifidobacterium (RSV1)",3,24,12.5,3.7,14.6,5,26,19.2,1.4,5.4,0.704106877783276,0.975253625749506,-6.7,FALSE,67,0,24,"ns",-0.0811151507590075,-0.502287344812757,0.351226742937413,1.10118474351165,7.76732191751164,0.104526062637738,0.427456085893152,0.652326040036867,0.941015067370093,0.40273272288773,0.88861310186023,3.997,1.399,0.5,0.4,0.6
"2","RSV10",0.0347089990058201,0.0667221271654268,"Veillonella (RSV10)",4,24,16.7,4.1,13,3,26,11.5,1.2,4.5,0.697061803444782,0.975253625749506,5.2,TRUE,37,0,24,"ns",-0.276097961871988,-0.253051148967396,-0.28867467507523,-0.171038578798117,7.13210528813837,-0.0171544112555822,0.484710475491051,0.557715785010303,0.919722848218139,0.58279298073676,0.935133619392654,5.567,1.191,0.5,0.4,0.6
"3","RSV101",0.0150134269190147,0.0284899598608859,"Corynebacterium_1 (RSV101)",3,24,12.5,0,0,3,26,11.5,0,0,1,1,1,TRUE,95,0,24,"ns",-0.38097845525853,-0.379594134548123,-0.381508787240682,-0.227027436181557,5.51043056324866,-0.0357113343953783,0.480806767106153,0.567800272269292,0.920626156860091,0.555089550253557,0.933053981170331,0.002,0.002,0.5,0.4,0.6
"4","RSV1026",0.00776656346312772,0.0159787876094986,"Enterococcus (RSV1026)",2,24,8.3,0,0,0,26,0,0,0,0.22530612244898,0.938919250752392,8.3,TRUE,155,0,24,"ns",-0.607870644599346,-0.544284226010706,-0.682111212557073,-0.252204224475431,4.81513179370468,-0.0499147853535763,0.477213542473188,0.471541433441209,0.878724639812684,0.529961822750256,0.914511472191307,0.013,0,0.5,0.4,0.6
"5","RSV104",0.0316259327412994,0.063059295480932,"Bacteroides (RSV104)",3,24,12.5,0.2,1,6,26,23.1,0.5,1.4,0.467392380009896,0.938919250752392,-10.6,FALSE,43,0,24,"ns",-0.0389305359775669,-0.370876051046139,0.280534683766037,0.892708296176885,7.88716207936731,0.0943619240082916,0.442420301342761,0.302099125330011,0.844267804888976,0.437874292355189,0.897189564237637,0.379,0.636,0.5,0.4,0.6
"6","RSV105",0.00684570454978817,0.0147638567582799,"Staphylococcus (RSV105)",2,24,8.3,0,0,0,26,0,0,0,0.22530612244898,0.938919250752392,8.3,TRUE,176,0,24,"ns",-0.714254537221214,-0.685317276673137,-0.744730277058769,-0.148836069745778,4.91175534825755,-0.0307574743996375,0.484059857426887,0.52999948927189,0.907366645590008,0.542809501948,0.929835061445609,0.015,0,0.5,0.4,0.6
"7","RSV106",0.00749784279907016,0.0162303395342784,"Streptococcus (RSV106)",2,24,8.3,0,0,1,26,3.8,0,0,0.60204081632653,0.938919250752392,4.5,TRUE,161,0,24,"ns",-0.690003970744021,-0.725886598964889,-0.660288828376634,0.0683116917339106,5.19063392242752,0.00879786214110937,0.494469746454051,0.557190307238396,0.915716837312913,0.520060608302331,0.918192590579677,0.002,0.001,0.5,0.4,0.6
"8","RSV108",0.0275608159272679,0.0532499652041439,"Lactobacillus (RSV108)",3,24,12.5,0.1,0.3,6,26,23.1,0.3,0.6,0.467392380009896,0.938919250752392,-10.6,FALSE,53,0,24,"ns",-0.064171712734618,-0.449169700028841,0.38210798298195,1.06631798972589,9.09301996622389,0.124420573064555,0.428106703955896,0.325199953468947,0.864574450952268,0.395733323416122,0.890203562838656,0.16,0.389,0.5,0.4,0.6
"9","RSV11",0.0354684056737897,0.0663092880108498,"Lactobacillus (RSV11)",6,24,25,1,3.8,4,26,15.4,0,0,0.489661688162792,0.938919250752392,9.6,TRUE,36,0,24,"ns",0.0191469080964026,0.190889082586068,-0.113535081050751,-0.711147522079388,7.75505586250052,-0.0891081237162244,0.447916668526497,0.373858281514506,0.873300729897692,0.52951899085985,0.926156427198818,1.136,0.009,0.5,0.4,0.6
"10","RSV110",0.0130740543247916,0.0277432187780741,"Enterobacter (RSV110)",3,24,12.5,0,0.1,1,26,3.8,0.1,0.5,0.339557099435519,0.938919250752392,8.7,TRUE,108,0,24,"ns",-0.475668576534167,-0.462043945338136,-0.496047550417348,-0.188623282403992,5.71778726267076,-0.0262968969937345,0.485677083839652,0.576978528516813,0.924308781700595,0.54395351782973,0.933252470061029,0.042,0.093,0.5,0.4,0.6
"11","RSV1118",0.012190424395022,0.0252148218315521,"Veillonella (RSV1118)",0,24,0,0,0,3,26,11.5,0.2,0.8,0.235918367346939,0.938919250752392,-11.5,FALSE,115,0,24,"ns",-0.658235181081363,-0.924527654032058,-0.382771300015438,0.78463334835623,5.30264879928855,0.12053279456157,0.421600523329744,0.27688550879322,0.830420902349113,0.417946366624794,0.89008195854682,0,0.217,0.5,0.4,0.6
