"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Lawsonella",0.0147549830731421,0.0340636894656754,"Lawsonella","Lawsonella",2,0,85,0.0235294117647059,0,2.82352941176471e-06,2.20719475431449e-05,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0,TRUE,FALSE,63,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Fusobacterium",0.014178489622206,0.0287709216164029,"Fusobacterium","Fusobacterium",5,3,85,0.0588235294117647,0.0352941176470588,0.000912941176470588,0.00683898120084755,0,0,46,0,0,0,0,0.161433357637776,0.551489164128965,0.80716678818888,0,NA,NA,0.0588235294117647,0.0352941176470588,TRUE,TRUE,64,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Bergeyella",0.0132405132657674,0.0277156743421592,"Bergeyella","Bergeyella",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,65,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Slackia",0.0126503106656662,0.0251089430133249,"Slackia","Slackia",3,1,85,0.0352941176470588,0.0117647058823529,4.28235294117647e-05,0.000336128560172422,1,0,46,0.0217391304347826,0,2.60869565217391e-06,1.76930347385877e-05,1,1,NA,NA,NA,NA,0.0135549872122762,0.0117647058823529,TRUE,TRUE,66,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Peptoniphilus",0.0125903565922758,0.0274532829983405,"Peptoniphilus","Peptoniphilus",3,0,85,0.0352941176470588,0,7.05882352941176e-06,4.94451001330857e-05,0,0,46,0,0,0,0,0.551489164128965,1,NA,NA,NA,NA,0.0352941176470588,0,TRUE,FALSE,67,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Aeromonas",0.0124591241441831,0.0257718986832068,"Aeromonas","Aeromonas",2,1,85,0.0235294117647059,0.0117647058823529,2.72941176470588e-05,0.000234720645688881,1,0,46,0.0217391304347826,0,7.82608695652174e-06,5.3079104215763e-05,1,1,NA,NA,NA,NA,0.00179028132992327,0.0117647058823529,TRUE,TRUE,68,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Corynebacterium",0.0116321229365058,0.0243488442268019,"Corynebacterium","Corynebacterium",1,0,85,0.0117647058823529,0,1.41176470588235e-06,1.30158274691194e-05,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,1,1,NA,NA,NA,NA,-0.00997442455242967,0,FALSE,FALSE,69,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Macrococcus",0.0115474296951216,0.0236998724020816,"Macrococcus","Macrococcus",0,0,85,0,0,0,0,2,1,46,0.0434782608695652,0.0217391304347826,0.000285217391304348,0.00191643388630542,0.121550205519671,0.351145038167939,NA,NA,NA,NA,-0.0434782608695652,-0.0217391304347826,FALSE,FALSE,70,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Robinsoniella",0.0113795138430038,0.0213711407318207,"Robinsoniella","Robinsoniella",3,2,85,0.0352941176470588,0.0235294117647059,5.03529411764706e-05,0.000298450151611955,1,0,46,0.0217391304347826,0,9.56521739130435e-06,6.48744607081547e-05,1,0.540810334703465,NA,NA,NA,NA,0.0135549872122762,0.0235294117647059,TRUE,TRUE,71,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Alloprevotella",0.0111879355927561,0.0227777163996243,"Alloprevotella","Alloprevotella",1,1,85,0.0117647058823529,0.0117647058823529,0.000100705882352941,0.000928462359463848,1,0,46,0.0217391304347826,0,1.73913043478261e-06,1.17953564923918e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0.0117647058823529,FALSE,TRUE,72,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Mitsuokella",0.0111472577695231,0.0213790611301994,"Mitsuokella","Mitsuokella",2,1,85,0.0235294117647059,0.0117647058823529,8.37647058823529e-05,0.000759213215034059,2,0,46,0.0434782608695652,0,3.47826086956522e-06,1.6494765675389e-05,0.612225006486501,1,NA,NA,NA,NA,-0.0199488491048593,0.0117647058823529,FALSE,TRUE,73,0,46,"ns","ns",0.514789473684211,0.113245036943507
"unassigned_Prevotellaceae",0.010601158135649,0.0286171399261563,"unassigned_Prevotellaceae","unassigned_Prevotellaceae",2,1,85,0.0235294117647059,0.0117647058823529,0.000584941176470588,0.00538850266849738,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0.0117647058823529,TRUE,TRUE,74,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Gardnerella",0.0105007181074453,0.0271368106079892,"Gardnerella","Gardnerella",3,0,85,0.0352941176470588,0,3.76470588235294e-06,2.19293492503407e-05,0,0,46,0,0,0,0,0.551489164128965,1,NA,NA,NA,NA,0.0352941176470588,0,TRUE,FALSE,75,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Paeniclostridium",0.0100501788775087,0.0213466347473449,"Paeniclostridium","Paeniclostridium",2,0,85,0.0235294117647059,0,6.11764705882353e-06,4.25411318509471e-05,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,1,1,NA,NA,NA,NA,0.00179028132992327,0,TRUE,FALSE,76,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Allisonella",0.00981291760006644,0.0201184769566044,"Allisonella","Allisonella",1,0,85,0.0117647058823529,0,1.03529411764706e-05,9.54494014402087e-05,1,0,46,0.0217391304347826,0,1.30434782608696e-05,8.84651736929383e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0,FALSE,FALSE,77,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Anaerobiospirillum",0.00977445362902328,0.02001969285835,"Anaerobiospirillum","Anaerobiospirillum",1,1,85,0.0117647058823529,0.0117647058823529,0.000114352941176471,0.00105428202499867,1,1,46,0.0217391304347826,0.0217391304347826,0.000524347826086957,0.00355629998245612,1,1,NA,NA,NA,NA,-0.00997442455242967,-0.00997442455242967,FALSE,FALSE,78,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Negativicoccus",0.00965600281891327,0.0187100767324289,"Negativicoccus","Negativicoccus",2,1,85,0.0235294117647059,0.0117647058823529,1.41176470588235e-05,0.000125842816901984,1,0,46,0.0217391304347826,0,1.73913043478261e-06,1.17953564923918e-05,1,1,NA,NA,NA,NA,0.00179028132992327,0.0117647058823529,TRUE,TRUE,79,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Pseudoxanthomonas",0.00929379003550694,0.0197710753520256,"Pseudoxanthomonas","Pseudoxanthomonas",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,80,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Romboutsia",0.00898023509466511,0.0188411795562647,"Romboutsia","Romboutsia",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,81,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Anaerostipes",0.00896009757134395,0.0182873512289469,"Anaerostipes","Anaerostipes",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,1.47826086956522e-05,0.00010026053018533,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,82,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Succinivibrio",0.00884819512108539,0.0201609422109785,"Succinivibrio","Succinivibrio",3,2,85,0.0352941176470588,0.0235294117647059,0.00109835294117647,0.00992542200698825,0,0,46,0,0,0,0,0.551489164128965,0.540810334703465,NA,NA,NA,NA,0.0352941176470588,0.0235294117647059,TRUE,TRUE,83,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Intestinibacter",0.00870464395512232,0.0198416807562366,"Intestinibacter","Intestinibacter",3,0,85,0.0352941176470588,0,7.05882352941176e-06,4.2840332837725e-05,0,0,46,0,0,0,0,0.551489164128965,1,NA,NA,NA,NA,0.0352941176470588,0,TRUE,FALSE,84,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Bilophila",0.00838357522660075,0.0189677300659791,"Bilophila","Bilophila",3,1,85,0.0352941176470588,0.0117647058823529,1.36470588235294e-05,0.00011719791013519,1,0,46,0.0217391304347826,0,1.1304347826087e-05,7.66698172005465e-05,1,1,NA,NA,NA,NA,0.0135549872122762,0.0117647058823529,TRUE,TRUE,85,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Roseburia",0.00826757661654389,0.0173417727708544,"Roseburia","Roseburia",1,0,85,0.0117647058823529,0,1.41176470588235e-06,1.30158274691194e-05,1,1,46,0.0217391304347826,0.0217391304347826,0.00160782608695652,0.0109048070772162,1,0.351145038167939,NA,NA,NA,NA,-0.00997442455242967,-0.0217391304347826,FALSE,FALSE,86,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Stenotrophomonas",0.00772773450260691,0.018614109408294,"Stenotrophomonas","Stenotrophomonas",2,0,85,0.0235294117647059,0,3.29411764705882e-06,2.15687293096653e-05,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0,TRUE,FALSE,87,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Alistipes",0.00725100292634474,0.0144675665163243,"Alistipes","Alistipes",2,0,85,0.0235294117647059,0,1.41176470588235e-06,9.65511721914375e-06,1,0,46,0.0217391304347826,0,6.95652173913044e-06,4.71814259695671e-05,1,1,NA,NA,NA,NA,0.00179028132992327,0,TRUE,FALSE,88,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Hungatella",0.00720511005919694,0.0167247007826826,"Hungatella","Hungatella",2,1,85,0.0235294117647059,0.0117647058823529,9.50588235294118e-05,0.000813153215120314,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0.0117647058823529,TRUE,TRUE,89,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Subdoligranulum",0.00702426287402619,0.0149634318118176,"Subdoligranulum","Subdoligranulum",2,0,85,0.0235294117647059,0,9.41176470588235e-07,6.09908841974116e-06,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0,TRUE,FALSE,90,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Flavobacterium",0.00663329565549974,0.0137719064059632,"Flavobacterium","Flavobacterium",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,2.60869565217391e-06,1.76930347385877e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,91,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Pseudoglutamicibacter",0.00662537316742352,0.0227658025033274,"Pseudoglutamicibacter","Pseudoglutamicibacter",1,0,85,0.0117647058823529,0,3.76470588235294e-06,3.4708873250985e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,92,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ruminiclostridium_5",0.00632055212497227,0.0148041173114842,"Ruminiclostridium_5","Ruminiclostridium_5",1,0,85,0.0117647058823529,0,1.41176470588235e-06,1.30158274691194e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,93,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Buttiauxella",0.00611527699263364,0.0122959574483972,"Buttiauxella","Buttiauxella",1,1,85,0.0117647058823529,0.0117647058823529,0.00107105882352941,0.00987467443990523,1,0,46,0.0217391304347826,0,3.47826086956522e-06,2.35907129847835e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0.0117647058823529,FALSE,TRUE,94,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Howardella",0.00597058811411127,0.0145136218069584,"Howardella","Howardella",2,0,85,0.0235294117647059,0,6.11764705882353e-06,5.21922754193126e-05,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0,TRUE,FALSE,95,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Peptostreptococcus",0.00588080785107735,0.0123475765870857,"Peptostreptococcus","Peptostreptococcus",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,1.73913043478261e-06,1.17953564923918e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,96,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Franconibacter",0.00553551305621831,0.0110765259207,"Franconibacter","Franconibacter",1,1,85,0.0117647058823529,0.0117647058823529,5.50588235294118e-05,0.000507617271295655,1,0,46,0.0217391304347826,0,5.21739130434783e-06,3.53860694771753e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0.0117647058823529,FALSE,TRUE,97,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Kocuria",0.0054964748320259,0.0130497314911405,"Kocuria","Kocuria",1,0,85,0.0117647058823529,0,1.88235294117647e-06,1.73544366254925e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,98,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Morganella",0.00546140787726478,0.0108994143070292,"Morganella","Morganella",1,1,85,0.0117647058823529,0.0117647058823529,3.43529411764706e-05,0.000316718468415238,1,0,46,0.0217391304347826,0,2.60869565217391e-06,1.76930347385877e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0.0117647058823529,FALSE,TRUE,99,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Weissella",0.00535097984515854,0.0107746289029516,"Weissella","Weissella",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,1,0,46,0.0217391304347826,0,1.39130434782609e-05,9.43628519391342e-05,1,1,NA,NA,NA,NA,-0.00997442455242967,0,FALSE,FALSE,100,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Akkermansia",0.00522210785870541,0.0106923231507787,"Akkermansia","Akkermansia",2,2,85,0.0235294117647059,0.0235294117647059,0.00444847058823529,0.0289326048366381,0,0,46,0,0,0,0,0.540810334703465,0.540810334703465,NA,NA,NA,NA,0.0235294117647059,0.0235294117647059,TRUE,TRUE,101,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Raoultibacter",0.00507645147732701,0.0105328368197416,"Raoultibacter","Raoultibacter",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,1.73913043478261e-06,1.17953564923918e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,102,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Barnesiella",0.0050238657429994,0.0104803464608398,"Barnesiella","Barnesiella",0,0,85,0,0,0,0,1,1,46,0.0217391304347826,0.0217391304347826,7.65217391304348e-05,0.000518995685665238,0.351145038167939,0.351145038167939,NA,NA,NA,NA,-0.0217391304347826,-0.0217391304347826,FALSE,FALSE,103,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Varibaculum",0.00500222877878624,0.0102457934742879,"Varibaculum","Varibaculum",2,1,85,0.0235294117647059,0.0117647058823529,2.07058823529412e-05,0.000174204233145864,0,0,46,0,0,0,0,0.540810334703465,1,NA,NA,NA,NA,0.0235294117647059,0.0117647058823529,TRUE,TRUE,104,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Aerococcus",0.00492129561475924,0.0100416834005501,"Aerococcus","Aerococcus",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,1.73913043478261e-06,1.17953564923918e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,105,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Pantoea",0.00443677864890158,0.00962150391373203,"Pantoea","Pantoea",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,106,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ellin6055",0.0044097047837606,0.00908533266675267,"Ellin6055","Ellin6055",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,107,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.00435501011911774,0.00906098168035873,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,2.60869565217391e-06,1.76930347385877e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,108,0,46,"ns","ns",0.514789473684211,0.113245036943507
"JGI_0001001-H03",0.00430509649049662,0.014893647269379,"JGI_0001001-H03","JGI_0001001-H03",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,109,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Butyricicoccus",0.00419667528535591,0.00892000715412203,"Butyricicoccus","Butyricicoccus",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,3.47826086956522e-06,2.35907129847835e-05,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,110,0,46,"ns","ns",0.514789473684211,0.113245036943507
"unassigned_Bacillaceae",0.00412387689163278,0.0114909695911134,"unassigned_Bacillaceae","unassigned_Bacillaceae",1,0,85,0.0117647058823529,0,1.41176470588235e-06,1.30158274691194e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,111,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Thermomonas",0.00406739397886038,0.0142136800553882,"Thermomonas","Thermomonas",1,0,85,0.0117647058823529,0,9.41176470588235e-07,8.67721831274625e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,112,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Lachnospira",0.00402940506244782,0.0113314325286244,"Lachnospira","Lachnospira",1,0,85,0.0117647058823529,0,1.88235294117647e-06,1.73544366254925e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,113,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Facklamia",0.00391162967042429,0.00813605865705463,"Facklamia","Facklamia",0,0,85,0,0,0,0,1,0,46,0.0217391304347826,0,8.69565217391304e-07,5.89767824619589e-06,0.351145038167939,1,NA,NA,NA,NA,-0.0217391304347826,0,FALSE,FALSE,114,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Thermicanus",0.00384367275216131,0.0107892516824858,"Thermicanus","Thermicanus",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,115,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Epulopiscium",0.00382058190013445,0.00792418726009904,"Epulopiscium","Epulopiscium",0,0,85,0,0,0,0,1,1,46,0.0217391304347826,0.0217391304347826,5.47826086956522e-05,0.000371553729510341,0.351145038167939,0.351145038167939,NA,NA,NA,NA,-0.0217391304347826,-0.0217391304347826,FALSE,FALSE,116,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ruminococcaceae_UCG-005",0.00379033277121594,0.0104842071691132,"Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-005",1,0,85,0.0117647058823529,0,9.41176470588235e-07,8.67721831274625e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,117,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ruminococcaceae_UCG-002",0.00370578872591983,0.0102270669968806,"Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-002",1,0,85,0.0117647058823529,0,4.70588235294118e-06,4.33860915637312e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,118,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Atopobium",0.00368716799026736,0.0102173929490662,"Atopobium","Atopobium",1,0,85,0.0117647058823529,0,1.88235294117647e-06,1.73544366254925e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,119,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Phascolarctobacterium",0.00354131558039103,0.00748613280675887,"Phascolarctobacterium","Phascolarctobacterium",0,0,85,0,0,0,0,1,1,46,0.0217391304347826,0.0217391304347826,0.000112173913043478,0.000760800493759269,0.351145038167939,0.351145038167939,NA,NA,NA,NA,-0.0217391304347826,-0.0217391304347826,FALSE,FALSE,120,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ruminococcus_2",0.00353531706514131,0.00981941709303174,"Ruminococcus_2","Ruminococcus_2",1,0,85,0.0117647058823529,0,9.41176470588235e-07,8.67721831274625e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,121,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Campylobacter",0.00352853454285006,0.00763151179550835,"Campylobacter","Campylobacter",0,0,85,0,0,0,0,1,1,46,0.0217391304347826,0.0217391304347826,2.69565217391304e-05,0.000182828025632072,0.351145038167939,0.351145038167939,NA,NA,NA,NA,-0.0217391304347826,-0.0217391304347826,FALSE,FALSE,122,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Serratia",0.00348871793475871,0.00749854978090278,"Serratia","Serratia",0,0,85,0,0,0,0,1,1,46,0.0217391304347826,0.0217391304347826,2.69565217391304e-05,0.000182828025632072,0.351145038167939,0.351145038167939,NA,NA,NA,NA,-0.0217391304347826,-0.0217391304347826,FALSE,FALSE,123,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Ruminococcaceae_UCG-013",0.00283648466700759,0.0143088697578761,"Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-013",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,124,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Coprococcus_3",0.00227335671732845,0.00647208411705433,"Coprococcus_3","Coprococcus_3",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,125,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Caproiciproducens",0.00187942437778881,0.00396010997822696,"Caproiciproducens","Caproiciproducens",1,1,85,0.0117647058823529,0.0117647058823529,4.47058823529412e-05,0.000412167869855447,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0.0117647058823529,TRUE,TRUE,126,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Dermabacter",0.00175869980978964,0.00374793113443539,"Dermabacter","Dermabacter",1,0,85,0.0117647058823529,0,1.41176470588235e-06,1.30158274691194e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,127,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Vagococcus",0.00170617788119161,0.00365037559684653,"Vagococcus","Vagococcus",1,0,85,0.0117647058823529,0,9.41176470588235e-07,8.67721831274625e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,128,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Fusicatenibacter",0.0016564561853043,0.00464228806697326,"Fusicatenibacter","Fusicatenibacter",1,1,85,0.0117647058823529,0.0117647058823529,5.6e-05,0.000516294489608402,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0.0117647058823529,TRUE,TRUE,129,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Actinotignum",0.00148928359600715,0.00357596051223783,"Actinotignum","Actinotignum",1,0,85,0.0117647058823529,0,8.94117647058824e-06,8.24335739710894e-05,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,130,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Trueperella",0.00148168917974104,0.00353171256268247,"Trueperella","Trueperella",1,1,85,0.0117647058823529,0.0117647058823529,1.41176470588235e-05,0.000130158274691194,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0.0117647058823529,TRUE,TRUE,131,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Providencia",0.00119885462806334,0.00603421482323939,"Providencia","Providencia",1,1,85,0.0117647058823529,0.0117647058823529,0.00178070588235294,0.0164172970477159,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0.0117647058823529,TRUE,TRUE,132,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Pseudocitrobacter",0.0011317502814888,0.00414402714172646,"Pseudocitrobacter","Pseudocitrobacter",1,1,85,0.0117647058823529,0.0117647058823529,4.14117647058824e-05,0.000381797605760835,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0.0117647058823529,TRUE,TRUE,133,0,46,"ns","ns",0.514789473684211,0.113245036943507
"unassigned_Muribaculaceae",0.000788435399024057,0.00273486826413424,"unassigned_Muribaculaceae","unassigned_Muribaculaceae",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,134,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Empedobacter",0.000699492420704307,0.00245528465398281,"Empedobacter","Empedobacter",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,135,0,46,"ns","ns",0.514789473684211,0.113245036943507
"Butyricimonas",0.000665388008456765,0.00236443541624912,"Butyricimonas","Butyricimonas",1,0,85,0.0117647058823529,0,4.70588235294118e-07,4.33860915637312e-06,0,0,46,0,0,0,0,1,1,NA,NA,NA,NA,0.0117647058823529,0,TRUE,FALSE,136,0,46,"ns","ns",0.514789473684211,0.113245036943507
