"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","IncMSE_means","IncMSE_sds"
"Haemophilus (RSV284)",0.0624376196069181,0.38569861470412,0.380484957239459,0.266518674216977,0.358673152875946,0.689215262502505,0.273701861501017,0.298994728526613,0.0451929961364217,0.221869947545331,0.174321227723268,0.476873385625162,0.223489771768018,0.251317210369892,0.27886665026439,0.648912550766434,0.195921431855574,0.119697849039435,0.318467055021286,0.225346410645124,0.122923190948105,0.385158238865238,0.0983985397576901,0.27464055037739,0.692994829028609,0.559984067609816,0.194908472269078,0.0473418924227794,0.465663391953286,0.267213765749464,0.0796705830582284,0.341146587739124,0.557030243296902,0.207090028131843,0.237439260173436,0.563808414106925,0.226939805695156,0.351212483726608,0.327967334826362,0.0519051308408624,0.211447316233596,0.521026043209615,0.136977540316837,0.512444131643922,0.118670478469397,0.187266854165651,0.280213717746902,0.492776929879592,0.318785877953612,0.137789196018397,0.226607777629823,0.256953346611827,0.386640689660438,0.321412843169833,0.149105230552895,0.325614101557965,0.485779561705476,0.183389008480078,0.246158429438004,0.181427026005076,0.348598100049987,0.358979616839175,0.211903763750549,0.15161497745426,0.304778798972127,0.296862245292515,0.2641126211134,0.149892201130081,0.249532022543008,0.370343697388612,0.186103086457819,0.403144419671166,0.41168985967439,0.0838057261716412,0.405227477568225,0.0922951137128726,0.233372961069288,0.384284992149584,0.292496369021909,0.513138903461064,0.271141195022978,0.34382014445285,0.353175813988598,0.150409915968798,0.233570776682914,0.153748643793747,0.204941691443645,0.295458548338737,0.372459448887957,0.398098720843756,0.221659738451572,0.537503159672653,0.192668953326721,0.267794742809929,0.114730617341303,0.234556064696698,0.285354957801414,0.181496799267103,0.460596360354908,0.200673673798248,0.273093187211259,0.151794900613212
"Staphylococcus (RSV8)",0.0359437499987266,0.0577204782113759,0.0317230759486254,0.0354832062474246,0.30192965207217,0.0572765220650812,0.0108286652210423,0.128564822734712,0.037847279124205,0.0482489091181785,0.0463292757913508,0.0177177557816381,0.253654702600253,0.0689874892590802,0.0484404390433666,0.0172344938043373,0.07573056514062,0.061014510576952,0.0379854053854488,0.185501309678765,0.0562012424988214,0.0125331340214708,0.0862026309124429,0.0687371983331923,0.214119271549071,0.103783997298362,0.0753096131806276,0.243790115916978,0.0322643087316568,0.0109488369229291,0.0872750172322279,0.0322755196555133,0.0325814125463103,0.0348165785735877,0.162295761225337,0.0945681329491819,0.118493155440867,0.118370413556069,0.0538866819733556,0.00878007913410713,0.00784424393650974,0.119482752023524,0.14676750043169,0.000802624225777567,0.270922016208802,0.0166534420607018,0.111764125383108,0.0497574055798285,0.18178181350323,0.0655554835740287,0.0614021875683702,0.00614578472494473,0.0914483488154676,0.102118225826303,0.213049625926346,0.106037685773136,0.0735196717620893,0.0348727047430741,0.0687369515118202,0.0693071396596546,0.0448487087488583,0.0648207669915536,0.0414440716352302,0.14345967047321,0.0958030328596839,0.027017865164645,-0.00122530172987623,0.399488253563601,0.202449149549484,0.022263184687337,0.0380567944977621,0.0767380408703646,0.00674514635252193,0.212958563126996,0.0861275207145912,0.16249190330202,0.037838864483141,0.130574038694104,0.00912274765256642,0.0565647499647556,0.334934709928826,0.00564278116110328,0.0491148751238318,0.03689100163758,0.0798371475960931,0.0689373152327892,0.0284485577803763,0.0573008095777121,0.148657646802833,0.0787426328050827,0.0368439672505757,0.0506583704149528,0.159815112343997,0.0383233082402709,0.0745730858366261,0.0471847893084129,0.0111818323593271,0.0711098140550414,0.0568242589931959,0.182726618867861,0.113786824872239,0.0868718372840583
"Streptococcus (RSV4)",0.160439617275108,0.0130465257158011,-0.00993952086332117,0.0234906294144968,0.0230983756575506,0.00817174763584149,0.0283390400630801,0.0267462816556362,0.0167874811141457,0.147600453252953,0.0414297024971086,-0.00529206418534608,0.0202281030082243,0.0172882362130515,0.0330328293696064,0.0115061718351723,-0.00596246206184111,0.150947551614631,0.0280538273433788,0.0167942911729231,0.025372561249454,0.0723077508797918,-0.0139122003802825,-0.00747217950560649,0.0239399028813873,0.13699206307171,-0.00263004317838719,-0.00118603271031947,0.0280447865828164,0.027342308539322,0.00880107273278502,0.0510342800603583,0.0317384701922052,0.0209504751103655,0.0783150307071098,-0.0234468281702684,0.0781822626239894,-0.0120309600259124,0.0377606892217359,0.0677896157690752,0.0721262686047019,0.0019045902125352,0.103657960718114,-0.00815474536424376,0.0132221996991737,0.112517021443295,-0.00197105306591127,-0.00162733808770008,0.0107918173572111,0.0131711238334198,0.0579963181921398,0.0111042403066112,-0.0110158701803443,0.000869380418658008,0.0807623481908286,0.0189161595541284,0.000261316274906268,0.0200535321806328,0.0353861205498237,0.0669527292209831,0.0288541548266804,0.00758997906250448,-0.0115961243092501,0.0478546565159697,0.106504117047956,0.0145974010777021,0.00381542927621372,0.0513187825008323,0.0449469501398516,0.0449556379084434,0.0161266090433806,-0.0164795635583289,0.0255018161256647,0.201858989954045,0.000227782746112134,0.126337422975345,0.00224949902403459,0.0420988210476783,0.00532555369304699,0.00911293037596644,0.0808312565632409,0.0169327352282669,0.0167393319307101,-0.0130962420859944,0.0153898538267061,0.0635246427338254,-0.014039041181366,-0.00330374632852621,0.029844274214575,0.0314662465012002,0.0850082349002707,-0.00232608761752737,0.0310566744368923,-0.0164528117845199,0.0432025474465221,-0.00269780709974778,0.00895437440909383,0.1075962803224,0.0132898920022942,0.068370043530007,0.0455625183838623,0.0375512553803763
"Eggerthella (RSV611)",0.017189354603702,0.0455801844404932,0.0026291213426311,0.0323837710783408,0.0879355683653527,0.0337733844555798,0.0616822539077811,0.0632399537852817,-0.000555021201937076,0.0103706782653641,0.0310785918033586,0.00817918615567108,0.00491999287459101,0.0587756830103497,0.0491219338502485,0.0418420678745423,0.0229665173451409,0.114055098416772,0.00324903772955727,0.0116831162465926,0.166777396483894,-0.00496850504941841,0.0172628978187456,0.0203464137436822,0.0217758271891512,0.0292730652041288,0.0409684066007555,0.059213631525024,0.0515026818212077,-0.00757846313296701,0.00418689370681981,0.112746644305477,0.0246872890343726,0.00254992224279514,0.0147448718210336,0.0360434018230281,0.02448183304798,0.00488851349756505,0.00161960089815174,0.184294976137572,0.0137152220681261,0.0190004679532734,0.0130394157960096,0.0545523923696007,0.0232551178842582,0.0012261281196576,0.0848619620589764,0.0247832669722067,0.038668738964353,0.0781025624958418,0.0688818722450327,-0.00557145045810588,0.0426513618231493,0.0785738062104218,0.00230530040886749,0.0205566253203528,0.0356114090824487,0.0967685818306535,0.0104439229856578,0.00509966994187998,0.0861933952204263,0.0073458165034303,0.0147758443308416,0.0315147776384127,0.00732436800455995,0.00644172934125516,0.111766984560125,0.0108899693351187,0.0596133743221273,-0.000248569332975034,0.0477411793240525,-0.00122268202744489,0.00374353789092811,0.017729837640889,0.0432233938206806,0.017045113781084,-0.00326395825923715,0.0138039652193544,0.109138004128747,0.0140130582426009,0.0182823794234578,0.0698332326675233,0.0170325093954626,0.0202095514011338,0.00664546799397324,0.0669719500260547,0.000651440730913219,0.00127813915919244,0.0265325511408393,0.0328659447553069,0.00863941592981199,0.026868281819055,0.00760491639698853,-0.00511825038583128,0.110490413075202,0.00240373577772754,0.0821079520454218,0.0330885145901473,-0.000573372739632818,0.0658676947950792,0.0380646465413811,0.0473433607637264
"Staphylococcus (RSV7)",0.00215288522915773,0.0115172824942743,-0.00513580104432831,0.160404025942432,0.000300118512271832,0.0154591351655563,0.0104208923495594,0.0956732633743593,-0.018853322856887,0.0532132501871817,-0.00476728327662835,0.00848865093615851,0.0591221844960445,0.0543245736644242,0.011011947584089,0.0187373548382678,0.00155878595041516,0.0692539754523868,0.0691232410343564,-0.00446374180676398,0.00254231519980166,0.0633672659254626,-0.00639877942968529,0.0170050435188108,0.0590185572095851,0.0550167362684688,-0.00152946388201757,-0.00892403489817203,0.0163359744797142,0.0338363861959904,-0.00181900998723723,-0.0186900852958117,-0.00708533293170746,0.0595282061395049,0.162698137355796,-0.00928308926954243,0.0157950049522496,0.0295182110854838,0.0977732720663451,-0.0137160129093137,0.209193179712616,0.00504236938576785,0.00848304867606866,-0.0146947333163593,-0.0145851297970446,-0.000252710320158065,-0.00605965120549902,-0.00339731898550911,-0.000651922731094426,0.0344557089184639,0.0635347139966644,0.0130616515192368,-0.0122025150445124,-0.00105824226573832,0.0149840909897245,0.00158358516289042,0.0272406050183697,0.0161905949695668,0.0253825933102429,0.0107377664825751,0.0289300606866567,0.00626135200384507,0.000148889681904986,-0.00991107348390573,0.0588759152561939,-0.00350094281489333,-0.00990374833810983,0.000851473914761826,0.01121915692201,0.04014058386444,0.00195148021991375,0.000468796924397678,-0.00990065098382824,0.0560579537622855,0.0343593551834275,0.000554048674513748,0.0102436968907154,0.0377778143812315,-0.0151939688020875,0.0233569735736281,0.0299495703482106,0.0310986004484183,0.0176292393350589,0.00222263583731432,-0.00422663793487954,-0.00653680430934129,0.01001674634935,0.0339062711910606,0.0133551000900185,0.00820286902496513,0.184341976726764,0.0232452416360951,0.0495875246867205,-0.00473813203455125,-0.00627854865454095,0.0115391159134855,0.0027021873037102,0.0216042006974987,-0.0102146639135492,0.11277827142276,0.0307349930329274,0.0439820802192072
"Streptococcus (RSV335)",0.010784207463327,0.0439059945984171,0.0109065982419227,0.000105544803652036,0.0165488890934086,0.00419486490227855,0.0593623264948248,0.0122896429987688,0.014193589238337,0.0226796939667269,0.0570169680115625,0.00207029559094698,0.0249881659396023,0.0128976315394496,0.0389523880328418,0.0525922566416468,0.0684149158649336,0.00213785225525677,0.0027889040016686,0.00691458735292163,0.003315287606242,0.0293994767328474,0.0131993977516174,0.00529830394161394,0.0574259967808301,0.0168183557824213,0.00311357008807239,0.0812944334979726,0.042801621013943,0.00921231410015661,0.0395736467766727,0.0352118461168424,0.064276861538189,9.31564832751163e-05,0.0442964747299675,0.00906304003671999,0.0634434184973432,0.00961390843935664,0.000916201935593843,0.0483564366901319,0.00114580845905055,0.000148343402159213,0.091232774280473,0.0404386921992045,0.0645579323627035,0.0296638788297267,0.0158387977448303,0.0604155253613772,0.0154583331011279,0.00296429044426302,0.011553194311371,0.00098675815540919,0.0343974666716275,0.0339611827678953,0.0132781694748923,0.0321741714791814,0.0216735980222537,0.00371534536192639,0.101401912384902,0.00666045447364206,0.018481000997075,-0.000287755510213464,0.0571293440444613,0.0776560106808475,0.00929930834993488,0.0534347423798545,0,0.0594020675234971,0.0632197578862481,0.0218150831668636,0.00117494799219573,0.104966370888927,0.00268617207635349,0.0167657873571988,0.0411874929238271,0.0128837016242189,0.000811566525591974,0.0297918067706754,0.0369935488739854,0.00777894966215339,0.0681632899027705,0.0211744686012365,0.0501142158931199,-2.83598547051665e-06,0.0626649520637851,0.053972958789519,0.00119270901651068,0.0435091522561493,0.0213158889667787,0.0334726655267949,0.00760009434808453,0.0261051864913857,0.0372452357883567,0.00518293686468864,0.050337191554635,0.0135480827076709,0.0127584089360092,0.0317773296424344,0.0444295535586053,0.00640732561586839,0.0282405298183174,0.0210570681091759
"Haemophilus (RSV32)",0.00457542336381455,0.00268639184789136,0.00160343374163083,0.00245266433705305,0.0333066356705338,0.0269607469511734,0.0140041822363698,-0.00269367713335328,0.009888798805088,0.00196720959069982,0.011615578283895,0.00296361422540872,0.0260778099123782,-0.00287060797194201,0.0352242381195624,0.017350023194369,0.0192062290514233,-0.00276904828866997,0.00645134044464173,0.00602766733074187,0.0217631241219745,0.0144729693272486,-0.00110245771705932,0.000442238012460964,0.00951165091029452,0.0118831103001876,-0.00570023030836014,0.0726581874072077,-0.00220037259924583,0.00551854224708556,0.00756352815831075,0.0353878526262585,0.000393385258025841,-0.00531500434103416,0.01637770553364,-0.00458100483242382,0.0229635584661066,-0.00378579311469657,0.00181073965254187,0.0394237151504416,-0.00317220274176178,-0.00316326041054227,0.0474385335450134,0.00395387247962547,-0.00305869360996078,0.00803297134970914,0.036723954550193,0.00326273242689722,0.0133188335555393,-0.00355419419759208,-0.00254954366971126,-0.00668148510669847,0.00070178397681289,0.030496169641202,0.11257976984121,0.00338891754326075,-0.00176775341346825,-0.00865899755468133,0.00238437678230852,0.0978671265148297,0.00501287015562765,-0.00607605275018598,0.0157758878711986,0.0341031741152214,-0.00174383834881254,0.00172300550176177,0.0243926214696152,-0.000522055512371236,0.00482973966492611,0.00970104852072419,-0.00602433473460225,0.00956681219934493,0.0140879901043794,0.006750876870265,0.0106019790333842,0.0104643283822648,0.00271489085073745,-0.000316035034519712,-0.000521758274281436,0.0909939566501282,0.0513125969724523,-0.000288075601748019,0.0193676221462137,-0.00630959402186639,0.00756431680079728,-0.0055802954779549,-0.00313680033094059,0.0397138921999796,0.0213503448576041,0.00758318510316422,-0.00681425246340463,0.0116832980359012,-0.00797111423894177,0.0249513715442767,0.0216416293416622,-0.000267082680669178,-0.00285672284320845,0.00190594655056772,0.0288463205122023,0.0127881336221411,0.0255160891912338,0.0346580971420075
"Enterobacter (RSV310)",0.0157361167542628,0.0102347886863075,0.0208339447977553,0.149497777274955,0.00622315919310516,0.00207145972771688,0.0657165437524716,0.0101233269694297,0.00448699650064303,0.0282326575913923,-0.00119908844080409,0.122890378146421,0.0283068479036114,0.0204876836316392,0.00671973586955457,0.0329589114366838,0.00220933768564043,0.0603743231603041,0.00141394022373895,0.0407259555061378,0.0359416945775676,0.0964343989583157,0.0445404590113835,0.0245856296094435,-0.00244840704617741,0.00164645684535228,0.118816925085708,0.031030329233206,0.107141274598184,-0.00536163909471253,0.0493326979192181,0.00417321545285495,0.0607820116506578,0.00515012746141914,0.0544518356229184,0.0705573323196219,0.073642168184176,0.0190691906737954,-0.0002801999423774,0.00269174902479663,0.0445367982601049,0.287010864434816,-0.00751353600347654,0.00119572607759745,0.0275527518699696,0.0581766105654555,0.00249818969399728,0.00530333712880021,0.0356293212535683,0.0417393651683593,0.0196254872434926,0.0135454199090144,0.0533146250353362,0.0332820175500149,0.00578286975909694,0.00247768177137206,0.0062923392893821,-0.00151451276306056,0.119835824498521,0.0194185214606212,0.0084196567565278,0.0216022805004028,0.0247124575407549,0.0351067427414975,0.00682387499752302,0.00188322801868261,0.0341642999216556,0.00787417270296551,0.0756135434066365,0.0483545142823766,0.0486416826954715,0.0238057191065792,0.0235761644382997,-0.00363490773408906,0.0337310513496797,0.057507455513269,0.103888801004845,0.043853113453898,0.000435791203109538,-0.000480227182561768,0.00048367974251775,-0.000237214490403134,0.0480943349175209,0.0721744546261925,0.0217266040344296,0.0398713372170648,0.0171724377877738,0.001278023283728,0.0242410909920754,0.00781069632543826,-0.00379843743816892,0.000538424212563354,0.0290787552026896,0.0707412082079113,0.10984062817419,0.0164631030321024,0.00195147398100818,0.23604220411928,0.0118614155380411,0.00089479482213534,0.0227215245864136,0.0273905571335471
"Dolosigranulum (RSV671)",0.0292830275319108,0.000839317719338832,0.00291953812978442,0.0289080117996534,0.0264163279959368,0.0079066919698355,9.28904527381978e-05,0.0489723684445761,0.0254282725665269,0.00387610972401938,0.00376860072314459,0.0360353819205885,0.0103195177880556,0.0251608239743012,0.00460041300233236,0.0342812311649111,0,0.00360247862868846,0.0274960454444108,0.03689883121747,0.0281213813516431,0.0122728534221809,0.00095899526941286,0.0195759046685212,0.0141416200156413,0.0240809204336932,0.000293885214726777,0.00107905689069087,0.0140660473948925,0.0403240134385085,0.00156226649714002,0.0124004721785908,0.0193799685847379,0.0769700245228752,0.000858153202765728,0.018606099066053,0.00255486917913168,0.00151831350588961,0.0521131755970089,0.0137894652759894,0.0161470298082455,0.049188163052892,0.0302178312989303,0.00525679460451338,-0.000110027285792938,0.0394527828495563,0.0135737716961768,0.00170625471377117,0.00230132457713151,0.010972650349099,0.010860464829718,0.0452597016224967,0.00685163296847848,0.00105760205812163,0.0228643448744601,0.00263043332177145,0.00349583122418929,0.0600879488143928,0.00219229602235683,0.0264371688864268,0.00734718783018644,0.0218946094733072,0.000285851684461216,0.0360756779997816,0.0443480241757593,0.00201060526137856,0.10101928913129,0.0129837290844836,0.00560159897059388,0.00910896604270127,0.00379423757419313,0.0153465076775859,0.0147931497634959,0.0769370356220744,0.00126690919140394,0.0518213095175918,0.0214214598542503,0.00842869295774688,0.0033543820860416,0.0017655383381199,0.0162833759427346,0.0147744403602955,0.00556888031391987,0.0381974324941936,0.00506790591408035,0.0355218854452364,0.0087836452058825,0.00153555420269303,0.0175204935889909,0.0276283142628516,0.0215718963731513,0.0044433182982457,0.000619527774060058,0.00434637879885803,0.0331543548237144,0.00112129433128843,0.00377071674750463,0.0353075714562477,0.0175102969661158,0.0277748218891059,0.0175591952667297,0.0145134058905017
"Bacteroides (RSV36)",0.0440012864942744,0.0208305984615316,0.00932211131084709,0.00438325912398485,0.0039030737554498,0.0420743297304806,-3.82623292776537e-05,-0.00361794565991287,0.028190650431316,0.0338750848883029,-0.00111570191560966,0.0493404067776666,0.0500829762443522,-0.00553772836501782,0.000218801711756131,0.00857309530101786,-0.00836226131469799,0.00728809174758716,0.251904518549835,0.0177490624752694,-0.00170359443993957,0.0270882018824724,0.0268617249213229,0.00602947402602646,0.0112768379202964,-0.00538798247211699,0.0569637489905647,0.000151346617664324,0.0393788204792507,0.00320211756590242,0.0564639262583369,-0.00443921538289593,0.000178701725583316,0.0638482308792644,0.0122872019292613,0.029037173639913,0.0276968401521032,0.00165548271469618,0.0211709594319429,-0.00905844336224541,-0.00788646818216206,0.0161709668938805,0.0650831642449027,0.0108741888136505,-0.00495416297382338,0.0460562136131251,-0.00455015446229282,0.00118186145263458,0.00812730843978921,0.00412236114464037,0.00406834554088196,0.0326603654723541,-0.005610620122319,0.0284749134444366,0.0193169881385991,0.00919274642272131,-0.00300248751223793,0.00856272433929429,0.0453883204728843,0.0032157016543638,0.00631537110957599,0.0245408508588638,0.000844307048967933,0.00417434443463881,0.048102611620844,0.00951833775104013,0.00373360187169524,0.0689735772217032,-0.00466801314575559,0.0117964798743519,0.0170669855732157,-0.00459920518647745,0.0116844185447101,0.0735751900099673,0.0642889397244726,0.139756007636965,0.0368951783806041,-0.00240467047612583,-0.0100742574046586,0.00412435573912378,0.0484034078045167,-0.0112575365374441,0.000974729631683512,0.00553970182733843,0.0647020196322994,0.00793691670622434,0.0396675019042946,0.00403515992358796,0.00690747172254841,0.00852963641790022,0.0082089753286212,0.0278618230692182,0.017797312363421,0.000209070444138693,0.0156269094908249,0.0162868908677328,-0.00327682302188151,0.0876858030317622,0.02327566091313,0.0123082661341992,0.0162316921740895,0.0208526756780404
