"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Abiotrophia",0.000983851192082771,0.00302183151309734,"Abiotrophia",0,58,0,0,0,1,16,6.2,0,0,0.216216216216216,1,-6.2,FALSE,204,0,16,"ns",-4.09557179227546,-4.14039961874524,-3.91549776466104,0.197164464564314,4.44174070602007,0.0340099191948203,0.474609377023082,0.483946104599621,0.951232888544937,0.513049665062854,0.92642440480071,0,0,0.5,0.364583333333333,0.666666666666667
"2","Acidaminococcus",0.00105937453447825,0.00326178493976769,"Acidaminococcus",1,58,1.7,0,0.2,1,16,6.2,0,0,0.388004442798963,1,-4.5,FALSE,200,0,16,"ns",-3.99496656141454,-3.99995006903892,-3.98660927687422,0.191336498446923,4.93887630167849,0.0262562984831102,0.483398438820829,0.508437259621359,0.951574015587812,0.492472292862736,0.920288670431162,0.02,0.001,0.5,0.364583333333333,0.666666666666667
"3","Acinetobacter",0.00292638540681287,0.00721184074341938,"Acinetobacter",8,58,13.8,0.3,2.4,2,16,12.5,0,0,1,1,1.3,TRUE,162,0,16,"ns",-3.7354262069601,-3.68693452231689,-3.90249143052924,-0.0364199691430525,5.99585845559481,-0.00644780462857996,0.496585366124513,0.630853896734354,0.969804131915383,0.580010145124799,0.944716434048754,0.332,0.002,0.5,0.364583333333333,0.666666666666667
"4","Actinomyces",0.00276532984569162,0.00819559584341236,"Actinomyces",11,58,19,0,0,1,16,6.2,0,0,0.44290603764032,1,12.8,TRUE,165,0,16,"ns",-3.26048596051143,-3.06678864665548,-3.88061575925805,-1.17466938964722,5.15487970839498,-0.217191093537552,0.404296882895044,0.3220771107697,0.944393945710714,0.327317164247106,0.886779095114845,0.002,0,0.5,0.364583333333333,0.666666666666667
"5","Adlercreutzia",0.00259455011188988,0.00702479317978346,"Adlercreutzia",8,58,13.8,0,0,3,16,18.8,0,0,0.694277703583103,1,-5,FALSE,169,0,16,"ns",-3.52624846383067,-3.53207314422169,-3.50612850434527,0.219701611324271,5.7484357775574,0.0325474618787581,0.483398438820829,0.593979906674749,0.968338870503344,0.58896379744585,0.940127535830037,0.002,0.002,0.5,0.364583333333333,0.666666666666667
"6","Aeromonas",0.000945207955786903,0.00284068748652228,"Aeromonas",0,58,0,0,0,1,16,6.2,0,0,0.216216216216216,1,-6.2,FALSE,208,0,16,"ns",-4.0116199016153,-4.06549702369251,-3.81000760840988,0.260757999384658,4.83166038584437,0.0506012225900355,0.472656252179604,0.482728831275318,0.950865251164316,0.484598323243444,0.92379711604174,0,0.004,0.5,0.364583333333333,0.666666666666667
"7","Agathobacter",0.0254706468078055,0.0506098108816724,"Agathobacter",56,58,96.6,2.7,2.7,15,16,93.8,2.7,2.8,0.524003455510305,1,2.8,TRUE,34,0,16,"ns",9.18641372676139,9.31137838705535,8.53784960115932,-0.675935114846606,3.52909247946582,-0.155627263916547,0.413085944622522,0.413162091333779,0.95890031913177,0.359808456443249,0.91798350950196,2.75,2.737,0.5,0.364583333333333,0.666666666666667
"8","Akkermansia",0.0113696246762122,0.0262965920186731,"Akkermansia",14,58,24.1,0.1,0.3,7,16,43.8,0.1,0.3,0.208311570644602,1,-19.7,FALSE,108,0,16,"ns",-2.54854275965948,-2.85557689903167,-0.535565770892279,2.50965275303948,8.19524820324606,0.301666882120871,0.378536595604273,0.237726513211558,0.948690713584717,0.220956467586922,0.87850063336399,0.066,0.136,0.5,0.364583333333333,0.666666666666667
"9","Alistipes",0.0496137594684193,0.101452928591676,"Alistipes",45,58,77.6,0.2,0.6,15,16,93.8,1,2.3,0.27743886021997,1,-16.2,FALSE,5,1,16,"ns",4.04504929019042,3.77108646260963,5.88115162045987,1.83637756057312,5.30208637035306,0.303509825049222,0.35058595053869,0.0620442778990306,0.91800132854361,0.0543701829261465,0.817475723689559,0.239,0.949,0.5,0.364583333333333,0.666666666666667
"10","Allisonella",0.00601656655762538,0.0147880237932443,"Allisonella",10,58,17.2,0,0,1,16,6.2,0,0.1,0.437470974592909,1,11,TRUE,135,0,16,"ns",-3.32244191666406,-3.23689650125606,-3.60042215652188,-0.247275477861245,6.14435840472721,-0.0378216027093144,0.476562501866746,0.673450404565065,0.972138540945331,0.588906592324826,0.941758931114479,0.006,0.024,0.5,0.364583333333333,0.666666666666667
"11","Alloprevotella",0.0237618482128855,0.0473884282825299,"Alloprevotella",43,58,74.1,2.4,4.1,11,16,68.8,1.2,1.4,0.752920141402586,1,5.3,TRUE,41,0,16,"ns",7.96623761392288,7.94594343535831,7.98812721661015,-1.19786059687088,10.2415617311982,-0.125648507124142,0.407226570135852,0.387671782078183,0.956317002430029,0.283836484633385,0.907198430230875,2.365,1.135,0.5,0.364583333333333,0.666666666666667
"12","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.00189300231674071,0.00480163291590008,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",5,58,8.6,0,0,1,16,6.2,0,0,1,1,2.4,TRUE,180,0,16,"ns",-3.71756607406994,-3.61166787897928,-3.99811192057836,-0.302063548540185,4.97292276471519,-0.0502378057978816,0.477539064288644,0.497062664931998,0.960584614345084,0.483679246892231,0.923982570817502,0.002,0,0.5,0.364583333333333,0.666666666666667
"13","Anaerococcus",0.00128898374243575,0.00375497973525508,"Anaerococcus",4,58,6.9,0,0,2,16,12.5,0,0,0.604245371460934,1,-5.6,FALSE,192,0,16,"ns",-3.76016145640133,-3.79560902982464,-3.63523957820055,0.19483059131965,4.95874085667817,0.0360478485854166,0.483902440302539,0.570182652310324,0.963590188588401,0.576905574248801,0.939938065916246,0,0.001,0.5,0.364583333333333,0.666666666666667
"14","Anaeroplasma",0.0241227682518675,0.0615810780523458,"Anaeroplasma",35,58,60.3,0,0.1,9,16,56.2,0,0,0.780954498156247,1,4.09999999999999,TRUE,40,0,16,"ns",0.930713927527115,1.07416143351698,0.356964635217733,-1.25580811904789,6.0608127457219,-0.189757094045304,0.416585372659343,0.307569042723697,0.951692571831776,0.306386192819458,0.907219546142635,0.045,0.019,0.5,0.364583333333333,0.666666666666667
"15","Anaerosporobacter",0.0200349084695012,0.0410689323118365,"Anaerosporobacter",32,58,55.2,0,0,9,16,56.2,0,0,1,1,-1,FALSE,62,0,16,"ns",1.50576277184966,1.39133500329784,2.64503210604988,0.473061885472376,6.9317926145836,0.0658526767323946,0.463867190386652,0.66446998141257,0.970385807219747,0.494304919626202,0.934691161013112,0.022,0.028,0.5,0.364583333333333,0.666666666666667
"16","Anaerostipes",0.0187842663244221,0.0398750058657998,"Anaerostipes",50,58,86.2,0.1,0.2,13,16,81.2,0.1,0.2,0.694277703583103,1,5,TRUE,73,0,16,"ns",3.82650761564913,3.9627698358401,2.9927357301547,-0.663760716919302,4.46505880096193,-0.126085865308602,0.427317079060237,0.318817179636051,0.952722435642863,0.352398333407205,0.917837656809932,0.132,0.127,0.5,0.364583333333333,0.666666666666667
"17","Anaerotruncus",0.00142113379138921,0.00334854912152041,"Anaerotruncus",0,58,0,0,0,2,16,12.5,0,0,0.0444279896334691,1,-12.5,FALSE,187,0,16,"ns",-3.92609673048045,-3.99310602735614,-3.67552166559665,0.470825683432777,5.0572760317792,0.0865875730179132,0.457560979000355,0.437897612786072,0.93390350476587,0.469109533821342,0.912578810789684,0,0.002,0.5,0.364583333333333,0.666666666666667
"18","Anaerovibrio",0.00970396307605289,0.0217441238382875,"Anaerovibrio",15,58,25.9,0.1,0.4,5,16,31.2,0.1,0.1,0.752920141402586,1,-5.3,FALSE,114,0,16,"ns",-2.65601638375526,-2.71462351941034,-2.40119068536021,0.653028738692746,8.73498500497491,0.0694175776417009,0.464843752807848,0.631713721070925,0.969576735015828,0.609131646724327,0.945588872996149,0.144,0.082,0.5,0.364583333333333,0.666666666666667
