"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Acinetobacter",0.128252251594819,0.228784741241638,"Acinetobacter",30,110,27.3,0,0.1,8,46,17.4,0,0,0.223756400429106,0.789728472102729,9.9,TRUE,21,0,46,"ns",-1.06681347639599,-0.851590774352119,-1.53057286178597,-0.623799577652287,6.39190774489,-0.0928991112265978,0.455842391732255,0.459304252583316,0.813708877224454,0.428768511057849,0.799328444871857,0.025,0.012,0.5,0.444444444444444,0.611111111111111
"2","Actinomyces",0.180898163227711,0.326064213930714,"Actinomyces",18,110,16.4,0.2,1.7,15,46,32.6,0,0.1,0.0314191681015476,0.411864280669805,-16.2,FALSE,17,1,46,"ns",-1.35097748347455,-1.66562687350926,-0.388194983929756,1.41310512729724,6.0080467557906,0.203540307253028,0.398302208150045,0.131351257145089,0.562941846722182,0.0829940454947064,0.529818615567286,0.19,0.018,0.5,0.444444444444444,0.611111111111111
"3","Akkermansia",0.0172412597117325,0.0333713649620235,"Akkermansia",2,110,1.8,0,0,3,46,6.5,0.8,3.6,0.152877632703858,0.6907720179158,-4.7,FALSE,57,0,46,"ns",-2.2754736480645,-2.36315253326121,-2.0362077172313,0.330021111989805,5.07585494329479,0.0586548406650714,0.466372282933491,0.30728921602144,0.70797744283791,0.43372923780014,0.7694917756789,0.004,0.848,0.5,0.444444444444444,0.611111111111111
"4","Anaerococcus",0.12359500303831,0.226810074852695,"Anaerococcus",27,110,24.5,0,0.2,11,46,23.9,0,0.1,1,1,0.600000000000001,TRUE,22,0,46,"ns",-0.922274625874591,-0.992277907047443,-0.763328669724437,0.273604770020766,5.44899064035454,0.0412914669367692,0.479959239323434,0.600665133474617,0.876248544800132,0.621504810990508,0.87638657333058,0.023,0.013,0.5,0.444444444444444,0.611111111111111
"5","Atopobium",0.109161469029488,0.199767188493849,"Atopobium",17,110,15.5,0,0,10,46,21.7,0,0,0.359599488774939,0.902509570866948,-6.2,FALSE,26,0,46,"ns",-1.47913317550249,-1.55330636810424,-1.29646087706325,0.461349962669917,6.38099942774082,0.0680838478673225,0.463837012233844,0.476009507361408,0.82609684528337,0.499639407269762,0.828899144215265,0.013,0.015,0.5,0.444444444444444,0.611111111111111
"6","Bacteroides",0.197263913882428,0.353216347123922,"Bacteroides",38,110,34.5,2.8,9,14,46,30.4,2.2,9.1,0.710823713139807,1,4.1,TRUE,15,1,46,"ns",-0.566709171800818,-0.485812428600212,-0.761470865901288,-0.446804461099401,10.1267129713348,-0.0446652292721603,0.475042445062131,0.605008620413675,0.879312047155781,0.595901659506137,0.866766584813897,2.827,2.253,0.5,0.444444444444444,0.611111111111111
"7","Bifidobacterium",0.498743577656033,0.883462591764234,"Bifidobacterium",109,110,99.1,45.2,25.8,46,46,100,51.5,23.5,1,1,-0.900000000000006,FALSE,4,1,46,"ns",15.3186209174005,15.2374467890294,15.4711376740347,0.226026875449084,2.63344041739435,0.0763679138062123,0.463654891655658,0.140537064358588,0.689301130573763,0.47436053700717,0.839223877940849,45.447,51.665,0.5,0.444444444444444,0.611111111111111
"8","Catenibacterium",0.0150527458028578,0.0311778620162026,"Catenibacterium",6,110,5.5,0,0.3,1,46,2.2,0,0,0.674506755583508,1,3.3,TRUE,59,0,46,"ns",-2.23857403630715,-2.23713961473191,-2.24102780118026,-0.0923149556943255,4.71589092120309,-0.0178050225457528,0.491001697879356,0.491090426070812,0.820516820381863,0.486626590654519,0.823570357061649,0.037,0,0.5,0.444444444444444,0.611111111111111
"9","Citrobacter",0.0621833994386762,0.113450730192562,"Citrobacter",14,110,12.7,0.1,0.5,5,46,10.9,0.1,0.3,1,1,1.8,TRUE,35,0,46,"ns",-1.89290448006267,-1.92691698384538,-1.82224578119903,0.161139207576031,6.24920828407409,0.0208456416913334,0.489809782706714,0.597866782278212,0.870911200904591,0.572268319092451,0.849733252838027,0.09,0.074,0.5,0.444444444444444,0.611111111111111
"10","Clostridioides",0.108971663883984,0.19979478311905,"Clostridioides",21,110,19.1,0.3,1.2,11,46,23.9,0.2,0.7,0.518675479711191,1,-4.8,FALSE,27,0,46,"ns",-1.35815943760139,-1.58775476176403,-0.858631194981811,0.71297510832473,7.66715745534137,0.0918567224903202,0.450933786554127,0.393965269529619,0.801840128567987,0.341939677354646,0.766446647081933,0.281,0.232,0.5,0.444444444444444,0.611111111111111
"11","Clostridium_sensu_stricto_1",0.182295976999885,0.339361404834582,"Clostridium_sensu_stricto_1",36,110,32.7,1.1,4.2,10,46,21.7,0.1,0.4,0.184205871444213,0.6907720179158,11,TRUE,16,1,46,"ns",-0.74902419854145,-0.609498767816673,-1.02394605909997,-0.714217597414038,7.75311132331891,-0.0804755421808703,0.455008489400169,0.312617517511512,0.752832493715043,0.467894219190969,0.811435182004361,1.092,0.119,0.5,0.444444444444444,0.611111111111111
