"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Abiotrophia",0.0126955699788584,0.0290082120348855,"Abiotrophia",4,98,4.1,0,0,2,31,6.5,0,0,0.629892571568089,0.89508282020691,-2.4,FALSE,143,0,31,"ns",-3.89464540673636,-4.01689645172147,-3.48950613536433,0.738732583254998,5.33289859301573,0.126147202867272,0.440806046609762,0.427006022578559,0.787452675860456,0.397390286083571,0.739893740891459,0.001,0.001,0.5,0.416666666666667,0.591346153846154
"2","Acidaminococcus",0.0124070516685613,0.0252785251077032,"Acidaminococcus",18,98,18.4,0.1,0.5,5,31,16.1,0.1,0.5,1,1,2.3,TRUE,145,0,31,"ns",-3.04810869687839,-3.22152729245866,-2.60268674981143,0.694912222933656,7.12379354084761,0.0881796702326904,0.452620968754071,0.541478575071135,0.860132773294976,0.476505044859094,0.797602592772951,0.103,0.137,0.5,0.416666666666667,0.591346153846154
"3","Acinetobacter",0.0139390154201892,0.032666889388117,"Acinetobacter",7,98,7.1,0,0.1,4,31,12.9,0,0,0.459037188616565,0.786350662238811,-5.8,FALSE,135,0,31,"ns",-3.49146515365055,-3.69685224634227,-2.77000686368744,1.10483568945996,5.55168048174145,0.179022902350476,0.408770163288236,0.349557657956166,0.743250883602317,0.277926232750366,0.668580448728803,0.013,0.002,0.5,0.416666666666667,0.591346153846154
"4","Actinobacillus",0.00442087819129111,0.0106998039840039,"Actinobacillus",0,98,0,0,0,2,31,6.5,0,0,0.0563226744186047,0.440527497660523,-6.5,FALSE,180,0,31,"ns",-3.91575440005196,-4.10449314782613,-3.21179316675125,1.0698523456067,4.87404618012998,0.192866216450855,0.41209068201929,0.229212817441855,0.672175663007775,0.209530824108049,0.628573134837214,0,0.002,0.5,0.416666666666667,0.591346153846154
"5","Actinomyces",0.0375868035262915,0.0754663692632761,"Actinomyces",57,98,58.2,0,0.1,17,31,54.8,0,0.1,0.83567512643826,0.972152922291078,3.40000000000001,TRUE,74,0,31,"ns",1.04163506093347,0.918352646831481,1.3790514976884,0.400428771168817,7.19594649001261,0.0519210456318789,0.472544081186966,0.559593950092438,0.866676892847982,0.564709863419943,0.852763808693863,0.028,0.033,0.5,0.416666666666667,0.591346153846154
"6","Adlercreutzia",0.0119031886097068,0.0243000708382919,"Adlercreutzia",20,98,20.4,0,0.1,4,31,12.9,0,0.1,0.435026371455392,0.772073830420831,7.5,TRUE,149,0,31,"ns",-3.17032783666126,-3.26588916093348,-2.91993331186415,0.103710258547086,6.87459030281757,0.0133497100708701,0.491935484041744,0.673987865527676,0.905338485790904,0.6256994532905,0.874110509141607,0.036,0.031,0.5,0.416666666666667,0.591346153846154
"7","Agathobacter",0.0805077465524134,0.152585231925343,"Agathobacter",91,98,92.9,1.6,2.1,25,31,80.6,2,2.8,0.0804616434521084,0.440527497660523,12.3,TRUE,6,1,31,"ns",7.54687528305288,7.44164931227974,7.70734025771913,0.131150013085405,5.12167302018626,0.0194484447838711,0.491183879279713,0.623607148220264,0.896868903259479,0.815946410859312,0.949516768862349,1.573,2.045,0.5,0.416666666666667,0.591346153846154
"8","Akkermansia",0.0303813247786574,0.0602088716729599,"Akkermansia",36,98,36.7,0.9,3,7,31,22.6,0.6,3,0.190685302985703,0.56916673769975,14.1,TRUE,93,0,31,"ns",-1.99097768967652,-1.79988267531511,-2.46527691286457,-1.12537300822073,8.94789000099711,-0.117433382909707,0.446572581789322,0.364576960158879,0.781027656993661,0.398827072131754,0.761585137218709,0.893,0.588,0.5,0.416666666666667,0.591346153846154
"9","Alistipes",0.055479131113749,0.105156242660894,"Alistipes",75,98,76.5,0.3,0.8,21,31,67.7,0.1,0.1,0.350550826347962,0.750980917923482,8.8,TRUE,27,0,31,"ns",2.67683889753421,2.84616582441011,2.33496688731429,-0.808148070693482,5.80670238122047,-0.122989788632838,0.432745593388145,0.315399734427708,0.761638601623364,0.233468069387833,0.682407075112721,0.294,0.058,0.5,0.416666666666667,0.591346153846154
"10","Allisonella",0.0324812666931225,0.0619419749734549,"Allisonella",46,98,46.9,0,0,17,31,54.8,0,0.1,0.537403940583631,0.840362948003432,-7.9,FALSE,89,0,31,"ns",0.472218560240796,-0.20426559990357,1.82866472768972,1.24486217649731,6.30470212253053,0.173430737388564,0.422670026864477,0.152086774787525,0.635253794640372,0.164132877489125,0.629145860682787,0.029,0.042,0.5,0.416666666666667,0.591346153846154
"11","Alloprevotella",0.0437677815994401,0.0804108740141332,"Alloprevotella",67,98,68.4,1.7,2.7,24,31,77.4,1.7,2.7,0.375494921870358,0.750980917923482,-9,FALSE,57,0,31,"ns",6.53156220224322,6.32157513792528,8.10710269607511,0.923178527383841,8.61151836534295,0.105757033440453,0.434256928367028,0.180860592451134,0.680910079119,0.226290543402365,0.679623831872879,1.735,1.714,0.5,0.416666666666667,0.591346153846154
"12","Anaeroplasma",0.00113260841741649,0.00318137650546206,"Anaeroplasma",5,98,5.1,0,0,0,31,0,0,0,0.336182831797188,0.738194832757999,5.1,TRUE,196,0,31,"ns",-3.53386037829331,-3.59463058601041,-3.30142252931116,0.229751427004262,4.92003664942567,0.0392051256098322,0.475302419878983,0.485726922162018,0.81538294624738,0.511496380557984,0.816453217944565,0.001,0,0.5,0.416666666666667,0.591346153846154
"13","Anaerostipes",0.0882703830663528,0.174002014027373,"Anaerostipes",87,98,88.8,0.3,1.5,23,31,74.2,0.1,0.1,0.0767427015427332,0.440527497660523,14.6,TRUE,3,1,31,"ns",4.0088392819819,4.11464256075399,3.56382003633022,-0.7797751916437,4.30953863036459,-0.148713368334364,0.413810485751541,0.166732879955539,0.675901980604041,0.123194421689194,0.602530819289943,0.303,0.078,0.5,0.416666666666667,0.591346153846154
