"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Acinetobacter",0.128690938969404,0.236227856279239,"Acinetobacter",23,32,71.9,0.7,2.1,18,25,72,2.6,7.1,1,1,-0.0999999999999943,FALSE,8,1,25,"ns",6.87744181395699,5.26042395986519,7.25064520147303,0.843516108937589,8.68789242359719,0.0937282243319402,0.46000000131047,0.588674225582619,0.916189933563478,0.606842900945139,0.925101159316778,0.72,2.629,0.5,0.4,0.6
"2","Actinomyces",0.110576782546097,0.202692067996202,"Actinomyces",12,32,37.5,0,0.1,14,25,56,0.2,0.4,0.189891105852175,1,-18.5,FALSE,15,1,25,"ns",2.42751164468358,1.4875268695877,4.54001025310297,1.84869066078596,7.88243416902044,0.225132111541217,0.401623988336512,0.2400953285434,0.807106862954935,0.21739915214938,0.81657987742866,0.045,0.199,0.5,0.4,0.6
"3","Aerococcus",0.00588358832929029,0.0120990687809887,"Aerococcus",1,32,3.1,0,0,2,25,8,0,0,0.576213260423787,1,-4.9,FALSE,110,0,25,"ns",-1.19952726199675,-1.13620383863381,-1.27953290924342,-0.0373012150665577,4.67049749299673,-0.0069128264801934,0.496875000101729,0.557987696486755,0.903588148268461,0.54708884168618,0.901716753639548,0,0.002,0.5,0.4,0.6
"4","Agathobacter",0.00494089918599121,0.0117086755954899,"Agathobacter",2,32,6.2,0,0,0,25,0,0,0,0.49874686716792,1,6.2,TRUE,112,0,25,"ns",-1.53268888883705,-1.52788883440018,-1.54676859524602,-0.197446097978784,4.63992782881592,-0.0334278263677366,0.480000000652085,0.522835972810374,0.884454384421381,0.550866735566347,0.895721349742795,0.001,0,0.5,0.4,0.6
"5","Akkermansia",0.0160739052450935,0.0326869506970374,"Akkermansia",2,32,6.2,0.1,0.5,2,25,8,0.3,1.4,1,1,-1.8,FALSE,76,0,25,"ns",-1.368003792355,-1.35525660182024,-1.37957303613483,0.114060916204425,5.24051688202409,0.0155188380391026,0.490625000305283,0.566276761290903,0.910273367699865,0.521842030874405,0.894156631467665,0.095,0.276,0.5,0.4,0.6
"6","Alistipes",0.0139867523454363,0.0280723605791343,"Alistipes",4,32,12.5,0,0.1,3,25,12,0,0,1,1,0.5,TRUE,82,0,25,"ns",-1.08847141568264,-1.02224307643086,-1.17860356795993,-0.170768182295886,6.10656645788993,-0.02275856388466,0.48657089362867,0.555137995304009,0.905423832823996,0.577994164624686,0.914207985956165,0.033,0.006,0.5,0.4,0.6
"7","Anaerococcus",0.0361590502191485,0.0661320777762544,"Anaerococcus",7,32,21.9,0,0,6,25,24,0,0,1,1,-2.1,FALSE,41,0,25,"ns",-0.276187745063327,-0.287250264776327,-0.264305990784337,0.126108335921716,5.53991872275435,0.0197630485891411,0.490625000305283,0.598267017529185,0.907853901409236,0.63674454174625,0.922048354610028,0.003,0.005,0.5,0.4,0.6
"8","Anaerostipes",0.00922123406849139,0.0200995882781368,"Anaerostipes",0,32,0,0,0,2,25,8,0,0,0.18796992481203,1,-8,FALSE,95,0,25,"ns",-1.5159463476749,-1.62567518280201,-1.34414249697173,0.439820014611328,4.58466089201512,0.0823499864632499,0.463125001206923,0.504808447403846,0.871343171928315,0.491849383831652,0.882894861596991,0,0.001,0.5,0.4,0.6
"9","Atopobium",0.106572490626902,0.197438333401745,"Atopobium",13,32,40.6,0,0.1,12,25,48,0.1,0.3,0.602135065302021,1,-7.4,FALSE,17,1,25,"ns",1.3236872406494,0.572923410669124,3.75061267084204,1.94412591601596,7.53045188793808,0.242440228688707,0.381875004072518,0.192202623686669,0.784001547951145,0.168617012705537,0.791424020587452,0.023,0.126,0.5,0.4,0.6
"10","Bacteroides",0.125948993305877,0.231790116096554,"Bacteroides",21,32,65.6,10.8,18.7,13,25,52,5.1,12.3,0.415229324247548,1,13.6,TRUE,9,1,25,"ns",5.42494521881191,8.77639591051824,3.27500971800482,-2.8111408889454,11.6887643597661,-0.244185321414286,0.380000004145001,0.179363354662879,0.796877814477908,0.148447071298932,0.797268197211888,10.996,5.21,0.5,0.4,0.6
