"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Acetobacter",0.00327639767307668,0.00776582274687897,"Acetobacter",0,21,0,0,0,2,33,6.1,0.1,0.8,0.515723270440252,1,-6.1,FALSE,118,0,21,"ns",-1.64297840348797,-1.7217124403035,-1.59397025911539,0.254297514283129,4.82822751773258,0.042205175200459,0.473214286953572,0.495899425991862,0.891948173942809,0.544865204072949,0.922977064163858,0,0.152,0.5,0.375,0.625
"2","Achromobacter",0.00517800892396422,0.011262367266225,"Achromobacter",1,21,4.8,0,0,2,33,6.1,0,0,1,1,-1.3,FALSE,103,0,21,"ns",-1.52563891027346,-1.54245447328987,-1.50486882990316,0.022075246248578,4.58623774947743,0.00398572275850381,0.496654275247065,0.548491939329056,0.925468798293301,0.552909359517936,0.948074388597764,0,0,0.5,0.375,0.625
"3","Acinetobacter",0.102555077573411,0.188620769954153,"Acinetobacter",16,21,76.2,0.6,1.9,23,33,69.7,1.4,3.7,0.758178197336697,1,6.5,TRUE,10,1,21,"ns",5.48065482095698,7.22323661413909,4.85220673730555,-1.55532087444347,7.26084832837414,-0.183469905757169,0.422304836381366,0.438062271512173,0.915427978280485,0.318674989669073,0.925072359542796,0.62,1.478,0.5,0.375,0.625
"4","Actinomyces",0.0807422803558548,0.149198763807833,"Actinomyces",11,21,52.4,0.1,0.1,22,33,66.7,0.1,0.2,0.392444658485787,1,-14.3,FALSE,13,1,21,"ns",3.66290270653156,1.98714143959009,3.93385933010714,1.46091996981178,7.55583420539185,0.190890716750893,0.420386908530307,0.317624128787821,0.89079569817577,0.309716656406738,0.921293576493048,0.06,0.116,0.5,0.375,0.625
"5","Aerococcus",0.0112094555990033,0.0226633803270744,"Aerococcus",2,21,9.5,0,0,3,33,9.1,0,0,1,1,0.4,TRUE,71,0,21,"ns",-1.37218342952924,-1.32954072155794,-1.40197722995188,-0.0968913608339417,4.83365306239483,-0.0174923461750081,0.491815476568161,0.572126191661705,0.92892058862561,0.576419468598813,0.953315490838245,0,0.002,0.5,0.375,0.625
"6","Alistipes",0.0056546045658464,0.011168262167478,"Alistipes",1,21,4.8,0,0,2,33,6.1,0,0.2,1,1,-1.3,FALSE,97,0,21,"ns",-1.49636059902648,-1.3132992269024,-1.59363293908456,-0.278623637633952,5.16568633891006,-0.045279922003865,0.476934524875893,0.589410522431009,0.930128032434092,0.541637409406284,0.940970309343568,0.004,0.032,0.5,0.375,0.625
"7","Alloprevotella",0.00677801673861648,0.0146897396195724,"Alloprevotella",1,21,4.8,0,0,2,33,6.1,0,0,1,1,-1.3,FALSE,89,0,21,"ns",-1.62352889692841,-1.49930253642335,-1.70849060056652,-0.207749485483131,4.78962427001217,-0.0351603957248043,0.478066915510444,0.545562463894949,0.92069851270422,0.545707106228503,0.947315349991998,0,0.003,0.5,0.375,0.625
"8","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.00844917043748035,0.0168411415952959,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",2,21,9.5,0,0,3,33,9.1,0,0.1,1,1,0.4,TRUE,82,0,21,"ns",-1.26437177500488,-1.09124457269895,-1.39799975659384,-0.302671036858396,5.10873739141038,-0.0521493988461853,0.476579926731783,0.570397051785595,0.929441068919107,0.541167023806364,0.939109625509186,0.001,0.013,0.5,0.375,0.625
"9","Anaerococcus",0.0411241365010061,0.0782355016781174,"Anaerococcus",6,21,28.6,0,0,13,33,39.4,0,0,0.560898564335327,1,-10.8,FALSE,33,0,21,"ns",1.49126217159038,0.96199079375576,1.75381255438865,0.160147979910846,5.79680480390902,0.0242163292704875,0.488095238644763,0.647071424475668,0.940998904877837,0.729773210605508,0.971340928225434,0.011,0.011,0.5,0.375,0.625
"10","Anaerostipes",0.0112044637626594,0.0218088708879712,"Anaerostipes",1,21,4.8,0,0,3,33,9.1,0,0,1,1,-4.3,FALSE,72,0,21,"ns",-1.52539225070914,-1.65437601615041,-1.43268993535863,0.161865819296606,5.01254863893189,0.0305606169291281,0.486988848183412,0.562044541244873,0.92515796536909,0.538330765552439,0.941986136393587,0.001,0.001,0.5,0.375,0.625
"11","Atopobium",0.0770186402662589,0.14750442233223,"Atopobium",10,21,47.6,0.1,0.3,21,33,63.6,0.1,0.2,0.272913736042941,1,-16,FALSE,16,1,21,"ns",3.14745810024138,2.60951711474509,3.47253401001582,0.340636821594014,6.76821612466758,0.0489621842465091,0.480654762798571,0.762222274844509,0.957301600182745,0.783716455781405,0.981437493733175,0.109,0.08,0.5,0.375,0.625
"12","Bacteroides",0.0778580634526085,0.146771380728959,"Bacteroides",14,21,66.7,5.1,11.4,20,33,60.6,9.4,15.7,0.7753434515204,1,6.1,TRUE,15,1,21,"ns",10.070309289539,7.77537909982582,10.2527694653641,0.409988625345146,12.4963181767059,0.0386092098707726,0.476579926731783,0.774005181018693,0.959355379254328,0.750678067712412,0.975003418802994,5.178,9.489,0.5,0.375,0.625
"13","Bifidobacterium",0.145248116879148,0.265114250388142,"Bifidobacterium",21,21,100,35.3,24.7,32,33,97,28.4,20.2,1,1,3,TRUE,3,1,21,"ns",15.2635965935592,15.4383301058905,15.1520423494704,-0.300187065700922,2.27664569177139,-0.0963255837339205,0.448660716679432,0.28375571105882,0.890939303596716,0.514076839082034,0.953831457091084,35.173,28.718,0.5,0.375,0.625
