"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","IncMSE_means","IncMSE_sds"
"Lactobacillus (RSV108)",0.0170317801075875,0.00164025260560183,0.130545663952091,0.0537656092486752,0.152427817058731,0.061418868032365,0.0576939974779693,0.0133048147086834,0.01030370004805,0.138501896055473,0.0134310346335478,0.111904498472297,0.00169582752559881,0.112258112026194,0.101732413771596,0.0563455312509911,0.030865328479915,0.0311936227970645,0.0399408781063388,0.0807355308379283,0.0136188125699777,0.0141687196489061,0.0791843799390469,0.154133883291009,0.0594805502186318,0.0236182228876644,0.131369477969911,0.0758931776536651,0.0158993609087979,0.0264137554995192,0.0147636166879893,0.121995594208591,0.00747185181831256,0.059026652391819,0.084299569321235,0.00151941552809261,0.0939537808668401,0.0795199616389568,0.0725169421863275,0.0631127813530607,0.122401096903745,0.0800921787668772,0.0434632524372038,0.0131874018942019,0.017207055492588,0.0391933280075369,0.056920476417458,0.0437205798316792,0.10159969372968,0.0145471016154204,0.0525744422884851,0.146762084622344,0.0547556254051381,0.0476017247518742,0.00103288388258195,0.0130378180134886,0.0878045336056408,0.0827967218980818,0.080740285431588,0.0210146569086051,0.0486788640365582,0.051518641542769,0.0139186529353857,0.0897502678510121,0.0482732968032478,0.04198827732972,0.0232671473625532,0.0517518477512848,0.0724438876401034,0.0424212124287764,0.0771037021153085,0.00815846212627091,0.0590018532538129,0.0833122562825201,0.0358936053028243,0.06122351935878,0.0391024176949328,0.0292895812327822,0.0238311377189938,0.105623672527798,0.0679898736814099,0.0211361930955009,0.0486406811109851,0.0386673904611196,0.0848609616879998,0.0207734584886918,0.075727103396669,0.0276990152263677,0.0851188686462306,0.0538086860770706,0.20082860364904,0.00869031034635839,0.0289245112304472,0.0202311869356253,0.0574079676039163,0.0340053336210245,0.0492913259584482,0.147398979473929,0.013886205963995,0.0288431928427201,0.0608819303644862,0.0411845178686625
"Gemella (RSV494)",0.00517855030917208,0.0676796688229197,0.0780937423831203,0.0125520998795179,0.031945976281749,0.0496827346767904,0.00810990265224666,0.016037765729787,0.0123786089108029,0.0760134305383636,0.059591723088554,0.0273639793350333,0.0284918838612751,0.0108981211936539,0.0107734361249042,0.0223098954853041,0.00720874462674721,0.00560441783893718,0.143153971158994,0.0217367883893687,0.0196257726403255,0.0144816016113607,0.0356132091447492,0.0213360213070705,0.0911012486856404,0.000561852754303104,0.0639863783494684,0.0219407616713471,0.0474124936793193,0.0365754767844693,0.0091650697554339,0.0202789979505781,0.076909406075405,0.0428133694178072,0.0136078860779415,0.0299049344777494,0.00154747385878254,0.0361507288280109,0.030815961006052,0.0587211366892939,0.104803401784137,0.00889831192644194,0.0287473892131127,0.0166809374519331,0.0184892360730011,-0.000290230906303868,0.0285708325551305,0.0623554771652224,0.127127112473595,0.0148032613213153,0.023699001159851,0.0299440959091147,0.0388493152569923,0.0732466905595815,0.00395940583603912,0.0151213033409759,0.0143618164583218,0.0299920069455127,0.073575970484483,0.0290538108937348,0.0399886536247379,0.085463486742317,0.0229104029006863,0.00662536401177491,0.0203299671884968,0.0154623970498318,0.00439106243337543,0.0254504186211374,0.122271330334172,0.0459458588406423,0.0106052285875469,0.0477798042267367,0.0137846467161718,0.087442834250084,0.00891012797204458,0.0492332876596833,0.00104817497566356,0.0522922030466092,0.0197717563501681,0.0296024348181028,0.00385821017821681,0.072771793549718,0.00142734125004998,0.0279387267689249,0.160079367734538,0.0221908493380039,0.0331271639071319,0.0271776832535789,0.0284345399783566,0.0317333796093203,0.0424756527770167,0.00260177661969719,0.0680217712615179,0.0144189593680888,0.0453079227637301,0.0208127527976409,0.0555319858378654,0.00753654153579522,0.0711204410011063,0.0162614079333311,0.0382475780278013,0.0364551727290387
"Rothia (RSV30)",0.0109900336796662,0.0293837573664826,0.0308322521080846,0.0148197668191142,0.0172094690054479,0.00976474904258498,0.0294625663611623,0.00232937874348189,0.00858846159610866,0.0373529036037543,0.026941905453806,0.0233306970485084,-0.00251871927349735,0.00858813264148387,0.0497507548377803,0.038655356811567,-0.0082093781451532,0.0109872418699028,0.13433048747264,0.0304984454149278,0.00270163910639815,0.0418470226399592,0.0063408614191836,0.0158472234783058,0.0195935141036313,0.0257127216573177,0.107681595003427,0.00485791582840979,0.00870711681422562,0.0123692952692777,0.0236359916634086,0.0147572264554006,0.0601303959963911,0.00675304459590471,0.0188846413417627,0.00172778231903816,0.0425679142451472,0.0180186991349569,0.0221708212871044,0.0255540666518977,0.0169345007474218,0.0094375872483179,0.0339327129654294,-0.00105055280466815,0.011004482097207,0.0128783698840008,0.0140183807787016,0.00876716700085407,0.0360674905317779,0.0306798851216255,0.0293947513232663,0.0111056318957772,0.0500933053886509,0.00602143280394124,0.00449487116191177,0.0403659891278464,0.00752001958190138,0.0301534324143118,-0.00100800448797026,0.0104164859528884,0.0219557138015289,0.00544194060480223,0.0302283226050765,0.0247141662225314,0.0110694366781414,0.0354308405649081,0.00114532258352154,0.0431212144118744,0.0149683107896806,0.0418057259113692,0.0394052116751758,-0.00969751473505366,0.0318922991640206,0.00371946119916328,0.0383086188774169,0.0173578396602978,0.0208207299107467,0.0152428608540052,0.0656093330726494,0.0068275652226065,0.0264261314235824,0.00551117453959576,0.0125890186290057,0.0392028490568718,0.00463616935021836,0.0110863975716425,0.0594889818001863,0.0259848653554957,0.00529372275264144,0.0355878483055383,0.00799590485272307,0.000792011587334242,0.0474845213880063,0.0507048208247604,0.0174396008803092,-0.00144661358908005,0.0234609288762344,0.0157906340098564,0.0011515222157168,0.0641750057682823,0.0243829392777997,0.016284844215525
"Streptococcus (RSV4)",0.0367059191240263,0.0512602493120937,0.00349286502059287,0.00734954748894564,0.0302318606693934,0.0241883459217337,0.109568270715543,0.0273124824803208,-0.000944641377843871,0.0232383337431316,0.0420846708728389,0.0389797256468156,0.0210961958617024,-0.0221318917441746,0.0168785897566097,0.0336405368759299,0.0379026690096579,0.0168006568198598,0.0130219614398209,0.0232758044495691,0.0206577248838921,0.0441466325302243,0.0262708385519569,0.034192464069949,0.0188480850385368,0.00726778726570009,0.0713539365784988,0.0112949767316992,0.0203985837375269,0.0110451851981758,0.0366615767647471,0.0251971435779672,0.0147804551638962,0.0673197983332082,0.0202719970171181,0.0312523673098901,0.00357382799244603,0.00613199349613319,0.0668484926578351,0.0406343636849751,0.0134254387355211,0.0137278121938927,0.0292021613535582,0.0175095559044826,0.0372781152691574,0.0358899914872928,0.0126421934048251,-0.00201042695806788,0.0274245405827129,0.0390452948888744,0.00732747279398837,0.017181314297838,0.00975898945910832,0.051075831953015,0.0564199463011157,0.0407398324247508,0.0230037374466527,0.0240321811522649,0.0193474447060991,0.0240415889018702,0.0335472572368552,0.0307149880215948,0.0511796971378032,0.0118068218647154,0.000375015245736439,0.0480645528699456,0.000765882100358222,0.038931148896799,-0.00114958694091896,0.00745108034822071,0.030572739152425,0.0633939012846597,0.0240204763688594,0.0108806410413455,0.0233966364060841,0.00106952728376847,0.0217631533457366,0.0518873388000616,0.0429056463142305,0.010696862573313,0.0358573653905595,0.00821931122876588,0.044475029238863,0.0106921480113911,0.0129673389031838,0.00976957669329087,0.0292165138777429,0.019875881606175,0.0242540740234918,0.0311546886111497,0.0234420589935473,0.020252563467167,0.0082930740273915,0.0124062557671112,0.0361167118839301,0.026167736080355,0.0210373373392396,0.0316218477522481,0.0659080755687458,0.0121873049702746,0.023777740193021,0.0135665385464405
"Veillonella (RSV10)",0.0135771409512653,0.00716192800617522,0.0252621540415094,0.0306326309315803,0.0427799783534839,0.029026438083917,0.0123446744573221,0.0328171084037113,0.00994154994184044,0.0368522698420162,0.0372825977600183,0.0376247829249062,0.0122973629387587,0.0343301602262099,-0.000290596812414878,0.0478874166999183,-0.00329088541837724,0.0172683180058533,0.0161307459897033,0.023002167989347,0.0512004098755964,0.0434443705829241,0.00943748622593284,0.0354109897630088,-0.00561477327006104,0.0152885922093481,0.0279929695720773,0.00821017568935863,0.00717681952796342,0.108703570311096,-0.00534017848966676,0.0631224193459297,0.0175680438529734,0.0256898711375368,0.0373305181232731,0.0252299875035614,-0.00114131599431737,0.0343870769038853,0.00370894891113541,0.0338128714615859,0.0090891394364257,0.0112375910528821,0.030178407190961,0.0232981959143108,0.0218411877561529,0.0113607713677299,0.0131942502252972,0.00761573608132686,0.0472310756344301,0.0380222536836152,0.0122174167080202,0.0543669970003447,0.0470836722418975,0.00959941112349175,-0.00242105419489071,0.0103612851871079,0.00167361548146932,0.013378140012973,0.0383057408690933,0.0269338568656585,0.0292380792307585,0.00389780257306093,0.0203688754322619,0.0106214636030641,0.0296234292218121,-0.00863213573816751,0.0315850581365135,0.0623843079575354,0.0262586503992849,0.0210065683847615,0.00601865479103724,0.00194309499129831,0.0397812330511277,0.0460278628080859,-0.00128963195512246,0.0176633024517966,0.00329983807974623,0.0549359908046665,0.0246043406500115,0.00715004124718592,0.0577351392055317,0.0113321440596928,0.0222918208544001,0.036645162955403,-0.00743917037139559,0.0352842978911274,0.00741060958537417,0.0134593455611178,-0.00487475531168491,0.0429615277937489,0.0493410556617224,0.00775825589822688,0.0164247526419984,0.030010771925451,0.00363785573784326,0.023148184874931,0.000816864176865983,0.0074474659138136,0.0192374278383005,0.0164106351959107,0.0236506752681803,0.0262822650158868
"Veillonella (RSV43)",0.00919385573341778,0.0113822858790734,0.0603926489517684,-0.00415354418637401,0.0296095513431722,0.0061014589063618,-0.00146614022973853,0.0242730105561555,0.0435343409796785,0.00589994593969521,0.0158281655454067,0.00163596095021024,0.0455863245086994,0.0137106695018437,0.00148632108687695,0.00589486836842936,0.00325227851526426,0.0161329505649844,0.0344725015205143,-0.00131372299092658,0.0397849697571664,0.0206873754710289,0.00206636718032571,0.0565370841325664,-0.00226444382340877,0.00906539590064569,0.00411327985066007,0.00721967998954271,0.0166752578876996,0.0338926807982456,-0.00163571093672914,0.0893872926233561,-0.000260444371912294,0.0259012102235689,-0.000506788506355184,0.0356252389451951,-0.00151271503507368,0.0182274483124467,0.00245189212993916,0.0386272133670689,-0.00014423627950254,0.00352108419926004,0.123191712137518,0.00522826637367799,0.00221501228594146,0.00572418735586573,0.0109585330947571,0.013906268562211,0.0228639133475344,0.0249268280276025,0.00161636488410548,0.0613257491863712,0.0429380144824395,0.0166461373670705,-0.003180870008435,0.00681448729891421,0.00312330899267874,0.0311087374281883,0.0745938004587443,0.00841652686874314,0.0218177877188953,0.00958603322885307,0.00774237595875044,-0.00123785912345447,0.0291922924247522,-0.00350064947770179,0.0165227595455162,0.0740038770397006,0.0115798767663343,0.0275152782809001,0.00811960117610869,0.0209427506581996,0.0243828255181141,0.0326213626891849,0.000466966241441778,0.0101100430715321,0.00157005019431284,0.0270016092145174,-0.00279104400978099,0.0348989567561358,0.0105702114809413,0.00444491262706316,0.0160780147480608,0.0102767601284843,0.0102989754816953,0.0588120784749502,0.00473881290873977,0.0125416060584227,-0.00301129621891352,0.0661906643743004,0.00611351386698431,-0.000176361994396484,0.0622427852384101,0.0344938959574504,0.00751250360751374,0.0375889208253438,-0.00612472431033057,0.0320624371931281,0.0111497552938816,0.0126392875316922,0.0163261589543326,0.0184517399085988
"Escherichia/Shigella (RSV74)",0.00922017159528724,0.0134976073292896,-0.00486193227517481,0.0103384931749307,0.00951398908312951,-0.000808287866586923,-0.00302593945207848,0.011352348816714,0.00472632718237318,0.0412651067840257,0.0121232308618679,0.00075773640272608,0.0101106499489805,-0.00216699296458142,0.0259122545755211,0.00251932452379973,-0.00254435347841001,0.0485633922010527,0.0115073443570374,0.00561997866151995,0.0135199814736313,0.00567958909447783,0.0187229351160065,0.00859931156662889,-0.00519344199251251,0.000495934004955859,-0.00384491751650419,0.020003442957981,0.0214360663243095,0.0217733542201234,-0.0057026699117427,0.0348483780212878,0.0104616405542609,0.00549084875715945,0.00428541491544912,0.00743859353899931,-0.00134931995435524,0.0071288011748283,0.0388454704417655,0.0183869359032593,0.00656523235268197,0.0188956544139279,0.00278014691196265,0.0158257172670277,0.0104749000161802,0.031771766204852,0.00998132862739688,0.0304133677257234,-0.00383226338334172,0.00291208319142728,0.00557652952030824,0.0047503355119713,0.0212474918255419,0.00737051389720717,0.000131169826759996,0.0113022349326296,0.00737350293943732,0.00304007332401449,0.0116887410979318,0.0104427582368493,0.0253685286765004,0.00241748282216302,0.0116482571800284,0.000784418093549116,0.0026526440157715,0.00224536873217059,-0.00377069356201548,0.0247905195252174,0.0206786470469585,0.00630717149902823,-0.00391231916702029,0.0213522785603734,0.00702531036761208,0.0160356701842286,0.0105256468723588,0.00247188318564272,-0.000126104666600467,0.000728963488187481,0.00672525500760883,0.0695977864355967,0.0305881370307094,0.00558509191828998,0.00522688114430367,0.00460337795841391,-0.00485396640882292,0.0170845017003172,0.0129007454571241,-0.000520026399745054,-0.00379087381872263,0.0219219979496491,0.00836008552142067,-0.000880966406682079,0.0232794280463968,0.013667483951542,0.0129434350093526,0.00602909380057518,0.00189476168148546,0.01398206626973,-0.00327385371646951,0.040712908787056,0.0152666063790861,0.0181374900407714
"Megasphaera (RSV139)",0.0168295450417336,0.00479949457166523,0.0119882431568723,0.0120664847168315,0.0132154849387234,0.0134917946419103,0.0279863343126955,0.00398746731209525,0.0168378146708227,0.00442247689029923,0.00888187224177286,0.0207728972503789,0.00167133248313905,0.0167237988752596,0.0108580176918344,0.00525642780375187,0.0402435625910557,0.0133921163797685,0.00632894980191436,0.00502784151052103,0.0154038351272878,0.00383287653879569,0.013300245211691,0.00627746936179457,0.0187190758551972,0.0216050818373343,0.00567304889092451,0.00545723444857916,0.00676257011352837,0.0261386974548699,0.0114895059926024,0.0135366408193962,0.0284306740131976,0.00520342311939902,0.0047096095396045,0.000177113013700832,0.0181690588745132,0.016279675029235,0.0169846541292375,0.0185877407578095,0.00143201700762128,0.0179132952004588,0.0233923024531157,0.0123380510109368,0.016965017570088,0.0239292157351751,0.00961511269310372,0.0217601305176859,0.00536534309328071,0.00913560958709855,0.00490443094858444,0.00648029804546572,0.0338186503293991,0.0113998052312404,0.00751446491959396,0.0284754982894038,0.00801841971066858,0.00149849898262288,0.0246098328486444,0.00946694024660529,0.00474670177716945,0.0103951629163979,0.0222184019571472,0.00693559317226172,0.0200157585113732,0.0089002315069597,0.0012610823894476,0.0100125667921887,0.0167345048011253,0.0347576631143994,0.00630494231704446,0.0352484687496385,0.0179043094667812,0.00898563564588606,0.00412624360691569,0.0150039754033147,0.0194399066266447,0.00290091333950326,0.0424015500215107,0.00245936990323641,0.00709632678811727,0.0201773355872515,0.0174943683185485,0.00487981689185674,0.0108780882004874,0.00822671460230592,0.0281554427922738,0.00829229421291421,0.0035077421852471,0.0180917458829363,0.0374733628088129,0.00149817142692359,0.00389362876894285,0.0186025019998606,0.0137699280882167,0.0168470733319143,0.00118095926745664,0.0141260082621969,0.0439614387175747,0.00629117915596098,0.0127575476712885,0.00829583864104354
"Enterococcus (RSV24)",0.0222566032192556,0.0214784436091193,0.0110829091921329,-0.00275286715749243,0.0115628640340045,0.0149276098455116,0.0241421058837082,0.0133512889618019,0.000235408924801689,-0.00180109774819634,0.0140996898948677,0.0300952798515961,-0.00305781235252814,0.00639581942668392,0.00487311617684429,0.00404944798857017,0.0136695676223767,0.010200189136924,0.0191891383020054,0.0185176842423773,0.0110897963884189,0.00138017280980524,0.00648865600622041,0.0412984804584086,0.0148605198157386,0.00230645497322571,0.000648035097834203,0.017415120716082,0.0299943369635756,0.0292969540247646,0.00281079460858283,0.0241378537015844,0.00760868486109889,0.035964405030068,0.00358892436746778,0.0107579494715665,-0.0014284283811849,0.00272837935932848,0.00882249205133298,0.019703262366622,-0.00254056287077792,1.50645175836014e-05,0.0147094927969352,0.0364732176746297,0.011168218527911,0.0187741163930111,0.00479440974014365,0.0170480036585433,0.00191406656300582,0.0287315508671623,0.00688654277617783,0.0180475558399578,0.00671827330788308,0.00512212104313253,0.000985300577613455,-0.000927262838674661,0.00116589821065361,0.0236726456669443,0.0334648808770944,0.024964646339076,0.0227922490923008,0.00334358602827489,0.0112177134043574,0.0198004507958976,0.00387324009744409,0.00671097569685495,0.01031398966391,0.0298606500769872,0.00624221773631737,0.00978463237585171,0.0105901376164282,0.0215015734466602,0.00135601523092588,0.00899690288871617,0.0040871099882128,0.0109318373852222,0.0115637849112564,0.0133032943178992,0.0158414893977985,0.00428674680204523,0.0262187849313547,0.00390879738496727,0.00235745312680897,0.00762410235729808,0.0133599746082974,0.00932467006512243,0.00626210589769179,0.111371134721523,0.00216563742961847,0.0156818459577276,0.0075571139049132,-0.0044264303395205,0.020444748229383,0.0137884344436286,0.0152143661463136,0.00801199669748691,0.0158835799088468,0.0106424449077635,0.00272670753991409,0.0216635899998752,0.0127201724783577,0.00915722284591012
"Megamonas (RSV295)",0.0163783499252512,0.0358194758566013,0.00715267586628394,0.00100969268018125,0.00275060107775205,0.0155108204213265,0.00566035062104608,0.00657746919688497,0.00543170286049947,0.00764966911348944,0.00854204070171323,0.00334369350488398,0.00870748595097612,0.00482088680442205,0.00943291172415602,2.86724134098852e-05,0.0117628134849002,0.0239596676171828,0.00698554828958701,0.0283609019845192,0.0114533267068515,0.00443361588970047,0.0112750908467351,0.00360296000596093,0.0135381387643043,0.0236201372201642,0.00182128977330518,0.011052406527811,0.0043647537553887,0.00739600180271241,0.00530729982810481,0.007165744176893,0.0089973831006203,0.00403255188822575,0.00658744911328807,0.00912854118570908,0.00521114234033709,0.00380987037633254,0.0190058805896564,0.00623535981621802,0.00152489447597263,0.00821472442724463,0.00393376274327155,0.0244314124820397,0.0170291624545241,0.00836463981254466,0.00059680748476096,0.0191292600986641,0.00563955301969074,0.00313354746601511,0.00254381026590516,0.0117628093227969,0.00371377238109338,0.00564359922343258,0.0232193509093542,0.00123658805963834,0.00438878770318518,0.0326408280643255,0.00291729273178528,0.00933301034846529,0.00191405175128474,0.000509246581226484,0.0337774134054073,0.0258363239957402,0.00668019398654551,0.0271641447842154,0.0135832393880003,0.00102449958445864,0.002873772488063,0.0107712746474173,0.0197917706486835,0.0203538128529303,0.00740371240481071,0.0116774195794676,1.30411784579823e-05,0.00273400790638022,0.00902555358671139,0.000595939796100351,0.017841442493322,0.0193784576930985,0.0077533089131783,0.00445457577065443,0.0418905544257954,0.00138616115245156,0.00850470981190911,0.00102271325477283,0.0205166144204404,0.0211364417808265,0.00495058143489243,0.00196734422925057,0.00108217001568408,0.0125226925411713,0.011898005044244,0.00175249833073536,0.0298140611138125,0.0142924598551904,0.008833954465568,0.00462558911725723,0.00287891751815878,0.015144730716131,0.011346995897571,0.00846429145761264
