feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g1931	country	Malawi	0.00233128760779148	0.000414532749167888	341	333	3.90857361014549e-08	9.69993572761717e-07
g1489	country	Malawi	-0.0036187983802737	0.000645062117282356	341	330	4.20674578535781e-08	1.03141297267508e-06
g67	country	Malawi	-0.00385057102814981	0.000686703992494198	341	341	4.2666927480792e-08	1.03365711218347e-06
g1951	country	Malawi	-0.00134160767898951	0.000239415780563367	341	341	4.34977664432026e-08	1.04138770249315e-06
g1851	country	Malawi	-0.00249527737985249	0.000447509490702105	341	341	5.03509485543322e-08	1.18883545823844e-06
g704	country	Malawi	-0.00214955356721176	0.000385629649274277	341	341	5.08249065684246e-08	1.18883545823844e-06
g1021	country	Malawi	-0.00350794177677525	0.000633178522282539	341	320	6.07309326153675e-08	1.38862300980082e-06
g1073	country	Malawi	0.00208063884588391	0.0003755440465432	341	340	6.06919260972157e-08	1.38862300980082e-06
g2293	country	Malawi	-0.00342202590518776	0.000619099091713615	341	335	6.49300537513384e-08	1.46814065982193e-06
g806	country	Malawi	-0.00143602935003885	0.000259986439246046	341	341	6.6284161102707e-08	1.47276127005386e-06
g1085	country	Malawi	-0.00133085210977383	0.00024098201827213	341	341	6.65818362874473e-08	1.47276127005386e-06
g1511	country	Malawi	0.00209677614132899	0.000380666637899118	341	93	7.17959322905909e-08	1.57101851840164e-06
g597	country	Malawi	0.00262774733885884	0.000478218432520932	341	339	7.69445585590175e-08	1.66576783688937e-06
g1178	country	Malawi	-0.00195145712733451	0.000355454680957338	341	341	7.89048577870144e-08	1.67261859996432e-06
g1094	country	Malawi	0.00221583363210408	0.000403578865241183	341	340	7.87289541957659e-08	1.67261859996432e-06
g1559	country	Malawi	0.00329950835717334	0.000601435750390367	341	128	8.05530664135368e-08	1.68995350671698e-06
g2259	country	Malawi	-0.00283186345924016	0.000516740881489848	341	340	8.30225109888554e-08	1.7217658691181e-06
g763	country	Malawi	-0.00146227068212759	0.00026690924213868	341	316	8.37615828219617e-08	1.7217658691181e-06
g1444	country	Malawi	0.00197902412554485	0.000361904705831408	341	130	8.83002710006069e-08	1.79691051486235e-06
g897	country	Malawi	-0.00165766724032721	0.000303842592744545	341	341	9.42919539615005e-08	1.89984283476885e-06
g803	country	Malawi	-0.00295022696836614	0.000541273622048691	341	341	9.68367884972983e-08	1.93198886854904e-06
g1226	country	Malawi	0.000941965158040299	0.000173512058874626	341	76	1.08319659346097e-07	2.140102007469e-06
g711	country	Malawi	-0.00210923969666513	0.000389905468833008	341	341	1.19568103129784e-07	2.33962586412607e-06
g14	country	Malawi	0.00155039861512692	0.000286809604041703	341	95	1.22016995652846e-07	2.36480558241468e-06
g1195	country	Malawi	-0.00349402971456661	0.000647031552912306	341	319	1.25563224001987e-07	2.38804823218733e-06
g1432	country	Malawi	0.00116187868951533	0.000215088475837716	341	78	1.24426217944044e-07	2.38804823218733e-06
