"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,6,5,0.55
"B1.F2",4,8,6,2,0.7
"B1.F3",2,5,8,5,0.65
"B1.F4",6,7,4,3,0.55
"B1.F5",5,5,5,5,0.5
"B1.F11",5,6,5,4,0.55
"B1.F21",6,5,4,5,0.45
"B1.F31",4,5,6,5,0.55
"B1.F41",5,6,5,4,0.55
"B1.F51",5,6,5,4,0.55
"B1.F12",3,5,7,5,0.6
"B1.F22",5,4,5,6,0.45
"B1.F32",2,5,8,5,0.65
"B1.F42",6,7,4,3,0.55
"B1.F52",3,6,7,4,0.65
"B1.F13",5,4,5,6,0.45
"B1.F23",3,5,7,5,0.6
"B1.F33",3,6,7,4,0.65
"B1.F43",4,6,6,4,0.6
"B1.F53",5,6,5,4,0.55
"B1.F14",7,5,3,5,0.4
"B1.F24",4,5,6,5,0.55
"B1.F34",6,3,4,7,0.35
"B1.F44",8,2,2,8,0.2
"B1.F54",2,6,8,4,0.7
"B1.F15",6,2,4,8,0.3
"B1.F25",5,5,5,5,0.5
"B1.F35",2,7,8,3,0.75
"B1.F45",6,5,4,5,0.45
"B1.F55",5,5,5,5,0.5
"B1.F16",5,4,5,6,0.45
"B1.F26",5,4,5,6,0.45
"B1.F36",4,2,6,8,0.4
"B1.F46",4,6,6,4,0.6
"B1.F56",7,4,3,6,0.35
"B1.F17",7,4,3,6,0.35
"B1.F27",3,4,7,6,0.55
"B1.F37",5,6,5,4,0.55
"B1.F47",4,5,6,5,0.55
"B1.F57",7,5,3,5,0.4
"B1.F18",3,4,7,6,0.55
"B1.F28",6,6,4,4,0.5
"B1.F38",4,3,6,7,0.45
"B1.F48",5,3,5,7,0.4
"B1.F58",8,7,2,3,0.45
"B1.F19",6,4,4,6,0.4
"B1.F29",6,6,4,4,0.5
"B1.F39",4,5,6,5,0.55
"B1.F49",4,7,6,3,0.65
"B1.F59",5,3,5,7,0.4
"B1.F110",3,4,7,6,0.55
"B1.F210",4,4,6,6,0.5
"B1.F310",8,4,2,6,0.3
"B1.F410",4,4,6,6,0.5
"B1.F510",5,4,5,6,0.45
"B1.F111",2,2,8,8,0.5
"B1.F211",8,4,2,6,0.3
"B1.F311",5,5,5,5,0.5
"B1.F411",5,4,5,6,0.45
"B1.F511",5,5,5,5,0.5
"B1.F112",4,6,6,4,0.6
"B1.F212",5,2,5,8,0.35
"B1.F312",3,3,7,7,0.5
"B1.F412",5,3,5,7,0.4
"B1.F512",4,5,6,5,0.55
"B1.F113",5,5,5,5,0.5
"B1.F213",5,4,5,6,0.45
"B1.F313",7,4,3,6,0.35
"B1.F413",7,8,3,2,0.55
"B1.F513",4,4,6,6,0.5
"B1.F114",5,4,5,6,0.45
"B1.F214",5,3,5,7,0.4
"B1.F314",8,4,2,6,0.3
"B1.F414",6,5,4,5,0.45
"B1.F514",3,5,7,5,0.6
"B1.F115",4,6,6,4,0.6
"B1.F215",7,5,3,5,0.4
"B1.F315",5,4,5,6,0.45
"B1.F415",6,3,4,7,0.35
"B1.F515",3,2,7,8,0.45
"B1.F116",3,4,7,6,0.55
"B1.F216",7,4,3,6,0.35
"B1.F316",4,6,6,4,0.6
"B1.F416",2,6,8,4,0.7
"B1.F516",7,6,3,4,0.45
"B1.F117",4,7,6,3,0.65
"B1.F217",4,4,6,6,0.5
"B1.F317",5,7,5,3,0.6
"B1.F417",3,5,7,5,0.6
"B1.F517",5,5,5,5,0.5
"B1.F118",4,5,6,5,0.55
"B1.F218",4,8,6,2,0.7
"B1.F318",3,8,7,2,0.75
"B1.F418",6,3,4,7,0.35
"B1.F518",3,3,7,7,0.5
"B1.F119",2,4,8,6,0.6
"B1.F219",7,5,3,5,0.4
"B1.F319",2,2,8,8,0.5
"B1.F419",5,6,5,4,0.55
"B1.F519",7,6,3,4,0.45
