"","taxonomy","sample","group1_n","group1_prev","mean_rabund_country1","group2_n","group2_prev","mean_rabund_country2","fisher_p","fisher_padj","wi.ep","wi.eBH","rf_rank","enriched"
"14","Phascolarctobacterium","week of life 1",274,0.7,0.001,90,17.8,0.062,6.46459894830247e-09,9.55837130213294e-08,0.0194168281339933,0.0460334928362135,88,"Malawi"
"15","Geobacillus","week of life 1",274,24.8,0.189,90,1.1,0.001,1.38456597866491e-08,1.91070105055757e-07,0.00804850985666841,0.0270485269551991,25,"India"
"16","Agathobacter","week of life 1",274,8,0.063,90,33.3,0.234,3.17705333033882e-08,4.11031274612585e-07,0.000402739960845208,0.00253454268319465,40,"Malawi"
"17","unassigned_Lachnospiraceae","week of life 1",274,8,0.016,90,32.2,0.207,9.49767821736005e-08,1.15648199470208e-06,0.00055727910325754,0.00321109751309038,37,"Malawi"
"18","Haematobacter","week of life 1",274,0.7,0.003,90,15.6,0.109,1.07976083617473e-07,1.24172496160094e-06,0.0564510332032261,0.117287007000071,102,"Malawi"
"19","Bounagaea","week of life 1",274,18.2,0.054,90,0,0,2.47467371053244e-07,2.69609188463271e-06,0.0574496940744923,0.114335943105342,49,"India"
"20","unassigned","week of life 1",274,33.9,0.031,90,7.8,0.005,2.84628756477004e-07,2.94590762953699e-06,0.000910151189846081,0.00549343550806089,16,"India"
"21","Senegalimassilia","week of life 1",274,2.6,0.003,90,20,0.091,3.02345287126373e-07,2.98026068738854e-06,0.0256191577884992,0.0582744058382957,71,"Malawi"
"22","Exiguobacterium","week of life 1",274,41.2,0.319,90,13.3,0.1,4.61823051437688e-07,4.34533507489097e-06,0.000215452642623953,0.00162858758374387,22,"India"
"23","Succinivibrio","week of life 1",274,1.1,0.002,90,15.6,0.111,4.87491854375386e-07,4.38742668937847e-06,0.0469635965538281,0.106176644845456,128,"Malawi"
"24","Vibrio","week of life 1",274,20.8,0.089,90,1.1,0.001,5.32963845653475e-07,4.59681316876122e-06,0.0154920070209516,0.0425760456652761,33,"India"
"25","Akkermansia","week of life 1",274,0,0,90,11.1,0.062,5.75914142229132e-07,4.76856909765721e-06,0.0738230235515966,0.143835961192081,168,"Malawi"
"26","Veillonella","week of life 1",274,44.5,1.272,90,74.4,3.399,8.47099774521906e-07,6.74421743561671e-06,2.55378124170027e-07,5.13901875890935e-06,8,"Malawi"
"27","Novosphingobium","week of life 1",274,20.1,0.073,90,1.1,0.001,9.55991286917674e-07,7.3292665330355e-06,0.0306609531541194,0.0732123483582778,52,"India"
"28","Corynebacterium_1","week of life 1",274,97.4,6.988,90,90,2.193,0.00578830312732705,0.0117468504642814,5.00001569081982e-07,9.78929503932305e-06,5,"India"
"29","PMMR1","week of life 1",274,16.8,0.081,90,0,0,1.42787125867851e-06,1.05560482338019e-05,0.0412056226201593,0.0960423523152534,82,"India"
"30","Lachnoclostridium","week of life 1",274,0.7,0.001,90,13.3,0.026,1.67668234255222e-06,1.19680429278728e-05,0.0726899791683375,0.137944058898542,156,"Malawi"
"31","Lysobacter","week of life 1",274,15.7,0.067,90,0,0,2.58352851101074e-06,1.72513032832008e-05,0.0916839610674497,0.17810468112713,105,"India"
"32","Pelomonas","week of life 1",274,0,0,90,10,0.075,2.52406815421411e-06,1.72513032832008e-05,0.199109991372853,0.310249278899547,155,"Malawi"
"33","Lachnospiraceae_NK4A136_group","week of life 1",274,2.6,0.003,90,17.8,0.075,3.36148096789561e-06,2.17445800110747e-05,0.0414396810083037,0.0967615170108129,113,"Malawi"
"34","Ruminococcaceae_UCG-002","week of life 1",274,1.5,0.001,90,14.4,0.22,6.16420989295236e-06,3.86664075103375e-05,0.0827005623178913,0.149342666562408,119,"Malawi"
"35","Prevotella_2","week of life 1",274,0.7,0,90,12.2,0.04,6.41251883257464e-06,3.9040923480675e-05,0.104695475610848,0.184618360020864,148,"Malawi"
"36","Roseburia","week of life 1",274,1.1,0.001,90,13.3,0.047,6.66509677870919e-06,3.94192866626515e-05,0.0814778101264543,0.1508354263159,166,"Malawi"
"37","Enhydrobacter","week of life 1",274,62.4,0.619,90,35.6,0.343,9.84020941037212e-06,5.50519823769467e-05,0.000283613956204867,0.00237464154957866,27,"India"
"38","Ornithinimicrobium","week of life 1",274,36.1,0.108,90,12.2,0.038,9.71019909498159e-06,5.50519823769467e-05,0.00548195571907477,0.0215772942435103,29,"India"
"39","Ruminococcaceae_UCG-005","week of life 1",274,3.3,0.011,90,17.8,0.168,1.78058699825459e-05,9.69951338522896e-05,0.0246834716427613,0.0625187754595823,116,"Malawi"
"40","Knoellia","week of life 1",274,1.1,0.001,90,12.2,0.098,2.37772526293235e-05,0.000126202340878717,0.177301523048388,0.272306923838477,83,"Malawi"
"41","unassigned_Cytophagaceae","week of life 1",274,13.1,0.077,90,0,0,2.51243994109293e-05,0.000130018766951559,0.130193774084027,0.221812325997125,94,"India"
"42","Subdoligranulum","week of life 1",274,6.6,0.029,90,23.3,0.217,3.93340457354144e-05,0.000198588962615385,0.0161858827982261,0.0489272398975567,68,"Malawi"
"43","Butyrivibrio","week of life 1",274,0,0,90,7.8,0.047,4.713324564434e-05,0.000226897252287869,0.253557262343738,0.368530907495143,184,"Malawi"
"44","Ruminococcaceae_UCG-003","week of life 1",274,0,0,90,7.8,0.085,4.713324564434e-05,0.000226897252287869,0.258836856393579,0.381464943761653,163,"Malawi"
"45","Massilia","week of life 1",274,23.7,0.105,90,5.6,0.008,5.04548498124369e-05,0.000237367134344874,0.0372339259748602,0.0944804956140237,34,"India"
"46","unassigned_Micrococcaceae","week of life 1",274,12,0.037,90,0,0,7.38026191311821e-05,0.000339492048003438,0.160339720128476,0.272790881087383,80,"India"
"47","Mitsuokella","week of life 1",274,0.4,0,90,8.9,0.021,7.84308006943599e-05,0.000352938603124619,0.228709397636464,0.343074335431519,157,"Malawi"
"48","unassigned_Prevotellaceae","week of life 1",274,1.1,0.001,90,11.1,0.03,8.26002883658103e-05,0.000363792759398356,0.137515595174957,0.230849145670246,179,"Malawi"
"49","Schlegelella","week of life 1",274,16.8,0.07,90,2.2,0.002,0.000114701983772688,0.000494652305019716,0.0740322492684464,0.1505553136617,42,"India"
"50","Ellin6055","week of life 1",274,11.3,0.036,90,0,0,0.000129538338377886,0.0005472333886576,0.161367792231836,0.275052547242561,144,"India"
"51","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","week of life 1",274,27.4,0.114,90,8.9,0.089,0.000150063116190608,0.000609079706891292,0.0300047499781279,0.0806942293214791,56,"India"
"52","Libanicoccus","week of life 1",274,3.3,0.016,90,15.6,0.304,0.000148770165755486,0.000609079706891292,0.104481621859296,0.195393289866146,81,"Malawi"
"53","Ruminococcus_2","week of life 1",274,11.3,0.057,90,28.9,0.423,0.000178039378322574,0.000708733679091783,0.00706356272298535,0.0265421311064077,55,"Malawi"
"54","CAG-56","week of life 1",274,0,0,90,6.7,0.011,0.00020087740405564,0.000742528975705669,0.267020809526515,0.383666861113827,187,"Malawi"
"55","Christensenellaceae_R-7_group","week of life 1",274,0,0,90,6.7,0.016,0.00020087740405564,0.000742528975705669,0.323155893296426,0.448408328921987,202,"Malawi"
"56","Lachnospiraceae_ND3007_group","week of life 1",274,0,0,90,6.7,0.01,0.00020087740405564,0.000742528975705669,0.331198767128844,0.450182693683138,191,"Malawi"
"57","Shewanella","week of life 1",274,28.8,0.211,90,10,0.096,0.00019193680535628,0.000742528975705669,0.0284783338066294,0.0750858178154914,51,"India"
"58","Aerococcus","week of life 1",274,25.2,0.126,90,7.8,0.005,0.000276518693737309,0.000994588868101701,0.0244691829091177,0.0652181901739442,30,"India"
"59","Coprococcus_1","week of life 1",274,1.1,0.004,90,10,0.029,0.0002786770741541,0.000994588868101701,0.232643565514697,0.348898749599535,195,"Malawi"
"60","Ruminococcus_1","week of life 1",274,3.6,0.015,90,15.6,0.077,0.000283820002817705,0.000995775264123133,0.142141139029483,0.239440685688186,98,"Malawi"
"61","Lachnospira","week of life 1",274,0.4,0.004,90,7.8,0.018,0.000300358918321774,0.00101925075561651,0.270061913283548,0.370886721156981,183,"Malawi"
"62","Pseudarthrobacter","week of life 1",274,0.4,0.028,90,7.8,0.014,0.000300358918321774,0.00101925075561651,0.305735011988107,0.435700165293289,140,"India"
"63","Ruminococcaceae_UCG-014","week of life 1",274,0.7,0.001,90,8.9,0.046,0.000311924186423485,0.00104142429983325,0.181048680602137,0.288949072376689,170,"Malawi"
"64","Tessaracoccus","week of life 1",274,15.7,0.032,90,2.2,0.001,0.000320987568612066,0.00105467343972536,0.119461709712881,0.20756252858883,75,"India"
"65","Delftia","week of life 1",274,10.2,0.074,90,0,0,0.000378729222456207,0.00120610690843746,0.289496206224801,0.413711420516722,118,"India"
"66","Lapillicoccus","week of life 1",274,10.2,0.028,90,0,0,0.000378729222456207,0.00120610690843746,0.268087119501657,0.394597437365805,141,"India"
"67","Moraxella","week of life 1",274,29.6,0.215,90,11.1,0.032,0.000389298966027119,0.00122098312072142,0.0165966746512184,0.0516013502472869,28,"India"
"68","Parabacteroides","week of life 1",274,1.8,0.001,90,11.1,0.068,0.000547302270684059,0.00169091895569553,0.169088653433338,0.27885852013246,130,"Malawi"
"69","Acinetobacter","week of life 1",274,97.1,5.436,90,86.7,5.39,0.000584226504636534,0.00177845421264357,0.529963355420192,0.697019932549124,13,"India"
"70","Parasegetibacter","week of life 1",274,9.5,0.043,90,0,0,0.000650772997468039,0.00195231899240412,0.30256154184256,0.426356555265159,122,"India"
"71","unassigned_Ruminococcaceae","week of life 1",274,3.6,0.016,90,14.4,0.062,0.000746848015602453,0.00220853627471011,0.126310516490676,0.227936642153344,138,"Malawi"
"72","Fournierella","week of life 1",274,0,0,90,5.6,0.027,0.000848411624187936,0.00243918341954032,0.37492095130312,0.507585262355557,204,"Malawi"
"73","Ruminococcaceae_NK4A214_group","week of life 1",274,0,0,90,5.6,0.005,0.000848411624187936,0.00243918341954032,0.333362274844593,0.462582754119383,207,"Malawi"
"74","Jeotgalicoccus","week of life 1",274,9.1,0.04,90,0,0,0.00113223636023335,0.00308385429695137,0.293656716951009,0.422700697242309,87,"India"
"75","Microvirga","week of life 1",274,11.7,0.055,90,1.1,0.001,0.00112446814149022,0.00308385429695137,0.309716728720162,0.438934812640992,47,"India"
"76","Rhodoluna","week of life 1",274,0.4,0,90,6.7,0.024,0.00112334235452344,0.00308385429695137,0.328250516389393,0.455189404916428,162,"Malawi"
"77","Sutterella","week of life 1",274,0.4,0.002,90,6.7,0.025,0.00112334235452344,0.00308385429695137,0.382303293205481,0.489905847592266,174,"Malawi"
"78","Chryseomicrobium","week of life 1",274,21.2,0.1,90,6.7,0.017,0.00124964803086227,0.00335944340764273,0.0824754926121897,0.167047088447726,100,"India"
"79","unassigned_Enterobacteriaceae","week of life 1",274,8.8,0.061,90,22.2,1.605,0.00133211761437893,0.00353523520739023,0.0773142394751505,0.15700588188511,50,"Malawi"
"80","Alloprevotella","week of life 1",274,6.9,0.052,90,18.9,0.171,0.00194877917316912,0.00498021344254331,0.111532712918074,0.205070397347759,76,"Malawi"
"81","Blautia","week of life 1",274,20.8,0.091,90,37.8,0.267,0.00191548127466868,0.00498021344254331,0.0157024923598946,0.0478579274562437,64,"Malawi"
"82","Escherichia/Shigella","week of life 1",274,6.9,0.027,90,18.9,0.215,0.00194877917316912,0.00498021344254331,0.111279267622235,0.203320094532722,62,"Malawi"
"83","Salmonella","week of life 1",274,13.1,0.043,90,2.2,0.001,0.00231039346105192,0.00583233471265545,0.271722422113374,0.398481622034952,93,"India"
"84","Rothia","week of life 1",274,72.3,2.294,90,54.4,0.939,0.0026258745370305,0.00654886782126884,0.00276158934534754,0.0159225806546585,15,"India"
"85","Comamonas","week of life 1",274,37.2,0.167,90,20,0.038,0.00281846973208724,0.00689005436825218,0.0302764406749777,0.0846052441005045,31,"India"
"86","Coprococcus_2","week of life 1",274,1.1,0.002,90,7.8,0.036,0.00286253466507096,0.00689005436825218,0.263990669712079,0.392637816089991,188,"Malawi"
"87","Dialister","week of life 1",274,1.1,0.003,90,7.8,0.015,0.00286253466507096,0.00689005436825218,0.165080104851898,0.259356237635172,180,"Malawi"
"88","Prevotella_7","week of life 1",274,6.6,0.018,90,17.8,0.034,0.00296227970721195,0.00704818275164222,0.144350043656808,0.246349575203299,111,"Malawi"
"89","Marinococcus","week of life 1",274,10.6,0.055,90,1.1,0.001,0.00314331825264206,0.00739394179882849,0.287840084369801,0.411092027359194,121,"India"
"90","unassigned_Saccharimonadales","week of life 1",274,2.2,0.048,90,10,0.113,0.00318453503953656,0.00740672756386592,0.257957799992219,0.380824061881324,149,"Malawi"
"91","Gemmatirosa","week of life 1",274,8,0.024,90,0,0,0.00344472424223257,0.00792286575713492,0.340302591807842,0.473861744616786,185,"India"
"92","Halomonas","week of life 1",274,16.1,0.13,90,4.4,0.016,0.00367097154371067,0.00835045175327591,0.167633933788029,0.280841997313923,99,"India"
"93","Cloacibacterium","week of life 1",274,31,0.217,90,15.6,0.158,0.00403887573188907,0.00863080738820235,0.0773824152461261,0.161617446769438,54,"India"
"94","Erwinia","week of life 1",274,0.4,0,90,5.6,0.088,0.00408608272484942,0.00863080738820235,0.368350915349538,0.492965805797681,181,"Malawi"
"95","Fusicatenibacter","week of life 1",274,4.7,0.009,90,14.4,0.079,0.00385399878859299,0.00863080738820235,0.185921580771985,0.297795976571275,101,"Malawi"
"96","Marvinbryantia","week of life 1",274,0.4,0.001,90,5.6,0.031,0.00408608272484942,0.00863080738820235,0.329626843009816,0.446219028643694,205,"Malawi"
"97","Ruminobacter","week of life 1",274,0.4,0,90,5.6,0.007,0.00408608272484942,0.00863080738820235,0.367277439699894,0.492414397649894,194,"Malawi"
"98","Solobacterium","week of life 1",274,0.4,0,90,5.6,0.01,0.00408608272484942,0.00863080738820235,0.38919453129058,0.519359027173515,206,"Malawi"
"99","Tyzzerella_4","week of life 1",274,0.4,0,90,5.6,0.003,0.00408608272484942,0.00863080738820235,0.311804316524392,0.437960980964776,192,"Malawi"
"100","Dolosigranulum","week of life 1",274,6.9,0.028,90,0,0,0.00542033181294142,0.0112200868527887,0.334659781616125,0.468027255915982,143,"India"
"101","Erythrobacter","week of life 1",274,6.9,0.016,90,0,0,0.00542033181294142,0.0112200868527887,0.339387350419782,0.462729157666889,164,"India"
"102","Paeniclostridium","week of life 1",274,7.3,0.014,90,0,0,0.0056068577836185,0.0114912827842478,0.425666297359295,0.555211391489185,125,"India"
"103","Qipengyuania","week of life 1",274,20.4,0.112,90,7.8,0.083,0.00587091476701609,0.0117988287065275,0.114675513532286,0.217508317981617,79,"India"
"104","Empedobacter","week of life 1",274,14.6,0.054,90,27.8,0.369,0.00673915918213721,0.0134135187567539,0.0826166623495772,0.167647245842811,43,"Malawi"
"105","Dorea","week of life 1",274,11.3,0.034,90,23.3,0.166,0.0084235115800401,0.0166063514006505,0.0627168407835515,0.138070604096652,77,"Malawi"
"106","Coprococcus_3","week of life 1",274,1.1,0.002,90,6.7,0.01,0.00862266332934982,0.0168385972563718,0.317729045235165,0.449249151907903,196,"Malawi"
"107","Alloiococcus","week of life 1",274,6.6,0.011,90,0,0,0.00921508788403351,0.0178273195513545,0.408567928804323,0.538943580207795,190,"India"
"108","Slackia","week of life 1",274,0.7,0.008,90,5.6,0.014,0.0114929336506644,0.0220281228304401,0.425590892055622,0.549138878397094,193,"Malawi"
"109","Altererythrobacter","week of life 1",274,5.8,0.027,90,0,0,0.0152887505327921,0.028511453696288,0.419737834156894,0.558973775903496,182,"India"
"110","Blastocatella","week of life 1",274,5.8,0.055,90,0,0,0.0152887505327921,0.028511453696288,0.477780535577963,0.601093409610038,198,"India"
"111","unassigned_Pseudomonadaceae","week of life 1",274,5.8,0.011,90,0,0,0.0152887505327921,0.028511453696288,0.459071544466954,0.583792350086374,201,"India"
"112","Aeromonas","week of life 1",274,50,0.379,90,35.6,0.209,0.0204966769744068,0.0378822511937697,0.039271787629082,0.112319863510231,41,"India"
"113","Anaerostipes","week of life 1",274,3.3,0.006,90,10,0.019,0.0207856080191378,0.0380762907961197,0.23795435525673,0.349361883474598,165,"Malawi"
"114","Bradyrhizobium","week of life 1",274,22.3,0.406,90,11.1,0.089,0.0213185538059433,0.0387100055950024,0.263873804549861,0.396528005597105,45,"India"
"115","Peptoniphilus","week of life 1",274,9.5,0.025,90,18.9,0.104,0.0230939852518986,0.0415691734534174,0.112355815755712,0.20240742454408,58,"Malawi"
"116","Terrisporobacter","week of life 1",274,1.1,0.005,90,5.6,0.011,0.024660668629891,0.0436304137298071,0.428770500465621,0.551616820293592,203,"Malawi"
"117","unassigned_Caulobacteraceae","week of life 1",274,1.1,0.003,90,5.6,0.031,0.024660668629891,0.0436304137298071,0.375008330808912,0.50616103786656,197,"Malawi"
