"","taxonomy","sample","group1_n","group1_prev","mean_rabund_country1","group2_n","group2_prev","mean_rabund_country2","fisher_p","fisher_padj","wi.ep","wi.eBH","rf_rank","enriched"
"24","Senegalimassilia","week of life 1",90,20,0.091,50,2,0.001,0.00183900864256799,0.0131928880879878,0.508542302374385,0.658515125687326,42,"Malawi"
"25","Haematobacter","week of life 1",90,15.6,0.109,50,0,0,0.00214237251198265,0.013595825556813,0.596520399774239,0.739269489373682,74,"Malawi"
"26","Ruminococcus_1","week of life 1",90,15.6,0.077,50,0,0,0.00214237251198265,0.013595825556813,0.553367365079389,0.707798193022168,46,"Malawi"
"27","Succinivibrio","week of life 1",90,15.6,0.111,50,0,0,0.00214237251198265,0.013595825556813,0.542075726927899,0.691128191849019,79,"Malawi"
"28","Dermacoccus","week of life 1",90,13.3,0.079,50,36,0.043,0.00253189968562648,0.0154727203010507,0.00825311643200379,0.0395793349622648,43,"Malawi"
"29","Corynebacterium_1","week of life 1",90,90,2.195,50,70,1.465,0.00436888595289069,0.0206035199969363,0.0698012651494212,0.21486085306766,10,"Malawi"
"30","Macrococcus","week of life 1",90,13.3,0.032,50,0,0,0.00437044363571375,0.0206035199969363,0.555080671308248,0.710784659618125,106,"Malawi"
"31","Nesterenkonia","week of life 1",90,13.3,0.024,50,0,0,0.00437044363571375,0.0206035199969363,0.549701792261635,0.702643660260346,107,"Malawi"
"32","Nocardioides","week of life 1",90,14.4,0.045,50,0,0,0.00419603567549478,0.0206035199969363,0.513582107768354,0.673640457008772,61,"Malawi"
"33","Ralstonia","week of life 1",90,14.4,0.062,50,0,0,0.00419603567549478,0.0206035199969363,0.544036664348088,0.695098954609642,48,"Malawi"
"34","Roseburia","week of life 1",90,13.3,0.047,50,0,0,0.00437044363571375,0.0206035199969363,0.556003948290936,0.703353195055982,112,"Malawi"
"35","Ruminococcaceae_UCG-002","week of life 1",90,14.4,0.22,50,0,0,0.00419603567549478,0.0206035199969363,0.490930118432707,0.647209356779409,90,"Malawi"
"36","unassigned_Ruminococcaceae","week of life 1",90,14.4,0.062,50,0,0,0.00419603567549478,0.0206035199969363,0.578721904143169,0.720466489641919,57,"Malawi"
"37","Dolosigranulum","week of life 1",90,0,0,50,10,0.006,0.00508137929330216,0.0232896550943016,0.0511682584585587,0.117335107538261,127,"UK"
"38","Lachnospiraceae_NK4A136_group","week of life 1",90,17.8,0.076,50,2,0,0.00578613863689913,0.0258030506780637,0.609017517298343,0.745889612794949,73,"Malawi"
"39","Knoellia","week of life 1",90,12.2,0.098,50,0,0,0.0077586829927572,0.030480540328689,0.514720064465075,0.664637497188033,59,"Malawi"
"40","Ornithinimicrobium","week of life 1",90,12.2,0.038,50,0,0,0.0077586829927572,0.030480540328689,0.557298477840828,0.708254556094123,126,"Malawi"
"41","Prevotella_2","week of life 1",90,12.2,0.04,50,0,0,0.0077586829927572,0.030480540328689,0.588056854465349,0.724491459881913,104,"Malawi"
"42","Propioniciclava","week of life 1",90,12.2,0.032,50,0,0,0.0077586829927572,0.030480540328689,0.536420865556278,0.684583557791888,94,"Malawi"
"43","Weissella","week of life 1",90,12.2,0.013,50,0,0,0.0077586829927572,0.030480540328689,0.513563784332397,0.670078356805067,58,"Malawi"
"44","Acinetobacter","week of life 1",90,86.7,5.386,50,74,4.196,0.069170337267904,0.154231157421678,0.00507895882297216,0.0394229121592587,4,"Malawi"
