"","taxonomy","sample","group1_n","group1_prev","mean_rabund_country1","group2_n","group2_prev","mean_rabund_country2","fisher_p","fisher_padj","wi.ep","wi.eBH","rf_rank","enriched"
"34","Parabacteroides","week of life 7",247,0,0,39,7.7,0.038,0.00236875800256082,0.011931607579419,0.14821749827488,0.25248300850443,117,"UK"
"35","PMMR1","week of life 7",247,17,0.148,39,0,0,0.00245076418105472,0.011931607579419,0.455564657093052,0.60870331622493,79,"India"
"36","unassigned_Parcubacteria","week of life 7",247,0,0,39,7.7,0.006,0.00236875800256082,0.011931607579419,0.162826176288038,0.281211134645949,150,"UK"
"37","Weissella","week of life 7",247,16.2,0.089,39,0,0,0.00245450213062334,0.011931607579419,0.4916435798986,0.639902641737722,41,"India"
"38","Wigglesworthia","week of life 7",247,0,0,39,7.7,0.037,0.00236875800256082,0.011931607579419,0.167816222585619,0.291133403156935,146,"UK"
"39","Cloacibacterium","week of life 7",247,21.5,0.231,39,2.6,0.002,0.0033429087605805,0.0158110549486915,0.299994241732658,0.457435819231738,37,"India"
"40","Rothia","week of life 7",247,72.1,2.232,39,71.8,3.864,1,1,0.00185386891498458,0.0180112200809854,18,"UK"
"41","Propioniciclava","week of life 7",247,15,0.075,39,0,0,0.00417995062282976,0.0187561886921848,0.412100744670929,0.564943696924105,73,"India"
"42","Schlegelella","week of life 7",247,15.4,0.156,39,0,0,0.00411598186584804,0.0187561886921848,0.477449758407885,0.642723459075693,72,"India"
"43","Atopobium","week of life 7",247,14.2,0.194,39,33.3,0.932,0.00538687845805541,0.0235675932539924,0.0168092606600997,0.0613104274343994,27,"UK"
"44","Nocardioides","week of life 7",247,19.4,0.066,39,2.6,0.003,0.00565716859003171,0.0241464512989158,0.44733635317899,0.603651270915164,69,"India"
"45","Flavobacterium","week of life 7",247,12.6,0.092,39,30.8,0.067,0.00658446032618749,0.0274352513591146,0.025950175998842,0.0833596081809105,58,"India"
"46","Janibacter","week of life 7",247,31.2,0.238,39,10.3,0.014,0.00676343139719298,0.0275255928955528,0.150801175885271,0.296410381539881,28,"India"
"47","Lachnoanaerobaculum","week of life 7",247,0.4,0.003,39,7.7,0.074,0.0085710536912448,0.0340894180901782,0.155712944691833,0.256011038014822,168,"UK"
"48","Massilia","week of life 7",247,18.2,0.375,39,2.6,0.003,0.00930491741717523,0.0361857899556815,0.434801478057297,0.594684543460619,55,"India"
"49","Prevotella_7","week of life 7",247,6.9,0.043,39,20.5,0.355,0.010943699066102,0.0416336377514748,0.0950755940931596,0.194544879307259,65,"UK"
"50","Nesterenkonia","week of life 7",247,12.6,0.033,39,0,0,0.0118202495254383,0.0433922189623192,0.514842530232185,0.664411186793983,99,"India"
"51","Romboutsia","week of life 7",247,13.4,0.137,39,0,0,0.0121498213094494,0.0433922189623192,0.525195803994562,0.671818663015048,81,"India"
"52","unassigned_Cytophagaceae","week of life 7",247,13.4,0.136,39,0,0,0.0121498213094494,0.0433922189623192,0.495514819683181,0.645632019621081,57,"India"
"53","Comamonas","week of life 7",247,32.4,0.287,39,12.8,0.046,0.0135833615349778,0.0475417653724223,0.176922323343032,0.327480699883839,38,"India"
