"","taxonomy","sample","group1_n","group1_prev","mean_rabund_country1","group2_n","group2_prev","mean_rabund_country2","fisher_p","fisher_padj","wi.ep","wi.eBH","rf_rank","enriched"
"26","Escherichia/Shigella","week of life 11",232,1.7,0.003,74,14.9,0.156,5.17817212415922e-05,0.000405248253195069,0.250301708514499,0.391721005350001,63,"Malawi"
"27","Caulobacter","week of life 11",232,1.3,0.005,74,13.5,0.189,6.22840156872879e-05,0.000448444912948473,0.285737263432137,0.42940761723121,80,"Malawi"
"28","Succinivibrio","week of life 11",232,1.3,0.001,74,13.5,0.055,6.22840156872879e-05,0.000448444912948473,0.194672008946219,0.320830252290131,108,"Malawi"
"29","unassigned_Lachnospiraceae","week of life 11",232,4.3,0.021,74,20.3,0.35,6.78909053967991e-05,0.000470013960439379,0.113127953338727,0.221798565784022,55,"Malawi"
"30","Holdemanella","week of life 11",232,2.6,0.014,74,16.2,0.041,9.76994455522866e-05,0.000651329637015244,0.154182161306805,0.277852316700395,94,"Malawi"
"31","Rheinheimera","week of life 11",232,31,0.314,74,9.5,0.024,0.000117936725952923,0.000758164666840221,0.0063562379399295,0.0283557413884396,24,"India"
"32","Pelomonas","week of life 11",232,0,0,74,8.1,0.03,0.00017067960898996,0.00105939067648941,0.388705929057774,0.526478979270652,158,"Malawi"
"33","Alishewanella","week of life 11",232,31.9,0.306,74,10.8,0.055,0.000253394420469394,0.00130317130527117,0.00554641024785751,0.0296170733748295,33,"India"
"34","Lachnoclostridium","week of life 11",232,0.9,0.006,74,10.8,0.055,0.000251635989559864,0.00130317130527117,0.340220183467577,0.478105512383879,137,"Malawi"
"35","Libanicoccus","week of life 11",232,0.9,0.005,74,10.8,0.166,0.000251635989559864,0.00130317130527117,0.308675043610096,0.457943820576903,70,"Malawi"
"36","Pseudarthrobacter","week of life 11",232,0.9,0.003,74,10.8,0.023,0.000251635989559864,0.00130317130527117,0.324565943036655,0.464819565360396,155,"Malawi"
"37","Ruminococcaceae_UCG-005","week of life 11",232,0.4,0.001,74,9.5,0.024,0.000248815478148975,0.00130317130527117,0.214372838533225,0.35273225957223,164,"Malawi"
"38","Bounagaea","week of life 11",232,12.1,0.106,74,0,0,0.000366736303306993,0.00183368151653496,0.137004936639862,0.257354138522966,92,"India"
"39","Streptococcus","week of life 11",232,99.6,34.392,74,100,43.69,1,1,0.000130933138915901,0.00218589703420314,7,"Malawi"
"40","Comamonas","week of life 11",232,28.9,0.143,74,9.5,0.021,0.000515092136644733,0.00250585363773113,0.0142555794523496,0.0533971340266922,29,"India"
"41","unassigned_Ruminococcaceae","week of life 11",232,1.7,0.001,74,12.2,0.069,0.000570504775639735,0.00270239104250401,0.281890617767688,0.420694967772757,127,"Malawi"
"42","unassigned_Cytophagaceae","week of life 11",232,11.6,0.234,74,0,0,0.000617422882900561,0.00284964407492566,0.119320042380696,0.227249289948193,122,"India"
"43","Anaerovibrio","week of life 11",232,0,0,74,6.8,0.02,0.000744558873999681,0.00311675807720797,0.342697243702204,0.49186073869869,168,"Malawi"
"44","Lachnospira","week of life 11",232,0,0,74,6.8,0.007,0.000744558873999681,0.00311675807720797,0.399731116217695,0.547435173895125,179,"Malawi"
"45","Methyloversatilis","week of life 11",232,1.3,0.031,74,10.8,0.049,0.000741096359399998,0.00311675807720797,0.378565207870427,0.529292027397103,119,"Malawi"
"46","Treponema_2","week of life 11",232,0,0,74,6.8,0.013,0.000744558873999681,0.00311675807720797,0.426248185926722,0.569044906437994,163,"Malawi"
"47","Fusicatenibacter","week of life 11",232,0.4,0,74,8.1,0.016,0.000962632994703374,0.00368667955418314,0.419959542176748,0.554715479820062,174,"Malawi"
"48","Phascolarctobacterium","week of life 11",232,0.4,0,74,8.1,0.048,0.000962632994703374,0.00368667955418314,0.433106409081487,0.570914946610296,175,"Malawi"
"49","Sutterella","week of life 11",232,0.4,0.001,74,8.1,0.023,0.000962632994703374,0.00368667955418314,0.444296124405219,0.586270032048102,160,"Malawi"
"50","unassigned_Prevotellaceae","week of life 11",232,0.4,0,74,8.1,0.025,0.000962632994703374,0.00368667955418314,0.379840621903611,0.518963537548399,169,"Malawi"
"51","Pseudoxanthomonas","week of life 11",232,10.8,0.081,74,0,0,0.00106236692721598,0.00390257238569134,0.219013039291845,0.351577393368671,140,"India"
"52","Vibrio","week of life 11",232,14.2,0.126,74,1.4,0.002,0.00104895166045172,0.00390257238569134,0.11340654521769,0.211821857665526,84,"India"
"53","Lysobacter","week of life 11",232,11.2,0.069,74,0,0,0.00114016124700679,0.00410458048922446,0.17118993244209,0.292783277490671,130,"India"
"54","Parasegetibacter","week of life 11",232,10.3,0.146,74,0,0,0.00189743112484925,0.00656803081678587,0.222479221839159,0.351872648710982,96,"India"
"55","Romboutsia","week of life 11",232,10.3,0.258,74,0,0,0.00189743112484925,0.00656803081678587,0.179267277121352,0.308724941718203,104,"India"
"56","Janibacter","week of life 11",232,25,0.273,74,44.6,0.524,0.00203287326402621,0.00690409787782486,0.0292836313766026,0.0947066736787874,26,"Malawi"
"57","Ruminococcus_2","week of life 11",232,3.9,0.07,74,14.9,0.127,0.00212552625092158,0.00708508750307194,0.203610812435465,0.329134516611953,93,"Malawi"
"58","Delftia","week of life 11",232,12.9,0.066,74,1.4,0.003,0.00306656399418602,0.00967780811388481,0.155357564646969,0.271357105007939,78,"India"
"59","Salmonella","week of life 11",232,9.5,0.055,74,0,0,0.00317117615837095,0.00967780811388481,0.217674931553912,0.338578596443788,98,"India"
"60","Schlegelella","week of life 11",232,12.9,0.135,74,1.4,0.004,0.00306656399418602,0.00967780811388481,0.154104619499779,0.273354227142139,89,"India"
"61","Skermanella","week of life 11",232,9.1,0.044,74,0,0,0.00317217043732891,0.00967780811388481,0.249540039147728,0.379716792910417,120,"India"
"62","unassigned_Spirosomaceae","week of life 11",232,9.1,0.387,74,0,0,0.00317217043732891,0.00967780811388481,0.236745187889016,0.370792406753247,143,"India"
"63","Pseudomonas","week of life 11",232,89.7,2.807,74,78.4,1.456,0.0170647442799437,0.0365673091713078,0.000861968530829857,0.00970661453888588,6,"India"
"64","Micrococcus","week of life 11",232,73.3,1.36,74,58.1,0.343,0.0197030486509982,0.0412389390369729,0.000906323414254014,0.0098334783738014,8,"India"
"65","Massilia","week of life 11",232,14.7,0.145,74,2.7,0.037,0.00342374010478562,0.0101028396534658,0.156915550604294,0.277821040637404,59,"India"
"66","unassigned","week of life 11",232,14.7,0.008,74,2.7,0.001,0.00342374010478562,0.0101028396534658,0.0947032267589871,0.199252377789624,54,"India"
"67","Glutamicibacter","week of life 11",232,2.2,0.004,74,10.8,0.02,0.00373071386479858,0.0106591824708531,0.37956717759974,0.518620511515552,141,"Malawi"
"68","Leuconostoc","week of life 11",232,2.2,0.011,74,10.8,0.068,0.00373071386479858,0.0106591824708531,0.384083449243332,0.525588745896515,97,"Malawi"
"69","Dorea","week of life 11",232,6,0.041,74,17.6,0.132,0.00428900918115503,0.0120628383219985,0.279580302979382,0.425922127415335,100,"Malawi"
"70","Shewanella","week of life 11",232,20.7,0.159,74,6.8,0.052,0.0045948574642314,0.0127242206701793,0.054609528683883,0.129853721126193,37,"India"
"71","Fusobacterium","week of life 11",232,1.7,0.004,74,9.5,0.056,0.00534165856696453,0.0143332520988463,0.397050671006919,0.540825802889307,134,"Malawi"
"72","Haemophilus","week of life 11",232,17.7,0.219,74,33.8,0.391,0.00541478412623084,0.0143332520988463,0.0788503591370555,0.18583619665549,41,"Malawi"
"73","Ruminococcus_1","week of life 11",232,1.7,0.01,74,9.5,0.05,0.00534165856696453,0.0143332520988463,0.420313098279733,0.567183161953148,135,"Malawi"
"74","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","week of life 11",232,20.3,0.126,74,6.8,0.045,0.00704535401068443,0.0181166245989028,0.0903386700288879,0.194156915963509,79,"India"
"75","Aeromonas","week of life 11",232,40.5,0.51,74,23,0.287,0.00803530491623045,0.0203711955622744,0.0136304923348393,0.0559972694573177,20,"India"
"76","Luteimonas","week of life 11",232,8.2,0.051,74,20.3,0.059,0.00930499838960554,0.0232624959740138,0.177719693461126,0.318230456619598,36,"Malawi"
"77","Slackia","week of life 11",232,0.9,0.014,74,6.8,0.019,0.0102422607099105,0.0252548894216972,0.444082047645093,0.600029467475602,178,"Malawi"
"78","Gemella","week of life 11",232,38.4,0.631,74,55.4,1.822,0.0106470280149549,0.0258981762525929,0.0103582869942297,0.0503223959309118,17,"Malawi"
"79","Lawsonella","week of life 11",232,6.9,0.047,74,17.6,0.243,0.010886372004492,0.0261272928107809,0.232338997508688,0.376265978825299,64,"Malawi"
"80","CAG-56","week of life 11",232,0.4,0.001,74,5.4,0.019,0.0130829630717086,0.0306391660218803,0.483159383693285,0.634983771650548,177,"Malawi"
"81","Kytococcus","week of life 11",232,11.6,0.063,74,24.3,0.103,0.0131067543538044,0.0306391660218803,0.195604786148511,0.34147863218127,39,"Malawi"
"82","Qipengyuania","week of life 11",232,20.7,0.271,74,8.1,0.015,0.0136974098030992,0.0316094072379212,0.114603517843201,0.226930526435546,71,"India"
"83","Blautia","week of life 11",232,14.7,0.069,74,28.4,0.129,0.0139849211046624,0.0318643772004966,0.116974129246598,0.228170277596334,51,"Malawi"
"84","Pseudoclavibacter","week of life 11",232,1.7,0.012,74,8.1,0.03,0.0151578314055648,0.0341051206625207,0.461550284288437,0.602759274690622,138,"Malawi"
"85","Achromobacter","week of life 11",232,7.3,0.036,74,0,0,0.0158512657305766,0.0347954613598024,0.294404836552394,0.432791210353158,118,"India"
"86","Altererythrobacter","week of life 11",232,7.3,0.051,74,0,0,0.0158512657305766,0.0347954613598024,0.331516692288278,0.46360738885426,165,"India"
"87","Psychrobacter","week of life 11",232,6.5,0.048,74,16.2,0.142,0.0167554687085163,0.0363371610546136,0.246325996327092,0.389351346070728,66,"Malawi"
"88","Subdoligranulum","week of life 11",232,3.9,0.035,74,12.2,0.048,0.0187374520050747,0.0396793101283934,0.358109593076772,0.503607283491395,139,"Malawi"
"89","Chryseobacterium","week of life 11",232,17.7,0.081,74,31.1,0.282,0.0207243844928348,0.0428780368817271,0.146581765085341,0.287529449032868,23,"Malawi"
"90","Veillonella","week of life 11",232,68.5,6.554,74,81.1,8.859,0.0390358526096191,0.0716444539252129,0.00695173781611043,0.0434678509342078,16,"Malawi"
"91","Abiotrophia","week of life 11",232,1.3,0.002,74,6.8,0.022,0.0221392193191505,0.044278438638301,0.520404778087109,0.665119869530419,166,"Malawi"
"92","Atopobium","week of life 11",232,14.7,0.16,74,27,0.327,0.0219594059012961,0.044278438638301,0.188516244342533,0.322299470274755,27,"Malawi"
"93","Collinsella","week of life 11",232,28.4,0.312,74,43.2,1.376,0.0219371369085402,0.044278438638301,0.0510433430887424,0.147811573113288,32,"Malawi"
