"","taxonomy","sample","group1_n","group1_prev","mean_rabund_country1","group2_n","group2_prev","mean_rabund_country2","fisher_p","fisher_padj","wi.ep","wi.eBH","rf_rank","enriched"
"35","Schlegelella","week of life 1",274,16.8,0.07,50,0,0,0.000311436960949391,0.00153830983741669,0.546106771414144,0.651740763347953,59,"India"
"36","Weissella","week of life 1",274,17.5,0.057,50,0,0,0.000306202796055756,0.00153830983741669,0.53547650279985,0.637045508200387,87,"India"
"37","Bacteroides","week of life 1",274,7.3,0.015,50,26,0.056,0.000339548515527317,0.00162783553032214,0.0031349586899799,0.00946289009646394,34,"UK"
"38","Qipengyuania","week of life 1",274,20.4,0.112,50,2,0,0.000491045868356322,0.00228687075834516,0.517458027526816,0.621659743136772,44,"India"
"39","Prevotella","week of life 1",274,2.6,0.01,50,16,0.027,0.000517499330108925,0.00234312196688208,0.00846664201314883,0.0207112379707349,73,"UK"
"40","Lysobacter","week of life 1",274,15.7,0.067,50,0,0,0.000944977615885947,0.00405345661551077,0.534001220354925,0.633235313209662,71,"India"
"41","Tessaracoccus","week of life 1",274,15.7,0.032,50,0,0,0.000944977615885947,0.00405345661551077,0.539768642135406,0.63842889273659,63,"India"
"42","Sphingomonas","week of life 1",274,47.4,0.252,50,22,0.019,0.000980747306969449,0.00409902079579539,0.02669466352377,0.0682784802255607,22,"India"
"43","Veillonella","week of life 1",274,44.5,1.276,50,62,3.764,0.0304287331220947,0.0627833354291321,0.000795496980027341,0.00443352136733779,36,"UK"
"44","Empedobacter","week of life 1",274,14.6,0.054,50,0,0,0.0015815949822368,0.00644499955261496,0.495078910671833,0.59788900579296,114,"India"
"45","Alicyclobacillus","week of life 1",274,0.4,0.007,50,8,0.018,0.00226104922841506,0.00851122960805361,0.0431615077076315,0.0783531525308546,75,"UK"
"46","Citricoccus","week of life 1",274,17.5,0.078,50,2,0.002,0.00229750983284883,0.00851122960805361,0.568125887804299,0.663898718544306,100,"India"
"47","Collinsella","week of life 1",274,32.8,0.227,50,12,0.009,0.00229610460555008,0.00851122960805361,0.32544580692589,0.430335968881218,45,"India"
"48","Pseudarthrobacter","week of life 1",274,0.4,0.028,50,8,0.015,0.00226104922841506,0.00851122960805361,0.0317071814581905,0.0572814935464131,126,"India"
"49","Brevibacterium","week of life 1",274,24.5,0.07,50,6,0.005,0.00242853300400834,0.00879668621451911,0.482478554435112,0.585181557082447,72,"India"
"50","Salinicoccus","week of life 1",274,13.1,0.101,50,0,0,0.00257500139792698,0.00893032399706589,0.472870601348717,0.577344324061741,80,"India"
"51","unassigned_Cytophagaceae","week of life 1",274,13.1,0.078,50,0,0,0.00257500139792698,0.00893032399706589,0.453496771827396,0.552598487616692,115,"India"
"52","Lawsonella","week of life 1",274,13.5,0.081,50,30,0.118,0.00604673752285335,0.0182521891893536,0.00445623486519162,0.0134204047881348,31,"UK"
"53","Blastococcus","week of life 1",274,12,0.059,50,0,0,0.0043360709358594,0.0136675684217413,0.473319858409432,0.569883255861214,83,"India"
"54","Nesterenkonia","week of life 1",274,12,0.045,50,0,0,0.0043360709358594,0.0136675684217413,0.413794218820934,0.524247890098834,68,"India"
"55","Novosphingobium","week of life 1",274,20.1,0.073,50,4,0.014,0.0041147875027246,0.0136675684217413,0.588699253688407,0.678103488396289,48,"India"
"56","unassigned_JG30-KF-CM45","week of life 1",274,12.4,0.048,50,0,0,0.00437513385244973,0.0136675684217413,0.531111925169597,0.635747938185324,92,"India"
"57","unassigned_Micrococcaceae","week of life 1",274,12,0.037,50,0,0,0.0043360709358594,0.0136675684217413,0.517682268243052,0.612878147310083,95,"India"
"58","Lactococcus","week of life 1",274,13.5,0.05,50,28,0.031,0.0181839884557211,0.0429563785258339,0.00537857082218157,0.0149704687204737,39,"India"
"59","Flavobacterium","week of life 1",274,10.2,0.044,50,24,0.078,0.0167626314323367,0.0401810135804541,0.00578934097655835,0.016384798105735,60,"UK"
"60","Lactobacillus","week of life 1",274,21.9,0.179,50,36,0.636,0.0464314979123249,0.0890392254083407,0.00621003906237159,0.0191892528442036,65,"UK"
"61","Dorea","week of life 1",274,11.3,0.034,50,0,0,0.00724166772402163,0.0208087564360892,0.451854238484276,0.559527753837575,111,"India"
"62","Ellin6055","week of life 1",274,11.3,0.036,50,0,0,0.00724166772402163,0.0208087564360892,0.450480155868489,0.550489968789265,102,"India"
"63","Piscicoccus","week of life 1",274,10.9,0.032,50,0,0,0.00727668169850971,0.0208087564360892,0.4671992300461,0.568540256074622,104,"India"
"64","Macrococcus","week of life 1",274,11.7,0.02,50,0,0,0.00757969700336455,0.0209405188398037,0.452650198285398,0.559579385070309,116,"India"
"65","Microvirga","week of life 1",274,11.7,0.055,50,0,0,0.00757969700336455,0.0209405188398037,0.436837482278576,0.537368312362761,74,"India"
"66","Moraxella","week of life 1",274,29.6,0.216,50,12,0.066,0.00904437489475177,0.0241677558663039,0.549693101194253,0.655795669768256,41,"India"
"67","Peptoniphilus","week of life 1",274,9.5,0.025,50,16,0.047,0.205907783259372,0.275106300584243,0.0108040192924398,0.0260600919770895,79,"UK"
"68","Luteimonas","week of life 1",274,14.6,0.034,50,2,0.003,0.00996231537654234,0.026191248489942,0.529385915032737,0.628768362088871,119,"India"
"69","Klebsiella","week of life 1",274,45.6,0.471,50,26,0.074,0.0123461136431818,0.0304911594521005,0.256867140997916,0.376173415574785,30,"India"
"70","Lapillicoccus","week of life 1",274,10.2,0.028,50,0,0,0.0119569747048014,0.0304911594521005,0.411162317120721,0.513114574717259,90,"India"
"71","Marinococcus","week of life 1",274,10.6,0.055,50,0,0,0.0123302494288228,0.0304911594521005,0.371325901240897,0.475447212535935,134,"India"
"72","Tepidimonas","week of life 1",274,9.9,0.03,50,0,0,0.0121741483248697,0.0304911594521005,0.377908918635212,0.478207032051992,127,"India"
"73","Finegoldia","week of life 1",274,13.9,0.031,50,26,0.054,0.0361925519394766,0.0702307853111272,0.0123505663507876,0.0337260566185431,42,"UK"
"74","Catenibacterium","week of life 1",274,13.5,0.029,50,2,0.004,0.0159886615631354,0.0388977885789712,0.50519767482746,0.607488925804464,97,"India"
"75","Ezakiella","week of life 1",274,3.6,0.026,50,12,0.065,0.0235341997435447,0.0523335266828623,0.0192470718620012,0.0423533488560908,88,"UK"
"76","Jeotgalicoccus","week of life 1",274,9.1,0.04,50,0,0,0.0197028736690112,0.0452333578598426,0.336899539028851,0.438683955341017,49,"India"
"77","Tepidiphilus","week of life 1",274,9.1,0.02,50,0,0,0.0197028736690112,0.0452333578598426,0.337931801173882,0.441862767185772,132,"India"
"78","Parasegetibacter","week of life 1",274,9.5,0.043,50,0,0,0.0200280434920851,0.0453412651279148,0.372155167973292,0.480005958812395,128,"India"
