feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g2	IgA	IgA	-0.00243591671396498	0.00140095416357135	149	149	0.0841714021775901	0.951764379900568
g1	IgA	IgA	0.00468558033764631	0.00223275161008615	149	149	0.0375650839549345	0.951764379900568
g1818	IgA	IgA	-0.000149177507109841	0.000147535784148951	149	149	0.313616768372844	0.951764379900568
g1215	IgA	IgA	-0.000307420417377564	0.000187680624144311	149	149	0.103560957218289	0.951764379900568
g2151	IgA	IgA	-0.00013622133285289	0.000134577722665972	149	149	0.313099356487042	0.951764379900568
g1207	IgA	IgA	-0.000106638491103033	0.000131334776692056	149	149	0.418127874499944	0.951764379900568
g2243	IgA	IgA	-6.10509983778329e-05	0.000121751491932189	149	149	0.616812019009305	0.951764379900568
g1464	IgA	IgA	0.000334190054714364	0.000193205197202495	149	149	0.0857800867481662	0.951764379900568
g307	IgA	IgA	-0.000245376562031588	0.000120866338731526	149	149	0.0441449152753223	0.951764379900568
g1108	IgA	IgA	-0.000447165869413306	0.000238884542821742	149	149	0.063208467471458	0.951764379900568
g698	IgA	IgA	-0.000165216182399469	0.000217199733096487	149	149	0.448075725028323	0.951764379900568
g2345	IgA	IgA	-6.13182545335274e-05	7.69545368260009e-05	149	149	0.426845610213917	0.951764379900568
g525	IgA	IgA	-0.000546477149020305	0.000350859077645934	149	149	0.121492597817048	0.951764379900568
g2256	IgA	IgA	-6.61711144413986e-05	0.000100526048618268	149	149	0.511408086649986	0.951764379900568
g1791	IgA	IgA	-0.000166635583749333	0.000331615928232034	149	149	0.61607080310229	0.951764379900568
g1785	IgA	IgA	-0.000180566413048957	0.000301831444951511	149	149	0.550603142112617	0.951764379900568
g1985	IgA	IgA	0.000174929945390849	0.000130685873073661	149	149	0.182782829940153	0.951764379900568
g2367	IgA	IgA	0.000108266464647261	0.000155709195565947	149	149	0.487957508228286	0.951764379900568
g1819	IgA	IgA	-0.000237849167827625	0.0001426934283765	149	149	0.09767259050781	0.951764379900568
g1345	IgA	IgA	-8.94967143044469e-05	0.000121691074446834	149	149	0.463242193361577	0.951764379900568
g2265	IgA	IgA	-7.93376426414026e-05	0.000110563287389261	149	149	0.474157073021169	0.951764379900568
g1798	IgA	IgA	-0.000118849473703061	0.000132579365220344	149	149	0.371483390145007	0.951764379900568
g1035	IgA	IgA	0.000133094308084407	0.000186548535164902	149	149	0.47669433552314	0.951764379900568
g1658	IgA	IgA	-0.000196146295289784	0.00018648195789522	149	149	0.294606035947271	0.951764379900568
g2061	IgA	IgA	0.00015105805051931	0.000143039249026609	149	149	0.29267324103709	0.951764379900568
g1977	IgA	IgA	0.000133257025319318	0.000106341162098162	149	149	0.212155751157652	0.951764379900568
g1145	IgA	IgA	-0.000209186361372018	0.00011207192035575	149	149	0.0639583360406946	0.951764379900568
g1564	IgA	IgA	-0.00032735837817428	0.000192086538970911	149	149	0.0904521428010892	0.951764379900568
g2288	IgA	IgA	-6.87764133252288e-05	0.000139106202037743	149	149	0.621750067272071	0.951764379900568
g2249	IgA	IgA	-0.000120801962890052	8.81364039155302e-05	149	149	0.17258112380291	0.951764379900568
g38	IgA	IgA	-0.000162933812870102	0.000144382551345907	149	149	0.260952718197032	0.951764379900568
g1594	IgA	IgA	0.000129371342384348	9.81885788905433e-05	149	149	0.189693992838168	0.951764379900568
g67	IgA	IgA	-0.000101717709976276	0.000206723799507027	149	149	0.62342051746035	0.951764379900568
g2067	IgA	IgA	0.0001275978824244	0.000244418357669191	149	149	0.602423337085655	0.951764379900568
g119	IgA	IgA	-0.000150955141268664	0.000108675167611372	149	149	0.166918545685184	0.951764379900568
g1090	IgA	IgA	-3.54665187233919e-05	6.24813239447639e-05	149	149	0.571149483576776	0.951764379900568
g950	IgA	IgA	-6.09916113501849e-05	0.000107935145440939	149	149	0.572883121734301	0.951764379900568
g3	IgA	IgA	-9.97699539866945e-05	0.000178325136676124	149	149	0.57668331529636	0.951764379900568
g1674	IgA	IgA	-0.000202531803306951	0.000323028200182389	149	149	0.53164575342145	0.951764379900568
g2342	IgA	IgA	0.000157511851484963	0.00020354681336775	149	149	0.44027049783308	0.951764379900568
g806	IgA	IgA	8.68605426279025e-05	8.88904860143629e-05	149	149	0.330093549403025	0.951764379900568
g2336	IgA	IgA	-3.62156052706467e-05	7.34046249884885e-05	149	149	0.622487778234065	0.951764379900568
g1593	IgA	IgA	-0.000194087350786106	0.000201754014177529	149	149	0.337629389083172	0.951764379900568
g2252	IgA	IgA	6.69404587139579e-05	0.000116899272121763	149	149	0.567767564048203	0.951764379900568
g2050	IgA	IgA	-0.000215640255837643	0.00016263586960546	149	149	0.186926697280569	0.951764379900568
g2267	IgA	IgA	-6.42116651163031e-05	6.37874140567892e-05	149	149	0.315756646810025	0.951764379900568
g652	IgA	IgA	-5.74222392540522e-05	0.000109444020939018	149	149	0.6006013931713	0.951764379900568
g1165	IgA	IgA	-0.000201524362112779	0.000159904114369578	149	149	0.209564375051749	0.951764379900568
g2173	IgA	IgA	-0.000157322491729958	8.31223502192105e-05	149	149	0.0603687353565994	0.951764379900568
g774	IgA	IgA	-0.000129132470111331	0.000130434204316098	149	149	0.323791141559638	0.951764379900568
g2317	IgA	IgA	-8.25011900132052e-05	5.76723504707989e-05	149	149	0.154691348925736	0.951764379900568
g1747	IgA	IgA	-5.4630498109902e-05	9.60457278915262e-05	149	149	0.570362057669763	0.951764379900568
g2105	IgA	IgA	-9.41489509298078e-05	6.28065136749864e-05	149	149	0.136009919084415	0.951764379900568
g1110	IgA	IgA	6.78944571707569e-05	8.76697580778556e-05	149	149	0.439917897766551	0.951764379900568
g549	IgA	IgA	-0.000225536399059858	0.00032856420270034	149	149	0.493523174850349	0.951764379900568
g2261	IgA	IgA	-5.6727341565882e-05	8.99619448265835e-05	149	149	0.529300528586258	0.951764379900568
g1379	IgA	IgA	-0.000266191318130586	0.000124782476626342	149	149	0.034565174979391	0.951764379900568
g1500	IgA	IgA	-0.000180766965024523	0.000329530869456638	149	149	0.584140628300825	0.951764379900568
g1259	IgA	IgA	-6.40072963215536e-05	8.93909562557169e-05	149	149	0.475103982396879	0.951764379900568
g1157	IgA	IgA	-4.15459407219825e-05	7.88115203959373e-05	149	149	0.598880141678771	0.951764379900568
g2068	IgA	IgA	0.000169194293103467	0.000126449599643085	149	149	0.182950392676287	0.951764379900568
g1222	IgA	IgA	8.34354655258399e-05	6.92236313567459e-05	149	149	0.230022936691478	0.951764379900568
g1957	IgA	IgA	-3.63934087408034e-05	7.01222616221198e-05	149	149	0.604541658374166	0.951764379900568
g918	IgA	IgA	-8.81947394815192e-05	0.000119016111470886	149	149	0.459856188050098	0.951764379900568
g958	IgA	IgA	-7.7308235627738e-05	6.1421637757013e-05	149	149	0.210152673805973	0.951764379900568
g980	IgA	IgA	-8.47234151968533e-05	8.58207363933044e-05	149	149	0.325159976087957	0.951764379900568
g1854	IgA	IgA	-0.000171021487131535	0.00013053788975806	149	149	0.192195708448769	0.951764379900568
g1137	IgA	IgA	-5.36731519476196e-05	5.81398773760308e-05	149	149	0.357429978615696	0.951764379900568
g2266	IgA	IgA	-7.1523697142048e-05	6.92828786502059e-05	149	149	0.303606897727259	0.951764379900568
g699	IgA	IgA	4.80557818479495e-05	7.35267208772811e-05	149	149	0.514401833059132	0.951764379900568
g658	IgA	IgA	-5.07612527082734e-05	7.79542006052079e-05	149	149	0.515954907616261	0.951764379900568
g1340	IgA	IgA	-0.000108947409543152	9.16528547541361e-05	149	149	0.236475948651358	0.951764379900568
g2263	IgA	IgA	-4.57093766798957e-05	5.47129244689571e-05	149	149	0.40482571525966	0.951764379900568
g1540	IgA	IgA	0.000117515427402488	7.09001010603058e-05	149	149	0.0995553085072508	0.951764379900568
g2140	IgA	IgA	-0.000263788406089763	0.000251840628300444	149	149	0.296615017835441	0.951764379900568
g155	IgA	IgA	0.000135846792621329	0.000130207344972036	149	149	0.298516866228705	0.951764379900568
g2195	IgA	IgA	-0.000133582848262629	8.74606105741706e-05	149	149	0.128823165194264	0.951764379900568
g984	IgA	IgA	-6.63501105247795e-05	9.23956400740061e-05	149	149	0.473830030620995	0.951764379900568
g1998	IgA	IgA	-0.000186092946592171	0.000236051941123191	149	149	0.431758032412932	0.951764379900568
g1287	IgA	IgA	3.67050389823803e-05	6.37779370966807e-05	149	149	0.56582425935123	0.951764379900568
g610	IgA	IgA	-0.000107961817946789	0.000125128823626173	149	149	0.389649950271377	0.951764379900568
g2319	IgA	IgA	8.04882882332815e-05	8.41422516764565e-05	149	149	0.340352848197848	0.951764379900568
g2333	IgA	IgA	-0.000183023433353016	0.000118478680625388	149	149	0.124549708885721	0.951764379900568
g1976	IgA	IgA	-0.000125282918980821	0.000121462946202274	149	149	0.30402401926977	0.951764379900568
g946	IgA	IgA	-0.000144517171249694	0.000125886507647789	149	149	0.252835114881667	0.951764379900568
g2300	IgA	IgA	-5.20962672620716e-05	6.00138443057094e-05	149	149	0.386770504638578	0.951764379900568
g2262	IgA	IgA	-2.72713928499915e-05	5.20959629332494e-05	149	149	0.601425882710593	0.951764379900568
g1309	IgA	IgA	0.000108540311606204	0.000118931427073594	149	149	0.362931821820823	0.951764379900568
g2194	IgA	IgA	-9.65235639845753e-05	8.93453418237322e-05	149	149	0.281758998180542	0.951764379900568
g2158	IgA	IgA	-3.29648271832408e-05	6.02920749704204e-05	149	149	0.585377944689988	0.951764379900568
g2309	IgA	IgA	-0.000161516927724585	0.000104491624364109	149	149	0.124317402389924	0.951764379900568
g2322	IgA	IgA	-4.42789411089156e-05	5.61949355618302e-05	149	149	0.431993224500454	0.951764379900568
g932	IgA	IgA	8.14711160159037e-05	8.66473668011475e-05	149	149	0.348626344281975	0.951764379900568
g1938	IgA	IgA	8.53965835861764e-05	9.52713141672525e-05	149	149	0.371530603226458	0.951764379900568
g1161	IgA	IgA	-8.79608545444191e-05	0.000136437330311128	149	149	0.520127819294912	0.951764379900568
g1210	IgA	IgA	6.49356521880382e-05	0.000110447236250045	149	149	0.557478922720103	0.951764379900568
g2088	IgA	IgA	-0.000208688879930647	0.000159027970209313	149	149	0.191471780909051	0.951764379900568
g2323	IgA	IgA	-6.22218259291696e-05	9.60843574934043e-05	149	149	0.518269949997357	0.951764379900568
g2198	IgA	IgA	-0.000116387761305654	9.84968412805562e-05	149	149	0.239256819787913	0.951764379900568
g1224	IgA	IgA	-0.000183803844710451	0.000109517285362822	149	149	0.0954114675250896	0.951764379900568
