feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t573	dose1_shedding	1	0.0470892246239554	0.0290880967013269	47	45	0.11246835016411	0.785568316605984
t817	dose1_shedding	1	-0.122457034572416	0.0607901287089052	47	42	0.0499651752846618	0.785568316605984
t1304	dose1_shedding	1	0.0246953350800681	0.0173374431558471	47	47	0.161230965353996	0.785568316605984
t39777	dose1_shedding	1	0.0403215855979025	0.0202975763150512	47	45	0.0530853284891342	0.785568316605984
t28026	dose1_shedding	1	0.0535420122985499	0.0353248018093946	47	46	0.13658733661792	0.785568316605984
t46503	dose1_shedding	1	-0.028341154826583	0.0161158933175032	47	27	0.0854473984751404	0.785568316605984
t47678	dose1_shedding	1	-0.0703407421500958	0.0428403412315745	47	33	0.107576298129728	0.785568316605984
t1492	dose1_shedding	1	0.010632562972542	0.00637416155224407	47	24	0.102246280083161	0.785568316605984
t2709390	dose1_shedding	1	-0.015777152515369	0.0103037209715011	47	17	0.132718142730838	0.785568316605984
t820	dose1_shedding	1	-0.032394671042216	0.0205071065635284	47	36	0.121184505764364	0.785568316605984
t1624	dose1_shedding	1	0.0268619296894807	0.0155579851067675	47	34	0.0911052999646434	0.785568316605984
t1463165	dose1_shedding	1	0.0236473543314973	0.0154242278569667	47	37	0.132244808730375	0.785568316605984
t1343	dose1_shedding	1	0.0102807056529029	0.00728773763257916	47	45	0.165213229911532	0.785568316605984
t39778	dose1_shedding	1	0.0372047689410395	0.0161300234852647	47	43	0.0257394330346511	0.785568316605984
t2682455	dose1_shedding	1	0.026544248809577	0.0148736448095381	47	42	0.0810605228721457	0.785568316605984
t2682456	dose1_shedding	1	0.0239900258253568	0.0137442154353597	47	42	0.087729629756128	0.785568316605984
t1680	dose1_shedding	1	0.0241136288524624	0.0131858975419686	47	45	0.0740701316352703	0.785568316605984
t437897	dose1_shedding	1	-0.0123706342574041	0.00886749310569903	47	23	0.169847218548558	0.785568316605984
t907	dose1_shedding	1	-0.00579501208283875	0.00408001158659972	47	27	0.16239998178324	0.785568316605984
t244366	dose1_shedding	1	0.0360733618808709	0.0182030625496049	47	32	0.0536390687211158	0.785568316605984
t1839799	dose1_shedding	1	0.0067247367344513	0.00473056301336744	47	41	0.162050420803151	0.785568316605984
t208479	dose1_shedding	1	-0.0085159553898649	0.00527279826451453	47	25	0.113285606789446	0.785568316605984
t1502	dose1_shedding	1	0.0238571603227351	0.0171084792510184	47	38	0.170024133702074	0.785568316605984
t1316410	dose1_shedding	1	0.00962874506929836	0.00503425262089392	47	32	0.0621705714521862	0.785568316605984
t84112	dose1_shedding	1	-0.00333514275262957	0.00226074301449259	47	30	0.147110506533869	0.785568316605984
t571	dose1_shedding	1	0.0116473991742374	0.00802172350360492	47	35	0.153443564760429	0.785568316605984
