feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g2	IgA	IgA	-0.00146958011942679	0.00392681816685056	56	56	0.709689873707742	0.999643434823009
g1	IgA	IgA	0.000905497008429969	0.00568052041736995	56	56	0.873945407304005	0.999643434823009
g1818	IgA	IgA	0.000186764708909426	0.000316184801655206	56	56	0.557197652725863	0.999643434823009
g1133	IgA	IgA	6.25676268950004e-05	0.000963331286929015	56	56	0.94845427230393	0.999643434823009
g1215	IgA	IgA	0.000208054284063382	0.000315399672550398	56	56	0.512280328603058	0.999643434823009
g2151	IgA	IgA	3.88650565482444e-05	0.000174837672988614	56	56	0.824925011788259	0.999643434823009
g1207	IgA	IgA	7.49216455118983e-05	0.000329324036253112	56	56	0.820893130352972	0.999643434823009
g2243	IgA	IgA	-3.00679014934729e-05	0.000296507873312408	56	56	0.919603174858998	0.999643434823009
g1464	IgA	IgA	-1.6633156289509e-05	0.000376236453800555	56	56	0.964900633197508	0.999643434823009
g307	IgA	IgA	8.19478426480701e-05	0.000294398919998528	56	56	0.781801858130952	0.999643434823009
g1108	IgA	IgA	-0.000331549151153226	0.000698701714522227	56	56	0.637041305256236	0.999643434823009
g698	IgA	IgA	0.000196761932627842	0.000391075409708963	56	56	0.616918698305215	0.999643434823009
g1683	IgA	IgA	-0.000196161880792654	0.000586588157312736	56	56	0.739364386640532	0.999643434823009
g2345	IgA	IgA	-2.71300146401679e-05	0.000217146278626312	56	56	0.901035891588069	0.999643434823009
g525	IgA	IgA	0.000177256687521961	0.000677955147767038	56	56	0.794734131305502	0.999643434823009
g2256	IgA	IgA	-4.02789274433121e-05	0.000285027373759164	56	56	0.888146191125906	0.999643434823009
g1127	IgA	IgA	0.00013251440371682	0.000377511497947627	56	56	0.726938537965648	0.999643434823009
g1791	IgA	IgA	-0.000376802158295135	0.000538467705509172	56	56	0.487076278316445	0.999643434823009
g1785	IgA	IgA	0.000412471564806223	0.000605707829399812	56	56	0.498797486068633	0.999643434823009
