"","mean","sd","crossval_mean","crossval_sd","module"
"Enterobacter1",0.180858044290929,0.345335873386391,0.553,0.0979125563289443,"module4"
"Corynebacterium_11",0.172066050167007,0.319372866383886,0.553,0.0979125563289443,"module4"
"pre_exposed1",0.159399669799253,0.336429493152629,0.553,0.0979125563289443,"module4"
"Gemella1",0.151790598880221,0.27133192880107,0.553,0.0979125563289443,"module4"
"Dolosigranulum1",0.142058590268447,0.265612170955276,0.553,0.0979125563289443,"module4"
"unassigned_Lachnospiraceae1",0.122056759254966,0.226728059566697,0.553,0.0979125563289443,"module4"
"parity1",0.120542918957629,0.287842278863824,0.553,0.0979125563289443,"module4"
"Atopobium1",0.111687234666296,0.205478851910068,0.553,0.0979125563289443,"module4"
"Haemophilus1",0.109564600053879,0.212406266963728,0.553,0.0979125563289443,"module4"
"Bacteroides1",0.0958485833903286,0.172202952882018,0.553,0.0979125563289443,"module4"
"age_at_first_dose1",0.0926288345954787,0.173176524076038,0.553,0.0979125563289443,"module4"
"Collinsella1",0.0911187630559009,0.165079123729774,0.553,0.0979125563289443,"module4"
"Actinomyces1",0.0895204664771335,0.160175091651483,0.553,0.0979125563289443,"module4"
"place_delivery1",0.0865962305777348,0.183554094494468,0.553,0.0979125563289443,"module4"
"Clostridium_sensu_stricto_11",0.0846612488352458,0.15182666023925,0.553,0.0979125563289443,"module4"
"Finegoldia1",0.077521207278008,0.138898635894952,0.553,0.0979125563289443,"module4"
"Megasphaera1",0.0756164568029668,0.140581359125204,0.553,0.0979125563289443,"module4"
"unassigned_Enterobacteriaceae1",0.0709768736098073,0.133387105481217,0.553,0.0979125563289443,"module4"
"Prevotella1",0.0707673541428731,0.138682205563512,0.553,0.0979125563289443,"module4"
"Acinetobacter1",0.0667435921266462,0.123359259411779,0.553,0.0979125563289443,"module4"
"Anaerococcus1",0.0659422343196117,0.121654711703972,0.553,0.0979125563289443,"module4"
"Granulicatella1",0.060438796787185,0.124146596885655,0.553,0.0979125563289443,"module4"
"Peptoniphilus1",0.0579397281943678,0.105221941475278,0.553,0.0979125563289443,"module4"
"sex_baby1",0.0573839601244906,0.1140982148379,0.553,0.0979125563289443,"module4"
"Negativicoccus1",0.0568964010404571,0.110910149922094,0.553,0.0979125563289443,"module4"
"Clostridioides1",0.0559294870515699,0.126955953841806,0.553,0.0979125563289443,"module4"
"Olsenella1",0.0532598971943201,0.11335895785531,0.553,0.0979125563289443,"module4"
"Salmonella1",0.052968703941879,0.102971337620303,0.553,0.0979125563289443,"module4"
"Sutterella1",0.0507833132536865,0.096379406848235,0.553,0.0979125563289443,"module4"
"Tyzzerella_31",0.0477786703571019,0.0992772702606587,0.553,0.0979125563289443,"module4"
"Senegalimassilia1",0.0445697980369426,0.0807775393306532,0.553,0.0979125563289443,"module4"
"Eggerthella1",0.0445014469492686,0.0799681491378694,0.553,0.0979125563289443,"module4"
"Parabacteroides1",0.0416522317214809,0.0790629118798647,0.553,0.0979125563289443,"module4"
"Citrobacter1",0.0394218359049063,0.0747116653142585,0.553,0.0979125563289443,"module4"
"mode_delivery1",0.0384424707624135,0.0898156904684382,0.553,0.0979125563289443,"module4"
"sanitation1",0.0359844807604857,0.0678987154324142,0.553,0.0979125563289443,"module4"
"Cutibacterium1",0.0347151010225777,0.0650937031626795,0.553,0.0979125563289443,"module4"
"refrigerator1",0.0337138236526075,0.0642120700810615,0.553,0.0979125563289443,"module4"
"type_house1",0.0329541614656487,0.0632702417258184,0.553,0.0979125563289443,"module4"
"antibiotic_exposure1",0.0328650541768966,0.0623888995577464,0.553,0.0979125563289443,"module4"
"kitchen.11",0.0316607453682824,0.0603770778935742,0.553,0.0979125563289443,"module4"
"kitchen1",0.0308621523591285,0.0577587646352987,0.553,0.0979125563289443,"module4"
"water_treat_wami1",0.0301523086918065,0.0564109926408811,0.553,0.0979125563289443,"module4"
"Lachnoclostridium1",0.0300930310477954,0.0569780331173472,0.553,0.0979125563289443,"module4"
"crowding_wami1",0.0286129744887195,0.0520884349525052,0.553,0.0979125563289443,"module4"
"Blautia1",0.0267525113517685,0.0502350799796902,0.553,0.0979125563289443,"module4"
"Libanicoccus1",0.0256938657447034,0.0518363153954114,0.553,0.0979125563289443,"module4"
"Erysipelatoclostridium1",0.0248359870666297,0.0472074165564194,0.553,0.0979125563289443,"module4"
"Dialister1",0.0245863161558855,0.0485871321407895,0.553,0.0979125563289443,"module4"
"Holdemanella1",0.0235476857516453,0.0528409727350667,0.553,0.0979125563289443,"module4"
"Prevotella_91",0.0232888158989857,0.0444663993729137,0.553,0.0979125563289443,"module4"
"Megamonas1",0.0209115395079067,0.0429250383177967,0.553,0.0979125563289443,"module4"
"Morganella1",0.0194951878058956,0.0387774358508903,0.553,0.0979125563289443,"module4"
"Dermabacter1",0.0187395123750692,0.0380646564268507,0.553,0.0979125563289443,"module4"
"Ezakiella1",0.0187074505219423,0.0387357362637039,0.553,0.0979125563289443,"module4"
"Flavonifractor1",0.0183145671232126,0.0334048690667814,0.553,0.0979125563289443,"module4"
"Actinobacillus1",0.0173683886834274,0.0335936980848684,0.553,0.0979125563289443,"module4"
"Raoultella1",0.0171654783095995,0.0328072871600739,0.553,0.0979125563289443,"module4"
"Varibaculum1",0.0167895514380554,0.0315061978094809,0.553,0.0979125563289443,"module4"
"breastfed_child1",0.0164645289368589,0.0301945537588569,0.553,0.0979125563289443,"module4"
"Fusobacterium1",0.0160945431314349,0.032423234740401,0.553,0.0979125563289443,"module4"
