feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
p322	breastfed_child	nonexclusive	0.0030707976317487	0.000492275868775149	281	148	1.6743143988112e-09	4.04849221632548e-06
p262	breastfed_child	nonexclusive	0.00223787510346164	0.000388844648425684	281	97	2.3135809458017e-08	2.79711936347426e-05
p4	breastfed_child	nonexclusive	0.00148355320458863	0.00026885065403281	281	126	7.93693391322049e-08	5.10204203508583e-05
p29	breastfed_child	nonexclusive	0.00139111204628282	0.000252648609052526	281	46	8.44010262214364e-08	5.10204203508583e-05
p245	breastfed_child	nonexclusive	0.00112619227809735	0.00021006878713171	281	143	1.75843370490171e-07	8.50378539690465e-05
p454	breastfed_child	nonexclusive	0.00185281363094597	0.00035525320984543	281	108	3.61950311171173e-07	0.000145865975401983
p116	breastfed_child	nonexclusive	0.00317604477629859	0.000633549981998007	281	254	9.62840552981531e-07	0.000292193703584462
p445	breastfed_child	nonexclusive	0.00321498615080626	0.000641426218760805	281	174	9.66728547839412e-07	0.000292193703584462
p369	breastfed_child	nonexclusive	0.00307715123257077	0.000629256992245765	281	212	1.71954576374629e-06	0.000461984628526504
p432	breastfed_child	nonexclusive	0.00283807723733025	0.000588487270359695	281	220	2.35268894740203e-06	0.000568880187481811
p311	breastfed_child	nonexclusive	0.00283691776515144	0.000598321114999463	281	205	3.4157626057471e-06	0.000750846725517863
p84	breastfed_child	nonexclusive	-0.00294284334620855	0.000637503679810604	281	281	6.01291326695347e-06	0.00121160202329112
p142	breastfed_child	nonexclusive	0.00324857835249621	0.000717365231648513	281	268	8.87157832310379e-06	0.00153373549433371
p421	breastfed_child	nonexclusive	0.000710483719910625	0.000156899749207477	281	39	8.88018896636558e-06	0.00153373549433371
p91	breastfed_child	nonexclusive	0.00260423217713199	0.000580192820504677	281	250	1.05692614943231e-05	0.00159727964332959
p227	breastfed_child	nonexclusive	0.00314299854438081	0.000698514401433687	281	179	1.00733781796648e-05	0.00159727964332959
p74	breastfed_child	nonexclusive	0.00303287759504256	0.000681388831812911	281	272	1.24471146780503e-05	0.00167206240508476
p6	breastfed_child	nonexclusive	0.00106967978204673	0.000239877362470947	281	86	1.20085831519158e-05	0.00167206240508476
p67	breastfed_child	nonexclusive	-0.00325775387026428	0.000764024793343976	281	281	2.76710118368308e-05	0.00327350906750739
p32	breastfed_child	nonexclusive	0.00344615983816384	0.000811552056484653	281	227	2.97837880418373e-05	0.00327350906750739
p345	breastfed_child	nonexclusive	0.00499231477833165	0.00116670058453257	281	100	2.59729029685023e-05	0.00327350906750739
p105	breastfed_child	nonexclusive	0.00114778243934165	0.000269951683871494	281	68	2.91149513704129e-05	0.00327350906750739
p390	breastfed_child	nonexclusive	0.00178574078774109	0.000425820304486764	281	242	3.70970332863499e-05	0.00390002723853888
p119	breastfed_child	nonexclusive	0.00329353405724107	0.000793080287309157	281	227	4.39028175164927e-05	0.00408296202903382
p414	breastfed_child	nonexclusive	0.0031422046363754	0.000753314643737157	281	174	4.07098490048374e-05	0.00408296202903382
p106	breastfed_child	nonexclusive	0.00138662442402078	0.000333385221710931	281	160	4.27641384644341e-05	0.00408296202903382
p159	breastfed_child	nonexclusive	0.00144660286852028	0.000350441591076003	281	146	4.86227480924011e-05	0.00435443721805281
p348	breastfed_child	nonexclusive	-0.00274666815482836	0.000673245491411012	281	281	5.91699868651043e-05	0.0049991352047334
p324	breastfed_child	nonexclusive	0.00273213890100721	0.000675869472710065	281	227	6.88018964520216e-05	0.0049991352047334
p424	breastfed_child	nonexclusive	0.00269829611754368	0.000664901836557383	281	267	6.45615384865158e-05	0.0049991352047334
p98	breastfed_child	nonexclusive	0.00316476582341116	0.000779062339607625	281	227	6.35042805442085e-05	0.0049991352047334
p99	breastfed_child	nonexclusive	0.00212302268050725	0.000525881675954871	281	255	7.02938779821901e-05	0.0049991352047334
p138	breastfed_child	nonexclusive	0.0017762169273845	0.000438456986461746	281	213	6.64440234686086e-05	0.0049991352047334
p149	breastfed_child	nonexclusive	0.00127098889443335	0.000312680020386911	281	82	6.28538578123806e-05	0.0049991352047334
p430	breastfed_child	nonexclusive	-0.00264718107992289	0.00067545439183221	281	281	0.000112330723696377	0.00716784466225244
p251	breastfed_child	nonexclusive	0.00332534408262899	0.000852339380008134	281	240	0.00012039191510744	0.00716784466225244
p170	breastfed_child	nonexclusive	0.00258838678447913	0.000663544462195505	281	240	0.000120666811117193	0.00716784466225244
p181	breastfed_child	nonexclusive	0.00234476535620631	0.000601374903641146	281	236	0.000121539136125868	0.00716784466225244
p61	breastfed_child	nonexclusive	0.00304859817233749	0.00077698127039313	281	226	0.000110347927392203	0.00716784466225244
p35	breastfed_child	nonexclusive	0.0020443340228921	0.000519802920203112	281	244	0.000106400970931135	0.00716784466225244
p316	breastfed_child	nonexclusive	0.00200907574502721	0.000513455496956112	281	228	0.000115124092862308	0.00716784466225244
p257	breastfed_child	nonexclusive	0.000814013392585103	0.000209185259145338	281	150	0.000125230567817527	0.00720970269006623
p416	breastfed_child	nonexclusive	-0.00415650403391668	0.00107127643696206	281	249	0.000130923053017012	0.00727362035772171
p76	breastfed_child	nonexclusive	0.000237379103325052	6.12250299253692e-05	281	20	0.000132357028841917	0.00727362035772171
p166	breastfed_child	nonexclusive	0.00344926430779745	0.000892324046548349	281	214	0.000138504521686622	0.00744230963196116
p252	breastfed_child	nonexclusive	0.00358098731156671	0.000934950994893655	281	237	0.000158811490122047	0.0081063801376031
p208	breastfed_child	nonexclusive	0.00163893283937516	0.000428887645302399	281	245	0.000164273212052337	0.0081063801376031
p209	breastfed_child	nonexclusive	0.00163893283937516	0.000428887645302399	281	245	0.000164273212052337	0.0081063801376031
p210	breastfed_child	nonexclusive	0.00163893283937516	0.000428887645302399	281	245	0.000164273212052337	0.0081063801376031
p118	breastfed_child	nonexclusive	0.00213823344417426	0.000566447388639314	281	175	0.00019633334229554	0.00930851022883562
p186	breastfed_child	nonexclusive	0.000775119608729581	0.000205313775872644	281	82	0.000195975246028093	0.00930851022883562
p450	breastfed_child	nonexclusive	0.00170463702023786	0.000452838573715603	281	244	0.000204323718281875	0.00932178775104857
p290	breastfed_child	nonexclusive	0.00161782649474468	0.000429502302679273	281	245	0.000202458990991482	0.00932178775104857
