"","FP","TP","TN","FN","accuracy"
"B1.F1",3,5,7,5,0.6
"B1.F2",3,3,7,7,0.5
"B1.F3",5,5,5,5,0.5
"B1.F4",6,6,4,4,0.5
"B1.F5",4,7,6,3,0.65
"B1.F11",4,5,6,5,0.55
"B1.F21",4,6,6,4,0.6
"B1.F31",6,3,4,7,0.35
"B1.F41",3,3,7,7,0.5
"B1.F51",3,3,7,7,0.5
"B1.F12",7,4,3,6,0.35
"B1.F22",3,6,7,4,0.65
"B1.F32",5,5,5,5,0.5
"B1.F42",6,4,4,6,0.4
"B1.F52",6,8,4,2,0.6
"B1.F13",4,4,6,6,0.5
"B1.F23",4,4,6,6,0.5
"B1.F33",6,5,4,5,0.45
"B1.F43",8,8,2,2,0.5
"B1.F53",1,4,9,6,0.65
"B1.F14",4,4,6,6,0.5
"B1.F24",5,4,5,6,0.45
"B1.F34",4,7,6,3,0.65
"B1.F44",7,5,3,5,0.4
"B1.F54",6,3,4,7,0.35
"B1.F15",9,4,1,6,0.25
"B1.F25",7,5,3,5,0.4
"B1.F35",6,3,4,7,0.35
"B1.F45",5,3,5,7,0.4
"B1.F55",3,2,7,8,0.45
"B1.F16",5,6,5,4,0.55
"B1.F26",2,5,8,5,0.65
"B1.F36",5,3,5,7,0.4
"B1.F46",6,5,4,5,0.45
"B1.F56",5,5,5,5,0.5
"B1.F17",6,6,4,4,0.5
"B1.F27",7,3,3,7,0.3
"B1.F37",7,4,3,6,0.35
"B1.F47",4,2,6,8,0.4
"B1.F57",5,4,5,6,0.45
"B1.F18",7,5,3,5,0.4
"B1.F28",9,6,1,4,0.35
"B1.F38",6,7,4,3,0.55
"B1.F48",3,5,7,5,0.6
"B1.F58",4,3,6,7,0.45
"B1.F19",6,6,4,4,0.5
"B1.F29",5,7,5,3,0.6
"B1.F39",6,7,4,3,0.55
"B1.F49",4,2,6,8,0.4
"B1.F59",4,3,6,7,0.45
"B1.F110",6,2,4,8,0.3
"B1.F210",2,4,8,6,0.6
"B1.F310",4,2,6,8,0.4
"B1.F410",6,7,4,3,0.55
"B1.F510",5,3,5,7,0.4
"B1.F111",3,6,7,4,0.65
"B1.F211",7,7,3,3,0.5
"B1.F311",4,3,6,7,0.45
"B1.F411",5,3,5,7,0.4
"B1.F511",4,5,6,5,0.55
"B1.F112",5,5,5,5,0.5
"B1.F212",5,2,5,8,0.35
"B1.F312",2,6,8,4,0.7
"B1.F412",6,6,4,4,0.5
"B1.F512",5,4,5,6,0.45
"B1.F113",5,4,5,6,0.45
"B1.F213",6,6,4,4,0.5
"B1.F313",3,5,7,5,0.6
"B1.F413",2,5,8,5,0.65
"B1.F513",7,4,3,6,0.35
"B1.F114",7,6,3,4,0.45
"B1.F214",4,7,6,3,0.65
"B1.F314",6,3,4,7,0.35
"B1.F414",5,7,5,3,0.6
"B1.F514",5,5,5,5,0.5
"B1.F115",5,6,5,4,0.55
"B1.F215",5,4,5,6,0.45
"B1.F315",6,2,4,8,0.3
"B1.F415",6,4,4,6,0.4
"B1.F515",9,4,1,6,0.25
"B1.F116",2,7,8,3,0.75
"B1.F216",9,7,1,3,0.4
"B1.F316",4,3,6,7,0.45
"B1.F416",3,7,7,3,0.7
"B1.F516",3,7,7,3,0.7
"B1.F117",6,3,4,7,0.35
"B1.F217",6,6,4,4,0.5
"B1.F317",8,6,2,4,0.4
"B1.F417",5,6,5,4,0.55
"B1.F517",7,5,3,5,0.4
"B1.F118",3,1,7,9,0.4
"B1.F218",5,4,5,6,0.45
"B1.F318",6,6,4,4,0.5
"B1.F418",6,3,4,7,0.35
"B1.F518",6,6,4,4,0.5
"B1.F119",3,1,7,9,0.4
"B1.F219",6,6,4,4,0.5
"B1.F319",6,3,4,7,0.35
"B1.F419",3,5,7,5,0.6
"B1.F519",8,5,2,5,0.35
