"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",5e-04,5e-04,105,0.0208,0.0468034188034188,26
"B1.F2",8e-04,8e-04,105,0.0216,0.0240234990600972,26
"B1.F3",2e-04,2e-04,105,0.0629,0.0625237630497146,26
"B1.F4",0.0018,0.0018,105,0.0104,0.00235761806213243,26
"B1.F5",0.0939,0.0939,104,0.0918,0.0534174949361722,27
"B2.F1",5e-04,5e-04,104,0.0019,0.0348844098844099,27
"B2.F2",0.0049,0.0049,105,0.0216,0.00694929167218324,26
"B2.F3",0.0516,0.0516,105,0.0111,0.0109402901037617,26
"B2.F4",7e-04,7e-04,105,0.0029,0.00446122168840082,26
"B2.F5",0.0722,0.0722,105,0.0395,0.0119348492178681,26
"B3.F1",6e-04,6e-04,105,0.0207,0.071572631698111,26
"B3.F2",0.0107,0.0107,105,0.0016,0.0163174854495609,26
"B3.F3",0.0056,0.0056,104,0.008,0.00556147031000471,27
"B3.F4",0.0201,0.0201,105,0.0025,0.0022613728467888,26
"B3.F5",0.0136,0.0136,105,0.1245,0.115578033746708,26
"B4.F1",0.0029,0.0029,104,0.0063,0.00336782885682641,27
"B4.F2",1e-04,1e-04,105,0.0704,0.106368123269532,26
"B4.F3",0.0341,0.0341,105,0.0153,0.000557238037552998,26
"B4.F4",2e-04,2e-04,105,0.0141,0.0430420081448314,26
"B4.F5",0.0059,0.0059,105,0.137,0.137306182287314,26
"B5.F1",0.0014,0.0014,104,0.09,0.0544539676569016,27
"B5.F2",0.0168,0.0168,105,0.0031,0.0110538182991013,26
"B5.F3",1e-04,1e-04,105,0.0476,0.136001882989835,26
"B5.F4",0,0,105,0.0512,0.0281718865525094,26
"B5.F5",0.0258,0.0258,105,0.0019,0.000600703661003417,26
"B6.F1",0.0051,0.0051,105,0.0239,0.0233049413772305,26
"B6.F2",0.0053,0.0053,104,0.0096,0.0472508512881184,27
"B6.F3",0.0058,0.0058,105,0.016,0.0179920855583506,26
"B6.F4",0.0017,0.0017,105,0.0013,0.0101032996454683,26
"B6.F5",4e-04,4e-04,105,0.0379,0.0325060203594952,26
"B7.F1",0.0293,0.0293,104,0.0124,0.00549038049038049,27
"B7.F2",0.0117,0.0117,105,0.0011,0.000567337855591602,26
"B7.F3",0.0041,0.0041,105,0.0913,0.110012042980579,26
"B7.F4",0.0094,0.0094,105,0.0263,0.0266603509963566,26
"B7.F5",0.0342,0.0342,105,0.0727,0.0434980868188415,26
"B8.F1",0.0142,0.0142,105,3e-04,0.00035600276564132,26
"B8.F2",0.0648,0.0648,105,0.0276,0.00500798743670972,26
"B8.F3",0,0,104,0.0037,1.82851649844315e-05,27
"B8.F4",0.0069,0.0069,105,0.0079,0.0362564395771943,26
"B8.F5",0.0049,0.0049,105,0.0619,0.0465617488268091,26
"B9.F1",0.0073,0.0073,105,0.0176,0.0732625446842314,26
"B9.F2",0.0014,0.0014,105,0.0172,0.0184469081832998,26
"B9.F3",0,0,104,0.0106,0.0114843864843865,27
"B9.F4",0.0155,0.0155,105,0.0106,0.00170348682459409,26
"B9.F5",0.0183,0.0183,105,1e-04,0,26
"B10.F1",0.0052,0.0052,105,0.0656,0.0399633345720302,26
"B10.F2",0.0026,0.0026,105,0.0026,0.000238315900966503,26
"B10.F3",0.0045,0.0045,105,0.0037,0.00826740599467872,26
"B10.F4",0.0086,0.0086,104,0.1283,0.151209526209526,27
"B10.F5",0.0396,0.0396,105,0.0236,0.00462865074147125,26
"B11.F1",0.0019,0.0019,105,0.0688,0.0929175993469044,26
"B11.F2",0.0022,0.0022,105,0,0.00969374935639996,26
"B11.F3",0.012,0.012,105,0.0037,0.00198300131377859,26
