"","FP","TP","TN","FN","accuracy"
"B1.F1",0,0,1,2,0.333333333333333
"B1.F2",0,0,2,1,0.666666666666667
"B1.F3",0,2,2,0,1
"B1.F4",2,1,0,1,0.25
"B1.F5",1,2,1,0,0.75
"B1.F11",1,1,1,0,0.666666666666667
"B1.F21",1,2,1,0,0.75
"B1.F31",0,1,2,1,0.75
"B1.F41",1,1,1,1,0.5
"B1.F51",0,2,1,0,1
"B1.F12",0,2,2,0,1
"B1.F22",0,0,2,2,0.5
"B1.F32",0,1,1,1,0.666666666666667
"B1.F42",1,1,1,1,0.5
"B1.F52",1,1,1,0,0.666666666666667
"B1.F13",1,1,1,1,0.5
"B1.F23",0,0,1,2,0.333333333333333
"B1.F33",2,0,0,1,0
"B1.F43",0,1,2,1,0.75
"B1.F53",0,0,2,2,0.5
"B1.F14",0,1,2,1,0.75
"B1.F24",0,1,2,1,0.75
"B1.F34",0,1,2,0,1
"B1.F44",0,0,1,2,0.333333333333333
"B1.F54",0,1,2,1,0.75
"B1.F15",0,0,2,2,0.5
"B1.F25",1,0,0,1,0
"B1.F35",0,1,2,1,0.75
"B1.F45",0,1,2,1,0.75
"B1.F55",1,1,1,1,0.5
"B1.F16",1,2,1,0,0.75
"B1.F26",1,0,1,1,0.333333333333333
"B1.F36",0,1,1,1,0.666666666666667
"B1.F46",1,0,1,2,0.25
"B1.F56",0,2,2,0,1
"B1.F17",0,1,1,1,0.666666666666667
"B1.F27",1,1,1,0,0.666666666666667
"B1.F37",0,0,2,2,0.5
"B1.F47",1,1,1,1,0.5
"B1.F57",2,1,0,1,0.25
"B1.F18",0,1,2,1,0.75
"B1.F28",0,0,1,2,0.333333333333333
"B1.F38",2,2,0,0,0.5
"B1.F48",0,1,2,0,1
"B1.F58",1,2,1,0,0.75
"B1.F19",0,0,2,1,0.666666666666667
"B1.F29",0,0,1,2,0.333333333333333
"B1.F39",2,2,0,0,0.5
"B1.F49",0,2,2,0,1
"B1.F59",0,0,2,2,0.5
"B1.F110",1,1,1,1,0.5
"B1.F210",1,1,0,1,0.333333333333333
"B1.F310",1,1,1,1,0.5
"B1.F410",0,1,2,0,1
"B1.F510",0,1,2,1,0.75
"B1.F111",0,2,2,0,1
"B1.F211",0,1,2,1,0.75
"B1.F311",1,0,1,2,0.25
"B1.F411",0,1,1,0,1
"B1.F511",2,2,0,0,0.5
"B1.F112",0,1,2,1,0.75
"B1.F212",1,1,1,1,0.5
"B1.F312",0,0,1,2,0.333333333333333
"B1.F412",2,1,0,0,0.333333333333333
"B1.F512",0,2,2,0,1
"B1.F113",2,1,0,1,0.25
"B1.F213",1,1,1,1,0.5
"B1.F313",2,0,0,2,0
"B1.F413",1,0,1,1,0.333333333333333
"B1.F513",1,2,0,0,0.666666666666667
"B1.F114",0,1,2,1,0.75
"B1.F214",0,2,2,0,1
"B1.F314",1,2,1,0,0.75
"B1.F414",1,1,1,1,0.5
"B1.F514",0,1,1,0,1
"B1.F115",0,1,1,1,0.666666666666667
"B1.F215",0,1,2,0,1
"B1.F315",0,2,2,0,1
"B1.F415",0,2,2,0,1
"B1.F515",1,1,1,1,0.5
"B1.F116",1,1,1,1,0.5
"B1.F216",1,0,1,1,0.333333333333333
"B1.F316",1,2,1,0,0.75
"B1.F416",0,0,2,2,0.5
"B1.F516",0,1,1,1,0.666666666666667
"B1.F117",0,0,2,1,0.666666666666667
"B1.F217",1,2,0,0,0.666666666666667
"B1.F317",0,1,2,1,0.75
"B1.F417",1,1,1,1,0.5
"B1.F517",0,1,2,1,0.75
"B1.F118",1,1,1,0,0.666666666666667
"B1.F218",0,1,2,1,0.75
"B1.F318",0,0,1,2,0.333333333333333
"B1.F418",0,2,2,0,1
"B1.F518",1,2,1,0,0.75
"B1.F119",1,1,0,1,0.333333333333333
"B1.F219",0,0,2,2,0.5
"B1.F319",0,1,2,1,0.75
"B1.F419",0,0,2,2,0.5
"B1.F519",2,1,0,0,0.333333333333333
