"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",5e-04,5e-04,124,0.0501,0.0986669159729449,31
"B1.F2",0.0032,0.0032,124,0.0428,0.0142484501948234,31
"B1.F3",0.0049,0.0049,124,0.0195,0.0338085327783559,31
"B1.F4",0.0157,0.0157,124,0.0022,0.00334879072914024,31
"B1.F5",9e-04,9e-04,124,0,0.00663436524453694,31
"B2.F1",0.0014,0.0014,124,0.0165,0.0209548972424558,31
"B2.F2",0.0141,0.0141,124,0.0383,0.0824245577523414,31
"B2.F3",0.0091,0.0091,124,0.0056,0.0113342310169194,31
"B2.F4",0.0027,0.0027,124,0.0039,0.000645323881373569,31
"B2.F5",0.0025,0.0025,124,0.0105,0.00165992996433128,31
"B3.F1",4e-04,4e-04,124,4e-04,0.000730018409018468,31
"B3.F2",1e-04,1e-04,124,0.0015,0.00134641649323621,31
"B3.F3",3e-04,3e-04,124,0.0057,0.00458989520519876,31
"B3.F4",0.0016,0.0016,124,0,0.00123065166493236,31
"B3.F5",0.0268,0.0268,124,0.0339,0.028408558792924,31
"B4.F1",2e-04,2e-04,124,0.0537,0.00772853527961543,31
"B4.F2",0.0327,0.0327,124,0.0654,0.123915355098855,31
"B4.F3",0.0057,0.0057,124,0,1.96774844043739e-05,31
"B4.F4",0.0018,0.0018,124,0.0283,0.00356139438085328,31
"B4.F5",0.026,0.026,124,0.0372,0.00676775364440021,31
"B5.F1",0.0174,0.0174,124,0.1996,0.172492845993757,31
"B5.F2",5e-04,5e-04,124,0.0096,0.00867602107180021,31
"B5.F3",0.0281,0.0281,124,0.0211,0.018447743564679,31
"B5.F4",0,0,124,0.0249,0.0104072905827263,31
"B5.F5",2e-04,2e-04,124,0,0.00772697710718002,31
"B6.F1",0.0012,0.0012,124,0.0094,0.018465303069719,31
"B6.F2",0.0332,0.0332,124,0.0918,0.09,31
"B6.F3",0.0132,0.0132,124,8e-04,0.00375650364203954,31
"B6.F4",0.0405,0.0405,124,0.0532,0.137345751289607,31
"B6.F5",0.001,0.001,124,0.0292,0.0548954653968997,31
"B7.F1",0.0012,0.0012,124,0.0184,0.00663436524453694,31
"B7.F2",0.0037,0.0037,124,0.0805,0.09,31
"B7.F3",0.0386,0.0386,124,0.0215,0.0419588969823101,31
"B7.F4",0.0169,0.0169,124,0.0491,0.0500019921420162,31
"B7.F5",0.0248,0.0248,124,0.1054,0.0493727598566308,31
"B8.F1",0.0089,0.0089,124,0.0016,0.000390381113423517,31
"B8.F2",2e-04,2e-04,124,2e-04,0.0174957229930592,31
"B8.F3",0.0053,0.0053,124,0.0612,0.11747203433923,31
"B8.F4",0,0,124,7e-04,0.000528364849833148,31
"B8.F5",0.0043,0.0043,124,0.0245,0.0112462604058273,31
"B9.F1",0.0066,0.0066,124,0.0294,0.017367587161942,31
"B9.F2",0.0142,0.0142,124,0.0385,0.0575612968262227,31
"B9.F3",6e-04,6e-04,124,0.0209,0.00431988163371488,31
"B9.F4",0.0028,0.0028,124,0.0161,0.000118528876170656,31
"B9.F5",0.0052,0.0052,124,0.0137,0.031477627471384,31
"B10.F1",0.0105,0.0105,124,0.0013,0.00222750527220183,31
"B10.F2",0.0053,0.0053,124,0.0026,0.000344112041319465,31
"B10.F3",0.0021,0.0021,124,0.0017,0.000729871227887617,31
"B10.F4",0.002,0.002,124,0.0217,0.0104897242455775,31
"B10.F5",0.0069,0.0069,124,0.0018,0.00852643730489074,31
"B11.F1",0.0266,0.0266,124,0.0851,0.08265625,31
"B11.F2",0,0,124,1e-04,0.000866447710718002,31
"B11.F3",0.0027,0.0027,124,0.0451,0.0155777781030255,31
"B11.F4",9e-04,9e-04,124,0.0028,0.00258129552549428,31
"B11.F5",0.0061,0.0061,124,0.0244,0.0153271341126268,31
