"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0236,0.0236,125,0.0367,0.0203793688894093,31
"B1.F2",0.0189,0.0189,125,0.1471,0.0991742000520292,31
"B1.F3",0.0686,0.0686,125,0.0036,0.00464376300728408,31
"B1.F4",0.0419,0.0419,125,0.0087,0.012216537790622,31
"B1.F5",0.019,0.019,124,0.0091,0.010014668131509,32
"B2.F1",0.0339,0.0339,124,0.0424,0.0422899323621228,32
"B2.F2",5e-04,5e-04,125,0.2046,0.159355489073881,31
"B2.F3",0.0741,0.0741,125,0.0405,0.0521896080115008,31
"B2.F4",0.0717,0.0717,125,0.0351,0.0819786767623546,31
"B2.F5",0.0055,0.0055,125,0.0312,0.00486618756503642,31
"B3.F1",0.0312,0.0312,125,0.1039,0.0435516802294948,31
"B3.F2",0.0664,0.0664,124,0,0.00480080960995186,32
"B3.F3",0.0092,0.0092,125,0.0769,0.0769614984391259,31
"B3.F4",0.0272,0.0272,125,0.0629,0.027598855359001,31
"B3.F5",0.0059,0.0059,125,0.075,0.0385615569719043,31
"B4.F1",0.0415,0.0415,125,0.1722,0.162396996797626,31
"B4.F2",0.0712,0.0712,125,2e-04,0.000101619406867846,31
"B4.F3",0.033,0.033,125,0.0053,0.00200328433922997,31
"B4.F4",0.0168,0.0168,124,0.0097,0.000137597715877916,32
"B4.F5",0.0241,0.0241,125,0.0164,0.0165487643840785,31
"B5.F1",0.0458,0.0458,124,0.1284,0.0784903922905958,32
"B5.F2",0.0143,0.0143,125,0.0505,0.0765146982310094,31
"B5.F3",0.1254,0.1254,125,0.0132,0.0180295590530697,31
"B5.F4",0.0333,0.0333,125,0,0.000796696149843913,31
"B5.F5",0.0523,0.0523,125,6e-04,0.0019856777185827,31
"B6.F1",0.0043,0.0043,125,0.1,0.0360000796856806,31
"B6.F2",0.119,0.119,125,0.0366,0.0139695448983311,31
"B6.F3",0.055,0.055,125,0.0045,0.0104072905827263,31
"B6.F4",0.0543,0.0543,125,0.0144,0.0234781477627471,31
"B6.F5",0.0139,0.0139,124,0.0755,0.0864291027768939,32
"B7.F1",0.0126,0.0126,125,0.0549,0.0526406412591051,31
"B7.F2",0.0445,0.0445,125,0.0342,0.0401695516135537,31
"B7.F3",0.068,0.068,124,0,0.000516528925619835,32
"B7.F4",0.1115,0.1115,125,0.0267,0.0467117585848075,31
"B7.F5",0.023,0.023,125,0.033,0.0250045562238017,31
"B8.F1",0.03,0.03,125,0.007,0.0151250325182102,31
"B8.F2",0.042,0.042,125,0.0162,0.00215026664932362,31
"B8.F3",0.0173,0.0173,125,0.0655,0.0790519474602307,31
"B8.F4",0.0318,0.0318,125,0.1028,0.0740805476066597,31
"B8.F5",0.0193,0.0193,124,0.045,0.0346767743655455,32
"B9.F1",0.0888,0.0888,125,0.0155,0.0181380072840791,31
"B9.F2",0.0517,0.0517,124,0.0138,0.00965118979024948,32
"B9.F3",0,0,125,0.1103,0.0478612119378907,31
"B9.F4",0.0353,0.0353,125,0.0365,0.0408929618768328,31
"B9.F5",0.023,0.023,125,0.0103,1.62591050988554e-05,31
"B10.F1",0.0225,0.0225,125,0.092,0.0988135371335272,31
"B10.F2",0.0017,0.0017,125,0.0295,0.0195774258584808,31
"B10.F3",0.0722,0.0722,125,0.0014,0.0015298191987513,31
"B10.F4",0.0325,0.0325,124,0.0732,0.00698523404511485,32
"B10.F5",0.0771,0.0771,125,0.0013,0.0017585848074922,31
"B11.F1",0.003,0.003,125,0.1248,0.116094075182102,31
"B11.F2",0.0956,0.0956,125,0.0086,0.00683426679416376,31
"B11.F3",0.1013,0.1013,125,9e-04,7.96696149843913e-06,31
"B11.F4",0.054,0.054,124,0.1203,0.0914574661810614,32
"B11.F5",0.0184,0.0184,125,0.0043,0.00650495352210709,31
"B12.F1",0.0166,0.0166,125,0.0449,0.0114179565556712,31
"B12.F2",0.0239,0.0239,124,0.1099,0.13925372588815,32
"B12.F3",0.0051,0.0051,125,0.026,0.00801960478012966,31
"B12.F4",0.02,0.02,125,0.1153,0.0709463162448204,31
"B12.F5",0.0141,0.0141,125,0.0063,0.00897909079084287,31
"B13.F1",0.1247,0.1247,124,0.0601,0.0429789789022958,32
"B13.F2",0.0539,0.0539,125,0.0134,0.00556467872008325,31
"B13.F3",0.0081,0.0081,125,0.0521,0.0285446475026015,31
"B13.F4",0.0265,0.0265,125,0.1086,0.104209396080115,31
"B13.F5",0.006,0.006,125,0.173,0.0548843977627472,31
"B14.F1",0.0098,0.0098,125,0.0019,1.04142258324872e-05,31
"B14.F2",0.0799,0.0799,125,0.0059,0.0196904266389178,31
"B14.F3",0.0161,0.0161,125,0.0939,0.110663534079084,31
"B14.F4",0.0963,0.0963,124,2e-04,0.00274829248100293,32
"B14.F5",0.0464,0.0464,125,0.0017,0.000390381113423517,31
"B15.F1",0.044,0.044,124,0.0018,0.00974120207680204,32
"B15.F2",0.0839,0.0839,125,0.0181,0.0251120252341311,31
"B15.F3",0.0627,0.0627,125,0.117,0.13140625,31
"B15.F4",0.0282,0.0282,125,0.0172,0.00270567767950052,31
"B15.F5",0.0148,0.0148,125,0.0333,0.0258846579084287,31
"B16.F1",0.131,0.131,124,0.0033,0.00950767967251744,32
"B16.F2",0.0476,0.0476,125,0.0254,0.0427889242976067,31
"B16.F3",0.0252,0.0252,125,0.0343,0.0446436004162331,31
"B16.F4",0,0,125,0.2623,0.222750527220183,31
"B16.F5",0.0849,0.0849,125,0.0016,0.0248570824661811,31
"B17.F1",0.0021,0.0021,125,0.1789,0.106939548647243,31
"B17.F2",0.077,0.077,124,0.0292,0.018299684703694,32
"B17.F3",0.0313,0.0313,125,0.0064,0.00318678459937565,31
"B17.F4",0.0677,0.0677,125,0.0224,0.0432908428720083,31
"B17.F5",0.0133,0.0133,125,0.0377,0.0937412129969539,31
"B18.F1",0.0334,0.0334,124,0.005,0.0218273477210232,32
"B18.F2",0.055,0.055,125,0.0078,0.00137617065556712,31
"B18.F3",0.0196,0.0196,125,0.0077,0.00318678459937565,31
"B18.F4",0.0668,0.0668,125,6e-04,0.0032784859521332,31
"B18.F5",0.0027,0.0027,125,0.1071,0.11176176908716,31
"B19.F1",0.0576,0.0576,125,0.0614,0.0249843912591051,31
"B19.F2",0.0188,0.0188,124,0.0771,0.0685027003551741,32
"B19.F3",0.0037,0.0037,125,0.0346,0.0131139438085328,31
"B19.F4",0.0756,0.0756,125,0.0675,0.0437201585257173,31
"B19.F5",0.0197,0.0197,125,0.0464,0.0257602664428963,31
"B20.F1",0.0662,0.0662,125,7e-04,0.00492260665972945,31
"B20.F2",0.0969,0.0969,125,0.007,0.00515257368486102,31
"B20.F3",0.0499,0.0499,125,0.012,0.00207612513007284,31
"B20.F4",0.0067,0.0067,124,0.0637,0.0607820652042437,32
"B20.F5",0.0463,0.0463,125,0.0508,0.0377738033298647,31
