"","FP","TP","TN","FN","accuracy"
"B1.F1",2,1,0,0,0.333333333333333
"B1.F2",2,2,0,0,0.5
"B1.F3",2,2,0,0,0.5
"B1.F4",0,0,1,2,0.333333333333333
"B1.F5",1,1,1,1,0.5
"B1.F11",1,1,1,1,0.5
"B1.F21",0,0,1,2,0.333333333333333
"B1.F31",1,1,1,0,0.666666666666667
"B1.F41",1,2,1,0,0.75
"B1.F51",2,2,0,0,0.5
"B1.F12",2,2,0,0,0.5
"B1.F22",1,2,0,0,0.666666666666667
"B1.F32",1,0,1,1,0.333333333333333
"B1.F42",1,0,1,2,0.25
"B1.F52",2,1,0,1,0.25
"B1.F13",1,0,1,2,0.25
"B1.F23",2,2,0,0,0.5
"B1.F33",0,1,1,1,0.666666666666667
"B1.F43",0,0,2,2,0.5
"B1.F53",2,1,0,0,0.333333333333333
"B1.F14",2,1,0,0,0.333333333333333
"B1.F24",1,2,1,0,0.75
"B1.F34",1,0,1,2,0.25
"B1.F44",0,0,2,2,0.5
"B1.F54",1,0,0,2,0
"B1.F15",2,2,0,0,0.5
"B1.F25",2,2,0,0,0.5
"B1.F35",1,1,1,1,0.5
"B1.F45",1,1,0,1,0.333333333333333
"B1.F55",2,1,0,0,0.333333333333333
"B1.F16",2,2,0,0,0.5
"B1.F26",0,1,2,1,0.75
"B1.F36",2,1,0,0,0.333333333333333
"B1.F46",0,2,1,0,1
"B1.F56",2,2,0,0,0.5
"B1.F17",0,0,1,2,0.333333333333333
"B1.F27",2,1,0,1,0.25
"B1.F37",0,2,2,0,1
"B1.F47",2,1,0,0,0.333333333333333
"B1.F57",2,2,0,0,0.5
"B1.F18",1,0,1,1,0.333333333333333
"B1.F28",2,2,0,0,0.5
"B1.F38",0,1,1,1,0.666666666666667
"B1.F48",1,1,1,1,0.5
"B1.F58",2,0,0,2,0
"B1.F19",2,1,0,1,0.25
"B1.F29",0,1,1,1,0.666666666666667
"B1.F39",1,2,1,0,0.75
"B1.F49",2,1,0,0,0.333333333333333
"B1.F59",2,2,0,0,0.5
"B1.F110",1,2,1,0,0.75
"B1.F210",2,2,0,0,0.5
"B1.F310",1,1,1,0,0.666666666666667
"B1.F410",2,1,0,1,0.25
"B1.F510",0,1,1,1,0.666666666666667
"B1.F111",2,0,0,2,0
"B1.F211",2,0,0,1,0
"B1.F311",2,1,0,1,0.25
"B1.F411",1,0,0,2,0
"B1.F511",2,2,0,0,0.5
"B1.F112",1,2,1,0,0.75
"B1.F212",0,1,2,1,0.75
"B1.F312",0,0,1,1,0.5
"B1.F412",2,2,0,0,0.5
"B1.F512",2,1,0,1,0.25
"B1.F113",1,1,1,1,0.5
"B1.F213",2,2,0,0,0.5
"B1.F313",1,1,1,1,0.5
"B1.F413",1,1,1,0,0.666666666666667
"B1.F513",1,0,0,2,0
"B1.F114",0,2,2,0,1
"B1.F214",0,0,2,2,0.5
"B1.F314",0,0,1,2,0.333333333333333
"B1.F414",0,1,2,1,0.75
"B1.F514",2,0,0,1,0
"B1.F115",0,1,2,1,0.75
"B1.F215",0,1,2,1,0.75
"B1.F315",1,0,1,1,0.333333333333333
"B1.F415",1,1,0,1,0.333333333333333
"B1.F515",2,1,0,1,0.25
"B1.F116",2,1,0,0,0.333333333333333
"B1.F216",0,2,1,0,1
"B1.F316",0,0,2,2,0.5
"B1.F416",2,1,0,1,0.25
"B1.F516",2,1,0,1,0.25
"B1.F117",1,1,1,0,0.666666666666667
"B1.F217",2,1,0,1,0.25
"B1.F317",0,1,1,1,0.666666666666667
"B1.F417",1,2,1,0,0.75
"B1.F517",1,1,1,1,0.5
"B1.F118",1,2,1,0,0.75
"B1.F218",1,0,1,2,0.25
"B1.F318",1,0,1,1,0.333333333333333
"B1.F418",0,1,1,1,0.666666666666667
"B1.F518",2,1,0,1,0.25
"B1.F119",0,0,2,2,0.5
"B1.F219",2,2,0,0,0.5
"B1.F319",2,1,0,0,0.333333333333333
"B1.F419",1,0,0,2,0
"B1.F519",1,1,1,1,0.5
