"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B8.F3",0.0443,0.0443,125,0.0048,0.000939125910509886,31
"B8.F4",0.005,0.005,125,3e-04,0.000939883881381968,31
"B8.F5",0.045,0.045,125,6e-04,0.00360968392299688,31
"B9.F1",0.0083,0.0083,125,0.0348,0.0207220668574402,31
"B9.F2",0.0018,0.0018,124,0.0267,0.0133429202445012,32
"B9.F3",0.027,0.027,125,0.0611,0.0904845213319459,31
"B9.F4",0.0237,0.0237,125,0.0197,0.017599017950052,31
"B9.F5",0.0626,0.0626,125,0.1901,0.164547996878252,31
"B10.F1",0.0292,0.0292,125,0.0295,0.0717001997020731,31
"B10.F2",0.0026,0.0026,125,0.0163,0.0225650739287968,31
"B10.F3",0.0237,0.0237,125,0.0116,0.000109911550468262,31
"B10.F4",0.0159,0.0159,124,0.0018,0.00129051607743311,32
"B10.F5",0.1254,0.1254,125,3e-04,0.00991951742976067,31
"B11.F1",0.0773,0.0773,125,7e-04,0.000615084011474738,31
"B11.F2",0.0205,0.0205,125,0.0314,0.0552629097294485,31
"B11.F3",0.0101,0.0101,125,0.0331,0.0113319458896982,31
"B11.F4",0.0422,0.0422,125,0.008,0.00852643730489074,31
"B11.F5",0.0257,0.0257,124,0.0158,0.000667988689114617,32
"B12.F1",0.0029,0.0029,124,0.0407,0.0326591672328239,32
"B12.F2",0.0655,0.0655,125,0.0139,0.0108227107180021,31
"B12.F3",0.0525,0.0525,125,0.0225,0.028278496575142,31
"B12.F4",0.0424,0.0424,125,9e-04,0.0042145226326743,31
"B12.F5",0.0262,0.0262,125,0.0537,0.0981609326222685,31
"B13.F1",2e-04,2e-04,125,0.0626,0.0449850416233091,31
"B13.F2",0.0589,0.0589,124,2e-04,0.00922388438351923,32
"B13.F3",0,0,125,0.0475,0.0578635537211587,31
"B13.F4",0.0389,0.0389,125,0.0132,0.00337216790586031,31
"B13.F5",0.0425,0.0425,125,0.0183,0.0185750520291363,31
"B14.F1",0.056,0.056,125,0.068,0.0222632034294115,31
"B14.F2",0.035,0.035,125,0.0283,0.0467211781771819,31
"B14.F3",0.0011,0.0011,125,0.257,0.279448653746098,31
"B14.F4",0.0338,0.0338,124,0.0012,0.010534825121903,32
"B14.F5",0.0687,0.0687,125,2e-04,0.00242000520291363,31
"B15.F1",0.0415,0.0415,124,0,0.000105367563455734,32
"B15.F2",0.0111,0.0111,125,0.0118,0.0421242520811655,31
"B15.F3",0.0167,0.0167,125,0.0015,0.00232230906335174,31
"B15.F4",0.0499,0.0499,125,6e-04,0.00823117195629553,31
"B15.F5",0.0511,0.0511,125,0.0294,0.00871537738487859,31
"B16.F1",0.0324,0.0324,125,0.0397,0.010993371452361,31
"B16.F2",0.0093,0.0093,125,0.001,0.00867602107180021,31
"B16.F3",0.0109,0.0109,124,0.0147,0.00298375672994992,32
"B16.F4",0.0235,0.0235,125,0.0347,0.0801416778877115,31
"B16.F5",0.0922,0.0922,125,0.0142,0.000774095993756504,31
"B17.F1",0.0317,0.0317,124,0.0103,0.00490205300092018,32
"B17.F2",0.0126,0.0126,125,0.013,0.000156281508368623,31
"B17.F3",0.05,0.05,125,0.0957,0.121092774453694,31
"B17.F4",0.039,0.039,125,0.0505,0.0494624062473574,31
"B17.F5",0.0458,0.0458,125,0.0406,0.0581432101977107,31
"B18.F1",0.0793,0.0793,125,0.0041,0.000234781477627471,31
"B18.F2",0.0519,0.0519,125,0.0076,0.0282727952653486,31
"B18.F3",0.0165,0.0165,124,0.0055,0.00416538470641138,32
"B18.F4",0.0033,0.0033,125,0.1618,0.202137259365245,31
"B18.F5",0.0232,0.0232,125,0.0542,0.0427889242976067,31
"B19.F1",0.022,0.022,124,0.1317,0.133835815825457,32
"B19.F2",0.0144,0.0144,125,0.0554,0.0543629097346976,31
"B19.F3",0.0254,0.0254,125,0.0221,0.0293680085848075,31
"B19.F4",0.0923,0.0923,125,0.0021,0.00670021462018731,31
"B19.F5",0.0092,0.0092,125,0.058,0.075625,31
"B20.F1",0.0851,0.0851,125,0.011,0.0344042663891779,31
"B20.F2",0.0315,0.0315,125,0.0187,0.0260849042796089,31
"B20.F3",0.0584,0.0584,124,5e-04,0.000735825285300264,32
"B20.F4",0.0346,0.0346,125,0.0022,0.00586953694068678,31
"B20.F5",0.0131,0.0131,125,0.0635,0.0637283791607309,31
