"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0337,0.0337,42,0.2065,0.047603305785124,11
"B1.F2",0.0376,0.0376,42,1e-04,0.0020755500207555,11
"B1.F3",0.1252,0.1252,43,0.4801,0.502809917355372,10
"B1.F4",0.0223,0.0223,43,0,0.120066518847007,10
"B1.F5",1e-04,1e-04,42,0.1224,0.145785123966942,11
"B2.F1",0.1006,0.1006,42,0.0916,0.338512396694215,11
"B2.F2",0.226,0.226,42,0.0673,0.074719800747198,11
"B2.F3",0.019,0.019,42,0.3122,0.32801652892562,11
"B2.F4",5e-04,5e-04,43,0.1797,0.159043854696029,10
"B2.F5",0.0606,0.0606,43,0.0249,0.0617447199265381,10
"B3.F1",0.0321,0.0321,42,0.0087,0.0142255892255892,11
"B3.F2",0.0182,0.0182,43,0.3658,0.312786400591279,10
"B3.F3",0.0345,0.0345,43,0.261,0.40495867768595,10
"B3.F4",0.1156,0.1156,42,0.0523,0.0267768595041322,11
"B3.F5",0.2991,0.2991,42,4e-04,0.018595041322314,11
"B4.F1",0.1556,0.1556,43,0.1385,0.0402439024390244,10
"B4.F2",0.0114,0.0114,42,0.0611,0.09,11
"B4.F3",0.022,0.022,43,0.1498,0.24099173553719,10
"B4.F4",0.0127,0.0127,42,0.2368,0.119883769198838,11
"B4.F5",0.0016,0.0016,42,0.2232,0.199335823993358,11
"B5.F1",0.1096,0.1096,42,0.014,0.00033208800332088,11
"B5.F2",0.0042,0.0042,42,0.0018,0.058302200083022,11
"B5.F3",0.1033,0.1033,43,1e-04,0.0194306703397612,10
"B5.F4",3e-04,3e-04,42,0.1572,0.338512396694215,11
"B5.F5",0.0342,0.0342,43,0.0472,0.000330578512396694,10
"B6.F1",0.0638,0.0638,42,0.0053,0.00311688311688312,11
"B6.F2",0.2395,0.2395,43,0.1737,0.000330578512396694,10
"B6.F3",0.0018,0.0018,43,0.0279,0.00620752984389348,10
"B6.F4",0.0035,0.0035,42,0.3695,0.211726857617269,11
"B6.F5",0.0809,0.0809,42,0.1376,0.132231404958678,11
"B7.F1",0.1178,0.1178,43,0.0034,0.0461133069828722,10
"B7.F2",0.0259,0.0259,42,0.1017,0.0955371900826446,11
"B7.F3",0.0226,0.0226,42,0.2322,0.107107438016529,11
"B7.F4",0.0232,0.0232,42,0.0118,0.00132231404958678,11
"B7.F5",0.1317,0.1317,43,0.4172,0.03089072543618,10
"B8.F1",0.0416,0.0416,42,0.0043,0.000330578512396694,11
"B8.F2",0.1352,0.1352,43,0,0.00184453227931489,10
"B8.F3",0.0023,0.0023,43,0.3033,0.452561983471074,10
"B8.F4",0.0766,0.0766,42,0.0142,0.0445286195286195,11
"B8.F5",0.0132,0.0132,42,0.2476,0.0955371900826446,11
"B9.F1",0.1292,0.1292,42,0.0944,0.0401826484018265,11
"B9.F2",0.061,0.061,43,0.4488,0.292719881744272,10
"B9.F3",0.0031,0.0031,42,0.0789,0.00528925619834711,11
"B9.F4",0.0212,0.0212,43,0.2975,0.124316334072432,10
"B9.F5",0.048,0.048,42,0.0012,0.00826446280991736,11
"B10.F1",0.1151,0.1151,42,0.2156,0.04,11
"B10.F2",0.0388,0.0388,42,0.2396,0.138925619834711,11
"B10.F3",0.1289,0.1289,43,0.1186,0.042719881744272,10
"B10.F4",0.0898,0.0898,43,0.1823,0.000338791643139469,10
"B10.F5",0.0654,0.0654,42,0.0219,0.0695041322314049,11
"B11.F1",0.0019,0.0019,42,0.0167,0.0315691158156912,11
"B11.F2",0.0669,0.0669,42,0.038,0.0129721876297219,11
"B11.F3",0.1345,0.1345,43,0.0199,0.016198347107438,10
"B11.F4",0.0301,0.0301,42,0.1047,0.0437190082644628,11
"B11.F5",0.0282,0.0282,43,0.0641,0.10317722681359,10
"B12.F1",2e-04,2e-04,43,0.2561,0.271974402409185,10
"B12.F2",0.0083,0.0083,42,0.5266,0.232148760330579,11
"B12.F3",0.0165,0.0165,42,0.0466,0.00168119551681195,11
"B12.F4",0.1716,0.1716,43,0.1318,0.374692378328742,10
"B12.F5",0.0466,0.0466,42,0.0133,0.000743801652892562,11
"B13.F1",0.0775,0.0775,43,0.3346,0.292719881744272,10
"B13.F2",0.0977,0.0977,42,0.1864,0.287685950413223,11
"B13.F3",0.0333,0.0333,42,0.0452,0.018595041322314,11
"B13.F4",0.2894,0.2894,42,0.2514,0.313215488215488,11
"B13.F5",0.0481,0.0481,43,0.0533,0.000918273645546373,10
"B14.F1",0.046,0.046,42,0.5348,0.654628099173554,11
"B14.F2",0.1261,0.1261,43,0.0181,0.000330578512396694,10
"B14.F3",5e-04,5e-04,43,0.0066,0.0195491500369549,10
"B14.F4",0.0588,0.0588,42,0.0028,0.00132231404958678,11
"B14.F5",0.0615,0.0615,42,0.0815,0.0151307596513076,11
"B15.F1",5e-04,5e-04,42,0.0458,8.26446280991736e-05,11
"B15.F2",0.1471,0.1471,43,0.0098,0.0505912786400591,10
"B15.F3",0.0233,0.0233,43,0.2837,0.10317722681359,10
"B15.F4",0.0471,0.0471,42,0.0678,0.033208800332088,11
"B15.F5",0.2871,0.2871,42,0.2933,0.198429752066116,11
"B16.F1",0.0612,0.0612,43,0.0011,0.000918273645546373,10
"B16.F2",0.1185,0.1185,42,0.0321,0.00132231404958678,11
"B16.F3",0.1035,0.1035,42,0.3184,0.232148760330579,11
"B16.F4",0.0699,0.0699,42,0.0507,0.00841750841750842,11
"B16.F5",0.0881,0.0881,43,0.006,0.0352984389348026,10
"B17.F1",0.1861,0.1861,42,0.004,0.008302200083022,11
"B17.F2",0,0,42,0.1247,0.110606060606061,11
"B17.F3",0.0058,0.0058,43,0.1525,0.340576496674058,10
"B17.F4",0.075,0.075,42,0,0.00669421487603306,11
"B17.F5",0.0714,0.0714,43,0.0663,0.000330578512396694,10
"B18.F1",0.0394,0.0394,42,0.0295,0.125702479338843,11
"B18.F2",0.0506,0.0506,43,1e-04,3.69549150036955e-05,10
"B18.F3",0.0585,0.0585,43,0.037,0.217777777777778,10
"B18.F4",0.0197,0.0197,42,0.0351,0.0861952861952862,11
"B18.F5",0.0214,0.0214,42,0.023,0.016198347107438,11
"B19.F1",0.1493,0.1493,42,0.0013,0.04,11
"B19.F2",0.0526,0.0526,42,0.085,0.0437190082644628,11
"B19.F3",0.0134,0.0134,42,0.0927,0.113657119136571,11
"B19.F4",0.143,0.143,43,0.0194,3.69549150036955e-05,10
"B19.F5",0.0448,0.0448,43,0.0163,0.0147819660014782,10
"B20.F1",0.0793,0.0793,42,4e-04,0.018595041322314,11
"B20.F2",0.2011,0.2011,42,0.0889,0.145785123966942,11
"B20.F3",0.1529,0.1529,42,0.1814,0.0215488215488215,11
"B20.F4",0.0041,0.0041,43,0.1729,0.271974402409185,10
"B20.F5",0.0608,0.0608,43,0.5451,0.119338842975207,10
