"","FP","TP","TN","FN","accuracy"
"B1.F1",5,7,5,3,0.6
"B1.F2",4,7,6,3,0.65
"B1.F3",2,3,8,7,0.55
"B1.F4",4,2,6,8,0.4
"B1.F5",4,5,6,5,0.55
"B1.F11",5,6,5,4,0.55
"B1.F21",2,5,8,5,0.65
"B1.F31",2,2,8,8,0.5
"B1.F41",5,6,5,4,0.55
"B1.F51",4,4,6,6,0.5
"B1.F12",3,3,7,7,0.5
"B1.F22",3,7,7,3,0.7
"B1.F32",9,8,1,2,0.45
"B1.F42",4,5,6,5,0.55
"B1.F52",3,5,7,5,0.6
"B1.F13",6,6,4,4,0.5
"B1.F23",4,4,6,6,0.5
"B1.F33",4,0,6,10,0.3
"B1.F43",4,4,6,6,0.5
"B1.F53",4,6,6,4,0.6
"B1.F14",4,6,6,4,0.6
"B1.F24",6,9,4,1,0.65
"B1.F34",6,8,4,2,0.6
"B1.F44",5,6,5,4,0.55
"B1.F54",3,4,7,6,0.55
"B1.F15",2,5,8,5,0.65
"B1.F25",4,5,6,5,0.55
"B1.F35",4,6,6,4,0.6
"B1.F45",3,3,7,7,0.5
"B1.F55",3,7,7,3,0.7
"B1.F16",4,5,6,5,0.55
"B1.F26",4,3,6,7,0.45
"B1.F36",4,4,6,6,0.5
"B1.F46",3,2,7,8,0.45
"B1.F56",4,4,6,6,0.5
"B1.F17",4,7,6,3,0.65
"B1.F27",8,6,2,4,0.4
"B1.F37",3,3,7,7,0.5
"B1.F47",8,5,2,5,0.35
"B1.F57",5,5,5,5,0.5
"B1.F18",4,8,6,2,0.7
"B1.F28",3,5,7,5,0.6
"B1.F38",7,4,3,6,0.35
"B1.F48",1,6,9,4,0.75
"B1.F58",2,3,8,7,0.55
"B1.F19",6,4,4,6,0.4
"B1.F29",6,6,4,4,0.5
"B1.F39",6,10,4,0,0.7
"B1.F49",2,5,8,5,0.65
"B1.F59",5,6,5,4,0.55
"B1.F110",2,4,8,6,0.6
"B1.F210",3,5,7,5,0.6
"B1.F310",4,8,6,2,0.7
"B1.F410",5,5,5,5,0.5
"B1.F510",6,7,4,3,0.55
"B1.F111",3,2,7,8,0.45
"B1.F211",4,7,6,3,0.65
"B1.F311",3,4,7,6,0.55
"B1.F411",5,3,5,7,0.4
"B1.F511",4,6,6,4,0.6
"B1.F112",5,4,5,6,0.45
"B1.F212",4,6,6,4,0.6
"B1.F312",2,4,8,6,0.6
"B1.F412",4,4,6,6,0.5
"B1.F512",2,4,8,6,0.6
"B1.F113",6,9,4,1,0.65
"B1.F213",2,4,8,6,0.6
"B1.F313",4,3,6,7,0.45
"B1.F413",4,6,6,4,0.6
"B1.F513",4,6,6,4,0.6
"B1.F114",4,4,6,6,0.5
"B1.F214",4,3,6,7,0.45
"B1.F314",3,6,7,4,0.65
"B1.F414",1,4,9,6,0.65
"B1.F514",4,5,6,5,0.55
"B1.F115",3,7,7,3,0.7
"B1.F215",4,8,6,2,0.7
"B1.F315",3,8,7,2,0.75
"B1.F415",4,3,6,7,0.45
"B1.F515",3,5,7,5,0.6
"B1.F116",5,1,5,9,0.3
"B1.F216",8,7,2,3,0.45
"B1.F316",5,9,5,1,0.7
"B1.F416",7,3,3,7,0.3
"B1.F516",6,5,4,5,0.45
"B1.F117",5,5,5,5,0.5
"B1.F217",2,5,8,5,0.65
"B1.F317",5,5,5,5,0.5
"B1.F417",1,5,9,5,0.7
"B1.F517",5,5,5,5,0.5
"B1.F118",4,6,6,4,0.6
"B1.F218",4,6,6,4,0.6
"B1.F318",3,6,7,4,0.65
"B1.F418",6,8,4,2,0.6
"B1.F518",6,8,4,2,0.6
"B1.F119",5,5,5,5,0.5
"B1.F219",4,6,6,4,0.6
"B1.F319",4,3,6,7,0.45
"B1.F419",3,7,7,3,0.7
"B1.F519",2,6,8,4,0.7
