"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",2e-04,2e-04,106,0.0024,7.33019600944129e-05,26
"B1.F2",0.0065,0.0065,106,0.0026,0.00151054328216958,26
"B1.F3",0.0014,0.0014,105,0.0028,0.00190121595196783,27
"B1.F4",0.0111,0.0111,105,0.0168,0.00861111483822106,27
"B1.F5",0.0073,0.0073,106,0.0022,0.000114516210716978,26
"B2.F1",0.0085,0.0085,106,0.0214,0.00375786896541613,26
"B2.F2",0.0035,0.0035,105,0.0631,0.0542576060163225,27
"B2.F3",0.0037,0.0037,105,0.032,0.0223375222603856,27
"B2.F4",0.0013,0.0013,106,0.0536,0.0558281010674992,26
"B2.F5",5e-04,5e-04,106,0.0098,0.00636588176186909,26
"B3.F1",0.0021,0.0021,105,0.0145,0.00858995644555657,27
"B3.F2",0.0123,0.0123,105,0.0467,0.0851955497918231,27
"B3.F3",4e-04,4e-04,106,0.0276,0.0317700588429791,26
"B3.F4",1e-04,1e-04,106,0.0282,0.0445037897113369,26
"B3.F5",0.0052,0.0052,106,0.0237,0.0181780971815574,26
"B4.F1",2e-04,2e-04,106,0.0472,0.0766598645491379,26
"B4.F2",0.0062,0.0062,106,0.0466,0.0288362240169469,26
"B4.F3",0.0237,0.0237,105,0.0229,0.0174960174960175,27
"B4.F4",0.0017,0.0017,106,0.0157,0.0174747181539634,26
"B4.F5",0.0227,0.0227,105,0.0199,0.065824812507935,27
"B5.F1",0.0021,0.0021,106,0.0099,0.00875149326874667,26
"B5.F2",0.022,0.022,106,0.0049,0.000300845073812339,26
"B5.F3",7e-04,7e-04,105,0.0094,0.00494419508504015,27
"B5.F4",0.0048,0.0048,106,0.0095,0.00754334888397816,26
"B5.F5",0.0031,0.0031,105,0.0234,0.0670984420984421,27
"B6.F1",1e-04,1e-04,105,0.0046,0.0339840043606118,27
"B6.F2",0.0118,0.0118,106,0.0062,0.00249237472766885,26
"B6.F3",3e-04,3e-04,106,0.14,0.0916703973876175,26
"B6.F4",0.0039,0.0039,105,0.0018,0.00873545769633789,27
