"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0118,0.0118,105,0.0556,0.0256878216123499,26
"B1.F2",0.0601,0.0601,104,0.1346,0.0987702506379787,27
"B1.F3",0.0041,0.0041,105,5e-04,0.00692798627746725,26
"B1.F4",0.0119,0.0119,105,0.0048,3.4011503891022e-05,26
"B1.F5",4e-04,4e-04,105,0.0549,0.0686888474846952,26
"B2.F1",0.0013,0.0013,105,0,0.00954141898086534,26
"B2.F2",0.0028,0.0028,104,0.0012,0.012003655092208,27
"B2.F3",0.0202,0.0202,105,0.0231,0.00504276446445121,26
"B2.F4",0.0208,0.0208,105,0.0345,0.00945958862939995,26
"B2.F5",2e-04,2e-04,105,8e-04,0.00464612334207393,26
"B3.F1",0.0202,0.0202,105,0.0497,0.0348360235152688,26
"B3.F2",0.004,0.004,105,1e-04,0.00146821460171059,26
"B3.F3",0.0127,0.0127,105,0.0518,0.0238489338420134,26
"B3.F4",0.0344,0.0344,104,0.0269,0.0128643469886581,27
"B3.F5",0.0063,0.0063,105,0.0071,0.00811235724443271,26
"B4.F1",0.039,0.039,105,0.0276,0.0109819237366407,26
"B4.F2",2e-04,2e-04,105,0.0057,0.0158755693785321,26
"B4.F3",0.0043,0.0043,105,0.0444,0.0290697147564617,26
"B4.F4",0.0383,0.0383,105,0.0164,0.00073448372243553,26
"B4.F5",0.0103,0.0103,104,0.0076,0.00103074567086818,27
"B5.F1",0.0148,0.0148,105,5e-04,0.000216411075705838,26
"B5.F2",0.0015,0.0015,105,0.0231,0.0416215781430142,26
"B5.F3",0.0017,0.0017,104,0.01,0.00620986592869233,27
"B5.F4",0.0079,0.0079,105,0.0843,0.143761706633935,26
"B5.F5",0.0031,0.0031,105,5e-04,0.0127721335268505,26
"B6.F1",0.0087,0.0087,105,0.0158,0.0300495075858398,26
"B6.F2",0.0048,0.0048,104,0.0199,0.0284906563832821,27
"B6.F3",0.0014,0.0014,105,5e-04,0.00139344094061075,26
"B6.F4",0.0121,0.0121,105,0.0074,0.0156788325463024,26
"B6.F5",0.0033,0.0033,105,1e-04,0.000394540470012168,26
"B7.F1",5e-04,5e-04,104,2e-04,0.000587983689835542,27
"B7.F2",0.0289,0.0289,105,0.0509,0.0295823541103979,26
"B7.F3",1e-04,1e-04,105,0.0179,0.040208085647532,26
"B7.F4",0.0134,0.0134,105,0.0475,0.114211271088232,26
"B7.F5",0,0,105,3e-04,0.00122021374851564,26
"B8.F1",0.0012,0.0012,104,0.0087,0.00656344234115207,27
"B8.F2",2e-04,2e-04,105,0.0095,0.00141912594742783,26
"B8.F3",0.0695,0.0695,105,0.0705,0.0386573830486279,26
"B8.F4",0.0059,0.0059,105,0.0189,0.0248145979357052,26
"B8.F5",1e-04,1e-04,105,0.0054,0.00139543245425598,26
"B9.F1",0,0,105,9e-04,0.0149925768195664,26
"B9.F2",0.0195,0.0195,105,0.0025,0.000259970284066669,26
"B9.F3",5e-04,5e-04,105,0.012,7.99692425990004e-05,26
"B9.F4",0.0023,0.0023,104,0.0129,0.00192596837150987,27
"B9.F5",0.0148,0.0148,105,0.0167,0.0205269680919476,26
"B10.F1",0,0,105,0.0036,0.00326084160557485,26
"B10.F2",0,0,105,0.0107,0.0346195255501634,26
"B10.F3",0.0074,0.0074,105,0.0019,0.00733019600944129,26
"B10.F4",3e-04,3e-04,104,0,0.0123607715294757,27
