"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.1084,0.1084,38,0,0.0106152433425161,10
"B1.F2",0.2658,0.2658,39,0.0543,0.00444444444444444,9
"B1.F3",0.0424,0.0424,38,0.2386,0.24099173553719,10
"B1.F4",0.1808,0.1808,38,0.004,0.000918273645546373,10
"B1.F5",0.2088,0.2088,39,0.1979,0.173611111111111,9
"B2.F1",0.116,0.116,39,0.1204,0.204201680672269,9
"B2.F2",0.1026,0.1026,38,7e-04,0.000918273645546373,10
"B2.F3",0.053,0.053,39,0.2163,0.0177777777777778,9
"B2.F4",0.0712,0.0712,38,0.1115,0.155188246097337,10
"B2.F5",0.1664,0.1664,38,0.0318,0.0106152433425161,10
"B3.F1",0.0415,0.0415,38,0.2056,0.0449954086317723,10
"B3.F2",0.0054,0.0054,38,0.3396,0.265381083562902,10
"B3.F3",0.0354,0.0354,39,0.0818,0.0277777777777778,9
"B3.F4",0.3645,0.3645,39,0.0761,0.01,9
"B3.F5",0.0465,0.0465,38,0.2491,0.27801652892562,10
"B4.F1",0.0843,0.0843,39,0.0057,0.0544444444444444,9
"B4.F2",0.1263,0.1263,39,0.002,0.00444444444444444,9
"B4.F3",0.1856,0.1856,38,0.0049,0.000330578512396694,10
"B4.F4",0.1286,0.1286,38,0.0026,0.0162971175166297,10
"B4.F5",0.386,0.386,38,0.138,0.0229568411386593,10
"B5.F1",0.152,0.152,38,0.2561,0.111111111111111,10
"B5.F2",0.0381,0.0381,38,0.0783,0.0743801652892562,10
"B5.F3",0.1192,0.1192,39,0.4797,0.537777777777778,9
"B5.F4",0.1632,0.1632,39,0.1752,0.211834733893557,9
"B5.F5",0.1188,0.1188,38,0.0018,0.0229568411386593,10
"B6.F1",0.0421,0.0421,39,0.2186,0.111111111111111,9
"B6.F2",0.1752,0.1752,38,0.0036,0.000918273645546373,10
"B6.F3",0.1701,0.1701,38,0.0536,0.00620752984389348,10
"B6.F4",0.1474,0.1474,39,0.0571,0.187777777777778,9
"B6.F5",0.1239,0.1239,38,0.1269,0.290945821854913,10
"B7.F1",0.0927,0.0927,38,0.0067,0.000918273645546373,10
"B7.F2",0.3012,0.3012,38,0.0369,3.67309458218549e-05,10
"B7.F3",0.0842,0.0842,38,0.1724,0.326533628972653,10
"B7.F4",0.0051,0.0051,39,0.417,0.466944444444444,9
"B7.F5",0.1842,0.1842,39,0.003,0.0277777777777778,9
"B8.F1",0.0607,0.0607,39,0.0439,0.01,9
"B8.F2",0.0578,0.0578,38,0.3523,0.242461197339246,10
"B8.F3",0.2214,0.2214,38,0.0822,0.136675849403122,10
"B8.F4",0.0923,0.0923,39,0.2749,0.284444444444444,9
"B8.F5",0.0784,0.0784,38,0.0224,0.0267768595041322,10
"B9.F1",0.237,0.237,39,0.0048,0.0177777777777778,9
"B9.F2",0.3206,0.3206,38,0.0058,0.0449954086317723,10
"B9.F3",0.0825,0.0825,38,0.2186,0.068329637841833,10
"B9.F4",0.0428,0.0428,39,0.3315,0.513611111111111,9
"B9.F5",0.0703,0.0703,38,0.1237,0.0502846648301193,10
"B10.F1",2e-04,2e-04,38,0.1946,0.374692378328742,10
"B10.F2",0.1695,0.1695,39,0.0825,0.16,9
"B10.F3",0.1647,0.1647,38,0.0038,0.0212860310421286,10
"B10.F4",0.0896,0.0896,39,0.1942,0.2025,9
"B10.F5",0.0674,0.0674,38,0.4327,0.331496786042241,10
"B11.F1",0.109,0.109,39,5e-04,0.0336111111111111,9
"B11.F2",0.026,0.026,39,0.2973,0.284444444444444,9
"B11.F3",0.1062,0.1062,38,0.148,0.185160697887971,10
"B11.F4",0.0531,0.0531,38,0.0371,0.04,10
"B11.F5",0.1675,0.1675,38,0.1588,0.111111111111111,10
"B12.F1",0.1805,0.1805,39,0.0301,0.0711111111111111,9
"B12.F2",0.0291,0.0291,38,1e-04,0.00236511456023651,10
"B12.F3",0.2915,0.2915,38,0.1139,0.119338842975207,10
"B12.F4",0.3254,0.3254,38,0.0333,0.016198347107438,10
"B12.F5",0.0446,0.0446,39,0.2486,0.321111111111111,9
"B13.F1",0.2564,0.2564,38,0.007,0.00620752984389348,10
"B13.F2",0.2907,0.2907,39,0,0.0625,9
"B13.F3",0.1091,0.1091,39,0.0047,0.00444444444444444,9
"B13.F4",0.0451,0.0451,38,0.2557,0.40495867768595,10
"B13.F5",0.0052,0.0052,38,0.4776,0.520146923783287,10
"B14.F1",0.1949,0.1949,39,0.0651,0.00175070028011204,9
"B14.F2",0.0832,0.0832,38,0.4768,0.420532598714417,10
"B14.F3",0.0329,0.0329,38,0.0797,0.136675849403122,10
"B14.F4",0.0288,0.0288,38,0.1426,0.229237832874196,10
"B14.F5",0.3186,0.3186,39,0.2078,0.09,9
"B15.F1",0.1807,0.1807,38,0.0072,0.0249815225424981,10
"B15.F2",0.0134,0.0134,39,0.0972,0.0469444444444444,9
"B15.F3",0.0454,0.0454,38,0.2295,0.119338842975207,10
"B15.F4",0.2023,0.2023,39,0.008,0.00444444444444444,9
"B15.F5",0.1509,0.1509,38,0.0073,0.000918273645546373,10
"B16.F1",0.0824,0.0824,38,0.0648,0.145785123966942,10
"B16.F2",0.364,0.364,39,0.0469,0.0025,9
"B16.F3",0.089,0.089,38,0.1139,0.155188246097337,10
"B16.F4",0.0645,0.0645,39,0.3385,0.587777777777778,9
"B16.F5",0.0378,0.0378,38,0.0363,0.03089072543618,10
"B17.F1",0.3394,0.3394,39,0.027,0.0025,9
"B17.F2",0.0046,0.0046,38,0.4031,0.40495867768595,10
"B17.F3",0.1432,0.1432,39,0.1487,0.173611111111111,9
"B17.F4",0.1424,0.1424,38,0.0685,0.175942350332594,10
"B17.F5",0.1575,0.1575,38,0.0299,0.04,10
"B18.F1",0.0219,0.0219,39,0.0726,0.100277777777778,9
"B18.F2",0.0742,0.0742,39,0.0066,0.00694444444444444,9
"B18.F3",0.2148,0.2148,38,0,0.000918273645546373,10
"B18.F4",0.2111,0.2111,38,0.0135,0.00826446280991735,10
"B18.F5",0.1468,0.1468,38,0.3006,0.420532598714417,10
"B19.F1",0.2678,0.2678,39,0.0078,0.01,9
"B19.F2",0.0301,0.0301,39,0.1151,0.233611111111111,9
"B19.F3",0.1703,0.1703,38,0.0245,3.67309458218549e-05,10
"B19.F4",0.1459,0.1459,38,0.0696,0.0811386593204775,10
"B19.F5",0.177,0.177,38,0.0049,0.000918273645546373,10
"B20.F1",0.0675,0.0675,39,0.1074,0.09,9
"B20.F2",0.1081,0.1081,38,0.0655,0.0743801652892562,10
"B20.F3",0.0335,0.0335,39,0.3645,0.466944444444444,9
"B20.F4",0.2224,0.2224,38,0.0599,0.0881910009182736,10
"B20.F5",0.1418,0.1418,38,1e-04,0.0132598714416896,10
