"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.012,0.012,128,0.0172,0.0838774188172491,32
"B1.F2",0,0,128,0.002,0.00516206430973246,32
"B1.F3",0.0087,0.0087,128,0.0013,4.837419698833e-06,32
"B1.F4",0,0,128,0.0155,0.0231423502119865,32
"B1.F5",0.0171,0.0171,128,0.007,1.77740564630367e-05,32
"B2.F1",0.0931,0.0931,128,0.0441,0.0473404434039099,32
"B2.F2",1e-04,1e-04,128,3e-04,0.00322830578512397,32
"B2.F3",0.0125,0.0125,128,0.0043,0.001112740903501,32
"B2.F4",0.0109,0.0109,128,0.1546,0.180066479675081,32
"B2.F5",0.0312,0.0312,128,0.116,0.129578886490484,32
"B3.F1",0.0044,0.0044,128,1e-04,0.00589873558923853,32
"B3.F2",0.0093,0.0093,128,0.0052,0.00922388438351923,32
"B3.F3",0.0094,0.0094,128,0.1237,0.161587643234032,32
"B3.F4",0.0051,0.0051,128,0.047,0.0592444165426854,32
"B3.F5",0.0038,0.0038,128,3e-04,6.50364203954214e-05,32
"B4.F1",0.001,0.001,128,0.0278,0.0384608459249576,32
"B4.F2",0.0065,0.0065,128,0.1534,0.1646669759032,32
"B4.F3",0.0013,0.0013,128,0.0185,0.0170298673042028,32
"B4.F4",0.018,0.018,128,0,0.00104058272632674,32
"B4.F5",0.022,0.022,128,2e-04,0.00113753961363435,32
"B5.F1",0.0037,0.0037,128,0.1028,0.0421393004876119,32
"B5.F2",0.0142,0.0142,128,1e-04,0.0011373311203034,32
"B5.F3",0.0035,0.0035,128,0.0018,0.00440218629870744,32
"B5.F4",0.0245,0.0245,128,0.008,0.00357015011050816,32
"B5.F5",0.0153,0.0153,128,0.0805,0.0828646110120207,32
"B6.F1",0.0696,0.0696,128,1e-04,0.00165560689192559,32
"B6.F2",0.0149,0.0149,128,8e-04,0.00187134943055821,32
"B6.F3",1e-04,1e-04,128,0,0.000533325521796338,32
"B6.F4",0.0026,0.0026,128,0.0051,0.0334589539563643,32
"B6.F5",4e-04,4e-04,128,0.0147,0.0121743072814991,32
"B7.F1",0.0082,0.0082,128,8e-04,0.0125913598388926,32
"B7.F2",1e-04,1e-04,128,0.0928,0.0834379649297821,32
"B7.F3",0.0011,0.0011,128,6e-04,0.0113007499075515,32
"B7.F4",0.0045,0.0045,128,0.0071,0.00454932448121361,32
"B7.F5",0.0062,0.0062,128,0.001,0.000838620453900465,32
"B8.F1",5e-04,5e-04,128,0.0508,0.0634197816066253,32
"B8.F2",0.01,0.01,128,0,0.000859985724236978,32
"B8.F3",7e-04,7e-04,128,0,0.00118731779052468,32
"B8.F4",0.0108,0.0108,128,0.0107,0.0038833730360076,32
"B8.F5",0.0083,0.0083,128,0.0039,0.00423435815832551,32
"B9.F1",0.0061,0.0061,128,0.0235,0.0258422349212834,32
"B9.F2",0.0026,0.0026,128,0.0071,0.0109911550468262,32
"B9.F3",0.0013,0.0013,128,0.011,0.0111454149861112,32
"B9.F4",3e-04,3e-04,128,0.0089,0.00348307655592917,32
"B9.F5",0,0,128,0.017,0.0466167355371901,32
"B10.F1",0.0045,0.0045,128,0.0121,0.00839983764793794,32
"B10.F2",0.0039,0.0039,128,0.0061,0.0113788204865799,32
"B10.F3",0.0165,0.0165,128,0.0029,0.00190285278764373,32
"B10.F4",0,0,128,0.1482,0.0720001547974304,32
"B10.F5",0.0052,0.0052,128,0.0529,0.0532576922353245,32
"B11.F1",0.0013,0.0013,128,0.0245,0.0300630853277836,32
"B11.F2",0,0,128,0.0106,0.00638593149353721,32
"B11.F3",0.0039,0.0039,128,0.0179,0.0076114111505749,32
"B11.F4",0.003,0.003,128,0.0918,0.0550390863511666,32
"B11.F5",0.0045,0.0045,128,4e-04,0.00357080458348901,32
"B12.F1",0.0133,0.0133,128,0.0874,0.0827135709121014,32
"B12.F2",0.0469,0.0469,128,0.0117,0.0081979482890584,32
"B12.F3",0.0012,0.0012,128,0.0072,0.000169374326333021,32
"B12.F4",2e-04,2e-04,128,0.0115,0.0469338552730025,32
"B12.F5",0.0039,0.0039,128,0.0024,0.0045000096748394,32
"B13.F1",0.0428,0.0428,128,0.0254,0.0128394594896973,32
"B13.F2",6e-04,6e-04,128,0.0448,0.0353627473533939,32
"B13.F3",1e-04,1e-04,128,1e-04,0.000796696149843913,32
"B13.F4",0.0013,0.0013,128,0.0077,0.0135029852254453,32
"B13.F5",0.0066,0.0066,128,0.1058,0.0776137116123872,32
"B14.F1",0.0264,0.0264,128,0.0313,0.015625,32
"B14.F2",0.0056,0.0056,128,0.1342,0.128000275195432,32
"B14.F3",0.0057,0.0057,128,0.0092,0.00333389556246657,32
"B14.F4",0.0039,0.0039,128,0.0075,0.00650483427456314,32
"B14.F5",0.0016,0.0016,128,0.0778,0.0772057558844523,32
"B15.F1",6e-04,6e-04,128,0.0179,0.0102359800827306,32
"B15.F2",0.0462,0.0462,128,0.0019,0.000116959339409888,32
"B15.F3",0,0,128,0.0288,0.0163667376871544,32
"B15.F4",0.0032,0.0032,128,0.0645,0.051486404700682,32
"B15.F5",0,0,128,0.0094,0.0402055419630034,32
"B16.F1",0.0033,0.0033,128,2e-04,0.00392991444261365,32
"B16.F2",0.1044,0.1044,128,0.1337,0.121526867029007,32
"B16.F3",0.0025,0.0025,128,0.0026,0.0110681506436993,32
"B16.F4",0.0026,0.0026,128,0.0068,0.0151701481755403,32
"B16.F5",7e-04,7e-04,128,0.0175,0.00200000429992862,32
"B17.F1",0.0058,0.0058,128,2e-04,0.00112520865196717,32
"B17.F2",0.0182,0.0182,128,0.0026,0.0021336931599786,32
"B17.F3",4e-04,4e-04,128,2e-04,0.000658426570118936,32
"B17.F4",0.022,0.022,128,0.1128,0.075383258012917,32
"B17.F5",0.0058,0.0058,128,0.0141,0.00227089980306327,32
"B18.F1",0.0202,0.0202,128,0.0108,0.000585435084710683,32
"B18.F2",2e-04,2e-04,128,0.0144,0.0486972291259965,32
"B18.F3",0.0011,0.0011,128,0.0251,0.0308306225866651,32
"B18.F4",0.006,0.006,128,0.0017,0.00947370649220092,32
"B18.F5",0.0015,0.0015,128,0.0888,0.0993821002571357,32
"B19.F1",7e-04,7e-04,128,0.05,0.0349567643556585,32
"B19.F2",0.0021,0.0021,128,1e-04,0.00190285278764373,32
