"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B7.F2",0.1324,0.1324,40,1e-04,0.000330578512396694,11
"B7.F3",0.0688,0.0688,41,0.0188,0.00826446280991735,10
"B7.F4",0.2907,0.2907,41,0.0285,0.00444444444444444,10
"B7.F5",0.015,0.015,41,0.565,0.537777777777778,10
"B8.F1",0.1985,0.1985,41,0.0331,0.0558677685950413,10
"B8.F2",0.1965,0.1965,41,0.0549,0.119338842975207,10
"B8.F3",0.0417,0.0417,40,0.1519,0.190413223140496,11
"B8.F4",0.0057,0.0057,41,0.2297,0.174876033057851,10
"B8.F5",0.204,0.204,41,1e-04,3.67309458218549e-05,10
"B9.F1",0.0349,0.0349,41,0.0408,0.0194306703397612,10
"B9.F2",0.0447,0.0447,41,0.1507,0.374692378328742,10
"B9.F3",0.0022,0.0022,40,0.3668,0.157098381070984,11
"B9.F4",0.0977,0.0977,41,0.0181,0.0132598714416896,10
"B9.F5",0.0932,0.0932,41,2e-04,0.00444444444444444,10
"B10.F1",0.0279,0.0279,41,0.1357,0.145785123966942,10
"B10.F2",0.0698,0.0698,41,0.1468,0.217777777777778,10
"B10.F3",0.0371,0.0371,41,0.018,3.67309458218549e-05,10
"B10.F4",0.1309,0.1309,41,0.0205,0.0355136733185514,10
"B10.F5",0.1213,0.1213,40,0.043,0.0794214876033058,11
"B11.F1",0.2896,0.2896,41,0.0385,0.0352984389348026,10
"B11.F2",0.0123,0.0123,41,0.5247,0.573921028466483,10
"B11.F3",0.0779,0.0779,41,0.0739,0.0679155188246097,10
"B11.F4",0.1064,0.1064,40,8e-04,0.04,11
"B11.F5",0.1874,0.1874,41,0.0963,0.0478935698447894,10
"B12.F1",0.0331,0.0331,41,0.1165,0.24099173553719,10
"B12.F2",0.0754,0.0754,41,0.0088,0.0132598714416896,10
"B12.F3",0.0727,0.0727,41,0.0743,0.016198347107438,10
"B12.F4",0.1108,0.1108,40,0.2061,0.138925619834711,11
"B12.F5",0.0955,0.0955,41,1e-04,0.000330578512396694,10
"B13.F1",0.103,0.103,41,0.4301,0.345601469237833,10
"B13.F2",0.2018,0.2018,41,0.4061,0.317685950413223,10
"B13.F3",0.006,0.006,41,0.0294,0.0194306703397612,10
"B13.F4",0.1245,0.1245,41,0.0296,0.04,10
"B13.F5",0.1857,0.1857,40,0.0444,0.0558677685950413,11
"B14.F1",0.0438,0.0438,41,0.1591,0.155188246097337,10
"B14.F2",0.1889,0.1889,41,0.0732,0.0558677685950413,10
"B14.F3",0.1023,0.1023,41,0.0365,0.136675849403122,10
"B14.F4",0.1252,0.1252,41,0.1271,0.0955371900826446,10
"B14.F5",1e-04,1e-04,40,0.438,0.40495867768595,11
"B15.F1",0.024,0.024,41,0.1493,0.10317722681359,10
"B15.F2",0.01,0.01,41,0.0586,0.0617447199265381,10
"B15.F3",0.0894,0.0894,41,0.0779,0.0811386593204775,10
"B15.F4",0.0814,0.0814,40,7e-04,0.000330578512396694,11
"B15.F5",0.1579,0.1579,41,0.0746,0.145785123966942,10
"B16.F1",0.2704,0.2704,41,6e-04,0.010679970436068,10
"B16.F2",0.0317,0.0317,41,0.0804,0.127860422405877,10
"B16.F3",0.0029,0.0029,40,0.1136,0.190413223140496,11
"B16.F4",0.1755,0.1755,41,0.0041,0.00297520661157025,10
"B16.F5",0.235,0.235,41,7e-04,0.016198347107438,10
"B17.F1",0.0426,0.0426,41,0.5498,0.463805759457933,10
"B17.F2",0.0438,0.0438,41,0.333,0.317685950413223,10
"B17.F3",0.0857,0.0857,41,0.0029,0.0194306703397612,10
"B17.F4",0.2998,0.2998,40,0.0043,0.00132231404958678,11
"B17.F5",0.081,0.081,41,0.289,0.0502846648301193,10
"B18.F1",0.0625,0.0625,41,0.0138,0.0132598714416896,10
"B18.F2",0.0588,0.0588,41,0.0171,0.00444444444444444,10
"B18.F3",0.2019,0.2019,41,0.0272,0.000918273645546373,10
"B18.F4",0.001,0.001,41,0.3063,0.155188246097337,10
"B18.F5",0.3466,0.3466,40,0.1345,0.132231404958678,11
"B19.F1",0.0947,0.0947,41,0.0308,3.67309458218549e-05,10
"B19.F2",0.0879,0.0879,41,0.2623,0.2669992609017,10
"B19.F3",0.2716,0.2716,41,0.0061,0.000330578512396694,10
"B19.F4",0.2298,0.2298,41,0.0025,0.016198347107438,10
"B19.F5",0.1031,0.1031,40,0.0689,0.064793388429752,11
"B20.F1",0.1451,0.1451,41,0.0207,0.00826446280991735,10
"B20.F2",0.0062,0.0062,41,0.147,0.145785123966942,10
"B20.F3",0.0622,0.0622,41,0.0657,0.195739210284665,10
"B20.F4",0.0869,0.0869,40,0.0316,0.132231404958678,11
"B20.F5",0.2508,0.2508,41,0.0131,0.04,10
