"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B13.F3",0.0037,0.0037,225,0.0095,3.71600367988043e-05,56
"B13.F4",0.0162,0.0162,224,0.011,0.0169674786787512,57
"B13.F5",0.0011,0.0011,225,0.0054,0.00123932491382083,56
"B14.F1",0.0038,0.0038,224,0.0086,0.0031849587678929,57
"B14.F2",0.0026,0.0026,225,0.0038,0.00543977393147298,56
"B14.F3",0.0051,0.0051,225,0.0038,0.00718872171100553,56
"B14.F4",0.0026,0.0026,225,0,4.35597899016926e-05,56
"B14.F5",0,0,225,0.015,0.0144607719765614,56
"B15.F1",3e-04,3e-04,225,0.0013,0.00921422200518792,56
"B15.F2",7e-04,7e-04,225,2e-04,0.00189346621774768,56
"B15.F3",0,0,225,0.003,0.00399815697507213,56
"B15.F4",0.0028,0.0028,225,0.0073,0.000536880048789621,56
"B15.F5",8e-04,8e-04,224,2e-04,0.000951938124021939,57
"B16.F1",0.0025,0.0025,224,0.0134,0.0130883497764079,57
"B16.F2",0.0068,0.0068,225,0.0408,0.030353386263819,56
"B16.F3",6e-04,6e-04,225,0.0229,0.0200242729491727,56
"B16.F4",0.0021,0.0021,225,0.0021,0.0016934161789738,56
"B16.F5",0.0033,0.0033,225,0.0551,0.0436883616819314,56
"B17.F1",2e-04,2e-04,225,0.0075,0.0122701542088125,56
"B17.F2",0.0052,0.0052,225,0.0508,0.0574046094802971,56
"B17.F3",0.0021,0.0021,225,1e-04,0.00379165093443599,56
"B17.F4",0.0028,0.0028,225,8e-04,0.0063563148637668,56
"B17.F5",0.0116,0.0116,224,0,0.000494595964506567,57
"B18.F1",2e-04,2e-04,224,0.0013,0.0015076158253303,57
"B18.F2",0.0022,0.0022,225,0.0052,0.00675866342650269,56
"B18.F3",0.0162,0.0162,225,0.0096,0.0108587100134368,56
"B18.F4",0,0,225,0.001,0.00207693766252001,56
"B18.F5",0.0064,0.0064,225,0.0905,0.135485071948606,56
"B19.F1",3e-04,3e-04,225,0,0.000450761030718226,56
"B19.F2",0.001,0.001,224,0.0045,0.00154888176300667,57
"B19.F3",0,0,225,0.0224,0.0409701768224122,56
"B19.F4",0.0059,0.0059,225,0.0135,0.0085177979914822,56
"B19.F5",0.0142,0.0142,225,0.0388,0.0310641866350299,56
"B20.F1",3e-04,3e-04,225,0.0046,0.0043162498320393,56
"B20.F2",0.0053,0.0053,225,0.0396,0.0235555088186667,56
"B20.F3",0.0047,0.0047,225,0.0104,0.00627260974584373,56
"B20.F4",1e-04,1e-04,225,3e-04,0.000615847310584153,56
"B20.F5",0.0013,0.0013,224,0.0139,0.014201267440538,57
