"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,6,5,0.55
"B1.F2",5,7,5,3,0.6
"B1.F3",5,5,5,5,0.5
"B1.F4",5,7,5,3,0.6
"B1.F5",3,3,7,7,0.5
"B1.F11",10,3,0,7,0.15
"B1.F21",5,6,5,4,0.55
"B1.F31",6,8,4,2,0.6
"B1.F41",5,6,5,4,0.55
"B1.F51",3,3,7,7,0.5
"B1.F12",7,8,3,2,0.55
"B1.F22",4,7,6,3,0.65
"B1.F32",2,6,8,4,0.7
"B1.F42",3,2,7,8,0.45
"B1.F52",3,5,7,5,0.6
"B1.F13",3,5,7,5,0.6
"B1.F23",3,5,7,5,0.6
"B1.F33",4,8,6,2,0.7
"B1.F43",2,5,8,5,0.65
"B1.F53",3,5,7,5,0.6
"B1.F14",5,7,5,3,0.6
"B1.F24",4,4,6,6,0.5
"B1.F34",6,6,4,4,0.5
"B1.F44",4,3,6,7,0.45
"B1.F54",6,4,4,6,0.4
"B1.F15",5,3,5,7,0.4
"B1.F25",6,6,4,4,0.5
"B1.F35",5,7,5,3,0.6
"B1.F45",6,7,4,3,0.55
"B1.F55",8,6,2,4,0.4
"B1.F16",4,5,6,5,0.55
"B1.F26",4,6,6,4,0.6
"B1.F36",4,6,6,4,0.6
"B1.F46",1,3,9,7,0.6
"B1.F56",4,5,6,5,0.55
"B1.F17",5,4,5,6,0.45
"B1.F27",4,5,6,5,0.55
"B1.F37",6,2,4,8,0.3
"B1.F47",4,6,6,4,0.6
"B1.F57",4,6,6,4,0.6
"B1.F18",4,6,6,4,0.6
"B1.F28",4,7,6,3,0.65
"B1.F38",2,5,8,5,0.65
"B1.F48",4,5,6,5,0.55
"B1.F58",6,5,4,5,0.45
"B1.F19",6,4,4,6,0.4
"B1.F29",6,7,4,3,0.55
"B1.F39",4,9,6,1,0.75
"B1.F49",4,6,6,4,0.6
"B1.F59",2,3,8,7,0.55
"B1.F110",5,7,5,3,0.6
"B1.F210",5,6,5,4,0.55
"B1.F310",7,6,3,4,0.45
"B1.F410",4,2,6,8,0.4
"B1.F510",3,4,7,6,0.55
"B1.F111",5,3,5,7,0.4
"B1.F211",7,4,3,6,0.35
"B1.F311",4,6,6,4,0.6
"B1.F411",6,5,4,5,0.45
"B1.F511",5,7,5,3,0.6
"B1.F112",4,5,6,5,0.55
"B1.F212",5,4,5,6,0.45
"B1.F312",5,5,5,5,0.5
"B1.F412",8,4,2,6,0.3
"B1.F512",6,4,4,6,0.4
"B1.F113",4,5,6,5,0.55
"B1.F213",6,8,4,2,0.6
"B1.F313",3,4,7,6,0.55
"B1.F413",2,4,8,6,0.6
"B1.F513",5,4,5,6,0.45
"B1.F114",2,4,8,6,0.6
"B1.F214",5,6,5,4,0.55
"B1.F314",2,6,8,4,0.7
"B1.F414",1,4,9,6,0.65
"B1.F514",6,6,4,4,0.5
"B1.F115",2,4,8,6,0.6
"B1.F215",3,4,7,6,0.55
"B1.F315",5,6,5,4,0.55
"B1.F415",5,5,5,5,0.5
"B1.F515",4,5,6,5,0.55
"B1.F116",5,6,5,4,0.55
"B1.F216",4,5,6,5,0.55
"B1.F316",3,5,7,5,0.6
"B1.F416",5,5,5,5,0.5
"B1.F516",6,5,4,5,0.45
"B1.F117",5,7,5,3,0.6
"B1.F217",3,6,7,4,0.65
"B1.F317",3,6,7,4,0.65
"B1.F417",4,4,6,6,0.5
"B1.F517",2,5,8,5,0.65
"B1.F118",7,2,3,8,0.25
"B1.F218",3,4,7,6,0.55
"B1.F318",3,4,7,6,0.55
"B1.F418",8,6,2,4,0.4
"B1.F518",5,5,5,5,0.5
"B1.F119",2,6,8,4,0.7
"B1.F219",5,5,5,5,0.5
"B1.F319",4,7,6,3,0.65
"B1.F419",4,3,6,7,0.45
"B1.F519",3,3,7,7,0.5
