"","FP","TP","TN","FN","accuracy"
"B1.F1",3,4,2,1,0.6
"B1.F2",2,2,3,3,0.5
"B1.F3",2,1,3,4,0.4
"B1.F4",2,1,3,4,0.4
"B1.F5",2,3,3,2,0.6
"B1.F11",1,2,4,3,0.6
"B1.F21",3,2,2,3,0.4
"B1.F31",4,1,1,4,0.2
"B1.F41",2,1,3,4,0.4
"B1.F51",4,4,1,1,0.5
"B1.F12",2,0,3,5,0.3
"B1.F22",3,1,2,4,0.3
"B1.F32",3,3,2,2,0.5
"B1.F42",2,2,3,3,0.5
"B1.F52",3,2,2,3,0.4
"B1.F13",3,3,2,2,0.5
"B1.F23",3,1,2,4,0.3
"B1.F33",1,1,4,4,0.5
"B1.F43",3,5,2,0,0.7
"B1.F53",4,2,1,3,0.3
"B1.F14",3,2,2,3,0.4
"B1.F24",3,2,2,3,0.4
"B1.F34",3,2,2,3,0.4
"B1.F44",4,2,1,3,0.3
"B1.F54",3,2,2,3,0.4
"B1.F15",2,1,3,4,0.4
"B1.F25",4,3,1,2,0.4
"B1.F35",3,1,2,4,0.3
"B1.F45",4,4,1,1,0.5
"B1.F55",3,2,2,3,0.4
"B1.F16",2,1,3,4,0.4
"B1.F26",2,5,3,0,0.8
"B1.F36",4,3,1,2,0.4
"B1.F46",2,1,3,4,0.4
"B1.F56",3,4,2,1,0.6
"B1.F17",1,1,4,4,0.5
"B1.F27",3,1,2,4,0.3
"B1.F37",2,0,3,5,0.3
"B1.F47",4,2,1,3,0.3
"B1.F57",4,1,1,4,0.2
"B1.F18",3,2,2,3,0.4
"B1.F28",3,1,2,4,0.3
"B1.F38",3,2,2,3,0.4
"B1.F48",1,2,4,3,0.6
"B1.F58",3,0,2,5,0.2
"B1.F19",3,2,2,3,0.4
"B1.F29",2,3,3,2,0.6
"B1.F39",4,2,1,3,0.3
"B1.F49",2,2,3,3,0.5
"B1.F59",2,2,3,3,0.5
"B1.F110",1,2,4,3,0.6
"B1.F210",3,2,2,3,0.4
"B1.F310",3,1,2,4,0.3
"B1.F410",4,3,1,2,0.4
"B1.F510",3,2,2,3,0.4
"B1.F111",3,3,2,2,0.5
"B1.F211",2,1,3,4,0.4
"B1.F311",1,0,4,5,0.4
"B1.F411",2,1,3,4,0.4
"B1.F511",3,3,2,2,0.5
"B1.F112",1,2,4,3,0.6
"B1.F212",4,2,1,3,0.3
"B1.F312",2,1,3,4,0.4
"B1.F412",4,1,1,4,0.2
"B1.F512",3,4,2,1,0.6
"B1.F113",4,2,1,3,0.3
"B1.F213",4,2,1,3,0.3
"B1.F313",2,2,3,3,0.5
"B1.F413",4,3,1,2,0.4
"B1.F513",1,0,4,5,0.4
"B1.F114",3,2,2,3,0.4
"B1.F214",2,3,3,2,0.6
"B1.F314",3,1,2,4,0.3
"B1.F414",3,3,2,2,0.5
"B1.F514",4,3,1,2,0.4
"B1.F115",3,3,2,2,0.5
"B1.F215",3,3,2,2,0.5
"B1.F315",2,1,3,4,0.4
"B1.F415",2,2,3,3,0.5
"B1.F515",3,1,2,4,0.3
"B1.F116",2,2,3,3,0.5
"B1.F216",4,3,1,2,0.4
"B1.F316",3,2,2,3,0.4
"B1.F416",2,1,3,4,0.4
"B1.F516",3,3,2,2,0.5
"B1.F117",5,2,0,3,0.2
"B1.F217",1,2,4,3,0.6
"B1.F317",1,1,4,4,0.5
"B1.F417",3,3,2,2,0.5
"B1.F517",4,4,1,1,0.5
"B1.F118",2,3,3,2,0.6
"B1.F218",0,1,5,4,0.6
"B1.F318",3,4,2,1,0.6
"B1.F418",3,4,2,1,0.6
"B1.F518",3,3,2,2,0.5
"B1.F119",3,3,2,2,0.5
"B1.F219",3,3,2,2,0.5
"B1.F319",4,1,1,4,0.2
"B1.F419",1,4,4,1,0.8
"B1.F519",3,2,2,3,0.4
