"","FP","TP","TN","FN","accuracy"
"B1.F1",3,4,7,6,0.55
"B1.F2",4,7,6,3,0.65
"B1.F3",2,5,8,5,0.65
"B1.F4",3,6,7,4,0.65
"B1.F5",5,4,5,6,0.45
"B1.F11",7,3,3,7,0.3
"B1.F21",7,5,3,5,0.4
"B1.F31",8,5,2,5,0.35
"B1.F41",7,6,3,4,0.45
"B1.F51",3,5,7,5,0.6
"B1.F12",7,6,3,4,0.45
"B1.F22",3,3,7,7,0.5
"B1.F32",5,5,5,5,0.5
"B1.F42",6,5,4,5,0.45
"B1.F52",5,5,5,5,0.5
"B1.F13",2,4,8,6,0.6
"B1.F23",7,5,3,5,0.4
"B1.F33",7,8,3,2,0.55
"B1.F43",3,3,7,7,0.5
"B1.F53",5,5,5,5,0.5
"B1.F14",7,8,3,2,0.55
"B1.F24",3,4,7,6,0.55
"B1.F34",7,6,3,4,0.45
"B1.F44",6,4,4,6,0.4
"B1.F54",5,6,5,4,0.55
"B1.F15",3,5,7,5,0.6
"B1.F25",5,6,5,4,0.55
"B1.F35",5,5,5,5,0.5
"B1.F45",4,5,6,5,0.55
"B1.F55",7,3,3,7,0.3
"B1.F16",5,4,5,6,0.45
"B1.F26",6,4,4,6,0.4
"B1.F36",7,4,3,6,0.35
"B1.F46",8,7,2,3,0.45
"B1.F56",5,6,5,4,0.55
"B1.F17",2,3,8,7,0.55
"B1.F27",5,3,5,7,0.4
"B1.F37",7,7,3,3,0.5
"B1.F47",7,4,3,6,0.35
"B1.F57",2,8,8,2,0.8
"B1.F18",3,7,7,3,0.7
"B1.F28",5,3,5,7,0.4
"B1.F38",3,8,7,2,0.75
"B1.F48",5,8,5,2,0.65
"B1.F58",4,8,6,2,0.7
"B1.F19",7,7,3,3,0.5
"B1.F29",4,2,6,8,0.4
"B1.F39",6,5,4,5,0.45
"B1.F49",5,5,5,5,0.5
"B1.F59",7,2,3,8,0.25
"B1.F110",5,5,5,5,0.5
"B1.F210",7,5,3,5,0.4
"B1.F310",2,5,8,5,0.65
"B1.F410",7,4,3,6,0.35
"B1.F510",3,2,7,8,0.45
"B1.F111",4,3,6,7,0.45
"B1.F211",6,4,4,6,0.4
"B1.F311",3,4,7,6,0.55
"B1.F411",3,1,7,9,0.4
"B1.F511",3,3,7,7,0.5
"B1.F112",2,6,8,4,0.7
"B1.F212",4,2,6,8,0.4
"B1.F312",6,6,4,4,0.5
"B1.F412",5,8,5,2,0.65
"B1.F512",2,4,8,6,0.6
"B1.F113",7,6,3,4,0.45
"B1.F213",0,4,10,6,0.7
"B1.F313",6,6,4,4,0.5
"B1.F413",6,2,4,8,0.3
"B1.F513",3,7,7,3,0.7
"B1.F114",6,6,4,4,0.5
"B1.F214",3,5,7,5,0.6
"B1.F314",5,6,5,4,0.55
"B1.F414",7,6,3,4,0.45
"B1.F514",5,8,5,2,0.65
"B1.F115",5,3,5,7,0.4
"B1.F215",3,5,7,5,0.6
"B1.F315",4,3,6,7,0.45
"B1.F415",5,5,5,5,0.5
"B1.F515",5,5,5,5,0.5
"B1.F116",5,3,5,7,0.4
"B1.F216",6,6,4,4,0.5
"B1.F316",3,4,7,6,0.55
"B1.F416",6,7,4,3,0.55
"B1.F516",6,5,4,5,0.45
"B1.F117",5,5,5,5,0.5
"B1.F217",8,3,2,7,0.25
"B1.F317",6,3,4,7,0.35
"B1.F417",7,5,3,5,0.4
"B1.F517",3,4,7,6,0.55
"B1.F118",6,5,4,5,0.45
"B1.F218",6,6,4,4,0.5
"B1.F318",5,3,5,7,0.4
"B1.F418",2,4,8,6,0.6
"B1.F518",6,4,4,6,0.4
"B1.F119",1,6,9,4,0.75
"B1.F219",2,6,8,4,0.7
"B1.F319",4,6,6,4,0.6
"B1.F419",4,5,6,5,0.55
"B1.F519",6,4,4,6,0.4
