"","FP","TP","TN","FN","accuracy"
"B1.F1",2,1,2,3,0.375
"B1.F2",3,2,1,2,0.375
"B1.F3",2,2,3,2,0.555555555555556
"B1.F4",1,3,3,2,0.666666666666667
"B1.F5",1,2,3,2,0.625
"B1.F11",3,1,1,4,0.222222222222222
"B1.F21",4,4,1,0,0.555555555555556
"B1.F31",2,3,2,1,0.625
"B1.F41",4,3,0,1,0.375
"B1.F51",1,1,3,3,0.5
"B1.F12",1,2,3,2,0.625
"B1.F22",2,3,3,1,0.666666666666667
"B1.F32",3,2,1,2,0.375
"B1.F42",1,0,3,4,0.375
"B1.F52",1,3,3,2,0.666666666666667
"B1.F13",2,3,2,1,0.625
"B1.F23",0,3,4,2,0.777777777777778
"B1.F33",2,2,2,2,0.5
"B1.F43",2,3,3,1,0.666666666666667
"B1.F53",2,4,2,0,0.75
"B1.F14",1,2,3,2,0.625
"B1.F24",4,4,1,0,0.555555555555556
"B1.F34",4,3,0,2,0.333333333333333
"B1.F44",2,3,2,1,0.625
"B1.F54",1,0,3,4,0.375
"B1.F15",2,3,2,2,0.555555555555556
"B1.F25",2,2,2,2,0.5
"B1.F35",2,2,2,2,0.5
"B1.F45",4,4,1,0,0.555555555555556
"B1.F55",2,2,2,2,0.5
"B1.F16",2,2,2,2,0.5
"B1.F26",3,1,1,3,0.25
"B1.F36",3,4,1,0,0.625
"B1.F46",3,2,2,3,0.4
"B1.F56",0,3,4,1,0.875
"B1.F17",1,1,3,3,0.5
"B1.F27",4,3,1,1,0.444444444444444
"B1.F37",0,5,4,0,1
"B1.F47",1,1,3,3,0.5
"B1.F57",3,2,1,2,0.375
"B1.F18",1,2,3,2,0.625
"B1.F28",2,4,2,0,0.75
"B1.F38",2,3,2,2,0.555555555555556
"B1.F48",3,2,1,2,0.375
"B1.F58",2,4,3,0,0.777777777777778
"B1.F19",3,3,1,1,0.5
"B1.F29",1,1,3,3,0.5
"B1.F39",2,1,2,4,0.333333333333333
"B1.F49",1,2,3,2,0.625
"B1.F59",1,3,4,1,0.777777777777778
"B1.F110",1,2,3,2,0.625
"B1.F210",5,1,0,3,0.111111111111111
"B1.F310",4,4,0,0,0.5
"B1.F410",2,2,2,3,0.444444444444444
"B1.F510",3,2,1,2,0.375
"B1.F111",2,2,2,2,0.5
"B1.F211",1,1,3,3,0.5
"B1.F311",3,5,2,0,0.7
"B1.F411",2,2,2,2,0.5
"B1.F511",2,3,2,1,0.625
"B1.F112",2,3,2,1,0.625
"B1.F212",3,4,2,1,0.6
"B1.F312",3,2,1,2,0.375
"B1.F412",3,4,1,0,0.625
"B1.F512",0,0,4,4,0.5
"B1.F113",3,2,1,2,0.375
"B1.F213",2,3,3,2,0.6
"B1.F313",1,1,3,3,0.5
"B1.F413",4,3,0,1,0.375
"B1.F513",3,2,1,2,0.375
"B1.F114",1,0,3,5,0.333333333333333
"B1.F214",3,3,1,1,0.5
"B1.F314",2,3,2,1,0.625
"B1.F414",3,2,2,2,0.444444444444444
"B1.F514",0,2,4,2,0.75
"B1.F115",0,1,4,3,0.625
"B1.F215",2,3,2,1,0.625
"B1.F315",3,2,1,2,0.375
"B1.F415",2,3,2,2,0.555555555555556
"B1.F515",3,3,2,1,0.555555555555556
"B1.F116",2,1,2,3,0.375
"B1.F216",2,4,3,1,0.7
"B1.F316",0,3,4,1,0.875
"B1.F416",3,2,1,2,0.375
"B1.F516",2,2,2,2,0.5
"B1.F117",2,1,3,3,0.444444444444444
"B1.F217",3,1,1,3,0.25
"B1.F317",2,1,2,3,0.375
"B1.F417",0,3,4,1,0.875
"B1.F517",4,4,0,1,0.444444444444444
"B1.F118",3,3,2,1,0.555555555555556
"B1.F218",1,2,3,3,0.555555555555556
"B1.F318",1,1,3,3,0.5
"B1.F418",2,3,2,1,0.625
"B1.F518",3,4,1,0,0.625
"B1.F119",2,1,2,3,0.375
"B1.F219",3,2,1,2,0.375
"B1.F319",1,4,3,1,0.777777777777778
"B1.F419",2,4,3,0,0.777777777777778
"B1.F519",2,1,2,3,0.375
