"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0084,0.0084,228,6e-04,0.00123046975422935,57
"B1.F2",0.0345,0.0345,228,6e-04,0.00145025994228742,57
"B1.F3",0.008,0.008,228,0.0542,0.0652763480855698,57
"B1.F4",0.0106,0.0106,228,7e-04,0.00829830657799782,57
"B1.F5",0.0084,0.0084,228,5e-04,1.34267386540347e-05,57
"B2.F1",0.014,0.014,228,0.0013,0.00594327789898927,57
"B2.F2",7e-04,7e-04,228,0.0014,0.000242433221432444,57
"B2.F3",0.0224,0.0224,228,0.013,0.00722644687353271,57
"B2.F4",0.0103,0.0103,228,7e-04,0.00719069927217964,57
"B2.F5",0.0042,0.0042,228,0.0212,0.0216557498220059,57
"B3.F1",0,0,228,0.0181,0.004840182893347,57
"B3.F2",7e-04,7e-04,228,4e-04,0.00811480580992742,57
"B3.F3",0.0024,0.0024,228,0.0936,0.0636241746327305,57
"B3.F4",0.0563,0.0563,228,0.0248,0.0224786145278108,57
"B3.F5",0.013,0.013,228,0,0.000166677048644899,57
"B4.F1",0.0078,0.0078,228,0.0126,0.010810746451384,57
"B4.F2",0.0066,0.0066,228,0.0094,0.0227047189957695,57
"B4.F3",0.0594,0.0594,228,0.0014,0.00167051641643293,57
"B4.F4",3e-04,3e-04,228,0.0569,0.0334856550501914,57
"B4.F5",0.0036,0.0036,228,0.0049,0.00683412153780302,57
"B5.F1",0.0012,0.0012,228,0.0026,0.000896852439713939,57
"B5.F2",0.0241,0.0241,228,0.0104,0.00342438608837364,57
"B5.F3",0.0027,0.0027,228,0.0177,0.0153044973041117,57
"B5.F4",0.0062,0.0062,228,0.032,0.0278680493036156,57
"B5.F5",4e-04,4e-04,228,0.0119,0.00694830532348103,57
"B6.F1",0.0097,0.0097,228,3e-04,0.000349128276350685,57
"B6.F2",1e-04,1e-04,228,0.0241,0.0118190868850311,57
"B6.F3",4e-04,4e-04,228,2e-04,6.72639413178614e-06,57
"B6.F4",0.0064,0.0064,228,7e-04,0.00704586554815114,57
"B6.F5",0.0169,0.0169,228,0.016,0.0105465344452954,57
"B7.F1",0.0026,0.0026,228,0.0125,0.0100340980770019,57
"B7.F2",0.0062,0.0062,228,0.0166,0.00730440418301494,57
"B7.F3",0.0353,0.0353,228,0.0137,0.00355710893852894,57
"B7.F4",0,0,228,0.0258,0.0144829648572843,57
"B7.F5",0.0052,0.0052,228,0.0096,0.00290311591127523,57
"B8.F1",0.0164,0.0164,228,1e-04,0.00307582440832679,57
"B8.F2",0.0157,0.0157,228,0.0014,0.000132135511641658,57
"B8.F3",0.0022,0.0022,228,0.0259,0.0256711319116003,57
"B8.F4",4e-04,4e-04,228,0.052,0.0542380978486455,57
"B8.F5",0.0345,0.0345,228,0.0163,0.063778933458238,57
"B9.F1",0.0162,0.0162,228,0.0077,0.0128957300148826,57
"B9.F2",0.0095,0.0095,228,0.0015,0.00143796652134097,57
"B9.F3",0.0021,0.0021,228,0.0715,0.141422677099897,57
"B9.F4",0.0323,0.0323,228,9e-04,0.000598208182794649,57
"B9.F5",0.0035,0.0035,228,0.0101,0.0131363407423064,57
"B10.F1",0.0033,0.0033,228,0.0212,0.0311714935214903,57
"B10.F2",0.0051,0.0051,228,0.0149,0.0131515571656237,57
"B10.F3",9e-04,9e-04,228,0.0094,0.0170784392061911,57
"B10.F4",0.0012,0.0012,228,0.0284,0.0142439056477863,57
"B10.F5",0.0043,0.0043,228,0.0012,0.000702989378739164,57
"B11.F1",3e-04,3e-04,228,0.0077,0.00466786475570759,57
"B11.F2",0.0096,0.0096,228,0.0041,0.00110258876269818,57
"B11.F3",0.0042,0.0042,228,0.015,0.024405213661112,57
"B11.F4",0.0033,0.0033,228,0.0037,0.00185352516695499,57
"B11.F5",0.043,0.043,228,0.0321,0.0343457657136344,57
"B12.F1",0.0048,0.0048,228,0.0038,0.00181677183330022,57
"B12.F2",0.0112,0.0112,228,0.0021,0.00535644644168272,57
"B12.F3",0.0099,0.0099,228,0.001,0.00137233151741505,57
"B12.F4",0.0109,0.0109,228,0.001,0.00221690397143519,57
"B12.F5",0.0031,0.0031,228,0.0306,0.0123152877432251,57
"B13.F1",2e-04,2e-04,228,0.0619,0.0678823794820683,57
"B13.F2",0.0102,0.0102,228,0.025,0.01660076635835,57
"B13.F3",0.0366,0.0366,228,0.0063,0.000686159465383504,57
"B13.F4",0.0104,0.0104,228,1e-04,9.72426588190135e-05,57
"B13.F5",0.0025,0.0025,228,0.0831,0.0680220609360142,57
"B14.F1",0.0075,0.0075,228,9e-04,0.00125848572196258,57
"B14.F2",0.015,0.015,228,0.0104,0.0157591063978801,57
"B14.F3",0.0051,0.0051,228,0.0213,0.0161665561800377,57
"B14.F4",0.0196,0.0196,228,0.0125,0.0183049455189945,57
"B14.F5",0.0038,0.0038,228,0.0019,0.0139703959140082,57
"B15.F1",0.0356,0.0356,228,0.0115,0.00629624454172422,57
"B15.F2",3e-04,3e-04,228,0.025,0.0157164359388365,57
