"","FP","TP","TN","FN","accuracy"
"B1.F1",5,5,5,5,0.5
"B1.F2",8,4,2,6,0.3
"B1.F3",5,4,5,6,0.45
"B1.F4",7,7,3,3,0.5
"B1.F5",3,4,7,6,0.55
"B1.F11",8,7,2,3,0.45
"B1.F21",3,3,7,7,0.5
"B1.F31",5,4,5,6,0.45
"B1.F41",5,6,5,4,0.55
"B1.F51",7,5,3,5,0.4
"B1.F12",5,6,5,4,0.55
"B1.F22",4,6,6,4,0.6
"B1.F32",4,5,6,5,0.55
"B1.F42",2,2,8,8,0.5
"B1.F52",6,2,4,8,0.3
"B1.F13",7,7,3,3,0.5
"B1.F23",6,4,4,6,0.4
"B1.F33",5,4,5,6,0.45
"B1.F43",4,5,6,5,0.55
"B1.F53",6,5,4,5,0.45
"B1.F14",5,7,5,3,0.6
"B1.F24",6,5,4,5,0.45
"B1.F34",6,5,4,5,0.45
"B1.F44",5,7,5,3,0.6
"B1.F54",3,3,7,7,0.5
"B1.F15",3,4,7,6,0.55
"B1.F25",6,4,4,6,0.4
"B1.F35",3,7,7,3,0.7
"B1.F45",7,6,3,4,0.45
"B1.F55",5,7,5,3,0.6
"B1.F16",6,5,4,5,0.45
"B1.F26",5,4,5,6,0.45
"B1.F36",5,7,5,3,0.6
"B1.F46",5,5,5,5,0.5
"B1.F56",6,4,4,6,0.4
"B1.F17",3,6,7,4,0.65
"B1.F27",4,4,6,6,0.5
"B1.F37",6,4,4,6,0.4
"B1.F47",5,4,5,6,0.45
"B1.F57",4,6,6,4,0.6
"B1.F18",4,5,6,5,0.55
"B1.F28",7,9,3,1,0.6
"B1.F38",6,3,4,7,0.35
"B1.F48",5,4,5,6,0.45
"B1.F58",3,2,7,8,0.45
"B1.F19",2,6,8,4,0.7
"B1.F29",2,7,8,3,0.75
"B1.F39",3,4,7,6,0.55
"B1.F49",4,7,6,3,0.65
"B1.F59",2,3,8,7,0.55
"B1.F110",5,5,5,5,0.5
"B1.F210",4,8,6,2,0.7
"B1.F310",4,7,6,3,0.65
"B1.F410",5,5,5,5,0.5
"B1.F510",2,5,8,5,0.65
"B1.F111",1,8,9,2,0.85
"B1.F211",4,6,6,4,0.6
"B1.F311",4,5,6,5,0.55
"B1.F411",3,4,7,6,0.55
"B1.F511",3,1,7,9,0.4
"B1.F112",4,5,6,5,0.55
"B1.F212",6,9,4,1,0.65
"B1.F312",6,7,4,3,0.55
"B1.F412",3,3,7,7,0.5
"B1.F512",3,7,7,3,0.7
"B1.F113",4,7,6,3,0.65
"B1.F213",3,4,7,6,0.55
"B1.F313",5,7,5,3,0.6
"B1.F413",3,4,7,6,0.55
"B1.F513",5,7,5,3,0.6
"B1.F114",6,7,4,3,0.55
"B1.F214",6,4,4,6,0.4
"B1.F314",6,4,4,6,0.4
"B1.F414",7,3,3,7,0.3
"B1.F514",3,3,7,7,0.5
"B1.F115",5,6,5,4,0.55
"B1.F215",5,4,5,6,0.45
"B1.F315",3,5,7,5,0.6
"B1.F415",6,3,4,7,0.35
"B1.F515",5,7,5,3,0.6
"B1.F116",3,5,7,5,0.6
"B1.F216",3,4,7,6,0.55
"B1.F316",2,7,8,3,0.75
"B1.F416",4,6,6,4,0.6
"B1.F516",5,4,5,6,0.45
"B1.F117",7,4,3,6,0.35
"B1.F217",4,5,6,5,0.55
"B1.F317",8,5,2,5,0.35
"B1.F417",5,6,5,4,0.55
"B1.F517",6,5,4,5,0.45
"B1.F118",3,5,7,5,0.6
"B1.F218",5,3,5,7,0.4
"B1.F318",6,4,4,6,0.4
"B1.F418",4,4,6,6,0.5
"B1.F518",6,6,4,4,0.5
"B1.F119",6,6,4,4,0.5
"B1.F219",5,7,5,3,0.6
"B1.F319",6,4,4,6,0.4
"B1.F419",5,6,5,4,0.55
"B1.F519",6,6,4,4,0.5
