"","FP","TP","TN","FN","accuracy"
"B1.F1",2,0,2,4,0.25
"B1.F2",3,3,2,2,0.5
"B1.F3",3,2,2,3,0.4
"B1.F4",4,2,0,2,0.25
"B1.F5",4,2,1,3,0.3
"B1.F11",1,2,3,2,0.625
"B1.F21",3,3,2,2,0.5
"B1.F31",3,3,1,1,0.5
"B1.F41",2,1,3,4,0.4
"B1.F51",2,3,3,2,0.6
"B1.F12",4,2,1,3,0.3
"B1.F22",2,1,3,4,0.4
"B1.F32",4,3,0,1,0.375
"B1.F42",2,4,2,1,0.666666666666667
"B1.F52",1,3,4,1,0.777777777777778
"B1.F13",0,1,4,3,0.625
"B1.F23",1,1,3,3,0.5
"B1.F33",1,2,4,3,0.6
"B1.F43",4,4,1,1,0.5
"B1.F53",4,4,1,1,0.5
"B1.F14",3,3,2,1,0.555555555555556
"B1.F24",2,1,3,4,0.4
"B1.F34",1,1,3,4,0.444444444444444
"B1.F44",1,2,3,2,0.625
"B1.F54",3,3,2,2,0.5
"B1.F15",3,2,2,3,0.4
"B1.F25",4,0,1,4,0.111111111111111
"B1.F35",5,2,0,2,0.222222222222222
"B1.F45",2,2,2,3,0.444444444444444
"B1.F55",4,4,0,1,0.444444444444444
"B1.F16",2,2,3,3,0.5
"B1.F26",2,2,2,2,0.5
"B1.F36",3,1,2,4,0.3
"B1.F46",2,3,2,1,0.625
"B1.F56",1,2,4,3,0.6
"B1.F17",3,3,1,2,0.444444444444444
"B1.F27",4,3,1,2,0.4
"B1.F37",1,4,3,1,0.777777777777778
"B1.F47",2,0,3,4,0.333333333333333
"B1.F57",3,2,2,2,0.444444444444444
"B1.F18",3,2,2,2,0.444444444444444
"B1.F28",2,3,3,1,0.666666666666667
"B1.F38",2,2,3,3,0.5
"B1.F48",3,1,1,4,0.222222222222222
"B1.F58",3,3,1,2,0.444444444444444
"B1.F19",2,1,2,4,0.333333333333333
"B1.F29",4,4,1,1,0.5
"B1.F39",3,1,1,3,0.25
"B1.F49",3,3,2,2,0.5
"B1.F59",3,3,2,1,0.555555555555556
"B1.F110",3,3,2,2,0.5
"B1.F210",4,1,1,4,0.2
"B1.F310",3,3,1,1,0.5
"B1.F410",0,1,4,3,0.625
"B1.F510",2,1,3,4,0.4
"B1.F111",2,2,3,3,0.5
"B1.F211",3,2,1,3,0.333333333333333
"B1.F311",2,2,3,3,0.5
"B1.F411",2,2,3,2,0.555555555555556
"B1.F511",2,4,2,0,0.75
"B1.F112",2,2,2,2,0.5
"B1.F212",3,4,2,1,0.6
"B1.F312",0,3,5,2,0.8
"B1.F412",2,2,2,2,0.5
"B1.F512",2,1,3,4,0.4
"B1.F113",1,2,3,2,0.625
"B1.F213",4,2,1,2,0.333333333333333
"B1.F313",4,2,1,3,0.3
"B1.F413",4,2,1,3,0.3
"B1.F513",3,2,1,3,0.333333333333333
"B1.F114",3,3,1,2,0.444444444444444
"B1.F214",3,3,2,2,0.5
"B1.F314",3,2,2,2,0.444444444444444
"B1.F414",2,2,3,3,0.5
"B1.F514",3,1,1,3,0.25
"B1.F115",3,2,1,2,0.375
"B1.F215",3,1,1,4,0.222222222222222
"B1.F315",2,1,3,4,0.4
"B1.F415",2,4,3,1,0.7
"B1.F515",4,3,1,1,0.444444444444444
"B1.F116",2,3,2,2,0.555555555555556
"B1.F216",3,1,2,4,0.3
"B1.F316",3,1,2,3,0.333333333333333
"B1.F416",1,2,3,2,0.625
"B1.F516",3,3,2,2,0.5
"B1.F117",3,1,2,4,0.3
"B1.F217",2,2,2,2,0.5
"B1.F317",4,3,1,2,0.4
"B1.F417",5,2,0,2,0.222222222222222
"B1.F517",1,2,3,3,0.555555555555556
"B1.F118",4,0,1,4,0.111111111111111
"B1.F218",4,4,0,0,0.5
"B1.F318",3,3,2,2,0.5
"B1.F418",1,1,3,4,0.444444444444444
"B1.F518",3,2,2,3,0.4
"B1.F119",2,2,3,2,0.555555555555556
"B1.F219",1,3,3,1,0.75
"B1.F319",5,3,0,2,0.3
"B1.F419",3,2,2,3,0.4
"B1.F519",1,3,3,2,0.666666666666667
