"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0408,0.0408,58,7e-04,0.030625,15
"B1.F2",0.1021,0.1021,58,0.0098,0.0147712752363915,15
"B1.F3",0.0192,0.0192,58,4e-04,7.98619984666496e-05,15
"B1.F4",0.002,0.002,59,0.0222,0.0157283245388972,14
"B1.F5",0.0098,0.0098,59,1e-04,0.00352131385098418,14
"B2.F1",0.0515,0.0515,58,0.0035,0.0235841836734694,15
"B2.F2",0.0076,0.0076,58,0.0025,0.0023287758752875,15
"B2.F3",0.0717,0.0717,59,0.027,0.0352086937452791,14
"B2.F4",0.0302,0.0302,59,0.0368,0.0754739765728777,14
"B2.F5",0.0274,0.0274,58,0.0667,0.0246938775510204,15
"B3.F1",0.0955,0.0955,58,0.2084,0.427919754663941,15
"B3.F2",0.0076,0.0076,58,1e-04,0.0073469387755102,15
"B3.F3",0.002,0.002,59,0.0059,0.00174375075473977,14
"B3.F4",0.0482,0.0482,59,0.0565,0.0674057220312727,14
"B3.F5",0.001,0.001,58,0.0902,0.0165601840020445,15
"B4.F1",0.0219,0.0219,59,0.1512,0.135009923996708,14
"B4.F2",0.0216,0.0216,58,0.0531,0.0836862244897959,15
"B4.F3",0.0114,0.0114,59,0.0832,0.0332761743750755,14
"B4.F4",0.1011,0.1011,58,0.0726,0.0386532072578584,15
"B4.F5",0.0015,0.0015,58,0.0072,0.00766994633273703,15
"B5.F1",0.0098,0.0098,59,0.1695,0.0828933703658978,14
"B5.F2",0.0213,0.0213,59,0.0011,0.0595145513826832,14
"B5.F3",0.0675,0.0675,58,0.0086,0.00590659340659341,15
"B5.F4",0.0071,0.0071,58,2e-04,0.00628571428571428,15
"B5.F5",0.0058,0.0058,58,0.0819,0.140625,15
"B6.F1",0.0185,0.0185,58,0.0101,0.0225,15
"B6.F2",0.002,0.002,59,0.0361,0.00468312175629249,14
"B6.F3",0.0644,0.0644,59,0.0108,0.00156847557728615,14
"B6.F4",0.0258,0.0258,58,0.0161,0.0293877551020408,15
"B6.F5",3e-04,3e-04,58,0.0313,0.105813953488372,15
"B7.F1",7e-04,7e-04,58,0.0472,0.0293877551020408,15
"B7.F2",0.0739,0.0739,58,0.0412,0.0698469387755102,15
"B7.F3",4e-04,4e-04,59,0.0048,0.000818124606670862,14
"B7.F4",0.0242,0.0242,58,0.0084,0.0414413265306122,15
"B7.F5",0.0186,0.0186,59,0.1913,0.075807195012493,14
"B8.F1",0.1151,0.1151,58,0.0257,0.00328879753340185,15
"B8.F2",0.0014,0.0014,58,0.0688,0.0179689496549962,15
"B8.F3",0.007,0.007,59,0.4614,0.365294046612728,14
"B8.F4",0.0059,0.0059,59,0.0248,0.230062448564651,14
"B8.F5",0.0294,0.0294,58,0.0509,0.0943367346938775,15
"B9.F1",0.0135,0.0135,58,0.0017,0.0025,15
"B9.F2",0.005,0.005,59,0.0139,0.00774555840635136,14
"B9.F3",0.009,0.009,58,0.0343,0.0246938775510204,15
"B9.F4",9e-04,9e-04,58,0.0105,0.00168987988755431,15
"B9.F5",0.0028,0.0028,59,0.0763,0.0454486173167492,14
"B10.F1",0.0334,0.0334,59,0.0021,0.00139596667069195,14
"B10.F2",0.0498,0.0498,58,0.0351,0.0653239202657807,15
"B10.F3",7e-04,7e-04,59,0.1609,0.0906605482429658,14
"B10.F4",0.0352,0.0352,58,0.038,0.005625,15
"B10.F5",0.0343,0.0343,58,0,0.00766994633273703,15
"B11.F1",0.0373,0.0373,59,2e-04,0.00255524695085135,14
"B11.F2",0.0017,0.0017,59,0.0011,0.0532544378698225,14
"B11.F3",0.0341,0.0341,58,0.0318,0.0617205468949655,15
"B11.F4",0.0207,0.0207,58,0.0047,0.035893176590851,15
"B11.F5",0.0317,0.0317,58,0.0567,0.00830884232047023,15
"B12.F1",0.0546,0.0546,58,0.0389,0.0599571939688219,15
"B12.F2",0.0149,0.0149,59,0.006,0.00407125913733843,14
"B12.F3",0.0275,0.0275,58,0.0015,0.000816326530612244,15
"B12.F4",0,0,58,0.0083,0.00510204081632653,15
"B12.F5",0.0033,0.0033,59,0.0564,0.138263058527376,14
"B13.F1",0.0098,0.0098,58,0.0359,0.0253488223246288,15
"B13.F2",7e-04,7e-04,58,0.129,0.13531887755102,15
"B13.F3",0.0046,0.0046,59,0.0055,4.34730105059775e-05,14
"B13.F4",0.0071,0.0071,58,0.0031,0.0246938775510204,15
"B13.F5",0.0514,0.0514,59,0.0094,0.0732390957060561,14
"B14.F1",0.0029,0.0029,59,0.0011,0.0230478772328993,14
"B14.F2",0.0308,0.0308,59,0.0522,0.092191508931597,14
"B14.F3",0.0209,0.0209,58,0.029,0.0184513161257347,15
"B14.F4",0.009,0.009,58,0.026,0.0225,15
"B14.F5",0.0301,0.0301,58,0.0294,0.0817786864298492,15
"B15.F1",0.007,0.007,59,0.0058,0.0216833715734815,14
"B15.F2",0.0605,0.0605,59,0.0372,0.0523599748269352,14
"B15.F3",0.0572,0.0572,58,0.0306,0.00863787375415282,15
"B15.F4",0.0108,0.0108,58,0.0177,0.0235841836734694,15
"B15.F5",0.0664,0.0664,58,0.3013,0.505114795918367,15
"B16.F1",0.0073,0.0073,58,0.0026,0.016530612244898,15
"B16.F2",0.0466,0.0466,59,0.0506,0.0873638720829732,14
"B16.F3",0.0185,0.0185,58,0.0248,0.0269897959183673,15
"B16.F4",0.0132,0.0132,59,0.1419,0.104378698224852,14
"B16.F5",0.0027,0.0027,58,0.0616,0.0474617346938775,15
"B17.F1",0.0036,0.0036,59,2e-04,0.000236686390532544,14
"B17.F2",0.0311,0.0311,58,1e-04,0.00127551020408163,15
"B17.F3",0.0051,0.0051,58,0.0773,0.0987755102040816,15
"B17.F4",0.0116,0.0116,59,0.0014,0.0136887502741161,14
"B17.F5",0.0721,0.0721,58,0.0221,0.0226618705035971,15
"B18.F1",0.0199,0.0199,58,0.0249,0.00748051948051948,15
"B18.F2",3e-04,3e-04,59,0.009,0.00406231131505857,14
"B18.F3",0.0131,0.0131,58,0.0268,0.016530612244898,15
"B18.F4",0.0049,0.0049,59,0.1633,0.172544378698225,14
"B18.F5",0.0496,0.0496,58,0.1199,0.11031887755102,15
"B19.F1",0.0086,0.0086,59,0,0.00139596667069195,14
"B19.F2",2e-04,2e-04,58,0.0954,0.096889400921659,15
"B19.F3",0.0192,0.0192,58,0.0327,0.0590851009455661,15
"B19.F4",0.0104,0.0104,58,0.0268,0.075625,15
"B19.F5",0.0057,0.0057,59,0.0233,0.0069903664617321,14
"B20.F1",0,0,58,0.0216,0.0246938775510204,15
"B20.F2",0.0073,0.0073,58,0.0105,0.00705660618451316,15
"B20.F3",0,0,59,9e-04,0.0348991667672986,14
"B20.F4",0.0291,0.0291,58,0.0027,7.98619984666496e-05,15
"B20.F5",0.0066,0.0066,59,2e-04,0.0843491310451663,14
