"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.1207,0.1207,42,0.1149,0.0330578512396694,11
"B1.F2",0.3152,0.3152,42,0.0016,0.000743801652892562,11
"B1.F3",0.1304,0.1304,43,0.094,0.24099173553719,10
"B1.F4",0.1496,0.1496,43,0.2588,0.299334811529934,10
"B1.F5",0.2112,0.2112,42,0.0373,0.0040495867768595,11
"B2.F1",0.1759,0.1759,42,0.1472,0.125702479338843,11
"B2.F2",0.0858,0.0858,43,0.2339,0.290945821854913,10
"B2.F3",0.2059,0.2059,42,0.0778,0.064793388429752,11
"B2.F4",0.3522,0.3522,43,0.0768,0.0811386593204775,10
"B2.F5",0.0266,0.0266,42,0.3861,0.452561983471074,11
"B3.F1",0.0015,0.0015,42,0.3469,0.452561983471074,11
"B3.F2",0.0866,0.0866,43,0.3083,0.229237832874196,10
"B3.F3",0.1715,0.1715,43,0.2261,0.30416896235078,10
"B3.F4",0.4428,0.4428,42,0.0096,0.00297520661157025,11
"B3.F5",0.2112,0.2112,42,0.02,0.125702479338843,11
"B4.F1",0.0179,0.0179,42,0.2867,0.37099173553719,11
"B4.F2",0.1106,0.1106,43,0.6771,0.532150776053215,10
"B4.F3",0.1833,0.1833,43,0.0185,0.0502846648301193,10
"B4.F4",0.3447,0.3447,42,0.006,0.0040495867768595,11
"B4.F5",0.3252,0.3252,42,0.0996,0.101239669421488,11
"B5.F1",0.0917,0.0917,42,0.1402,0.0211570247933884,11
"B5.F2",0.2395,0.2395,42,0.5192,0.569338842975207,11
"B5.F3",0.0531,0.0531,43,0.0118,0.00297520661157025,10
"B5.F4",0.0729,0.0729,42,0.2671,0.138925619834711,11
"B5.F5",0.2787,0.2787,43,0.1418,0.0558677685950413,10
"B6.F1",0.2369,0.2369,42,0.3898,0.477355371900826,11
"B6.F2",0.1691,0.1691,43,0.004,0.00826446280991735,10
"B6.F3",0.1106,0.1106,43,0.1171,0.0106152433425161,10
"B6.F4",0.3592,0.3592,42,0.2382,0.319136571191366,11
"B6.F5",0.0321,0.0321,42,0.1706,0.27801652892562,11
"B7.F1",0.1723,0.1723,42,0.0444,0.00528925619834711,11
"B7.F2",0.2678,0.2678,43,0.5896,0.273318551367332,10
"B7.F3",0.1883,0.1883,43,0.2169,0.111111111111111,10
"B7.F4",0.0258,0.0258,42,0.5201,0.297520661157025,11
"B7.F5",0.1805,0.1805,42,0.1322,0.113140495867769,11
"B8.F1",0.2374,0.2374,43,2e-04,0.0106152433425161,10
"B8.F2",0.2406,0.2406,42,0.0293,0.0401826484018265,11
"B8.F3",0.1969,0.1969,43,0.0817,0.0617447199265381,10
"B8.F4",0.3096,0.3096,42,0.0252,0.0695041322314049,11
"B8.F5",0.0047,0.0047,42,0.272,0.24099173553719,11
"B9.F1",0.0019,0.0019,42,0.377,0.32801652892562,11
"B9.F2",0.0606,0.0606,43,0.6367,0.611239669421487,10
"B9.F3",0.0322,0.0322,42,0.1894,0.129535076795351,11
"B9.F4",0.2608,0.2608,43,0.1303,0.30416896235078,10
"B9.F5",0.2183,0.2183,42,0.0531,0.0364462809917355,11
"B10.F1",0.0427,0.0427,42,0.4358,0.393471074380165,11
"B10.F2",0.1876,0.1876,42,0.3613,0.21495867768595,11
"B10.F3",0.0935,0.0935,43,0.2771,0.195739210284665,10
"B10.F4",0.1989,0.1989,42,0.1312,0.125702479338843,11
"B10.F5",0.2785,0.2785,43,0.0285,0.0502846648301193,10
"B11.F1",0.1516,0.1516,42,0.0685,0.0330578512396694,11
"B11.F2",0.1335,0.1335,43,0.6787,0.772268135904499,10
"B11.F3",0.1694,0.1694,42,0.1008,0.0238842975206612,11
"B11.F4",0.2318,0.2318,42,0.0108,0.00528925619834711,11
"B11.F5",0.2176,0.2176,43,0.2963,0.319623059866962,10
"B12.F1",0.2384,0.2384,42,0.026,8.26446280991736e-05,11
"B12.F2",0.5145,0.5145,43,0.0422,0.0811386593204775,10
"B12.F3",0.1797,0.1797,42,0.0676,0.182561983471074,11
"B12.F4",0.0016,0.0016,42,0.1487,0.24099173553719,11
"B12.F5",0.1808,0.1808,43,3e-04,0.00297520661157025,10
"B13.F1",0.1962,0.1962,43,0.3916,0.236511456023651,10
"B13.F2",0.0918,0.0918,42,0.2778,0.32801652892562,11
"B13.F3",0.0705,0.0705,43,0.0745,0.0267768595041322,10
"B13.F4",0.2068,0.2068,42,3e-04,0.00297520661157025,11
"B13.F5",0.305,0.305,42,0.0166,0.00669421487603306,11
"B14.F1",0.099,0.099,43,0.3015,0.345601469237833,10
"B14.F2",0.3147,0.3147,42,7e-04,0.0516528925619835,11
"B14.F3",0.0273,0.0273,42,0.5102,0.555702479338843,11
"B14.F4",0.0275,0.0275,42,0.3302,0.198429752066116,11
"B14.F5",0.2958,0.2958,43,0.5093,0.514560236511456,10
"B15.F1",0.2187,0.2187,43,0.0782,0.0229568411386593,10
"B15.F2",0.0793,0.0793,42,0.0648,0.0794214876033058,11
"B15.F3",0.2754,0.2754,42,0.4004,0.27801652892562,11
"B15.F4",0.1005,0.1005,43,0.194,0.0558677685950413,10
"B15.F5",0.1833,0.1833,42,0.0496,0.0267768595041322,11
"B16.F1",0.09,0.09,42,0.1642,0.167355371900826,11
"B16.F2",9e-04,9e-04,42,0.3577,0.452561983471074,11
"B16.F3",0.0075,0.0075,43,0.0996,0.124316334072432,10
"B16.F4",0.2834,0.2834,43,0.0674,0.0229568411386593,10
"B16.F5",0.2158,0.2158,42,0.0928,0.145785123966942,11
"B17.F1",0.2084,0.2084,43,0.0534,0.0194306703397612,10
"B17.F2",0.2565,0.2565,42,0.0744,0.0955371900826446,11
"B17.F3",0.0234,0.0234,42,0.1824,0.198429752066116,11
"B17.F4",0.1756,0.1756,42,0.004,0.0267768595041322,11
"B17.F5",0.3366,0.3366,43,0.1121,0.0955371900826446,10
"B18.F1",0.2721,0.2721,42,0.0016,0.0298347107438017,11
"B18.F2",0.0984,0.0984,42,0.0663,0.00528925619834711,11
"B18.F3",0.1348,0.1348,43,0.4602,0.24099173553719,10
"B18.F4",0.1725,0.1725,42,0.1517,0.064793388429752,11
"B18.F5",0.1161,0.1161,43,9e-04,0.111111111111111,10
"B19.F1",0.1065,0.1065,42,0.029,0.0695041322314049,11
"B19.F2",0.2787,0.2787,43,0.0389,0.0449954086317723,10
"B19.F3",0.0541,0.0541,42,0.172,0.152809917355372,11
"B19.F4",0.0922,0.0922,43,0.1178,0.0194306703397612,10
"B19.F5",0.3472,0.3472,42,0.2686,0.36714404317144,11
"B20.F1",0.1509,0.1509,42,0.1356,0.064793388429752,11
"B20.F2",0.2357,0.2357,43,0.0287,0.03089072543618,10
"B20.F3",0.1451,0.1451,42,0.2738,0.307520661157025,11
"B20.F4",0.2906,0.2906,43,0.0045,0.000918273645546373,10
"B20.F5",0.2428,0.2428,42,2e-04,0.0298347107438017,11
