"","FP","TP","TN","FN","accuracy"
"B1.F1",3,7,7,3,0.7
"B1.F2",5,3,5,7,0.4
"B1.F3",3,2,7,8,0.45
"B1.F4",5,4,5,6,0.45
"B1.F5",8,3,2,7,0.25
"B1.F11",5,5,5,5,0.5
"B1.F21",6,5,4,5,0.45
"B1.F31",3,6,7,4,0.65
"B1.F41",4,4,6,6,0.5
"B1.F51",3,5,7,5,0.6
"B1.F12",7,6,3,4,0.45
"B1.F22",10,6,0,4,0.3
"B1.F32",3,3,7,7,0.5
"B1.F42",4,6,6,4,0.6
"B1.F52",3,4,7,6,0.55
"B1.F13",4,6,6,4,0.6
"B1.F23",4,3,6,7,0.45
"B1.F33",4,5,6,5,0.55
"B1.F43",5,6,5,4,0.55
"B1.F53",6,5,4,5,0.45
"B1.F14",7,4,3,6,0.35
"B1.F24",5,5,5,5,0.5
"B1.F34",5,4,5,6,0.45
"B1.F44",6,5,4,5,0.45
"B1.F54",4,6,6,4,0.6
"B1.F15",8,2,2,8,0.2
"B1.F25",5,6,5,4,0.55
"B1.F35",5,4,5,6,0.45
"B1.F45",9,3,1,7,0.2
"B1.F55",5,5,5,5,0.5
"B1.F16",7,7,3,3,0.5
"B1.F26",6,5,4,5,0.45
"B1.F36",5,4,5,6,0.45
"B1.F46",4,5,6,5,0.55
"B1.F56",5,6,5,4,0.55
"B1.F17",5,7,5,3,0.6
"B1.F27",4,6,6,4,0.6
"B1.F37",7,5,3,5,0.4
"B1.F47",5,5,5,5,0.5
"B1.F57",4,3,6,7,0.45
"B1.F18",6,7,4,3,0.55
"B1.F28",6,5,4,5,0.45
"B1.F38",4,5,6,5,0.55
"B1.F48",8,7,2,3,0.45
"B1.F58",5,4,5,6,0.45
"B1.F19",6,4,4,6,0.4
"B1.F29",4,7,6,3,0.65
"B1.F39",6,5,4,5,0.45
"B1.F49",7,7,3,3,0.5
"B1.F59",4,6,6,4,0.6
"B1.F110",6,7,4,3,0.55
"B1.F210",3,3,7,7,0.5
"B1.F310",3,5,7,5,0.6
"B1.F410",4,4,6,6,0.5
"B1.F510",6,5,4,5,0.45
"B1.F111",8,4,2,6,0.3
"B1.F211",0,5,10,5,0.75
"B1.F311",5,6,5,4,0.55
"B1.F411",4,3,6,7,0.45
"B1.F511",4,7,6,3,0.65
"B1.F112",6,2,4,8,0.3
"B1.F212",2,1,8,9,0.45
"B1.F312",5,4,5,6,0.45
"B1.F412",4,4,6,6,0.5
"B1.F512",7,7,3,3,0.5
"B1.F113",7,6,3,4,0.45
"B1.F213",7,6,3,4,0.45
"B1.F313",5,4,5,6,0.45
"B1.F413",2,6,8,4,0.7
"B1.F513",4,7,6,3,0.65
"B1.F114",8,5,2,5,0.35
"B1.F214",5,2,5,8,0.35
"B1.F314",3,2,7,8,0.45
"B1.F414",5,5,5,5,0.5
"B1.F514",6,4,4,6,0.4
"B1.F115",3,3,7,7,0.5
"B1.F215",5,4,5,6,0.45
"B1.F315",6,4,4,6,0.4
"B1.F415",7,3,3,7,0.3
"B1.F515",5,4,5,6,0.45
"B1.F116",3,4,7,6,0.55
"B1.F216",4,6,6,4,0.6
"B1.F316",7,10,3,0,0.65
"B1.F416",5,4,5,6,0.45
"B1.F516",6,7,4,3,0.55
"B1.F117",4,2,6,8,0.4
"B1.F217",7,9,3,1,0.6
"B1.F317",3,5,7,5,0.6
"B1.F417",8,7,2,3,0.45
"B1.F517",5,8,5,2,0.65
"B1.F118",2,4,8,6,0.6
"B1.F218",5,6,5,4,0.55
"B1.F318",6,6,4,4,0.5
"B1.F418",4,4,6,6,0.5
"B1.F518",5,4,5,6,0.45
"B1.F119",6,3,4,7,0.35
"B1.F219",7,5,3,5,0.4
"B1.F319",4,4,6,6,0.5
"B1.F419",7,2,3,8,0.25
"B1.F519",1,3,9,7,0.6
