"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0145,0.0145,53,0.1209,0.190506715506715,13
"B1.F2",0.01,0.01,52,0.0266,0.0869245292152781,14
"B1.F3",0.0176,0.0176,53,0.0033,0.00593346047891503,13
"B1.F4",0.0024,0.0024,53,0.1565,0.0957264957264957,13
"B1.F5",0.0247,0.0247,53,0.0015,0.000484364120727757,13
"B2.F1",0.0317,0.0317,53,0.343,0.320281366984664,13
"B2.F2",0.0172,0.0172,53,0.0788,0.0732905982905983,13
"B2.F3",0.0848,0.0848,52,1e-04,0.00379532361911216,14
"B2.F4",0.0621,0.0621,53,0.0643,0.0793956043956044,13
"B2.F5",0.0011,0.0011,53,0.4082,0.446916971916972,13
"B3.F1",0.0039,0.0039,53,0.0672,0.0507487018476029,13
"B3.F2",8e-04,8e-04,52,0.0169,0.00140834774981116,14
"B3.F3",0.0648,0.0648,53,0.0021,0.00698454088284597,13
"B3.F4",0.0131,0.0131,53,0.0057,0.00369352869352869,13
"B3.F5",0.0254,0.0254,53,0.0386,0.0572836254654437,13
"B4.F1",0,0,53,0.38,0.152185726361551,13
"B4.F2",0.008,0.008,52,0.1235,0.111113276966936,14
"B4.F3",0.1536,0.1536,53,0.0311,0.00108682526264944,13
"B4.F4",5e-04,5e-04,53,0.4036,0.480610298792117,13
"B4.F5",0.0045,0.0045,53,0.348,0.345514950166113,13
"B5.F1",0.0538,0.0538,53,0.0488,0.128968253968254,13
"B5.F2",0.0454,0.0454,53,0.0038,0.101837556383011,13
"B5.F3",0.0028,0.0028,53,0.072,0.0239316239316239,13
"B5.F4",0,0,52,0.0348,0.0144017779972836,14
"B5.F5",3e-04,3e-04,53,0.0928,0.027170631566236,13
"B6.F1",0.0705,0.0705,53,0.049,0.00882173382173382,13
"B6.F2",0.0232,0.0232,53,0.4767,0.598290598290598,13
"B6.F3",0.0157,0.0157,52,0.0663,0.10603669458295,14
"B6.F4",0.059,0.059,53,0.0221,0.0254593890957527,13
"B6.F5",0.0923,0.0923,53,0.0131,0.0370841279932189,13
"B7.F1",4e-04,4e-04,53,0.2603,0.581318681318681,13
"B7.F2",0.0076,0.0076,53,0.148,0.168021372566827,13
"B7.F3",0.0267,0.0267,52,0.0016,0.0135982959771506,14
"B7.F4",0.2807,0.2807,53,0.0224,0.0122100122100122,13
"B7.F5",0.0423,0.0423,53,0.3271,0.383139587685042,13
