"","tr_lm_R2","tr_spearman","tr_n","tst_lm_R2","tst_spearman","tst_n"
"B1.F1",0.0347,0.0347,228,0.0127,0.0104047575865709,57
"B1.F2",0.0195,0.0195,228,8e-04,0.00435101266066857,57
"B1.F3",0.0202,0.0202,228,0.0058,0.018831553227155,57
"B1.F4",0.0015,0.0015,228,0.0308,0.032653990788136,57
"B1.F5",0.0269,0.0269,228,1e-04,0.00024510703779551,57
"B2.F1",0.0195,0.0195,228,1e-04,0.000393629812473023,57
"B2.F2",0.0395,0.0395,228,0.011,0.00302458186954998,57
"B2.F3",0.0328,0.0328,228,0.0126,0.010314713164274,57
"B2.F4",0.0044,0.0044,228,0.0415,0.0453539320559189,57
"B2.F5",0.0143,0.0143,228,0.0465,0.0474742963156807,57
"B3.F1",0.0136,0.0136,228,0,0.00478620358043942,57
"B3.F2",0.0301,0.0301,228,4e-04,0.00208955904071614,57
"B3.F3",0.0283,0.0283,228,0.0183,0.0214153633128944,57
"B3.F4",0,0,228,0.0735,0.070286060657758,57
"B3.F5",0.0035,0.0035,228,0.0595,0.0775983020755748,57
"B4.F1",0.015,0.015,228,0.0042,4.86834749819366e-05,57
"B4.F2",0.0182,0.0182,228,0.0424,0.0547076719425002,57
"B4.F3",0.0152,0.0152,228,0.0014,0.00694266692912972,57
"B4.F4",0.022,0.022,228,0.0014,0.00525467591173666,57
"B4.F5",0.0013,0.0013,228,0.0194,0.0202416420842062,57
"B5.F1",0.0278,0.0278,228,0.0084,0.0270584716697564,57
"B5.F2",0.0135,0.0135,228,0.0318,0.0253579388165976,57
"B5.F3",0.0019,0.0019,228,0.0514,0.0483933099127998,57
"B5.F4",0.0111,0.0111,228,0.0913,0.0977164580173842,57
"B5.F5",0.0088,0.0088,228,0.0084,0.0152638327962904,57
"B6.F1",0.0118,0.0118,228,0.0058,0.00148005902575516,57
"B6.F2",0,0,228,0.0651,0.0888117686041463,57
"B6.F3",0.0271,0.0271,228,2e-04,0.00049620513929999,57
"B6.F4",0.0136,0.0136,228,0.0341,0.0620629046867056,57
"B6.F5",0.0293,0.0293,228,0.0043,0.00269728825084257,57
"B7.F1",0.0248,0.0248,228,0.0101,0.0103966754760263,57
"B7.F2",0.0257,0.0257,228,0.0239,0.0237039520823048,57
"B7.F3",0.024,0.024,228,5e-04,0.000433183986083359,57
"B7.F4",0.0412,0.0412,228,0.0039,0.00252187121910155,57
"B7.F5",2e-04,2e-04,228,0.1019,0.121527607044793,57
"B8.F1",0.0223,0.0223,228,0.0205,0.00993139061169593,57
"B8.F2",0.0024,0.0024,228,0.0115,0.0136967251507578,57
"B8.F3",0.0353,0.0353,228,1e-04,1.61790504025402e-05,57
"B8.F4",0.0047,0.0047,228,0.0038,0.00498618958887052,57
"B8.F5",0.0137,0.0137,228,1e-04,0.000288579124238955,57
"B9.F1",0.0021,0.0021,228,0.059,0.0503458179170927,57
"B9.F2",0.0083,0.0083,228,0,0.00160114551642647,57
"B9.F3",0.0023,0.0023,228,0.0261,0.0108090983271613,57
"B9.F4",0.015,0.015,228,0.0153,0.00925254165548746,57
"B9.F5",0.003,0.003,228,0.0875,0.0593048621994256,57
"B10.F1",0.008,0.008,228,0.0073,0.00177978786690874,57
"B10.F2",0.0036,0.0036,228,0.0215,0.0300547014159962,57
"B10.F3",0.023,0.023,228,0.0029,0.00883784137126643,57
"B10.F4",0.0249,0.0249,228,0.0466,0.0461284396766311,57
"B10.F5",0.0111,0.0111,228,0.0013,0.0016720833136344,57
"B11.F1",0.0462,0.0462,228,0.003,0.00134359238646863,57
"B11.F2",0.0052,0.0052,228,0.0117,0.0350393383071206,57
"B11.F3",0.0073,0.0073,228,0.0138,0.0140625334774682,57
"B11.F4",0.0043,0.0043,228,0.0029,8.23555959333277e-07,57
"B11.F5",0.0054,0.0054,228,0.0429,0.0731846604637836,57
"B12.F1",0.0033,0.0033,228,0.0158,0.019552037750952,57
"B12.F2",0.0449,0.0449,228,3e-04,0.000566048494590648,57
"B12.F3",1e-04,1e-04,228,0.0405,0.047023786072891,57
"B12.F4",0.0133,0.0133,228,0,7.07517786854058e-06,57
"B12.F5",0.0097,0.0097,228,0.0595,0.0631254634393088,57
"B13.F1",0.0093,0.0093,228,0.0128,0.0179267862603848,57
"B13.F2",0.0143,0.0143,228,0.0648,0.055395639271958,57
"B13.F3",0.0127,0.0127,228,7e-04,0.00154056631727101,57
"B13.F4",0.0143,0.0143,228,0.0024,0.00566350942290792,57
"B13.F5",0.0024,0.0024,228,0.0662,0.085440735032447,57
"B14.F1",0.0208,0.0208,228,0.0026,0.00269523298181222,57
"B14.F2",0.0075,0.0075,228,0.0172,0.0101119065015876,57
"B14.F3",0.0175,0.0175,228,0.0018,0.00123003095609356,57
"B14.F4",0.0133,0.0133,228,0.0015,0.00259290931468603,57
"B14.F5",0.0046,0.0046,228,0.069,0.100115650257505,57
"B15.F1",0.0062,0.0062,228,0.0013,0.000823981681392986,57
"B15.F2",0.001,0.001,228,0.0552,0.0576740845079988,57
"B15.F3",0.0413,0.0413,228,0.0017,0.00466142896929478,57
"B15.F4",0.0147,0.0147,228,0.0021,0.00317032370962683,57
"B15.F5",0.0075,0.0075,228,0.006,0.00816747071755428,57
"B16.F1",0.0011,0.0011,228,0.0561,0.0711526466391026,57
"B16.F2",0.0646,0.0646,228,0.0045,0.0029381562207055,57
"B16.F3",0.0069,0.0069,228,0.0078,0.00201017013278688,57
"B16.F4",0.028,0.028,228,0.005,0.00119817307724306,57
"B16.F5",0.0023,0.0023,228,0.0261,0.0434610785922817,57
"B17.F1",1e-04,1e-04,228,0.0806,0.0781662593968092,57
"B17.F2",0.0051,0.0051,228,0.0412,0.0437997438637985,57
"B17.F3",0.0455,0.0455,228,0,2.0599582028595e-07,57
"B17.F4",0.0227,0.0227,228,0.0141,0.00904766031842719,57
"B17.F5",0.005,0.005,228,0.0224,0.0204703928593156,57
"B18.F1",0.0041,0.0041,228,0.0395,0.0368093543509385,57
"B18.F2",0.0088,0.0088,228,0.0575,0.0379951502605699,57
"B18.F3",0.0767,0.0767,228,0.016,0.0228693697409668,57
"B18.F4",0.0149,0.0149,228,3e-04,0.00194797091025614,57
"B18.F5",0.0032,0.0032,228,0.0517,0.0494692418306692,57
"B19.F1",0.0146,0.0146,228,0.0081,0.0122929056754724,57
"B19.F2",0.0283,0.0283,228,0.0083,0.010453989878413,57
"B19.F3",0.0307,0.0307,228,0,5.86581897802908e-05,57
