"","FP","TP","TN","FN","accuracy"
"B1.F1",0,4,10,6,0.7
"B1.F2",4,8,6,2,0.7
"B1.F3",5,4,5,6,0.45
"B1.F4",5,7,5,3,0.6
"B1.F5",7,8,3,2,0.55
"B1.F11",4,5,6,5,0.55
"B1.F21",3,7,7,3,0.7
"B1.F31",5,6,5,4,0.55
"B1.F41",5,5,5,5,0.5
"B1.F51",4,4,6,6,0.5
"B1.F12",7,7,3,3,0.5
"B1.F22",1,3,9,7,0.6
"B1.F32",5,5,5,5,0.5
"B1.F42",4,3,6,7,0.45
"B1.F52",3,5,7,5,0.6
"B1.F13",2,5,8,5,0.65
"B1.F23",7,4,3,6,0.35
"B1.F33",4,6,6,4,0.6
"B1.F43",5,7,5,3,0.6
"B1.F53",6,2,4,8,0.3
"B1.F14",4,5,6,5,0.55
"B1.F24",6,7,4,3,0.55
"B1.F34",4,4,6,6,0.5
"B1.F44",5,4,5,6,0.45
"B1.F54",7,8,3,2,0.55
"B1.F15",5,7,5,3,0.6
"B1.F25",4,3,6,7,0.45
"B1.F35",4,5,6,5,0.55
"B1.F45",5,7,5,3,0.6
"B1.F55",5,3,5,7,0.4
"B1.F16",7,7,3,3,0.5
"B1.F26",7,5,3,5,0.4
"B1.F36",2,3,8,7,0.55
"B1.F46",5,7,5,3,0.6
"B1.F56",3,3,7,7,0.5
"B1.F17",6,9,4,1,0.65
"B1.F27",5,6,5,4,0.55
"B1.F37",4,8,6,2,0.7
"B1.F47",4,4,6,6,0.5
"B1.F57",4,6,6,4,0.6
"B1.F18",6,5,4,5,0.45
"B1.F28",4,4,6,6,0.5
"B1.F38",7,4,3,6,0.35
"B1.F48",4,8,6,2,0.7
"B1.F58",7,5,3,5,0.4
"B1.F19",6,7,4,3,0.55
"B1.F29",3,7,7,3,0.7
"B1.F39",3,3,7,7,0.5
"B1.F49",6,5,4,5,0.45
"B1.F59",5,8,5,2,0.65
"B1.F110",5,8,5,2,0.65
"B1.F210",6,6,4,4,0.5
"B1.F310",3,7,7,3,0.7
"B1.F410",6,6,4,4,0.5
"B1.F510",5,5,5,5,0.5
"B1.F111",7,7,3,3,0.5
"B1.F211",3,5,7,5,0.6
"B1.F311",4,5,6,5,0.55
"B1.F411",5,3,5,7,0.4
"B1.F511",3,4,7,6,0.55
"B1.F112",4,5,6,5,0.55
"B1.F212",6,8,4,2,0.6
"B1.F312",1,5,9,5,0.7
"B1.F412",6,6,4,4,0.5
"B1.F512",4,6,6,4,0.6
"B1.F113",5,7,5,3,0.6
"B1.F213",5,5,5,5,0.5
"B1.F313",5,3,5,7,0.4
"B1.F413",4,6,6,4,0.6
"B1.F513",2,3,8,7,0.55
"B1.F114",6,6,4,4,0.5
"B1.F214",7,7,3,3,0.5
"B1.F314",3,5,7,5,0.6
"B1.F414",6,7,4,3,0.55
"B1.F514",5,5,5,5,0.5
"B1.F115",4,7,6,3,0.65
"B1.F215",5,3,5,7,0.4
"B1.F315",5,5,5,5,0.5
"B1.F415",6,4,4,6,0.4
"B1.F515",5,5,5,5,0.5
"B1.F116",5,5,5,5,0.5
"B1.F216",2,6,8,4,0.7
"B1.F316",4,7,6,3,0.65
"B1.F416",4,7,6,3,0.65
"B1.F516",3,7,7,3,0.7
"B1.F117",3,3,7,7,0.5
"B1.F217",4,4,6,6,0.5
"B1.F317",8,7,2,3,0.45
"B1.F417",4,2,6,8,0.4
"B1.F517",5,3,5,7,0.4
"B1.F118",6,8,4,2,0.6
"B1.F218",4,3,6,7,0.45
"B1.F318",0,3,10,7,0.65
"B1.F418",8,2,2,8,0.2
"B1.F518",6,6,4,4,0.5
"B1.F119",5,4,5,6,0.45
"B1.F219",3,2,7,8,0.45
"B1.F319",7,7,3,3,0.5
"B1.F419",3,3,7,7,0.5
"B1.F519",7,6,3,4,0.45
