"","FP","TP","TN","FN","accuracy"
"B1.F1",5,6,5,4,0.55
"B1.F2",6,5,4,5,0.45
"B1.F3",3,4,7,6,0.55
"B1.F4",4,5,6,5,0.55
"B1.F5",5,5,5,5,0.5
"B1.F11",6,5,4,5,0.45
"B1.F21",4,4,6,6,0.5
"B1.F31",5,5,5,5,0.5
"B1.F41",6,5,4,5,0.45
"B1.F51",6,5,4,5,0.45
"B1.F12",4,3,6,7,0.45
"B1.F22",4,4,6,6,0.5
"B1.F32",4,4,6,6,0.5
"B1.F42",2,2,8,8,0.5
"B1.F52",4,3,6,7,0.45
"B1.F13",4,5,6,5,0.55
"B1.F23",6,4,4,6,0.4
"B1.F33",5,1,5,9,0.3
"B1.F43",2,4,8,6,0.6
"B1.F53",6,6,4,4,0.5
"B1.F14",4,4,6,6,0.5
"B1.F24",4,6,6,4,0.6
"B1.F34",7,2,3,8,0.25
"B1.F44",5,3,5,7,0.4
"B1.F54",4,4,6,6,0.5
"B1.F15",9,4,1,6,0.25
"B1.F25",3,5,7,5,0.6
"B1.F35",1,2,9,8,0.55
"B1.F45",6,5,4,5,0.45
"B1.F55",6,4,4,6,0.4
"B1.F16",7,3,3,7,0.3
"B1.F26",3,4,7,6,0.55
"B1.F36",7,6,3,4,0.45
"B1.F46",3,4,7,6,0.55
"B1.F56",7,8,3,2,0.55
"B1.F17",3,3,7,7,0.5
"B1.F27",5,6,5,4,0.55
"B1.F37",4,7,6,3,0.65
"B1.F47",4,5,6,5,0.55
"B1.F57",6,6,4,4,0.5
"B1.F18",8,4,2,6,0.3
"B1.F28",6,6,4,4,0.5
"B1.F38",4,7,6,3,0.65
"B1.F48",7,5,3,5,0.4
"B1.F58",6,4,4,6,0.4
"B1.F19",3,4,7,6,0.55
"B1.F29",4,7,6,3,0.65
"B1.F39",6,7,4,3,0.55
"B1.F49",2,5,8,5,0.65
"B1.F59",5,2,5,8,0.35
"B1.F110",7,5,3,5,0.4
"B1.F210",4,4,6,6,0.5
"B1.F310",4,6,6,4,0.6
"B1.F410",4,1,6,9,0.35
"B1.F510",6,4,4,6,0.4
"B1.F111",7,7,3,3,0.5
"B1.F211",7,6,3,4,0.45
"B1.F311",3,7,7,3,0.7
"B1.F411",5,5,5,5,0.5
"B1.F511",8,4,2,6,0.3
"B1.F112",3,5,7,5,0.6
"B1.F212",7,7,3,3,0.5
"B1.F312",3,1,7,9,0.4
"B1.F412",3,2,7,8,0.45
"B1.F512",5,5,5,5,0.5
"B1.F113",4,5,6,5,0.55
"B1.F213",4,2,6,8,0.4
"B1.F313",5,4,5,6,0.45
"B1.F413",2,3,8,7,0.55
"B1.F513",4,6,6,4,0.6
"B1.F114",5,4,5,6,0.45
"B1.F214",4,4,6,6,0.5
"B1.F314",6,6,4,4,0.5
"B1.F414",5,2,5,8,0.35
"B1.F514",4,6,6,4,0.6
"B1.F115",6,4,4,6,0.4
"B1.F215",4,4,6,6,0.5
"B1.F315",4,3,6,7,0.45
"B1.F415",5,3,5,7,0.4
"B1.F515",5,4,5,6,0.45
"B1.F116",5,6,5,4,0.55
"B1.F216",4,2,6,8,0.4
"B1.F316",2,4,8,6,0.6
"B1.F416",7,5,3,5,0.4
"B1.F516",3,5,7,5,0.6
"B1.F117",9,4,1,6,0.25
"B1.F217",4,2,6,8,0.4
"B1.F317",5,5,5,5,0.5
"B1.F417",4,6,6,4,0.6
"B1.F517",7,5,3,5,0.4
"B1.F118",5,5,5,5,0.5
"B1.F218",6,1,4,9,0.25
"B1.F318",6,3,4,7,0.35
"B1.F418",6,3,4,7,0.35
"B1.F518",5,4,5,6,0.45
"B1.F119",4,7,6,3,0.65
"B1.F219",5,3,5,7,0.4
"B1.F319",3,2,7,8,0.45
"B1.F419",1,4,9,6,0.65
"B1.F519",3,3,7,7,0.5
