"","FP","TP","TN","FN","accuracy"
"B1.F1",3,3,2,1,0.555555555555556
"B1.F2",5,3,0,2,0.3
"B1.F3",3,3,2,2,0.5
"B1.F4",2,1,2,4,0.333333333333333
"B1.F5",1,3,4,2,0.7
"B1.F11",4,2,1,3,0.3
"B1.F21",2,4,3,1,0.7
"B1.F31",2,4,3,1,0.7
"B1.F41",2,2,2,2,0.5
"B1.F51",1,1,4,4,0.5
"B1.F12",3,3,2,2,0.5
"B1.F22",0,1,4,3,0.625
"B1.F32",5,3,0,2,0.3
"B1.F42",2,0,3,5,0.3
"B1.F52",2,2,3,3,0.5
"B1.F13",1,3,4,2,0.7
"B1.F23",2,1,3,4,0.4
"B1.F33",4,3,0,2,0.333333333333333
"B1.F43",3,2,2,2,0.444444444444444
"B1.F53",1,3,4,2,0.7
"B1.F14",1,1,4,4,0.5
"B1.F24",1,4,3,0,0.875
"B1.F34",3,3,2,2,0.5
"B1.F44",3,1,2,4,0.3
"B1.F54",3,4,2,1,0.6
"B1.F15",3,3,2,2,0.5
"B1.F25",2,3,3,1,0.666666666666667
"B1.F35",2,3,3,2,0.6
"B1.F45",0,4,4,1,0.888888888888889
"B1.F55",4,3,1,2,0.4
"B1.F16",2,1,3,4,0.4
"B1.F26",2,4,3,1,0.7
"B1.F36",2,3,2,2,0.555555555555556
"B1.F46",1,2,4,2,0.666666666666667
"B1.F56",4,5,1,0,0.6
"B1.F17",4,2,0,3,0.222222222222222
"B1.F27",0,2,5,3,0.7
"B1.F37",1,3,4,1,0.777777777777778
"B1.F47",2,3,3,2,0.6
"B1.F57",3,4,2,1,0.6
"B1.F18",1,2,4,2,0.666666666666667
"B1.F28",2,3,3,2,0.6
"B1.F38",3,3,2,2,0.5
"B1.F48",1,3,3,2,0.666666666666667
"B1.F58",3,2,2,3,0.4
"B1.F19",1,1,3,4,0.444444444444444
"B1.F29",3,3,2,2,0.5
"B1.F39",1,3,4,2,0.7
"B1.F49",2,3,3,1,0.666666666666667
"B1.F59",2,4,3,1,0.7
"B1.F110",3,2,2,3,0.4
"B1.F210",2,2,3,3,0.5
"B1.F310",3,4,2,1,0.6
"B1.F410",3,4,1,0,0.625
"B1.F510",3,3,2,2,0.5
"B1.F111",0,2,4,3,0.666666666666667
"B1.F211",1,2,4,3,0.6
"B1.F311",4,2,1,3,0.3
"B1.F411",4,4,1,0,0.555555555555556
"B1.F511",4,3,1,2,0.4
"B1.F112",1,3,4,1,0.777777777777778
"B1.F212",3,4,1,1,0.555555555555556
"B1.F312",3,5,2,0,0.7
"B1.F412",0,2,5,3,0.7
"B1.F512",3,1,2,4,0.3
"B1.F113",1,2,3,2,0.625
"B1.F213",2,4,3,1,0.7
"B1.F313",3,1,2,4,0.3
"B1.F413",2,4,3,1,0.7
"B1.F513",3,4,2,1,0.6
"B1.F114",0,2,5,3,0.7
"B1.F214",3,2,2,3,0.4
"B1.F314",4,1,1,3,0.222222222222222
"B1.F414",2,4,2,1,0.666666666666667
"B1.F514",3,5,2,0,0.7
"B1.F115",1,1,4,4,0.5
"B1.F215",1,0,4,4,0.444444444444444
"B1.F315",4,4,0,1,0.444444444444444
"B1.F415",2,2,3,3,0.5
"B1.F515",2,3,3,2,0.6
"B1.F116",4,4,1,1,0.5
"B1.F216",1,2,4,3,0.6
"B1.F316",1,2,4,3,0.6
"B1.F416",1,0,3,4,0.375
"B1.F516",2,3,3,2,0.6
"B1.F117",5,2,0,3,0.2
"B1.F217",2,5,3,0,0.8
"B1.F317",3,4,2,1,0.6
"B1.F417",3,1,2,3,0.333333333333333
"B1.F517",3,2,1,3,0.333333333333333
"B1.F118",3,5,2,0,0.7
"B1.F218",1,2,4,2,0.666666666666667
"B1.F318",4,2,0,3,0.222222222222222
"B1.F418",3,1,2,4,0.3
"B1.F518",3,2,2,3,0.4
"B1.F119",2,2,3,3,0.5
"B1.F219",2,4,3,1,0.7
"B1.F319",2,3,3,2,0.6
"B1.F419",1,3,4,1,0.777777777777778
"B1.F519",1,3,3,2,0.666666666666667
