"","FP","TP","TN","FN","accuracy"
"B1.F1",0,0,5,5,0.5
"B1.F2",1,0,3,4,0.375
"B1.F3",3,2,2,3,0.4
"B1.F4",2,2,3,3,0.5
"B1.F5",1,2,4,3,0.6
"B1.F11",1,2,4,3,0.6
"B1.F21",1,3,4,1,0.777777777777778
"B1.F31",2,1,2,4,0.333333333333333
"B1.F41",3,1,2,4,0.3
"B1.F51",2,1,3,4,0.4
"B1.F12",3,2,2,3,0.4
"B1.F22",2,1,3,4,0.4
"B1.F32",1,4,3,1,0.777777777777778
"B1.F42",1,1,4,4,0.5
"B1.F52",1,3,4,1,0.777777777777778
"B1.F13",2,1,3,4,0.4
"B1.F23",1,2,4,3,0.6
"B1.F33",1,1,3,3,0.5
"B1.F43",2,2,3,3,0.5
"B1.F53",4,3,1,2,0.4
"B1.F14",2,0,3,5,0.3
"B1.F24",2,1,3,4,0.4
"B1.F34",3,3,2,2,0.5
"B1.F44",1,1,3,4,0.444444444444444
"B1.F54",3,1,2,3,0.333333333333333
"B1.F15",2,0,3,5,0.3
"B1.F25",3,2,2,3,0.4
"B1.F35",0,0,4,4,0.5
"B1.F45",4,3,1,2,0.4
"B1.F55",3,3,2,2,0.5
"B1.F16",2,3,3,2,0.6
"B1.F26",2,3,2,1,0.625
"B1.F36",0,1,5,4,0.6
"B1.F46",2,1,3,4,0.4
"B1.F56",2,0,3,5,0.3
"B1.F17",2,2,3,3,0.5
"B1.F27",4,3,1,1,0.444444444444444
"B1.F37",2,0,2,5,0.222222222222222
"B1.F47",2,2,3,3,0.5
"B1.F57",2,2,3,3,0.5
"B1.F18",1,3,3,2,0.666666666666667
"B1.F28",1,0,4,4,0.444444444444444
"B1.F38",2,3,3,2,0.6
"B1.F48",2,2,3,3,0.5
"B1.F58",3,2,2,3,0.4
"B1.F19",2,2,3,3,0.5
"B1.F29",2,0,2,5,0.222222222222222
"B1.F39",2,1,3,4,0.4
"B1.F49",2,1,3,4,0.4
"B1.F59",0,2,5,2,0.777777777777778
"B1.F110",2,2,2,3,0.444444444444444
"B1.F210",1,1,4,4,0.5
"B1.F310",2,1,3,3,0.444444444444444
"B1.F410",2,4,3,1,0.7
"B1.F510",2,0,3,5,0.3
"B1.F111",2,2,3,3,0.5
"B1.F211",1,2,4,3,0.6
"B1.F311",1,2,4,3,0.6
"B1.F411",3,1,1,3,0.25
"B1.F511",1,2,4,3,0.6
"B1.F112",0,1,5,4,0.6
"B1.F212",1,1,4,4,0.5
"B1.F312",1,1,3,4,0.444444444444444
"B1.F412",4,3,1,1,0.444444444444444
"B1.F512",0,2,5,3,0.7
"B1.F113",2,1,3,3,0.444444444444444
"B1.F213",0,2,4,3,0.666666666666667
"B1.F313",1,3,4,2,0.7
"B1.F413",1,0,4,5,0.4
"B1.F513",2,2,3,3,0.5
"B1.F114",4,2,1,3,0.3
"B1.F214",2,1,3,4,0.4
"B1.F314",1,2,4,3,0.6
"B1.F414",2,2,3,3,0.5
"B1.F514",0,1,4,3,0.625
"B1.F115",1,2,4,3,0.6
"B1.F215",1,1,4,4,0.5
"B1.F315",1,1,3,4,0.444444444444444
"B1.F415",2,1,3,3,0.444444444444444
"B1.F515",1,1,4,4,0.5
"B1.F116",2,1,3,3,0.444444444444444
"B1.F216",2,1,3,4,0.4
"B1.F316",1,0,3,5,0.333333333333333
"B1.F416",1,3,4,2,0.7
"B1.F516",2,0,3,5,0.3
"B1.F117",3,3,2,2,0.5
"B1.F217",3,2,1,3,0.333333333333333
"B1.F317",2,2,3,3,0.5
"B1.F417",3,2,2,2,0.444444444444444
"B1.F517",1,2,4,3,0.6
"B1.F118",2,1,3,4,0.4
"B1.F218",0,2,5,3,0.7
"B1.F318",0,2,4,2,0.75
"B1.F418",2,1,3,4,0.4
"B1.F518",3,3,2,2,0.5
"B1.F119",1,1,4,3,0.555555555555556
"B1.F219",2,2,3,3,0.5
"B1.F319",3,3,1,2,0.444444444444444
"B1.F419",2,3,3,2,0.6
"B1.F519",1,3,4,2,0.7
