"","FP","TP","TN","FN","accuracy"
"B1.F1",7,4,3,6,0.35
"B1.F2",3,6,7,4,0.65
"B1.F3",2,6,8,4,0.7
"B1.F4",2,3,8,7,0.55
"B1.F5",6,3,4,7,0.35
"B1.F11",7,6,3,4,0.45
"B1.F21",2,2,8,8,0.5
"B1.F31",5,3,5,7,0.4
"B1.F41",3,3,7,7,0.5
"B1.F51",4,7,6,3,0.65
"B1.F12",5,4,5,6,0.45
"B1.F22",5,4,5,6,0.45
"B1.F32",4,5,6,5,0.55
"B1.F42",4,6,6,4,0.6
"B1.F52",2,2,8,8,0.5
"B1.F13",3,3,7,7,0.5
"B1.F23",2,5,8,5,0.65
"B1.F33",0,6,10,4,0.8
"B1.F43",2,4,8,6,0.6
"B1.F53",3,8,7,2,0.75
"B1.F14",5,3,5,7,0.4
"B1.F24",5,6,5,4,0.55
"B1.F34",3,3,7,7,0.5
"B1.F44",5,6,5,4,0.55
"B1.F54",5,3,5,7,0.4
"B1.F15",5,4,5,6,0.45
"B1.F25",2,2,8,8,0.5
"B1.F35",4,7,6,3,0.65
"B1.F45",7,7,3,3,0.5
"B1.F55",6,3,4,7,0.35
"B1.F16",5,5,5,5,0.5
"B1.F26",3,5,7,5,0.6
"B1.F36",2,5,8,5,0.65
"B1.F46",1,2,9,8,0.55
"B1.F56",4,3,6,7,0.45
"B1.F17",5,4,5,6,0.45
"B1.F27",5,3,5,7,0.4
"B1.F37",4,6,6,4,0.6
"B1.F47",6,5,4,5,0.45
"B1.F57",6,4,4,6,0.4
"B1.F18",6,6,4,4,0.5
"B1.F28",5,5,5,5,0.5
"B1.F38",5,6,5,4,0.55
"B1.F48",4,5,6,5,0.55
"B1.F58",5,4,5,6,0.45
"B1.F19",3,8,7,2,0.75
"B1.F29",7,4,3,6,0.35
"B1.F39",8,7,2,3,0.45
"B1.F49",3,6,7,4,0.65
"B1.F59",6,6,4,4,0.5
"B1.F110",1,4,9,6,0.65
"B1.F210",9,7,1,3,0.4
"B1.F310",6,3,4,7,0.35
"B1.F410",4,4,6,6,0.5
"B1.F510",1,5,9,5,0.7
"B1.F111",2,5,8,5,0.65
"B1.F211",6,7,4,3,0.55
"B1.F311",4,4,6,6,0.5
"B1.F411",4,5,6,5,0.55
"B1.F511",2,2,8,8,0.5
"B1.F112",3,6,7,4,0.65
"B1.F212",7,4,3,6,0.35
"B1.F312",6,5,4,5,0.45
"B1.F412",5,7,5,3,0.6
"B1.F512",2,8,8,2,0.8
"B1.F113",6,7,4,3,0.55
"B1.F213",5,6,5,4,0.55
"B1.F313",4,6,6,4,0.6
"B1.F413",2,5,8,5,0.65
"B1.F513",6,6,4,4,0.5
"B1.F114",4,3,6,7,0.45
"B1.F214",5,5,5,5,0.5
"B1.F314",5,3,5,7,0.4
"B1.F414",7,8,3,2,0.55
"B1.F514",5,4,5,6,0.45
"B1.F115",5,5,5,5,0.5
"B1.F215",5,6,5,4,0.55
"B1.F315",2,2,8,8,0.5
"B1.F415",3,2,7,8,0.45
"B1.F515",4,4,6,6,0.5
"B1.F116",4,6,6,4,0.6
"B1.F216",5,6,5,4,0.55
"B1.F316",4,3,6,7,0.45
"B1.F416",4,6,6,4,0.6
"B1.F516",5,7,5,3,0.6
"B1.F117",4,5,6,5,0.55
"B1.F217",4,3,6,7,0.45
"B1.F317",4,4,6,6,0.5
"B1.F417",4,3,6,7,0.45
"B1.F517",4,4,6,6,0.5
"B1.F118",5,2,5,8,0.35
"B1.F218",3,6,7,4,0.65
"B1.F318",3,1,7,9,0.4
"B1.F418",4,1,6,9,0.35
"B1.F518",5,5,5,5,0.5
"B1.F119",4,3,6,7,0.45
"B1.F219",6,3,4,7,0.35
"B1.F319",6,6,4,4,0.5
"B1.F419",2,3,8,7,0.55
"B1.F519",6,0,4,10,0.2
