feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t821	dose1_shedding	1	-0.0111694024834885	0.00982200961306455	281	127	0.256438340403983	0.829988243422151
t33038	dose1_shedding	1	0.0213574933777493	0.0122160569842656	281	170	0.081509713056507	0.829988243422151
t1351	dose1_shedding	1	-0.0132245203977047	0.00966914945918807	281	242	0.172505863858231	0.829988243422151
t1596	dose1_shedding	1	-0.0102440871029473	0.00947936385152388	281	151	0.280776100365461	0.829988243422151
t39777	dose1_shedding	1	-0.00874986019735062	0.00773076007305751	281	251	0.258680262099823	0.829988243422151
t239935	dose1_shedding	1	0.00899666166104169	0.0073676630125985	281	94	0.223078619744248	0.829988243422151
t550	dose1_shedding	1	-0.0179032603091397	0.00881023284372698	281	221	0.0430909053999131	0.829988243422151
t28116	dose1_shedding	1	-0.00707634585780311	0.00709531520287039	281	96	0.319470238885174	0.829988243422151
t46503	dose1_shedding	1	0.0142251769464611	0.00925339583421147	281	78	0.125354958080944	0.829988243422151
t165179	dose1_shedding	1	0.00637083680930267	0.00678525047519883	281	146	0.348581719633356	0.829988243422151
t1492	dose1_shedding	1	-0.00883655437653215	0.00766416857130639	281	95	0.249909649285568	0.829988243422151
t357276	dose1_shedding	1	-0.00378021138873478	0.0033534601522424	281	108	0.26060237626677	0.829988243422151
t1613	dose1_shedding	1	-0.00913692922621718	0.00665303607224611	281	181	0.170747005486572	0.829988243422151
t820	dose1_shedding	1	0.0108787747075329	0.00510937490225318	281	117	0.0341151023134672	0.829988243422151
t1343	dose1_shedding	1	-0.00783762925883643	0.00465659785242879	281	276	0.0934697814424741	0.829988243422151
t1282	dose1_shedding	1	-0.00601831501184251	0.00416164202812756	281	279	0.149260493891428	0.829988243422151
t43675	dose1_shedding	1	-0.0055519164990147	0.00307295199493598	281	263	0.0718856700576117	0.829988243422151
t1308	dose1_shedding	1	-0.00248804527235834	0.00264076304377418	281	280	0.34692116854639	0.829988243422151
t1680	dose1_shedding	1	-0.00448745214457324	0.00290552300324778	281	273	0.12361140452875	0.829988243422151
t158836	dose1_shedding	1	-0.0077323348639815	0.00370711981375035	281	228	0.0379046123363553	0.829988243422151
t1318	dose1_shedding	1	0.00256784101024334	0.002072853715497	281	277	0.216462586886086	0.829988243422151
t729	dose1_shedding	1	0.00590480196294939	0.00380056966098855	281	190	0.121398563649699	0.829988243422151
t907	dose1_shedding	1	-0.00459988628031277	0.00401627828318682	281	151	0.253061976057938	0.829988243422151
t2610896	dose1_shedding	1	0.00295188730542122	0.00210767715688546	281	274	0.162462662462272	0.829988243422151
t1316408	dose1_shedding	1	0.00284985296904551	0.00205476052083777	281	275	0.166563633649666	0.829988243422151
t244366	dose1_shedding	1	0.0038698040181708	0.00323371181779607	281	212	0.232436859910432	0.829988243422151
t197	dose1_shedding	1	-0.00362703855088689	0.00361993476954782	281	29	0.317229948876128	0.829988243422151
t40545	dose1_shedding	1	-0.00227452865314674	0.00215749448729685	281	47	0.292682687766481	0.829988243422151
t1280	dose1_shedding	1	-0.00258361778608397	0.00274613379309093	281	257	0.347610929782839	0.829988243422151
t1502	dose1_shedding	1	-0.00256758737050303	0.00236779991501794	281	168	0.279133898459722	0.829988243422151
t33010	dose1_shedding	1	-0.00415640494609712	0.00375329676917017	281	120	0.269074368378918	0.829988243422151
t1812935	dose1_shedding	1	-0.00453658421955948	0.00383749236582454	281	202	0.238143156583509	0.829988243422151
t47715	dose1_shedding	1	0.00279700881324376	0.00273218495102916	281	88	0.306851499912906	0.829988243422151
t1358	dose1_shedding	1	0.00306270117193995	0.00281314893206155	281	124	0.277221654768981	0.829988243422151
t28901	dose1_shedding	1	0.00177403008997348	0.00184597977890237	281	251	0.33737243779947	0.829988243422151
t571	dose1_shedding	1	0.00561877566533046	0.00215785162475835	281	208	0.0097111968492307	0.829988243422151
t2763022	dose1_shedding	1	-0.00175230011941248	0.00190655069533939	281	62	0.358840094476109	0.829988243422151
t113107	dose1_shedding	1	0.000929039990062323	0.000991722153189006	281	277	0.34967438929507	0.829988243422151
t1522	dose1_shedding	1	0.00183260504123821	0.00179361537023621	281	152	0.307790020117207	0.829988243422151
