feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t1596	IgA	IgA	-0.0141861225542255	0.00491731301903353	149	112	0.00450438625436346	0.191436415810447
t1590	IgA	IgA	-0.00242349543658552	0.000812076375751854	149	84	0.00332934473559979	0.191436415810447
t1316412	IgA	IgA	-0.00794610647128084	0.00515539983158201	149	149	0.125389532357542	0.46339609784309
t550	IgA	IgA	-0.00780426393956788	0.00370399691160723	149	136	0.0368170497224481	0.46339609784309
t1492	IgA	IgA	0.00600099803063325	0.00348791828268022	149	121	0.0874440040503583	0.46339609784309
t1613	IgA	IgA	-0.00478392598858202	0.00266515464094692	149	106	0.0747098989385371	0.46339609784309
t1290	IgA	IgA	0.00332292645293534	0.00200457663804955	149	149	0.0995166700868107	0.46339609784309
t437897	IgA	IgA	0.00302674652384892	0.0017304629197259	149	71	0.0823615068662569	0.46339609784309
t1496	IgA	IgA	0.00182272299840075	0.000934343202167603	149	106	0.0529819396072324	0.46339609784309
t2003188	IgA	IgA	0.00224532475223762	0.000971903751507225	149	69	0.0222666894797376	0.46339609784309
t2109685	IgA	IgA	0.00119235967300787	0.000772737078299312	149	46	0.124972515289687	0.46339609784309
t328813	IgA	IgA	0.00240535830552053	0.00155691912205064	149	35	0.124509063472424	0.46339609784309
t28118	IgA	IgA	0.00136663314003912	0.000868341330353296	149	38	0.117673501909096	0.46339609784309
t2479767	IgA	IgA	0.000879896573094585	0.000480988596798535	149	120	0.0693734483780177	0.46339609784309
t166486	IgA	IgA	0.00056576807579616	0.000364846305902546	149	80	0.123123274192529	0.46339609784309
t410072	IgA	IgA	0.000879069182117238	0.000393985656835922	149	72	0.0271802093780683	0.46339609784309
t1260	IgA	IgA	0.000299922666991341	0.000183648770832413	149	116	0.104581358962893	0.46339609784309
t1335613	IgA	IgA	0.000708905769433685	0.000436940154974701	149	56	0.106853591111288	0.46339609784309
t69966	IgA	IgA	-0.000487941007724002	0.000261236065841998	149	26	0.0637784575899268	0.46339609784309
