"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"28","Bounagaea",0.0480092779428404,0.0982260540450616,"Bounagaea","India",50,274,18.2,0.1,0.2,"Malawi",0,90,0,0,0,2.47467371053244e-07,2.69609188463271e-06,18.2,TRUE,49,0,"India",-0.591518774543307,-0.395318472852361,-1.10550393348328,-1.07129355145552,5.4429295630904,-0.173288040866155,0.414117176859548,0.00691982015842754,0.0161618405611655,0.0574496940744923,0.114335943105342,0.054,0,0.054,0.95,0.9,0.95
"29","Brachybacterium",0.0602080368643104,0.111372290800594,"Brachybacterium","India",114,274,41.6,0.2,0.6,"Malawi",36,90,40,0.2,0.6,0.806334055137735,0.867017514457503,1.6,TRUE,39,0,"ns",1.44935673576919,1.4831398752383,1.35445679323722,0.138692166889681,8.8520456361982,0.014551315594738,0.490701859659066,0.702905977227165,0.78167687331329,0.712040629291961,0.817824062140774,0.21,0.251,-0.041,0.95,0.9,0.95
"30","Bradyrhizobium",0.0543536249348672,0.109985198795987,"Bradyrhizobium","India",61,274,22.3,0.4,2,"Malawi",10,90,11.1,0.1,0.3,0.0213185538059433,0.0387100055950024,11.2,TRUE,45,0,"India",-0.359742004273643,-0.253195883269967,-0.653202441714521,-0.630620837610943,7.40172624221239,-0.0850604742151898,0.452909418274687,0.113209314183361,0.194888363399017,0.263873804549861,0.396528005597105,0.406,0.089,0.317,0.95,0.9,0.95
"31","Brevibacterium",0.0694316905683996,0.138511063064695,"Brevibacterium","India",67,274,24.5,0.1,0.3,"Malawi",26,90,28.9,0.1,0.4,0.406135305335378,0.483964458049322,-4.4,FALSE,32,0,"ns",0.124824018794339,0.0399930117201954,0.446460537399663,0.615944977973932,7.66572585449938,0.0736879042012045,0.461800000128081,0.255177029570284,0.354100120992796,0.302934363347545,0.443384949548307,0.07,0.141,-0.071,0.95,0.9,0.95
"32","Brevundimonas",0.0379885584298352,0.0707879957937724,"Brevundimonas","India",86,274,31.4,0.2,0.6,"Malawi",28,90,31.1,0.1,0.3,1,1,0.299999999999997,TRUE,59,0,"ns",0.56823407249988,0.581083355074483,0.521931338869679,-0.183265588787929,8.08561567324089,-0.0218322020239804,0.490400000032012,0.638364537648298,0.721517633249176,0.619939099171135,0.740724599655408,0.164,0.083,0.081,0.95,0.9,0.95
"33","Burkholderia-Caballeronia-Paraburkholderia",0.0132065386313202,0.0288510569614027,"Burkholderia-Caballeronia-Paraburkholderia","India",23,274,8.4,0,0.1,"Malawi",10,90,11.1,0,0.2,0.406810703867546,0.483964458049322,-2.7,FALSE,134,0,"ns",-0.785296616333705,-0.846304650301057,-0.594669912350955,0.306555142480532,5.59685405802035,0.0473134505820969,0.473505299028741,0.42001143852893,0.521180511784731,0.45467913515265,0.591879240541102,0.017,0.038,-0.021,0.95,0.9,0.95
"34","Buttiauxella",0.00623842955533843,0.0135813803802111,"Buttiauxella","India",20,274,7.3,0,0.2,"Malawi",6,90,6.7,0,0,1,1,0.6,TRUE,176,0,"ns",-0.888743583103334,-0.873530364217972,-0.935553068563172,-0.0640685386318198,5.20895440666482,-0.0108838892804375,0.491901619703056,0.609595925091169,0.692983998706415,0.543767607927488,0.667511403353446,0.026,0.006,0.02,0.95,0.9,0.95
"35","Butyrivibrio",0.0043927910288386,0.011725806884452,"Butyrivibrio","India",0,274,0,0,0,"Malawi",7,90,7.8,0,0.2,4.713324564434e-05,0.000226897252287869,-7.8,FALSE,184,0,"Malawi",-1.11939699096413,-1.21465148063476,-0.790457475065932,0.490963013898524,4.68073870427384,0.0914619813264703,0.449800000169038,0.170273856644233,0.247871675980327,0.253557262343738,0.368530907495143,0,0.047,-0.047,0.95,0.9,0.95
"36","CAG-56",0.00423246191860597,0.0105171930187468,"CAG-56","India",0,274,0,0,0,"Malawi",6,90,6.7,0,0.1,0.00020087740405564,0.000742528975705669,-6.7,FALSE,187,0,"Malawi",-1.13042130471741,-1.22569105446521,-0.812138614456348,0.508702517370232,4.72134238357547,0.0938223529135565,0.449110178135746,0.222091609476825,0.305385353936929,0.267020809526515,0.383666861113827,0,0.011,-0.011,0.95,0.9,0.95
"37","Catenibacterium",0.0170842757616786,0.0367293959735619,"Catenibacterium","India",37,274,13.5,0,0.1,"Malawi",14,90,15.6,0,0.1,0.603809174551406,0.66483244219224,-2.1,FALSE,115,0,"ns",-0.496046493767382,-0.581105627148764,-0.25014982152967,0.231050944420783,6.18600101709332,0.0313385962943633,0.480303939277887,0.524760038384174,0.614224461599373,0.459207321668324,0.593841910804575,0.029,0.03,-0.000999999999999997,0.95,0.9,0.95
"38","Caulobacter",0.00862479659514083,0.0236377290288903,"Caulobacter","India",5,274,1.8,0,0,"Malawi",6,90,6.7,0.1,0.3,0.0304428117440333,0.0525138502584575,-4.9,FALSE,160,0,"ns",-1.07846606054296,-1.13704792921068,-0.903471860118874,0.319551047028447,4.9552147519698,0.0548131003804736,0.468400000105756,0.244098231947024,0.335309168734461,0.413905541732641,0.536096002574172,0.002,0.063,-0.061,0.95,0.9,0.95
"39","Christensenellaceae_R-7_group",0.00179172859105944,0.00507485881312715,"Christensenellaceae_R-7_group","India",0,274,0,0,0,"Malawi",6,90,6.7,0,0.1,0.00020087740405564,0.000742528975705669,-6.7,FALSE,202,0,"Malawi",-1.11480315441499,-1.18988334725969,-0.86591262811149,0.422693320977958,4.77306377125164,0.0765824689648581,0.458400000139633,0.228278852257698,0.31385672986028,0.323155893296426,0.448408328921987,0,0.016,-0.016,0.95,0.9,0.95
"40","Chryseobacterium",0.0342881527615852,0.0640663022658327,"Chryseobacterium","India",78,274,28.5,0.1,0.3,"Malawi",26,90,28.9,0.2,1.2,1,1,-0.399999999999999,FALSE,69,0,"ns",0.352846308947753,0.345022127459957,0.380792604197692,0.131839400688732,7.91676140653516,0.0170452987331674,0.491600000028008,0.637760528360998,0.724532082298323,0.647997012582713,0.7664137412489,0.105,0.254,-0.149,0.95,0.9,0.95
"41","Chryseomicrobium",0.0204191610851754,0.0431965117403932,"Chryseomicrobium","India",58,274,21.2,0.1,0.5,"Malawi",6,90,6.7,0,0.1,0.00124964803086227,0.00335944340764273,14.5,TRUE,100,0,"India",-0.34049667025889,-0.154466155610116,-0.873438534427748,-1.02027553077632,6.38769716577749,-0.146042031387742,0.417600000282335,0.0352342456030316,0.076460619505035,0.0824754926121897,0.167047088447726,0.1,0.017,0.083,0.95,0.9,0.95
"42","Citricoccus",0.025322741675321,0.0510504983351469,"Citricoccus","India",48,274,17.5,0.1,0.4,"Malawi",19,90,21.1,0.2,1,0.437284995146437,0.511401096018715,-3.6,FALSE,86,0,"ns",-0.338772360996392,-0.392923685502179,-0.176879837202057,0.304152708874181,7.06368253628186,0.0407076253281611,0.477904419189944,0.487472443681307,0.589607854056563,0.527368963100727,0.662748059476785,0.077,0.157,-0.08,0.95,0.9,0.95
"43","Cloacibacterium",0.0417400397070471,0.0791126796908045,"Cloacibacterium","India",85,274,31,0.2,1,"Malawi",14,90,15.6,0.2,0.5,0.00403887573188907,0.00863080738820235,15.4,TRUE,54,0,"India",0.16863910136145,0.457697443262141,-0.510458323399275,-1.170065876587,7.97480066714553,-0.142478500758718,0.428514297383733,0.0684409162401258,0.134140019070955,0.0773824152461261,0.161617446769438,0.217,0.158,0.059,0.95,0.9,0.95
"44","Clostridium_sensu_stricto_1",0.0142362264968225,0.0292466332403662,"Clostridium_sensu_stricto_1","India",29,274,10.6,0,0.1,"Malawi",14,90,15.6,0.1,0.8,0.257568294798488,0.337447069767639,-5,FALSE,127,0,"ns",-0.68008132302753,-0.778931178835795,-0.385313628427326,0.497871878638335,6.09237487106168,0.0728893566609447,0.458000000140995,0.260053328393023,0.36041918445021,0.333905774719409,0.461457677438291,0.025,0.155,-0.13,0.95,0.9,0.95
"45","Cnuella",0.00251893723465855,0.00653197471998001,"Cnuella","India",21,274,7.7,0,0.1,"Malawi",2,90,2.2,0,0,0.080112593351393,0.125631112301048,5.5,TRUE,200,0,"ns",-0.942517945888854,-0.893882292907934,-1.09474753006556,-0.271178632003799,4.95612502421342,-0.0438473085093588,0.478704259219257,0.35218047256723,0.453980167487421,0.460064670005904,0.590451566739362,0.023,0.003,0.02,0.95,0.9,0.95
"46","Collinsella",0.0376553646782377,0.0717560183628221,"Collinsella","India",90,274,32.8,0.2,0.7,"Malawi",39,90,43.3,0.6,1.4,0.0764661324607243,0.120828163506641,-10.5,FALSE,60,0,"ns",0.749145079766549,0.488956667944025,1.85779224007579,1.53616874815579,9.4441217513511,0.167678414157644,0.414517096874089,0.0348397908449204,0.0802044594999394,0.0312776265433568,0.0861620800330087,0.227,0.583,-0.356,0.95,0.9,0.95
"47","Comamonas",0.0699230761466034,0.134120463292869,"Comamonas","India",102,274,37.2,0.2,0.5,"Malawi",18,90,20,0,0.2,0.00281846973208724,0.00689005436825218,17.2,TRUE,31,0,"India",0.635226322248805,0.929330365240462,-0.0855622446608599,-1.29835768990699,7.42223245271447,-0.176070012418228,0.421515697128744,0.0170039878270357,0.0456342319257676,0.0302764406749777,0.0846052441005045,0.167,0.038,0.129,0.95,0.9,0.95
"48","Coprococcus_1",0.00303790998532862,0.00736545780121404,"Coprococcus_1","India",3,274,1.1,0,0,"Malawi",9,90,10,0,0.1,0.0002786770741541,0.000994588868101701,-8.9,FALSE,195,0,"Malawi",-1.05074396041327,-1.1493906297448,-0.750954176642267,0.615727320571128,5.03056045453381,0.108255992394137,0.44511097798956,0.159755844745367,0.231943816358726,0.232643565514697,0.348898749599535,0.004,0.029,-0.025,0.95,0.9,0.95
"49","Coprococcus_2",0.00416754836520742,0.00992811405506782,"Coprococcus_2","India",3,274,1.1,0,0,"Malawi",7,90,7.8,0,0.2,0.00286253466507096,0.00689005436825218,-6.7,FALSE,188,0,"Malawi",-1.06868600950071,-1.15150548506401,-0.784922373809161,0.523138077363566,4.93324571354434,0.0908118522496063,0.448000000175229,0.218489706520384,0.306284645595497,0.263990669712079,0.392637816089991,0.002,0.036,-0.034,0.95,0.9,0.95
"50","Coprococcus_3",0.00293332374086644,0.00664486962624029,"Coprococcus_3","India",3,274,1.1,0,0,"Malawi",6,90,6.7,0,0.1,0.00862266332934982,0.0168385972563718,-5.6,FALSE,196,0,"Malawi",-1.14136639233482,-1.21870830223136,-0.911480945511963,0.483621699766626,4.79273443908026,0.0895706411094808,0.450909818201553,0.274994755319544,0.363853948004331,0.317729045235165,0.449249151907903,0.002,0.01,-0.008,0.95,0.9,0.95
"51","Corynebacterium",0.0068017838613852,0.0149707630785779,"Corynebacterium","India",26,274,9.5,0,0.3,"Malawi",8,90,8.9,0,0.1,1,1,0.6,TRUE,171,0,"ns",-0.820369187973668,-0.834299323437547,-0.781595006389111,0.113079439152796,5.55521847244408,0.0173727172224391,0.490901819666398,0.593943315894715,0.683196468272671,0.56130448968942,0.685854812029097,0.051,0.017,0.034,0.95,0.9,0.95
"52","Corynebacterium_1",0.431829370494499,0.761338682116503,"Corynebacterium_1","India",267,274,97.4,6.9,10.8,"Malawi",81,90,90,2.2,3.6,0.00578830312732705,0.0117468504642814,7.40000000000001,TRUE,5,1,"India",11.7445054372377,12.0307123820996,10.794535921774,-1.39955191136977,3.66972847335699,-0.292391304721342,0.321935613556913,3.27454965841961e-05,0.000329721828884591,5.00001569081982e-07,9.78929503932305e-06,6.988,2.193,4.795,0.95,0.9,0.95
"53","Curtobacterium",0.00846781408980921,0.0209642694867537,"Curtobacterium","India",20,274,7.3,0,0.1,"Malawi",3,90,3.3,0,0,0.219161912098686,0.290810998746333,4,TRUE,161,0,"ns",-0.940223617707066,-0.933166354095146,-0.961308407922992,-0.0874087625385318,4.99751577532321,-0.0146763120804484,0.492301539717719,0.446308450898188,0.542965908044316,0.537727953706903,0.66015276262247,0.025,0.002,0.023,0.95,0.9,0.95
"54","Cutibacterium",0.111949263131887,0.20430159839716,"Cutibacterium","India",229,274,83.6,0.9,1.9,"Malawi",69,90,76.7,0.5,0.8,0.156368426010253,0.226351497791066,6.89999999999999,TRUE,24,0,"ns",8.28397724333469,8.20485726060465,8.45539749169121,-0.223428243804089,6.56126185554556,-0.0324476275491249,0.476000000080185,0.284068565457211,0.413126987185138,0.500567989437012,0.671473649609334,0.881,0.497,0.384,0.95,0.9,0.95
"55","Deinococcus",0.0957665941730999,0.208104929199048,"Deinococcus","India",76,274,27.7,0.1,1,"Malawi",1,90,1.1,0,0,5.92346744930662e-10,1.02179813500539e-08,26.6,TRUE,26,0,"India",-0.200484439517675,0.209835345236337,-1.10922326360435,-1.89569101059701,5.9507131236812,-0.298687151630181,0.359400000508908,1.03780101438301e-05,8.46358187826085e-05,0.000839950528526402,0.0047656204451435,0.144,0,0.144,0.95,0.9,0.95
"56","Delftia",0.0162981418301352,0.0396477744748335,"Delftia","India",28,274,10.2,0.1,0.5,"Malawi",0,90,0,0,0,0.000378729222456207,0.00120610690843746,10.2,TRUE,118,0,"India",-0.883478326850231,-0.79764595133228,-1.14676089904875,-0.510718165362992,4.96600603689278,-0.0858770282928119,0.452309538252745,0.116961491049284,0.182150179099499,0.289496206224801,0.413711420516722,0.074,0,0.074,0.95,0.9,0.95
"57","Dermacoccus",0.0370901532656548,0.0719786999761895,"Dermacoccus","India",57,274,20.8,0.3,2.2,"Malawi",12,90,13.3,0.1,0.3,0.124205070315048,0.186307605472572,7.5,TRUE,61,0,"ns",-0.390679582405932,-0.297823440137032,-0.66103802725929,-0.408197494827807,7.54167075019303,-0.0524683727259003,0.468400000105756,0.27894489354569,0.38739724784573,0.34047304313204,0.487646778565909,0.32,0.079,0.241,0.95,0.9,0.95
"58","Dialister",0.00525144844048814,0.0123544553783114,"Dialister","India",3,274,1.1,0,0,"Malawi",7,90,7.8,0,0.1,0.00286253466507096,0.00689005436825218,-6.7,FALSE,180,0,"Malawi",-1.04733218187605,-1.18047604264991,-0.614064831015465,0.693156235778925,5.00387264794964,0.117691115513173,0.431913617507695,0.129535829200722,0.199130217348747,0.165080104851898,0.259356237635172,0.003,0.015,-0.012,0.95,0.9,0.95
"59","Diaphorobacter",0.0128398964637411,0.0257255281772443,"Diaphorobacter","India",20,274,7.3,0,0.2,"Malawi",9,90,10,0,0.1,0.500294017618021,0.578552299703521,-2.7,FALSE,137,0,"ns",-0.863224334214303,-0.882250484264897,-0.768422546657309,0.175058008337945,5.59047988181252,0.0258392050701206,0.485200000049376,0.544887831272519,0.635671984839818,0.528698215255818,0.660691320098199,0.026,0.024,0.002,0.95,0.9,0.95
