"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Achromobacter",0.0365587817478472,0.0723621711554245,"Achromobacter","India (OPV)",17,164,10.4,0,0.3,"India (IPV)",0,68,0,0,0,0.00393071769750073,0.0314457415800059,10.4,TRUE,77,0,"India (OPV)",-1.40480305780631,-1.26728153437124,-1.46770598212786,-0.0971343502337429,4.96263054798722,-0.0174838667850569,0.491038602980618,0.464183807496885,0.672667906046426,0.532866616798691,0.74689772110762,0.051,0,0.051,0.75,0.65,0.8
"2","Acidovorax",0.0210626663462394,0.0420354591872536,"Acidovorax","India (OPV)",22,164,13.4,0,0.2,"India (IPV)",6,68,8.8,0.1,0.5,0.383243287733846,0.546406271620533,4.6,TRUE,105,0,"ns",-1.1808896861227,-0.94015211320421,-1.27723130104036,-0.301011168272337,6.00150074817594,-0.0435664352905701,0.476102941281855,0.552648362206461,0.756887141292639,0.501007590828824,0.708333239320397,0.048,0.098,-0.05,0.75,0.65,0.8
"3","Acinetobacter",0.227179538875634,0.415936168486059,"Acinetobacter","India (OPV)",159,164,97,7.2,10.3,"India (IPV)",63,68,92.6,5.7,7,0.162420194338711,0.326334242739266,4.40000000000001,TRUE,10,1,"ns",11.3108472129418,11.5038292878344,11.2167851678837,-0.279273687807666,3.30396104045589,-0.0568299867979893,0.458993797562677,0.806577477639954,0.917470674352124,0.303905178711065,0.608138919903768,7.26,5.792,1.468,0.75,0.65,0.8
"4","Actinomyces",0.14050823577169,0.309690664670281,"Actinomyces","India (OPV)",49,164,29.9,0.4,2,"India (IPV)",11,68,16.2,0.1,0.1,0.0327058615568634,0.119070725568533,13.7,TRUE,21,0,"ns",-0.445275998483082,-0.564984289779712,-0.372390455206491,0.554934871606839,8.17759323442715,0.0641741016636219,0.467034229412783,0.152034340564837,0.39175388412628,0.387414366852601,0.629504176867718,0.435,0.051,0.384,0.75,0.65,0.8
"5","Aerococcus",0.0679865087318372,0.138497450281761,"Aerococcus","India (OPV)",38,164,23.2,0.1,0.4,"India (IPV)",7,68,10.3,0.1,0.3,0.0280562113182961,0.109181124908088,12.9,TRUE,45,0,"ns",-0.74401755128542,-0.774488867959182,-0.724664072549752,0.256044802052008,6.60571129467124,0.0348726322876202,0.482077205961312,0.423936830471406,0.65507505135366,0.534939938452081,0.741595106783973,0.112,0.073,0.039,0.75,0.65,0.8
"6","Aeromicrobium",0.00939207347141056,0.0214713372255066,"Aeromicrobium","India (OPV)",9,164,5.5,0,0.1,"India (IPV)",2,68,2.9,0,0.4,0.515583164327211,0.689032796551352,2.6,TRUE,138,0,"ns",-1.5388938973029,-1.21988766677465,-1.65215908174938,-0.364477288581337,4.92970945388549,-0.0612362004953978,0.467263956037076,0.438611254782248,0.657896136686788,0.397386043923895,0.62042733023016,0.011,0.049,-0.038,0.75,0.65,0.8
"7","Aeromonas",0.0954887601026059,0.180469573696671,"Aeromonas","India (OPV)",73,164,44.5,0.5,1.5,"India (IPV)",21,68,30.9,0.5,1.4,0.0577625850617867,0.169751270385659,13.6,TRUE,34,0,"ns",0.946309468029257,0.399868727572416,1.32925060290177,0.794337137259062,9.30374203251239,0.0854333337562627,0.458180147244122,0.312189182502212,0.590111385478301,0.385185935239216,0.647720291948223,0.526,0.471,0.055,0.75,0.65,0.8
"8","Alishewanella",0.14204369199694,0.271817265536202,"Alishewanella","India (OPV)",64,164,39,0.3,0.9,"India (IPV)",10,68,14.7,0.3,0.8,0.000318916945783936,0.00574050502411085,24.3,TRUE,19,1,"India (OPV)",0.114192790517537,-0.671805556624765,0.613352322233126,1.67916187958333,8.42710224427105,0.199799481036017,0.404411765142414,0.025377066375175,0.147814868035359,0.0532464722797344,0.227470964570306,0.328,0.255,0.073,0.75,0.65,0.8
"9","Alloprevotella",0.0301227567837923,0.0585266904434174,"Alloprevotella","India (OPV)",27,164,16.5,0.2,1.1,"India (IPV)",6,68,8.8,0.2,0.7,0.151694918596011,0.312058118254651,7.7,TRUE,89,0,"ns",-1.01464580349268,-0.899314426123437,-1.06617183585492,0.0118479085528849,6.72496599332507,0.0014484483775569,0.498621323535478,0.648129467327971,0.835273900662097,0.56386582777949,0.769757275908313,0.243,0.166,0.077,0.75,0.65,0.8
"10","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0435425298602042,0.0846678815746676,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","India (OPV)",37,164,22.6,0.1,0.3,"India (IPV)",10,68,14.7,0.2,0.7,0.210762464508042,0.403173903273257,7.9,TRUE,68,0,"ns",-0.700910433467936,-0.698376071110776,-0.701073733944565,0.0121896644172441,7.33273383343995,0.00110661450132287,0.499080882356985,0.642125891353836,0.825618804109079,0.566166306393354,0.773969983550698,0.101,0.183,-0.082,0.75,0.65,0.8
