"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"11","Alloprevotella",0.0167697624877677,0.038728625803858,"Alloprevotella","India",24,247,9.7,0.2,1.4,"UK",4,39,10.3,0,0.1,1,1,-0.600000000000001,FALSE,83,0,"ns",-0.848311485098103,-0.940139908162177,-0.298113513927134,0.713954636113363,6.19955765756685,0.106055895535474,0.439327193454192,0.502740383788556,0.637850551839749,0.354762326139765,0.520849991976324,0.215,0.024,0.191,0.9375,0.875,0.9375
"12","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0305611346147893,0.0604974905760901,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","India",59,247,23.9,0.3,1.4,"UK",8,39,20.5,0.2,0.7,0.838867844372684,0.900624986289691,3.4,TRUE,56,0,"ns",-0.149432214253943,-0.192653829520431,0.132629571227428,0.16340601118601,8.02341421911148,0.019417519240791,0.487179487351089,0.634055346203851,0.750484394497096,0.55135683709844,0.70127996330833,0.262,0.216,0.046,0.9375,0.875,0.9375
"13","Altererythrobacter",0.00854971426397026,0.0236936056740461,"Altererythrobacter","India",17,247,6.9,0,0.2,"UK",0,39,0,0,0,0.141415098188724,0.237958097913718,6.9,TRUE,113,0,"ns",-1.04612505714237,-1.08815022010273,-0.806971647240664,0.105236748259345,4.7581270616092,0.0175679913848858,0.492387820614665,0.491835346040111,0.618660679988341,0.47012818811761,0.629381706708875,0.036,0,0.036,0.9375,0.875,0.9375
"14","Anaerococcus",0.0250017471891276,0.059771675919646,"Anaerococcus","India",65,247,26.3,0.2,0.8,"UK",7,39,17.9,0.1,0.2,0.323623052081297,0.434552317500782,8.4,TRUE,64,0,"ns",-0.0604296795215138,-0.0745816323276944,0.0178352813279581,-0.00259573673631586,8.15472993945531,-5.41201897781178e-05,0.5,0.593452007244829,0.721997688168932,0.633721023250094,0.762899812889507,0.248,0.063,0.185,0.9375,0.875,0.9375
"15","Anoxybacillus",0.00522816920303632,0.0152156637470652,"Anoxybacillus","India",13,247,5.3,0.1,0.9,"UK",0,39,0,0,0,0.226996482533866,0.318133030923976,5.3,TRUE,141,0,"ns",-1.10833359088311,-1.16592998115555,-0.741913064191033,0.288979422123447,4.71069383139357,0.0527474137641567,0.471554487561213,0.545003782203372,0.674806711080576,0.443559631963144,0.593928301589992,0.123,0,0.123,0.9375,0.875,0.9375
"16","Aquabacterium",0.0165889967583805,0.0339610918815184,"Aquabacterium","India",17,247,6.9,0,0.2,"UK",1,39,2.6,0,0,0.483488656264595,0.587573019766001,4.3,TRUE,85,0,"ns",-1.03252062310911,-1.10378439998687,-0.654475844461887,0.446655895745268,5.01544556932912,0.0793617036577474,0.459535256955085,0.48223546028084,0.617115530451917,0.407929391834497,0.565791600178034,0.042,0.004,0.038,0.9375,0.875,0.9375
"17","Atopobium",0.0651238701932929,0.123796846212234,"Atopobium","India",35,247,14.2,0.2,0.7,"UK",13,39,33.3,0.9,2.5,0.00538687845805541,0.0235675932539924,-19.1,FALSE,27,0,"UK",-0.618218988071376,-0.803529913460054,0.846276516976427,2.36382800549043,9.81558477520512,0.270100684530634,0.344413298257564,0.0104837148978817,0.0430864960838733,0.0168092606600997,0.0613104274343994,0.194,0.932,-0.738,0.9375,0.875,0.9375
"18","Aurantimicrobium",0.00706336163651014,0.0159221352548193,"Aurantimicrobium","India",3,247,1.2,0,0,"UK",3,39,7.7,0,0.1,0.0351165849424569,0.0834954542893809,-6.5,FALSE,122,0,"ns",-1.21703715384926,-1.32560850247457,-0.446630723993536,1.09866409623828,5.1311157378216,0.196551977643506,0.397035257848515,0.129750408501843,0.218998997260452,0.141551547807031,0.251692231194267,0.003,0.013,-0.01,0.9375,0.875,0.9375
"19","Bacillus",0.0242248646342069,0.0484854597193647,"Bacillus","India",64,247,25.9,0.3,1,"UK",8,39,20.5,1.4,8.7,0.555007913490908,0.660723706536795,5.4,TRUE,68,0,"ns",-0.03275956020385,-0.0785749873196764,0.248575641211778,-0.0202707629696981,7.923244334509,-0.00162692555322897,0.498998798571651,0.66072890194149,0.775254405177709,0.581181536685446,0.727236958986925,0.28,1.414,-1.134,0.9375,0.875,0.9375
"20","Bacteroides",0.0829633457042396,0.153720546132869,"Bacteroides","India",13,247,5.3,0,0.3,"UK",13,39,33.3,0.3,1.2,2.37717372685291e-06,5.67910897445133e-05,-28,FALSE,23,0,"UK",-0.943350129071872,-1.1515598027028,0.842369981601502,2.85215816979132,7.35836216732007,0.397668394006699,0.319983983541234,0.00346072368117737,0.0165937284137808,0.0053039632359717,0.0206334844298879,0.039,0.316,-0.277,0.9375,0.875,0.9375
"21","Bergeyella",0.0327865415029337,0.0607053999233445,"Bergeyella","India",45,247,18.2,0.1,0.6,"UK",13,39,33.3,0.2,0.9,0.0511372111493345,0.11327863229283,-15.1,FALSE,53,0,"ns",-0.402469471171234,-0.565501555637377,0.908000708493539,1.81069804746724,8.00161339193471,0.222327578163578,0.387019232361787,0.050430565760791,0.127375078310012,0.0527366235160078,0.141261193749077,0.108,0.221,-0.113,0.9375,0.875,0.9375
