"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"122","Odoribacter",0.0014772308494811,0.00388062411606749,"Odoribacter","India",0,247,0,0,0,"Malawi",4,79,5.1,0,0.1,0.0032522020396434,0.00763889316288333,-5.1,FALSE,199,0,"Malawi",-1.08903005466035,-1.10828499826192,-1.03199698431378,0.1676501243713,4.64880095037074,0.0311629837614298,0.483303339387829,0.399191107914823,0.491991172679976,0.435229025419946,0.563605079866553,0,0.011,-0.011,0.9,0.85,0.95
"123","Olsenella",0.00515622409248111,0.014180310149379,"Olsenella","India",5,247,2,0,0.5,"Malawi",6,79,7.6,0,0.1,0.0273627342631932,0.0502479301924093,-5.6,FALSE,173,0,"ns",-1.00511477259705,-1.02850842984658,-0.902279928010675,0.285800806646519,5.04943266903819,0.0485817295644732,0.474200000086229,0.35702553631757,0.452024199803855,0.44195358621687,0.563591761488168,0.039,0.034,0.005,0.9,0.85,0.95
"124","Ornithinimicrobium",0.111211308586948,0.233639835472385,"Ornithinimicrobium","India",80,247,32.4,0.1,0.4,"Malawi",11,79,13.9,0,0.1,0.00139595071163784,0.00352477554688555,18.5,TRUE,22,0,"India",0.291145571091825,0.630719880140806,-0.603746043171601,-1.66712629603089,7.22479453595698,-0.225114036351122,0.386800000397719,0.00474212454090459,0.0140471447797354,0.0166989004844457,0.0440138428120301,0.15,0.038,0.112,0.9,0.85,0.95
"125","Pantoea",0.0330408540163744,0.0723005563680196,"Pantoea","India",24,247,9.7,0.1,0.3,"Malawi",13,79,16.5,0.6,3.4,0.106381849179095,0.155718358943313,-6.8,FALSE,72,0,"ns",-0.683368717930978,-0.679234771013855,-0.698329867677812,0.144996769944615,7.01177269502631,0.0180662732428414,0.487702459549099,0.335694991268762,0.440765965816209,0.537653451100441,0.658150358384315,0.061,0.577,-0.516,0.9,0.85,0.95
"126","Parabacteroides",0.0190939950240927,0.0430977062002998,"Parabacteroides","India",0,247,0,0,0,"Malawi",15,79,19,0.1,0.2,1.95865606126594e-10,3.04345018750554e-09,-19,FALSE,104,0,"Malawi",-0.910724275509928,-1.1120338186018,-0.158238786120796,1.28320806534639,5.3925881384602,0.208301834476627,0.387922415910096,0.0168958446407016,0.0358085107495425,0.0303660720810825,0.0639333889639772,0,0.053,-0.053,0.9,0.85,0.95
"127","Paracoccus",0.385941791634997,0.691149833475772,"Paracoccus","India",194,247,78.5,2.1,5.4,"Malawi",38,79,48.1,0.5,1.2,6.93591726625695e-07,4.83122513028932e-06,30.4,TRUE,4,1,"India",9.07666529291264,9.67314084632294,2.93084951854281,-4.46672095515557,8.8258821880102,-0.509695612688374,0.282343532188534,7.86617641358463e-08,1.71622972155883e-06,1.25964956595172e-08,4.65880152054686e-07,2.161,0.492,1.669,0.9,0.85,0.95
"128","Parasegetibacter",0.0115433601482416,0.0310844691936654,"Parasegetibacter","India",26,247,10.5,0.1,0.4,"Malawi",0,79,0,0,0,0.00118278485935488,0.00306310950756008,10.5,TRUE,137,0,"India",-0.784391356884219,-0.605856703597388,-1.28352640390178,-0.841283248404755,5.19276593861676,-0.140370520193087,0.423200000262186,0.0291650107531675,0.0506071971527404,0.123425149826407,0.196852388605176,0.11,0,0.11,0.9,0.85,0.95
"129","Pelomonas",0.00882217863037721,0.0198911123060104,"Pelomonas","India",0,247,0,0,0,"Malawi",7,79,8.9,0,0.2,3.98366196100091e-05,0.000171212705557912,-8.9,FALSE,150,0,"Malawi",-1.07234364028759,-1.12061843407877,-0.925201285177792,0.340383260890032,4.98756160836539,0.0579737143199661,0.466506698772371,0.223947786781266,0.309421404874928,0.386510988885515,0.510288252296311,0,0.03,-0.03,0.9,0.85,0.95
"130","Peptoniphilus",0.0185512499933548,0.0402742062325858,"Peptoniphilus","India",7,247,2.8,0,0.3,"Malawi",6,79,7.6,0.1,0.3,0.091383199564978,0.135730928765629,-4.8,FALSE,109,0,"ns",-1.00293795370443,-0.99656976385694,-1.01618312281556,0.0850752572657125,5.10839382252098,0.0136159092317644,0.491800000027341,0.479691549809697,0.579901897747457,0.542216503694615,0.662386730982687,0.033,0.059,-0.026,0.9,0.85,0.95
"131","Phascolarctobacterium",0.0300886409863389,0.0630307553518303,"Phascolarctobacterium","India",1,247,0.4,0,0,"Malawi",18,79,22.8,0.1,0.4,2.5368704655846e-11,7.32068334354414e-10,-22.4,FALSE,82,0,"Malawi",-0.832423770672911,-1.05382422700119,0.055517314856667,1.62385732289413,5.80414665778456,0.253766000603542,0.376124775484735,0.00290273890050055,0.00917819366261919,0.00890740700943314,0.0265855348788826,0.002,0.105,-0.103,0.9,0.85,0.95
"132","Piscicoccus",0.0103798828433723,0.0257440130781285,"Piscicoccus","India",19,247,7.7,0.2,2.5,"Malawi",2,79,2.5,0,0,0.120421988702902,0.173751726557044,5.2,TRUE,143,0,"ns",-0.851286743129483,-0.73696274949395,-1.20991702988157,-0.520112323451082,5.11442906131668,-0.0890389062821182,0.451400000163545,0.17454527802411,0.249240286715288,0.295465689728219,0.405023669829727,0.219,0.001,0.218,0.9,0.85,0.95
"133","PMMR1",0.0337929792727738,0.0732603711182968,"PMMR1","India",42,247,17,0.1,0.6,"Malawi",0,79,0,0,0,4.21247528729398e-06,2.23926317903522e-05,17,TRUE,70,0,"India",-0.610110927337012,-0.373623825855583,-1.27261199327048,-1.17984250606884,5.44451817217696,-0.184425989679095,0.397000000358549,0.00248238157060189,0.00755301960977453,0.0377973127588135,0.0806664081702067,0.149,0,0.149,0.9,0.85,0.95
"134","Porphyrobacter",0.0128348006860799,0.0277064199352938,"Porphyrobacter","India",13,247,5.3,0,0.2,"Malawi",1,79,1.3,0,0.1,0.20119020059017,0.266177100047134,4,TRUE,132,0,"ns",-0.978059175940285,-0.896349205505182,-1.23006308581181,-0.377154565239,4.83304149539751,-0.0651109541390558,0.462707458633252,0.34133069463836,0.433575855771919,0.385485106839257,0.500823609983292,0.029,0.008,0.021,0.9,0.85,0.95
"135","Porphyromonas",0.0185308560564658,0.037633138353191,"Porphyromonas","India",26,247,10.5,0,0.2,"Malawi",10,79,12.7,0,0,0.679970345603723,0.784880056068298,-2.2,FALSE,110,0,"ns",-0.634097836804365,-0.617176170997224,-0.684736498266611,-0.0411046942668261,5.89781144027964,-0.00653423377839337,0.49700000001,0.601105996053477,0.693320331306402,0.556345123664758,0.677577046511972,0.042,0.009,0.033,0.9,0.85,0.95
"136","Prevotella_2",0.0102955114879312,0.0225965837763398,"Prevotella_2","India",3,247,1.2,0,0.1,"Malawi",9,79,11.4,0.1,0.4,0.000227153782115757,0.000740081677215854,-10.2,FALSE,144,0,"Malawi",-0.998062468869765,-1.05710920516051,-0.762002550593465,0.519163010905935,5.27625114286787,0.085101533527502,0.455908818384416,0.143641006554971,0.216482929637512,0.285268225186115,0.400205566259585,0.012,0.065,-0.053,0.9,0.85,0.95
"137","Prevotella_7",0.0363198428491028,0.0811680982164114,"Prevotella_7","India",17,247,6.9,0,0.3,"Malawi",18,79,22.8,0.1,0.3,0.000234422355103296,0.000751639932235966,-15.9,FALSE,67,0,"Malawi",-0.673347615226549,-0.836535308426622,-0.0494196847113617,1.06113679298144,6.93553044215498,0.14392955598246,0.415600000289584,0.0263465194785784,0.0578268355067223,0.0673526191176427,0.132969766068216,0.043,0.116,-0.073,0.9,0.85,0.95
"138","Prevotella_9",0.453722854410953,0.802351629481922,"Prevotella_9","India",22,247,8.9,0,0.3,"Malawi",47,79,59.5,2.3,5.8,3.23373857309493e-19,3.26607595882587e-17,-50.6,FALSE,3,1,"Malawi",-0.0629177463905481,-0.694445462480395,8.31821851164108,8.02411731013667,8.08945776730937,0.851592179510394,0.205758849730168,8.00415460366715e-12,5.35714534666685e-10,5.69535199085786e-14,6.12650043431409e-12,0.044,2.334,-2.29,0.9,0.85,0.95
"139","Propioniciclava",0.0273283255527424,0.0535398137835858,"Propioniciclava","India",37,247,15,0.1,0.4,"Malawi",9,79,11.4,0,0.2,0.57745223490333,0.682136558189899,3.6,TRUE,89,0,"ns",-0.522992164654292,-0.416449108093852,-0.847475182899501,-0.474388375903141,6.31119679766442,-0.0651233401922194,0.460507898552729,0.425458492675187,0.530069089313909,0.364278854058809,0.483472183872539,0.075,0.045,0.03,0.9,0.85,0.95
"140","Pseudarthrobacter",0.0148188023655272,0.0324019900603608,"Pseudarthrobacter","India",5,247,2,0,0,"Malawi",8,79,10.1,0.2,1,0.00383323536785019,0.00890015568167515,-8.1,FALSE,127,0,"Malawi",-0.979988381367299,-1.01591115045012,-0.844877893324762,0.332478885891828,5.31356517486104,0.0518052952944047,0.46780000010778,0.271049949296188,0.357108775468063,0.418583243245703,0.535492460033451,0.006,0.177,-0.171,0.9,0.85,0.95
"141","Pseudomonas",0.370488947084743,0.671992909072943,"Pseudomonas","India",225,247,91.1,2.6,3.9,"Malawi",54,79,68.4,3,11,3.59742749212374e-06,2.07622958116856e-05,22.7,TRUE,6,1,"India",10.046043603549,10.4621952954267,7.67572517376596,-2.85122414664846,7.66735961865718,-0.354503586297375,0.305338932978043,2.08343556165263e-05,0.000197195911087463,1.48437740004366e-07,4.01086307408721e-06,2.628,3.022,-0.394,0.9,0.85,0.95
"142","Pseudoxanthomonas",0.0108869698193063,0.026940095572847,"Pseudoxanthomonas","India",21,247,8.5,0.1,0.5,"Malawi",1,79,1.3,0,0,0.0212337464067434,0.0404643091902091,7.2,TRUE,140,0,"India",-0.85312569532057,-0.716108132867831,-1.27106755186672,-0.587043109079933,5.05693674431412,-0.103035342441602,0.445200000184887,0.0815343953225361,0.136345069631107,0.227422286294057,0.329304728910614,0.093,0.001,0.092,0.9,0.85,0.95
"143","Psychrobacter",0.018556642414774,0.0373649707786484,"Psychrobacter","India",23,247,9.3,0.1,0.7,"Malawi",9,79,11.4,0.1,0.2,0.663899626967134,0.770734049697478,-2.1,FALSE,108,0,"ns",-0.723701090327188,-0.716221865202723,-0.740941129616413,-0.0511283047628499,6.09088157165123,-0.00693370967283796,0.495300939827696,0.607813700169967,0.705572581079412,0.557160656455314,0.683936567566724,0.126,0.051,0.075,0.9,0.85,0.95
"144","Qipengyuania",0.0712611773966277,0.151488065621833,"Qipengyuania","India",61,247,24.7,0.2,0.5,"Malawi",1,79,1.3,0,0,1.3090147663934e-07,1.05768393124587e-06,23.4,TRUE,34,0,"India",-0.29159660438923,0.0737481784720293,-1.25971091766444,-1.82538734996239,6.27940685452622,-0.272078955955887,0.360127974910741,7.10971973642038e-05,0.000334398720994879,0.00467815018079427,0.0122707145821244,0.17,0.001,0.169,0.9,0.85,0.95
"145","Ralstonia",0.0337729601483866,0.0639163575323389,"Ralstonia","India",24,247,9.7,0,0.2,"Malawi",10,79,12.7,0.2,1.1,0.525537294883289,0.643385051917724,-3,FALSE,71,0,"ns",-0.744957490475811,-0.731369139491616,-0.800578848838013,-0.0762668001153921,6.0023642459256,-0.0108537702019066,0.493901219776373,0.598236039164608,0.685970641899861,0.581040062718004,0.69958829077143,0.031,0.197,-0.166,0.9,0.85,0.95
"146","Raoultella",0.0047800813687733,0.010803199679693,"Raoultella","India",11,247,4.5,0,0.3,"Malawi",5,79,6.3,0.1,0.6,0.550326245967444,0.664080209223856,-1.8,FALSE,177,0,"ns",-0.923190446109702,-0.897250170583662,-1.00563757948266,-0.0456087596998129,5.03012884664062,-0.00765166045925057,0.494800000017335,0.577424614038704,0.671116156366255,0.53846270645,0.66048121408598,0.024,0.073,-0.049,0.9,0.85,0.95
"147","Rheinheimera",0.0881267430861305,0.167818678487413,"Rheinheimera","India",66,247,26.7,0.3,0.9,"Malawi",1,79,1.3,0,0.1,3.42061143638989e-08,3.45481755075379e-07,25.4,TRUE,28,0,"India",-0.208668656593627,0.206841543243092,-1.25503901247711,-1.9856772136646,6.50909122640024,-0.285588474398139,0.352929414653629,1.0177456336668e-05,7.86787647232229e-05,0.00125584111885239,0.00562668316757866,0.255,0.007,0.248,0.9,0.85,0.95
"148","Rhodococcus",0.00810461089563458,0.0215639658339091,"Rhodococcus","India",23,247,9.3,0.1,0.5,"Malawi",2,79,2.5,0,0,0.0526027447788172,0.0870963479124678,6.8,TRUE,155,0,"ns",-0.869253764445859,-0.754432732442529,-1.20231905976988,-0.579213302518731,5.17361416620315,-0.0965090657672328,0.448400000173852,0.122858590606768,0.184510585853866,0.274079992893121,0.379888572457105,0.103,0.001,0.102,0.9,0.85,0.95
"149","Rhodoluna",0.00282119782581265,0.00804378071430226,"Rhodoluna","India",0,247,0,0,0,"Malawi",4,79,5.1,0,0.1,0.0032522020396434,0.00763889316288333,-5.1,FALSE,192,0,"Malawi",-1.08525479068937,-1.09921353990022,-1.04329921767001,0.092763561502152,4.72325654431574,0.0181343759172717,0.490101979637072,0.458724800824895,0.550088939484447,0.497038401114172,0.617295386530292,0,0.011,-0.011,0.9,0.85,0.95
"150","Romboutsia",0.0305661977233244,0.0598603858898572,"Romboutsia","India",33,247,13.4,0.1,0.9,"Malawi",8,79,10.1,0,0.1,0.560195434017948,0.669582708116127,3.3,TRUE,78,0,"ns",-0.590739371030567,-0.51543744408943,-0.820539351143506,-0.318218375926934,6.11311227979818,-0.0476541523067886,0.474505099065374,0.406703501969166,0.51026014836185,0.413607118687088,0.54722067033799,0.137,0.02,0.117,0.9,0.85,0.95
"151","Roseburia",0.0476743603263516,0.0982979354937236,"Roseburia","India",1,247,0.4,0,0,"Malawi",17,79,21.5,0.1,0.5,1.1950389193913e-10,2.52411201149706e-09,-21.1,FALSE,47,0,"Malawi",-0.838767016972776,-1.03959374836148,-0.0941379666266009,1.32477278466116,5.64776901236442,0.210393874738074,0.385000000404744,0.00776114428908144,0.0195106429808749,0.0251192718974526,0.0543043209475666,0.003,0.139,-0.136,0.9,0.85,0.95
"152","Roseomonas",0.0272634962495554,0.0597172199067364,"Roseomonas","India",13,247,5.3,0,0.2,"Malawi",11,79,13.9,0,0.1,0.0226235579599004,0.0427098944663541,-8.6,FALSE,90,0,"Malawi",-0.82270724391024,-0.896038614058993,-0.586799910819329,0.387301167377847,5.54217801623355,0.0623150187517499,0.464600000118595,0.316607546727693,0.411817835607592,0.396600667626707,0.510879830721697,0.025,0.031,-0.006,0.9,0.85,0.95
"153","Rothia",0.135422365117092,0.250376392402167,"Rothia","India",178,247,72.1,2.2,3,"Malawi",57,79,72.2,2.9,4.3,1,1,-0.100000000000009,FALSE,15,1,"ns",10.48597326469,10.2762661970256,11.1555229771678,0.822025478813565,10.8092296387409,0.0804402067465625,0.442600000193889,0.588583480542266,0.700281029498729,0.10136995849955,0.219782354568391,2.225,2.917,-0.692,0.9,0.85,0.95
"154","Rubellimicrobium",0.187945611846831,0.352574372925677,"Rubellimicrobium","India",80,247,32.4,0.2,0.6,"Malawi",1,79,1.3,0,0,1.60463554959161e-10,2.70113650847922e-09,31.1,TRUE,10,1,"India",0.0550844457466253,0.60240170433114,-1.18883877625083,-2.69734852454481,6.76770383106496,-0.403672741317879,0.315600000711431,1.42366690937412e-07,2.11552945655152e-06,0.000220411904525142,0.00114123407614363,0.233,0,0.233,0.9,0.85,0.95
"155","Ruminiclostridium_6",0.00187009708657936,0.00534203619582546,"Ruminiclostridium_6","India",0,247,0,0,0,"Malawi",5,79,6.3,0,0.2,0.00075750047507222,0.00215514219668434,-6.3,FALSE,197,0,"Malawi",-1.08722714639596,-1.1142655597496,-0.993088415420294,0.23766585188766,4.74345331588775,0.0418266093578423,0.478504299211928,0.376546276643773,0.468220929075158,0.432560110416699,0.55319460632206,0,0.046,-0.046,0.9,0.85,0.95
"156","Ruminococcaceae_NK4A214_group",0.000400686378359851,0.0017241887302815,"Ruminococcaceae_NK4A214_group","India",1,247,0.4,0,0,"Malawi",4,79,5.1,0,0,0.0132310082979281,0.0278402466268904,-4.7,FALSE,202,0,"Malawi",-1.05442226231669,-1.07729107557359,-0.973032585912311,0.144797620020183,4.68351121995078,0.0278126248050449,0.486102779490452,0.462226696207918,0.555008531734172,0.500132354785693,0.615669695871119,0.003,0.006,-0.003,0.9,0.85,0.95
"157","Ruminococcaceae_UCG-002",0.0278335505032822,0.0581424622070212,"Ruminococcaceae_UCG-002","India",1,247,0.4,0,0,"Malawi",16,79,20.3,0.1,0.3,5.5415278137059e-10,7.99563298834708e-09,-19.9,FALSE,88,0,"Malawi",-0.855374278435301,-1.04558938250827,-0.141886328181203,1.26689932373394,5.45460041455516,0.218432726435637,0.391600000379155,0.0124323151634273,0.0288154254752651,0.0263888780687036,0.061836451490814,0.001,0.059,-0.058,0.9,0.85,0.95
"158","Ruminococcaceae_UCG-005",0.0179127841560171,0.0385037976290176,"Ruminococcaceae_UCG-005","India",2,247,0.8,0,0,"Malawi",14,79,17.7,0.1,0.3,7.31769019519653e-08,7.03892104490333e-07,-16.9,FALSE,113,0,"Malawi",-0.869327058524979,-1.04883264987716,-0.162348579863769,1.13821001843088,5.52195053752337,0.182478883195756,0.401000000343465,0.0178884877846086,0.0403621555443663,0.0325506794910275,0.075713817015248,0.001,0.069,-0.068,0.9,0.85,0.95
"159","Ruminococcaceae_UCG-014",0.00163777086684859,0.00376121426270391,"Ruminococcaceae_UCG-014","India",2,247,0.8,0,0,"Malawi",5,79,6.3,0,0.1,0.0103931395496791,0.022099096726686,-5.5,FALSE,198,0,"Malawi",-1.05662790828419,-1.07352207667856,-1.01246113956378,0.0722168726667913,4.76791204084399,0.0123182948572025,0.492400000025339,0.438697365484118,0.534545230044844,0.486144553246006,0.609394096951863,0.002,0.014,-0.012,0.9,0.85,0.95
"160","Ruminococcus_1",0.0150275819394891,0.0327219706036754,"Ruminococcus_1","India",3,247,1.2,0,0.2,"Malawi",11,79,13.9,0.1,0.4,1.81680420187772e-05,8.15543219509553e-05,-12.7,FALSE,126,0,"Malawi",-0.952787965022408,-1.06503454014554,-0.518956008547997,0.736794564014998,5.3628233199496,0.117575205399108,0.431513697493107,0.0724258304100507,0.125629975018092,0.161983825857119,0.259272006449325,0.013,0.106,-0.093,0.9,0.85,0.95
"161","Ruminococcus_2",0.0543906858924418,0.115770656375478,"Ruminococcus_2","India",9,247,3.6,0,0.2,"Malawi",25,79,31.6,0.3,1.6,1.37451644190434e-10,2.52411201149706e-09,-28,FALSE,42,0,"Malawi",-0.645249421670982,-0.93531803591739,0.569939270431105,2.21076102178765,6.75309927379016,0.322985339480425,0.348000000558259,0.000316243451296278,0.00154213056467534,0.000946369288756058,0.00449705840990323,0.025,0.378,-0.353,0.9,0.85,0.95
"162","S31",0.310633857338123,0.565444149380313,"S31","India",99,247,40.1,0.6,2,"Malawi",1,79,1.3,0,0,1.31663921197683e-13,4.43268534698868e-12,38.8,TRUE,8,1,"India",0.373342688777135,1.22778704071454,-1.25280478144299,-3.91511577498827,7.3096622273733,-0.544330605045456,0.284200000884005,2.62364142938002e-12,1.66959279017496e-10,9.75457756417582e-07,1.38764864687786e-05,0.613,0.001,0.612,0.9,0.85,0.95
"163","Saccharopolyspora",0.162262165189906,0.320955711958661,"Saccharopolyspora","India",77,247,31.2,0.2,0.6,"Malawi",1,79,1.3,0,0,6.02568380346473e-10,8.11458752199917e-09,29.9,TRUE,12,1,"India",-0.0392890982918894,0.482262556336743,-1.25291708027287,-2.50212786942307,6.58349388949821,-0.360978281460609,0.325800000660887,1.04625517564728e-07,1.72294196451811e-06,0.000166381090785301,0.00102755969348728,0.2,0,0.2,0.9,0.85,0.95
"164","Salinicoccus",0.0111263252186208,0.0238642152654841,"Salinicoccus","India",25,247,10.1,0,0.2,"Malawi",3,79,3.8,0,0.1,0.105404630391433,0.15541412656255,6.3,TRUE,138,0,"ns",-0.740920628248858,-0.60009303515249,-1.15948422893488,-0.616524470126173,5.37508294799019,-0.101598959303887,0.443600000190423,0.188388875641772,0.273730621983424,0.239734571366959,0.354266882286869,0.046,0.01,0.036,0.9,0.85,0.95
"165","Salmonella",0.00930108700908008,0.0254384498790735,"Salmonella","India",22,247,8.9,0.1,0.5,"Malawi",4,79,5.1,0,0.1,0.345183673054301,0.438535232433767,3.8,TRUE,148,0,"ns",-0.838069320955814,-0.733779786606434,-1.13666899713373,-0.4791127578782,5.1506478553593,-0.0785010733019618,0.456400000146447,0.262394341261342,0.355082906340026,0.328514135237806,0.454985929318641,0.067,0.017,0.05,0.9,0.85,0.95
"166","Schlegelella",0.0399030605096812,0.0915509396259866,"Schlegelella","India",38,247,15.4,0.1,0.8,"Malawi",1,79,1.3,0,0,0.000224990165330312,0.000740081677215854,14.1,TRUE,58,0,"India",-0.651550599589472,-0.442964625668367,-1.26082433652351,-0.972269199228723,5.66175870519514,-0.151558099257152,0.413517296837739,0.00841926319759002,0.021017589512168,0.0698936796169385,0.135518376165748,0.155,0.001,0.154,0.9,0.85,0.95
"167","Senegalimassilia",0.0223479954425183,0.0444973733507751,"Senegalimassilia","India",8,247,3.2,0,0.3,"Malawi",17,79,21.5,0.2,0.6,1.62531925422505e-06,9.65630851039589e-06,-18.3,FALSE,96,0,"Malawi",-0.795750428098431,-0.958517412739882,-0.133997955008955,1.22372177325586,6.13630422982533,0.179822488359016,0.405318936539968,0.0153542691897192,0.0334586938757629,0.0534127404136261,0.104719842758437,0.033,0.157,-0.124,0.9,0.85,0.95
"168","Shewanella",0.0429102013672205,0.0854420187684378,"Shewanella","India",53,247,21.5,0.2,0.6,"Malawi",5,79,6.3,0,0.1,0.0020213969394874,0.00504101458983277,15.2,TRUE,53,0,"India",-0.326769764432544,-0.104193551968191,-0.932832865379229,-1.08607659785279,6.49298175780156,-0.162037821607625,0.416000000288132,0.0130060367557549,0.0303111552647917,0.0638776190317666,0.122861240101478,0.153,0.019,0.134,0.9,0.85,0.95
"169","Skermanella",0.00691198928939403,0.0210540073689039,"Skermanella","India",14,247,5.7,0.1,1,"Malawi",1,79,1.3,0,0,0.129752666010652,0.180758886442425,4.4,TRUE,163,0,"ns",-0.934184325855108,-0.860588203558304,-1.16589252148759,-0.377040590226928,4.7969191833433,-0.0683229330568556,0.463200000123335,0.27438454001667,0.367965665204258,0.377426275931424,0.499959915579587,0.09,0.001,0.089,0.9,0.85,0.95
"170","Slackia",0.0053432543414028,0.0114361020421296,"Slackia","India",1,247,0.4,0,0,"Malawi",6,79,7.6,0,0,0.000983364226537484,0.00265856975191676,-7.2,FALSE,170,0,"Malawi",-1.00748017879225,-1.07279381023833,-0.79538485072176,0.405824167040262,4.8662167501984,0.0728377291797114,0.458000000140995,0.280407877420089,0.360800554182809,0.335938513554114,0.448062401167929,0,0.006,-0.006,0.9,0.85,0.95
"171","Solobacterium",0.00196439548063454,0.00535989406011626,"Solobacterium","India",2,247,0.8,0,0,"Malawi",5,79,6.3,0,0,0.0103931395496791,0.022099096726686,-5.5,FALSE,196,0,"Malawi",-1.01176846459623,-1.0420516879975,-0.91734640188932,0.198070976470492,4.67343526097002,0.0379472793382838,0.478600000071464,0.466237187802246,0.560443358101235,0.498272369383282,0.617138794575193,0.001,0.004,-0.003,0.9,0.85,0.95
"172","Sphingobium",0.00488008256938799,0.0126711734211198,"Sphingobium","India",20,247,8.1,0.1,0.3,"Malawi",1,79,1.3,0,0,0.0333247906060945,0.0590491903722025,6.8,TRUE,176,0,"ns",-0.88639033497296,-0.779430246558968,-1.22576376093927,-0.504069185390362,5.07397498226848,-0.0908364316879899,0.448000000175229,0.180624433602522,0.252612165975158,0.278755530377836,0.389289522713425,0.067,0.002,0.065,0.9,0.85,0.95
"173","Sphingomonas",0.055837549360224,0.102890388706756,"Sphingomonas","India",85,247,34.4,0.3,0.9,"Malawi",29,79,36.7,0.2,0.5,0.786488293949521,0.858760191231369,-2.3,FALSE,41,0,"ns",0.913442799033388,0.842111508636219,1.19617194744688,0.281730389595723,8.80770684990765,0.0333465768809755,0.483400000055395,0.674113724182611,0.765006824233573,0.63061692877745,0.748386647044986,0.323,0.196,0.127,0.9,0.85,0.95
"174","Staphylococcus",0.352208316501594,0.692452737705989,"Staphylococcus","India",239,247,96.8,10.6,12.1,"Malawi",74,79,93.7,5.6,7.5,0.317564606418588,0.408586308895253,3.09999999999999,TRUE,7,1,"ns",12.8253759943586,12.8885953189824,12.5642095720356,-0.738912794394477,4.10086383297778,-0.135308565376508,0.425914817288986,0.0490118509692993,0.10871098986324,0.0529852118422807,0.139967749737387,10.767,5.71,5.057,0.9,0.85,0.95
"175","Stenotrophomonas",0.0371244304123688,0.070164998781909,"Stenotrophomonas","India",58,247,23.5,0.2,0.6,"Malawi",20,79,25.3,0.3,0.8,0.762778340289953,0.848244024236645,-1.8,FALSE,65,0,"ns",0.00674591469721086,0.0282585129558299,-0.0690959865013312,0.0364999901994416,8.50390138119544,0.00349503200093677,0.498100379930345,0.704746670540679,0.783711025476181,0.672715896184453,0.779464813428116,0.183,0.273,-0.09,0.9,0.85,0.95
"176","Streptococcus",0.143169158689846,0.268163263102742,"Streptococcus","India",244,247,98.8,33.5,22.3,"Malawi",79,79,100,40.2,21.9,1,1,-1.2,FALSE,14,1,"ns",15.3519852840549,15.0806957309237,16.1929204685571,1.00997186178173,2.92489814371229,0.29422766648074,0.34540000056981,4.51208540240707e-06,5.54197756001834e-05,3.52171273995859e-05,0.000400073801828181,33.82,40.355,-6.535,0.9,0.85,0.95
"177","Subdoligranulum",0.119364021978586,0.239092741275047,"Subdoligranulum","India",16,247,6.5,0.1,0.4,"Malawi",30,79,38,0.3,1,1.32033273040299e-10,2.52411201149706e-09,-31.5,FALSE,21,0,"Malawi",-0.494653650441434,-0.860991481059013,1.17024503985213,2.92966844205415,7.57562129869129,0.383792558827411,0.328134373774757,5.32172748084752e-05,0.000343394489605279,8.41726676182648e-05,0.000652231165561977,0.071,0.368,-0.297,0.9,0.85,0.95
"178","Succinivibrio",0.127779966885479,0.276762008611034,"Succinivibrio","India",2,247,0.8,0,0.1,"Malawi",26,79,32.9,0.3,1,6.87114567416087e-16,3.46992856545124e-14,-32.1,FALSE,19,1,"Malawi",-0.768150161282515,-1.10672939947148,0.726131903448957,2.68653545413328,6.53356203995829,0.402748911310553,0.318000000699324,4.22188969024387e-05,0.000278405125404171,0.000156445726804483,0.000948827224781247,0.009,0.303,-0.294,0.9,0.85,0.95
"179","Sutterella",0.00788736178898276,0.0200420549141623,"Sutterella","India",0,247,0,0,0,"Malawi",8,79,10.1,0,0.2,8.99133734144405e-06,4.54062535742925e-05,-10.1,FALSE,156,0,"Malawi",-1.0198478347337,-1.09255789864002,-0.786668231921958,0.481352808010044,4.92658296715528,0.0828632761565496,0.456200000147129,0.163617427202872,0.23709258797078,0.288121627848803,0.403988914585247,0,0.042,-0.042,0.9,0.85,0.95
"180","Tepidimonas",0.0171518930982542,0.036144799200123,"Tepidimonas","India",32,247,13,0.1,0.4,"Malawi",4,79,5.1,0.1,0.5,0.0624263718202904,0.0992923394306981,7.9,TRUE,117,0,"ns",-0.675149620372784,-0.545819543686884,-1.04575682143567,-0.676727588438331,5.60398099903428,-0.100531241393798,0.439712057792325,0.123398369534497,0.197168134453622,0.236985467550183,0.35005519144976,0.1,0.053,0.047,0.9,0.85,0.95
