"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India","rab.win.Malawi","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"11","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0294262752387711,0.0550409129015695,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","India",47,232,20.3,0.1,0.4,"Malawi",5,74,6.8,0,0.2,0.00704535401068443,0.0181166245989028,13.5,TRUE,79,0,"India",-0.452017596168067,-0.257114378037841,-1.04620948099545,-1.04034661500098,6.57354414427711,-0.146625654017156,0.419463795958313,0.0388706846536114,0.0879341874847495,0.0903386700288879,0.194156915963509,0.126,0.045,0.081,0.9,0.85,0.95
"12","Altererythrobacter",0.00679431634393878,0.0176787618962155,"Altererythrobacter","India",17,232,7.3,0.1,0.3,"Malawi",0,74,0,0,0,0.0158512657305766,0.0347954613598024,7.3,TRUE,165,0,"India",-1.02255850439564,-0.920931675295652,-1.33721674681614,-0.460728506148099,4.7498465393284,-0.0805873731487683,0.453873759936335,0.213601481999703,0.300377179139504,0.331516692288278,0.46360738885426,0.051,0,0.051,0.9,0.85,0.95
"13","Anaerococcus",0.0858174039599337,0.167610459653854,"Anaerococcus","India",48,232,20.7,0.3,1.2,"Malawi",22,74,29.7,0.4,1.1,0.114035212472889,0.175438788419829,-9,FALSE,31,0,"ns",-0.162945320083191,-0.228402695499046,0.0982603432626679,0.733759906239237,9.0929200425447,0.0808333832429774,0.452280405584329,0.221113129923789,0.34066265437217,0.344133795480255,0.506912018247816,0.249,0.361,-0.112,0.9,0.85,0.95
"14","Anaerovibrio",0.00585631106231796,0.012927535766592,"Anaerovibrio","India",0,232,0,0,0,"Malawi",5,74,6.8,0,0.1,0.000744558873999681,0.00311675807720797,-6.8,FALSE,168,0,"Malawi",-1.20342818860093,-1.2718361168229,-0.974266266681285,0.424660221594163,4.77580160359348,0.0768330232117419,0.462740131023672,0.252485605820591,0.357625628197623,0.342697243702204,0.49186073869869,0,0.02,-0.02,0.9,0.85,0.95
"15","Aquabacterium",0.0170777539756525,0.0335432532756562,"Aquabacterium","India",17,232,7.3,0,0.2,"Malawi",7,74,9.5,0.4,2.6,0.619476745054371,0.701294428363439,-2.2,FALSE,111,0,"ns",-0.956365220533913,-0.945263790617645,-0.99221418824993,-0.0235184010852096,5.62937829611365,-0.00251635476063747,0.498099662169223,0.547268570791235,0.649962735886101,0.499224084569013,0.645634062277424,0.029,0.464,-0.435,0.9,0.85,0.95
"16","Atopobium",0.0896423320800637,0.182967204884536,"Atopobium","India",34,232,14.7,0.2,0.8,"Malawi",20,74,27,0.3,0.8,0.0219594059012961,0.044278438638301,-12.3,FALSE,27,0,"Malawi",-0.469654705868215,-0.597576346177062,-0.0153108351070301,1.03189778974165,8.50388774973253,0.118200047860362,0.429596791484819,0.08726768598359,0.168063311967599,0.188516244342533,0.322299470274755,0.16,0.327,-0.167,0.9,0.85,0.95
"17","Bacillus",0.0561301938335376,0.111576348979791,"Bacillus","India",64,232,27.6,0.2,0.9,"Malawi",18,74,24.3,0.1,0.2,0.652449353197374,0.72592731406198,3.3,TRUE,43,0,"ns",0.126266878343676,0.189244881217894,-0.0461520838978036,-0.254816206218683,8.0651527099487,-0.032030647715659,0.484375000058109,0.576963773753728,0.678592369930327,0.563046546010738,0.703678702460721,0.235,0.073,0.162,0.9,0.85,0.95
"18","Bacteroides",0.167424168655391,0.324433775861725,"Bacteroides","India",11,232,4.7,0,0.3,"Malawi",24,74,32.4,0.9,4.3,3.12692799633077e-09,1.12569407867908e-07,-27.7,FALSE,15,1,"Malawi",-0.794753358291175,-1.0575158453092,0.336317204481018,2.17611958812647,7.31496400557792,0.292393398533855,0.352618243842915,0.000680096052903036,0.00350415067573675,0.00351368707255723,0.016057128199326,0.027,0.893,-0.866,0.9,0.85,0.95
"19","Bergeyella",0.0304439224549037,0.0609240405418424,"Bergeyella","India",46,232,19.8,0.2,1.1,"Malawi",9,74,12.2,0,0,0.164854342904903,0.241250257909615,7.6,TRUE,77,0,"ns",-0.400212512575447,-0.277532187100323,-0.749922470272871,-0.525236947801859,6.68867629997669,-0.0681755495082736,0.461262402509096,0.154265071364427,0.252435605502761,0.307052580896822,0.455774556858628,0.191,0.016,0.175,0.9,0.85,0.95
"20","Bifidobacterium",0.168518671344527,0.302999427896226,"Bifidobacterium","India",204,232,87.9,3.2,6.3,"Malawi",65,74,87.8,3.3,8.6,1,1,0.100000000000009,TRUE,14,1,"ns",10.4130888112614,10.4259888648135,10.3890244598981,-0.00193351650164342,5.31047100186731,-0.000357691682090131,0.499788851352136,0.854825570425887,0.904094031785647,0.930710468077336,0.962240143410999,3.258,3.374,-0.116,0.9,0.85,0.95
"21","Blastococcus",0.0135907439113321,0.0314535953729733,"Blastococcus","India",15,232,6.5,0,0.2,"Malawi",4,74,5.4,0,0.2,1,1,1.1,TRUE,132,0,"ns",-0.994687325382735,-0.971137530420847,-1.07591748034219,-0.166801067437987,5.00816083685826,-0.0266204657058161,0.485219594649557,0.57621743295951,0.676947400117542,0.583633620280046,0.714956728525559,0.026,0.019,0.007,0.9,0.85,0.95
"22","Blautia",0.0497218743608176,0.0931319990198611,"Blautia","India",34,232,14.7,0.1,0.3,"Malawi",21,74,28.4,0.1,0.3,0.0139849211046624,0.0318643772004966,-13.7,FALSE,51,0,"Malawi",-0.462948543084371,-0.622519593153367,0.17540013650421,1.09136818474539,7.60622152715789,0.140106448628385,0.425675675958053,0.0699096832534704,0.133419777889371,0.116974129246598,0.228170277596334,0.069,0.129,-0.06,0.9,0.85,0.95
"23","Bounagaea",0.0252146730540929,0.0545023680516692,"Bounagaea","India",28,232,12.1,0.1,0.5,"Malawi",0,74,0,0,0,0.000366736303306993,0.00183368151653496,12.1,TRUE,92,0,"India",-0.908305626783791,-0.73639731828659,-1.33815201622577,-0.757164288469396,5.26378728121982,-0.120456472025621,0.431918936293077,0.0243647923865599,0.0606601883498083,0.137004936639862,0.257354138522966,0.106,0,0.106,0.9,0.85,0.95
"24","Brachybacterium",0.0710043592834555,0.134653624610352,"Brachybacterium","India",86,232,37.1,0.3,0.9,"Malawi",30,74,40.5,0.4,1.4,0.585721031731046,0.675588677454322,-3.4,FALSE,35,0,"ns",0.955954450184172,0.892930779560763,1.2005009044931,0.424772984106935,8.98475635977006,0.0485570772757024,0.475929054143693,0.55693800729664,0.664399654138768,0.548885352700495,0.696162879069459,0.297,0.385,-0.088,0.9,0.85,0.95
"25","Bradyrhizobium",0.0396612672954522,0.0835129025900118,"Bradyrhizobium","India",43,232,18.5,0.8,3.1,"Malawi",8,74,10.8,0,0.1,0.151835930355862,0.225707001258383,7.7,TRUE,60,0,"ns",-0.535043689202946,-0.4089393621753,-0.89267376142408,-0.756325452418007,7.09677766359176,-0.08653815133994,0.444890202909971,0.0462484641283773,0.104691778693772,0.204492256173867,0.348772448989202,0.778,0.033,0.745,0.9,0.85,0.95
"26","Brevibacterium",0.0547078017634015,0.102806559100124,"Brevibacterium","India",50,232,21.6,0.1,0.4,"Malawi",19,74,25.7,0.3,0.9,0.52294820015041,0.636018081264012,-4.1,FALSE,45,0,"ns",-0.153069930321725,-0.200608252046761,-0.0235412258505452,0.255137758060666,8.08550695465456,0.0284686221831451,0.484163851410247,0.363772020317046,0.477434115557644,0.471568812534239,0.6132348676768,0.117,0.275,-0.158,0.9,0.85,0.95
"27","Brevundimonas",0.0520009204410706,0.109519482891831,"Brevundimonas","India",59,232,25.4,0.2,0.7,"Malawi",19,74,25.7,0.2,0.5,1,1,-0.300000000000001,FALSE,48,0,"ns",-0.041663351827685,-0.0184855907161312,-0.0982400577243272,-0.0391065178262568,8.44867676351781,-0.00368945297481841,0.49746621622563,0.691204652544486,0.781800570406294,0.635705181364315,0.770685054789898,0.23,0.166,0.064,0.9,0.85,0.95
"28","Burkholderia-Caballeronia-Paraburkholderia",0.0160393431102508,0.0316458941778443,"Burkholderia-Caballeronia-Paraburkholderia","India",17,232,7.3,0,0.1,"Malawi",6,74,8.1,0,0,0.802883088454466,0.860231880486928,-0.8,FALSE,116,0,"ns",-0.973159578116892,-0.974452839501073,-0.968432728875323,-0.043384650341924,5.32735575601583,-0.0081868424570026,0.493876689211943,0.574399753991172,0.671303666621767,0.514813887677349,0.659520494602775,0.021,0.012,0.009,0.9,0.85,0.95
"29","Buttiauxella",0.0139832710540728,0.0321838645809774,"Buttiauxella","India",20,232,8.6,0,0.1,"Malawi",1,74,1.4,0,0.3,0.0329683601851203,0.0611784003435223,7.2,TRUE,129,0,"ns",-0.987133770141484,-0.908948160648526,-1.24196225178248,-0.351903970633524,4.93480223631026,-0.0653857823058524,0.463471283920228,0.280629268045126,0.383914911791059,0.363906696671783,0.510539784433163,0.032,0.03,0.002,0.9,0.85,0.95
"30","CAG-56",0.00408817844712522,0.00989997207959365,"CAG-56","India",1,232,0.4,0,0,"Malawi",4,74,5.4,0,0.1,0.0130829630717086,0.0306391660218803,-5,FALSE,177,0,"Malawi",-1.19412044363025,-1.20609773458194,-1.15091109960959,0.149826688960264,4.67336444502229,0.028274475971226,0.487439307625313,0.472480270447431,0.578991563849254,0.483159383693285,0.634983771650548,0.001,0.019,-0.018,0.9,0.85,0.95
"31","Catenibacterium",0.019487510188618,0.0428774749715065,"Catenibacterium","India",13,232,5.6,0,0.1,"Malawi",10,74,13.5,0.1,0.3,0.0394362536030316,0.0716444539252129,-7.9,FALSE,105,0,"ns",-0.934094609860694,-1.00049954968337,-0.747845754404882,0.425124641295268,5.83827933670956,0.0637156804032508,0.464428963611769,0.223663385849833,0.321619992796651,0.36848749047481,0.518770794575225,0.014,0.068,-0.054,0.9,0.85,0.95
"32","Caulobacter",0.029253878801339,0.0686947388172169,"Caulobacter","India",3,232,1.3,0,0,"Malawi",10,74,13.5,0.2,0.7,6.22840156872879e-05,0.000448444912948473,-12.2,FALSE,80,0,"Malawi",-1.112124230539,-1.19239925017654,-0.83009777964106,0.552058810113201,5.65568992289311,0.0802183215771829,0.45143581099296,0.0667307062566497,0.134068667187306,0.285737263432137,0.42940761723121,0.005,0.189,-0.184,0.9,0.85,0.95
"33","Chryseobacterium",0.0988624345474677,0.192755676151271,"Chryseobacterium","India",41,232,17.7,0.1,0.3,"Malawi",23,74,31.1,0.3,0.8,0.0207243844928348,0.0428780368817271,-13.4,FALSE,23,0,"Malawi",-0.307793883689836,-0.427712527493398,0.179095307899615,0.882462596813651,8.27998203919972,0.105878429619789,0.443107452187879,0.0643431434678008,0.137752137745643,0.146581765085341,0.287529449032868,0.081,0.282,-0.201,0.9,0.85,0.95
"34","Chryseomicrobium",0.0220562583965144,0.0470076123455811,"Chryseomicrobium","India",35,232,15.1,0.1,0.4,"Malawi",6,74,8.1,0,0.1,0.169220224145863,0.245642260856898,7,TRUE,99,0,"ns",-0.65833649309563,-0.531998081089787,-0.980091760528006,-0.656610380157863,6.07663805967819,-0.0936913089153301,0.448479729923198,0.161076463683202,0.255537153927649,0.269420294798925,0.424108268418374,0.099,0.012,0.087,0.9,0.85,0.95
"35","Citricoccus",0.0260581527161135,0.0513978914423029,"Citricoccus","India",24,232,10.3,0.1,0.3,"Malawi",14,74,18.9,0.1,0.4,0.0672207784239291,0.111006790057865,-8.6,FALSE,90,0,"ns",-0.696482144714023,-0.787596111353306,-0.418120912739155,0.534864662355131,6.69502366739919,0.0751907447407751,0.457981419076142,0.26331659657344,0.375431897365645,0.352205478922229,0.496419838562232,0.064,0.114,-0.05,0.9,0.85,0.95
"36","Cloacibacterium",0.0591071212194405,0.123222988474814,"Cloacibacterium","India",55,232,23.7,0.3,1.4,"Malawi",14,74,18.9,0.2,0.8,0.428620960462202,0.53952288729508,4.8,TRUE,38,0,"ns",-0.230590153507505,-0.131558731206411,-0.524033693837614,-0.509654466515504,7.80991786964018,-0.0628714296304711,0.466328900273389,0.487334742983724,0.606687753298878,0.438602967766019,0.600719283039475,0.332,0.19,0.142,0.9,0.85,0.95
"37","Clostridium_sensu_stricto_1",0.0142723136070948,0.0300442377436942,"Clostridium_sensu_stricto_1","India",12,232,5.2,0,0.2,"Malawi",6,74,8.1,0,0.3,0.394741122621536,0.507524300513403,-2.9,FALSE,126,0,"ns",-0.994311514532145,-0.989321032313836,-1.01077144312447,0.119336537158082,5.45381212833129,0.0181717092759217,0.48944256760681,0.522191183308786,0.624292162443192,0.504718893235935,0.652249301305774,0.03,0.051,-0.021,0.9,0.85,0.95
"38","Cnuella",0.00990563265667602,0.0238480062409211,"Cnuella","India",15,232,6.5,0,0.2,"Malawi",0,74,0,0,0,0.0260813496464029,0.0510287275690491,6.5,TRUE,144,0,"ns",-1.02524214994486,-0.921690943664482,-1.30649470266782,-0.525698780475533,4.67124936647582,-0.0945744009861894,0.451973823274803,0.204952467977793,0.300188202903669,0.318760489485441,0.463085387972825,0.034,0,0.034,0.9,0.85,0.95
"39","Collinsella",0.0822930776638775,0.168404838557371,"Collinsella","India",66,232,28.4,0.3,0.9,"Malawi",32,74,43.2,1.3,6.3,0.0219371369085402,0.044278438638301,-14.8,FALSE,32,0,"Malawi",0.402639407851115,0.179493860429854,1.44041165920486,1.50018559747332,9.79239359830677,0.155623077137806,0.417986067444096,0.0364181132686663,0.0932620774763758,0.0510433430887424,0.147811573113288,0.312,1.376,-1.064,0.9,0.85,0.95
"40","Comamonas",0.0889429271286922,0.184294353421544,"Comamonas","India",67,232,28.9,0.1,0.4,"Malawi",7,74,9.5,0,0.1,0.000515092136644733,0.00250585363773113,19.4,TRUE,29,0,"India",-0.0245767456220154,0.290151110819421,-0.938293775708523,-1.78910062648326,6.97513940112324,-0.247517281209795,0.378589527506368,0.00279537116922935,0.0129032125514547,0.0142555794523496,0.0533971340266922,0.143,0.021,0.122,0.9,0.85,0.95
"41","Coprococcus_1",0.00458026935878866,0.0122009561679354,"Coprococcus_1","India",2,232,0.9,0,0,"Malawi",4,74,5.4,0,0,0.0320209788170294,0.0611784003435223,-4.5,FALSE,173,0,"ns",-1.19342365899323,-1.21175571486592,-1.12595455019586,0.133376182836867,4.77325705564766,0.0233802101110662,0.486697635184592,0.49697632650886,0.598975636854607,0.502296753396412,0.644285406598722,0.003,0.005,-0.002,0.9,0.85,0.95
"42","Corynebacterium",0.00770044255333584,0.0195546649248445,"Corynebacterium","India",12,232,5.2,0,0.3,"Malawi",4,74,5.4,0,0.1,1,1,-0.2,FALSE,161,0,"ns",-1.04157644468985,-1.00224900169863,-1.15095440454528,-0.133760609489491,5.10957928778379,-0.0243886288603873,0.486805995404744,0.583537783966283,0.683135959203588,0.528217457868375,0.671607104226869,0.037,0.017,0.02,0.9,0.85,0.95
"43","Corynebacterium_1",0.483504890105184,0.876404500529312,"Corynebacterium_1","India",215,232,92.7,7.6,9.9,"Malawi",63,74,85.1,2.2,2.8,0.0633249222225235,0.106527906542563,7.60000000000001,TRUE,3,1,"ns",11.854410586939,12.1853500650622,10.6480160571484,-1.67924502636089,4.49012832843647,-0.273171885073697,0.30821194932573,0.000455407943672482,0.00429129190399053,1.06495689777443e-06,4.34951109162315e-05,7.705,2.199,5.506,0.9,0.85,0.95
"44","Cutibacterium",0.182371636307433,0.33669975342284,"Cutibacterium","India",176,232,75.9,1.4,4.6,"Malawi",62,74,83.8,0.8,1.7,0.198574237370852,0.282044715779049,-7.89999999999999,FALSE,12,1,"ns",8.62319750483313,8.68091419430619,8.43573474616208,-0.113025936762511,7.15441695668586,-0.0146063402653541,0.489761452434071,0.643155033820171,0.746142405674758,0.856362688482322,0.920238403028382,1.423,0.767,0.656,0.9,0.85,0.95
"45","Deinococcus",0.0506481030604848,0.101496190721739,"Deinococcus","India",47,232,20.3,0.2,0.7,"Malawi",1,74,1.4,0,0,1.30998218180563e-05,0.000117898396362507,18.9,TRUE,50,0,"India",-0.560377745823926,-0.290675712959045,-1.26637312405343,-1.28146632343908,6.05534066268592,-0.19257019898609,0.392314189608737,0.00050158445877953,0.0034852966496507,0.020164823786842,0.0686882349689215,0.196,0.002,0.194,0.9,0.85,0.95
"46","Delftia",0.0298022458138049,0.0838876504206384,"Delftia","India",30,232,12.9,0.1,0.3,"Malawi",1,74,1.4,0,0,0.00306656399418602,0.00967780811388481,11.5,TRUE,78,0,"India",-0.847480684101599,-0.697220336681749,-1.31737829009403,-0.822995984106337,5.4153001270248,-0.135237095161573,0.428209459731798,0.039912642746012,0.0875899993441391,0.155357564646969,0.271357105007939,0.066,0.003,0.063,0.9,0.85,0.95
"47","Dermacoccus",0.0489142487109701,0.0937990251888742,"Dermacoccus","India",50,232,21.6,0.4,1.9,"Malawi",12,74,16.2,0.1,0.3,0.406501991015571,0.518938711934771,5.4,TRUE,52,0,"ns",-0.436336449589673,-0.365409857292137,-0.642383825849622,-0.537830738967805,7.91201853644835,-0.0635825466455547,0.46358454731772,0.194006728360239,0.301229380865631,0.400394443660396,0.547217664535161,0.42,0.067,0.353,0.9,0.85,0.95
"48","Dialister",0.0149815893372726,0.0344058035735718,"Dialister","India",0,232,0,0,0,"Malawi",9,74,12.2,0.1,0.3,1.91999714577469e-06,2.30399657492962e-05,-12.2,FALSE,123,0,"Malawi",-1.14052997857703,-1.25723695904552,-0.754797617023176,0.707914069181447,5.27080482413848,0.111150120418787,0.436352121836212,0.0793287885175502,0.147158519315862,0.207368639676376,0.333459508790479,0,0.068,-0.068,0.9,0.85,0.95
"49","Diaphorobacter",0.0153218922342187,0.0387778351841713,"Diaphorobacter","India",13,232,5.6,0.1,0.7,"Malawi",0,74,0,0,0,0.0431544037675525,0.0761548301780338,5.6,TRUE,121,0,"ns",-1.09806409022785,-1.0436777794807,-1.26574364295855,-0.386516657118216,4.79078266550559,-0.0650440632415719,0.462740131023672,0.277751852381376,0.374949418319594,0.419346922009166,0.562330036255552,0.084,0,0.084,0.9,0.85,0.95
"50","Dietzia",0.037438867439368,0.082020047855166,"Dietzia","India",38,232,16.4,0.1,0.4,"Malawi",20,74,27,0.2,1,0.0597361788009673,0.102404877944515,-10.6,FALSE,62,0,"ns",-0.324604694439287,-0.435394047964728,0.0611596911672869,0.814573149458857,7.5093297932194,0.100800715717262,0.446157094796985,0.193254393857165,0.30276616514569,0.262778445169346,0.421602452969887,0.08,0.214,-0.134,0.9,0.85,0.95
"51","Dolosigranulum",0.0128427174767855,0.027578393540814,"Dolosigranulum","India",13,232,5.6,0.1,0.4,"Malawi",2,74,2.7,0,0,0.535675712806956,0.642810855368347,2.9,TRUE,136,0,"ns",-1.03901545595198,-0.979148902003514,-1.21867576795143,-0.328601841973979,4.94150137001777,-0.0578135680786731,0.468862149155565,0.355952691327521,0.46571398162269,0.444385180260873,0.582624454429662,0.057,0.004,0.053,0.9,0.85,0.95
"52","Dorea",0.0219600238679225,0.0477766012959681,"Dorea","India",14,232,6,0,0.4,"Malawi",13,74,17.6,0.1,0.6,0.00428900918115503,0.0120628383219985,-11.6,FALSE,100,0,"Malawi",-0.868938233737518,-0.957778185199611,-0.552014512335353,0.616913725073948,6.18393231827462,0.0908545200794044,0.447329533657796,0.135114916591788,0.225888050907831,0.279580302979382,0.425922127415335,0.041,0.132,-0.091,0.9,0.85,0.95
"53","Ellin6055",0.0292099689225012,0.0689655425967302,"Ellin6055","India",36,232,15.5,0.2,0.6,"Malawi",0,74,0,0,0,3.76401476104941e-05,0.000316533093035926,15.5,TRUE,83,0,"India",-0.761462226197359,-0.555296047884656,-1.31396630298954,-1.05736225131978,5.6103559015632,-0.168763656108419,0.409206081429911,0.00226799596946238,0.00987143463378289,0.0651891112832928,0.144699099831419,0.195,0,0.195,0.9,0.85,0.95
"54","Empedobacter",0.0292102322160798,0.0589315056565207,"Empedobacter","India",20,232,8.6,0,0.2,"Malawi",13,74,17.6,0,0.1,0.0501182686759362,0.0875853238996943,-9,FALSE,82,0,"ns",-0.774320229693261,-0.856182095690752,-0.49627418560047,0.508117816597689,6.06295265711558,0.069724840209555,0.460515202850322,0.269860530822512,0.381461819283917,0.33930942556567,0.496130879081296,0.039,0.031,0.008,0.9,0.85,0.95
"55","Enhydrobacter",0.0768393672825548,0.138710628318746,"Enhydrobacter","India",123,232,53,0.6,1.3,"Malawi",36,74,48.6,0.7,2.8,0.59324450812054,0.67584817380821,4.4,TRUE,34,0,"ns",5.23915031427598,5.73941642682531,2.57242507890139,-0.359961962148398,9.88147331244947,-0.0342960820415113,0.482896959523077,0.592622189691414,0.701855974213125,0.645336011107729,0.779630095603467,0.561,0.714,-0.153,0.9,0.85,0.95
"56","Enterobacter",0.0404884978947826,0.0826069643710188,"Enterobacter","India",43,232,18.5,0.1,0.3,"Malawi",7,74,9.5,0.1,0.5,0.0723216211801643,0.118344471022087,9,TRUE,58,0,"ns",-0.496019658871888,-0.330362250255295,-1.00678944815559,-0.70273907780383,6.53605471134837,-0.0900697961665423,0.442778716431633,0.320166814214926,0.441508634260428,0.228209472230997,0.376056600437958,0.071,0.12,-0.049,0.9,0.85,0.95
"57","Enterococcus",0.0327830097847301,0.0693203545717634,"Enterococcus","India",39,232,16.8,0.1,0.3,"Malawi",8,74,10.8,0.2,1.3,0.267570880115845,0.359423570304867,6,TRUE,72,0,"ns",-0.588491965536585,-0.521233226604992,-0.764696459846181,-0.279571904725704,6.39182558702381,-0.0408583875630255,0.47656250008727,0.512492832370038,0.626374016363463,0.47406050536331,0.618401661278729,0.073,0.197,-0.124,0.9,0.85,0.95
"58","Escherichia/Shigella",0.0366243321705012,0.0699460519287015,"Escherichia/Shigella","India",4,232,1.7,0,0,"Malawi",11,74,14.9,0.2,0.6,5.17817212415922e-05,0.000405248253195069,-13.2,FALSE,63,0,"Malawi",-1.07973313993145,-1.16307624682859,-0.759069921199027,0.718472950908707,5.83817329960458,0.103805866280603,0.440363099232483,0.0535900846617697,0.113611456145207,0.250301708514499,0.391721005350001,0.003,0.156,-0.153,0.9,0.85,0.95
"59","Exiguobacterium",0.0310481628844478,0.0664653799588726,"Exiguobacterium","India",67,232,28.9,0.4,1.7,"Malawi",12,74,16.2,0.1,0.4,0.0328337083173102,0.0611784003435223,12.7,TRUE,75,0,"ns",-0.0168534996354577,0.210577298792618,-0.650067051918064,-1.08675956973387,8.09251747211628,-0.124027423122928,0.426219126309235,0.0735415922480746,0.148807223459213,0.113287992640645,0.232634202452981,0.402,0.118,0.284,0.9,0.85,0.95
