"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.India (IPV)","rab.win.India (OPV)","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"40","Collinsella",0.0809704789986027,0.153664574475612,"Collinsella","India (OPV)",49,169,29,0.4,1.4,"India (IPV)",14,78,17.9,0.3,1.1,0.0835834557488613,0.345946547306478,11.1,TRUE,35,0,"ns",-0.362354266438239,-0.482441933930814,-0.309414138222468,0.497460427888376,8.34355758294809,0.0601658682249514,0.465051071617497,0.246803539988126,0.566115559315264,0.446446877988547,0.750280072403331,0.405,0.367,0.038,0.7,0.6,0.75
"41","Comamonas",0.0629057813053409,0.115705772816509,"Comamonas","India (OPV)",58,169,34.3,0.3,0.9,"India (IPV)",22,78,28.2,0.3,0.7,0.381872500173408,0.672616335532707,6.1,TRUE,52,0,"ns",0.199142648090826,0.129351818540759,0.226210370804467,0.213782447623605,8.57953919133265,0.02538768794696,0.486778846198089,0.612482655678768,0.829118019871337,0.640928594960004,0.858593641571901,0.297,0.265,0.032,0.7,0.6,0.75
"42","Corynebacterium",0.0268235681231208,0.053070847419274,"Corynebacterium","India (OPV)",9,169,5.3,0,0.1,"India (IPV)",8,78,10.3,0.1,0.3,0.179275887159802,0.501863867095357,-5,FALSE,101,0,"ns",-1.30590285682307,-0.972421110648193,-1.45857583289512,-0.597576469691036,5.39040200674205,-0.0939506866857984,0.444511218136588,0.220231104343385,0.475991504150713,0.288310250476503,0.572504867960226,0.011,0.083,-0.072,0.7,0.6,0.75
"43","Corynebacterium_1",0.266560099366699,0.483755601563177,"Corynebacterium_1","India (OPV)",166,169,98.2,9.1,11,"India (IPV)",69,78,88.5,6.3,8.7,0.00199039603362582,0.0278428973654435,9.7,TRUE,5,1,"India (OPV)",11.625871253364,11.2535447626054,11.784357195007,0.611359653428194,3.79891802350212,0.116064038357666,0.418068910537949,0.0137943406476946,0.148227018140226,0.0688355021849302,0.397798013477003,9.193,6.437,2.756,0.7,0.6,0.75
"44","Curtobacterium",0.0166811660505047,0.0321198839429245,"Curtobacterium","India (OPV)",13,169,7.7,0,0.2,"India (IPV)",4,78,5.1,0,0.1,0.593278599577312,0.82845209850886,2.6,TRUE,129,0,"ns",-1.37812306938189,-1.26682494545895,-1.43346990464363,-0.247447324348524,5.21873336547445,-0.0409866905933264,0.477163461614987,0.54461617907572,0.781291728482059,0.485182246171693,0.766786210024783,0.037,0.019,0.018,0.7,0.6,0.75
"45","Cutibacterium",0.188723445047267,0.340413704573265,"Cutibacterium","India (OPV)",141,169,83.4,1.2,3.6,"India (IPV)",52,78,66.7,1.4,2.3,0.00460472345225584,0.0419842432411562,16.7,TRUE,12,1,"India (OPV)",8.26748436116525,8.22105919656682,8.28973881903956,0.466414342269432,8.23705976702734,0.0564972810506962,0.463341346277096,0.114765510788227,0.429879659102382,0.399957204105574,0.762176680693944,1.257,1.387,-0.13,0.7,0.6,0.75
"46","Deinococcus",0.055835331255884,0.105579211656725,"Deinococcus","India (OPV)",39,169,23.1,0.1,0.4,"India (IPV)",18,78,23.1,0.2,0.5,1,1,0,FALSE,60,0,"ns",-0.465692512753025,-0.194811231140752,-0.571839998201331,-0.376938277769406,7.47967347771559,-0.046503562059633,0.472661726508641,0.636352290233116,0.842727363447072,0.549910737771786,0.80486297654932,0.124,0.158,-0.034,0.7,0.6,0.75
"47","Delftia",0.0448212723139079,0.0970129204080663,"Delftia","India (OPV)",24,169,14.2,0.1,0.3,"India (IPV)",2,78,2.6,0,0.1,0.0062020244260841,0.0505954624233176,11.6,TRUE,76,0,"ns",-1.18837060592752,-1.28527569404108,-1.12971356031642,0.407305257112403,5.56584309033813,0.0658306062215841,0.462940705252817,0.205579302680031,0.459142243036502,0.46146391634196,0.732847549301527,0.071,0.006,0.065,0.7,0.6,0.75
"48","Dermacoccus",0.127054566101933,0.259570088362064,"Dermacoccus","India (OPV)",24,169,14.2,0.3,1.3,"India (IPV)",23,78,29.5,0.9,2.3,0.00826158705489903,0.0623069622917236,-15.3,FALSE,19,1,"ns",-0.801782732313297,0.120179148301871,-1.13272561193937,-1.60791358146678,9.02060302281532,-0.183478495559796,0.389423077311864,0.0130616574135389,0.12424382168305,0.0200850597929445,0.180053104366013,0.29,0.937,-0.647,0.7,0.6,0.75
"49","Diaphorobacter",0.0177286139977288,0.0367556949094228,"Diaphorobacter","India (OPV)",12,169,7.1,0.1,0.3,"India (IPV)",2,78,2.6,0,0.1,0.236289012336398,0.549518528827963,4.5,TRUE,126,0,"ns",-1.39185459194065,-1.26280402677233,-1.44940484400149,-0.0839948050413781,5.06322235749712,-0.0142663453287498,0.491386217977532,0.550038861472333,0.770416831495719,0.530185775876703,0.787647474785579,0.055,0.01,0.045,0.7,0.6,0.75
